"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24E_50_CI","recombinant_50_CI","X24G_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24E_95_CI","recombinant_95_CI","X24G_95_CI","X24D_95_CI","other_95_CI"
"537",1.44356735314068,0.397350349842855,"IA",2024-08-08,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"538",0.622091213929262,0.334112082471513,"IA",2024-08-09,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
"539",2.12073334203003,0.405536468187288,"IA",2024-08-10,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1
"540",1.67276215408248,0.378015234818205,"IA",2024-08-11,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
"541",1.73305160273008,0.346657002839699,"IA",2024-08-12,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
"542",0.892742716736611,0.325767855404431,"IA",2024-08-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"543",2.12692140794186,0.435639927271656,"IA",2024-08-14,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1
"544",1.78863652837684,0.438504942459131,"IA",2024-08-15,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
"545",3.44135653657823,0.503531764971807,"IA",2024-08-16,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,1
"546",1.0289586791524,0.385786752417817,"IA",2024-08-17,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"547",NA,NA,"ID",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551",NA,NA,"ID",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",NA,NA,"ID",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557",NA,NA,"ID",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2024-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",2.59974597767747,0.378805135184211,"IL",2024-07-07,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1
"590",2.34138038419392,0.37550816129187,"IL",2024-07-08,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1
"591",4.78040566216824,0.426264126319451,"IL",2024-07-09,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,1
"592",2.35702608083263,0.405314143441291,"IL",2024-07-10,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"593",2.43077824112625,0.407690983446652,"IL",2024-07-11,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
"594",1.61021919950581,0.415863560977657,"IL",2024-07-12,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
"595",1.78051751651687,0.385661530004876,"IL",2024-07-13,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
"596",2.94237181323006,0.402033031397609,"IL",2024-07-14,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"597",4.03487852732235,0.401560093074543,"IL",2024-07-15,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1
"598",1.53448119188676,0.396299439774956,"IL",2024-07-16,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"599",3.54370415069145,0.441267539368508,"IL",2024-07-17,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
"600",0.841841077926247,0.407925728693116,"IL",2024-07-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"601",2.76819039553622,0.430369914752995,"IL",2024-07-19,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
"602",1.37198957337527,0.428362501972272,"IL",2024-07-20,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
"603",1.44000234139319,0.404654870612409,"IL",2024-07-21,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"604",1.86041873162635,0.410250172681656,"IL",2024-07-22,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1
"605",3.2527896131926,0.419307813065033,"IL",2024-07-23,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
"606",1.76531765145749,0.405789318470818,"IL",2024-07-24,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"607",1.27101001645407,0.387909319367664,"IL",2024-07-25,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"608",2.23748949082569,0.418194712851534,"IL",2024-07-26,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
"609",3.45080771486122,0.411632737589331,"IL",2024-07-27,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
"610",1.40598856628118,0.405450441251254,"IL",2024-07-28,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"611",3.99381357137121,0.435702320713953,"IL",2024-07-29,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
"612",2.690489573233,0.408446300173931,"IL",2024-07-30,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1
"613",2.95616956130227,0.416231296807042,"IL",2024-07-31,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
"614",1.12857967657667,0.382557157725525,"IL",2024-08-01,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"615",3.46170796565957,0.448485071833682,"IL",2024-08-02,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
"616",1.6192354388016,0.426296632512667,"IL",2024-08-03,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
"617",1.03390965441293,0.44900384171219,"IL",2024-08-04,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"618",2.37732671059967,0.396052320455977,"IL",2024-08-05,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
"619",4.6491817426574,0.41792075530591,"IL",2024-08-06,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
"620",1.78791163646941,0.379323163526749,"IL",2024-08-07,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
"621",3.80785881563742,0.433747200318371,"IL",2024-08-08,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
"622",2.63109408231982,0.422325880996789,"IL",2024-08-09,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
"623",1.55118372574616,0.404467101249393,"IL",2024-08-10,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
"624",2.26485986310303,0.471350937145886,"IL",2024-08-11,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1
"625",8.14813977290466,0.469561930016289,"IL",2024-08-12,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
"626",8.08849429754671,0.464528750119485,"IL",2024-08-13,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
"627",1.77859081274511,0.381584986076155,"IL",2024-08-14,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
"628",2.82646391952347,0.388183560851999,"IL",2024-08-15,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1
"629",3.83130080003441,0.425674352565566,"IL",2024-08-16,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1
"630",2.55421185279651,0.442849230911366,"IL",2024-08-17,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1
"631",NA,NA,"IN",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",0.619172491122038,0.345983473778489,"IN",2024-07-08,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"633",NA,NA,"IN",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634",NA,NA,"IN",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",NA,NA,"IN",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",NA,NA,"IN",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637",NA,NA,"IN",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",NA,NA,"IN",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639",0.524174608263742,0.372241141127184,"IN",2024-07-15,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
"640",NA,NA,"IN",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641",NA,NA,"IN",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",NA,NA,"IN",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643",NA,NA,"IN",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644",NA,NA,"IN",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0.741080235636944,0.550981964166862,"IN",2024-07-22,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"647",NA,NA,"IN",2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648",1.54761483388265,0.556926676395216,"IN",2024-07-24,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"649",1.54899760656414,0.559810047938632,"IN",2024-07-25,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"650",0.638882885218479,0.363626427735775,"IN",2024-07-26,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"651",NA,NA,"IN",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",0.49278705745312,0.37807815769376,"IN",2024-07-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"654",0.913861501523525,0.461758053636655,"IN",2024-07-30,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"655",0.78253253217683,0.576180746903259,"IN",2024-07-31,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"656",0.886620747035862,0.468302634041859,"IN",2024-08-01,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"657",0.668022193890715,0.37128836896231,"IN",2024-08-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
"658",NA,NA,"IN",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659",NA,NA,"IN",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660",0.874058871651996,0.459679604272522,"IN",2024-08-05,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"661",0.868983792189053,0.457490785082819,"IN",2024-08-06,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"662",1.65815577254796,0.594341630945923,"IN",2024-08-07,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"663",NA,NA,"IN",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664",0.674591080556017,0.376530324419147,"IN",2024-08-09,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"665",NA,NA,"IN",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666",NA,NA,"IN",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667",1.0205850687215,0.488916048099649,"IN",2024-08-12,0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
"668",1.06168775383646,0.517294039627286,"IN",2024-08-13,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
"669",NA,NA,"IN",2024-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670",NA,NA,"IN",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",0.30564819294588,0.25413470218225,"IN",2024-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"672",NA,NA,"IN",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673",NA,NA,"KS",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",0.885438290819597,0.447902535054801,"KS",2024-07-08,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
"675",NA,NA,"KS",2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",NA,NA,"KS",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677",NA,NA,"KS",2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678",NA,NA,"KS",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",NA,NA,"KS",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683",NA,NA,"KS",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.573103399368131,0.411187202450419,"KS",2024-07-23,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"690",NA,NA,"KS",2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",0.404804207249582,0.328087835598638,"KS",2024-07-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"696",NA,NA,"KS",2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",0.698028873615065,0.49464803396198,"KS",2024-07-31,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"698",NA,NA,"KS",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699",NA,NA,"KS",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.750984185272729,0.526979038639038,"KS",2024-08-06,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"704",NA,NA,"KS",2024-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",1.55637925528734,0.537669320631664,"KS",2024-08-08,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"706",0.609621858292702,0.449683365841772,"KS",2024-08-09,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
"707",NA,NA,"KS",2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",NA,NA,"KS",2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710",0.771113266679864,0.540263639444081,"KS",2024-08-13,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"711",0.423667468470398,0.368552162823815,"KS",2024-08-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"712",NA,NA,"KS",2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",0.795213926486092,0.555472906532635,"KS",2024-08-16,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"714",NA,NA,"KS",2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",1.46914425548585,0.342762486917061,"KY",2024-07-08,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
"717",0.534672937770584,0.359192623423114,"KY",2024-07-09,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
"718",NA,NA,"KY",2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719",0.425518843857166,0.303146590718706,"KY",2024-07-11,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
"720",NA,NA,"KY",2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723",0.699388243991193,0.464189587637939,"KY",2024-07-15,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
"724",NA,NA,"KY",2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725",NA,NA,"KY",2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726",NA,NA,"KY",2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727",NA,NA,"KY",2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728",NA,NA,"KY",2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"729",NA,NA,"KY",2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"730",NA,NA,"KY",2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"731",0.848338896428365,0.444131190588418,"KY",2024-07-23,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"732",0.625266298889831,0.41787144887608,"KY",2024-07-24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"733",0.392884310240364,0.28700219995706,"KY",2024-07-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"734",0.880409281832059,0.453313401629575,"KY",2024-07-26,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"735",NA,NA,"KY",2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"736",NA,NA,"KY",2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737",0.54880046451825,0.37317338850762,"KY",2024-07-29,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
"738",0.87796295621963,0.623121259150541,"KY",2024-07-30,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
"739",0.702219867193056,0.521140011410346,"KY",2024-07-31,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"740",NA,NA,"KY",2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"741",NA,NA,"KY",2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"742",NA,NA,"KY",2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"743",NA,NA,"KY",2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"744",NA,NA,"KY",2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"745",0.789362674507535,0.582730410660551,"KY",2024-08-06,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"746",0.738878616148543,0.545118924222646,"KY",2024-08-07,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
"747",NA,NA,"KY",2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
