"","es_score","brier_score","location","target_date","X22E_50_CI","X22F_50_CI","X23A_50_CI","X23B_50_CI","X23C_50_CI","X23D_50_CI","X23E_50_CI","X23F_50_CI","other_50_CI","X22E_95_CI","X22F_95_CI","X23A_95_CI","X23B_95_CI","X23C_95_CI","X23D_95_CI","X23E_95_CI","X23F_95_CI","other_95_CI"
"526",1.20434376574678,0.405590710914794,"IA",2023-07-02,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1
"527",0.798981264255279,0.560937291331369,"IA",2023-07-03,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"528",0.792487054160965,0.557361852445562,"IA",2023-07-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
"529",3.23261471973623,0.507895898003295,"IA",2023-07-05,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1
"530",1.54624898377042,0.459126972935744,"IA",2023-07-06,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,1,0
"531",0.431656332724266,0.31375023291213,"IA",2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"532",0.773469374858773,0.542831132743947,"IA",2023-07-08,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1
"533",1.85082768057505,0.443204566866878,"IA",2023-07-09,1,1,0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,1
"534",0.86052373728789,0.608683280454187,"IA",2023-07-10,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1
"535",1.72057685387917,0.485477033620644,"IA",2023-07-11,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1
"536",1.18271012591406,0.568528982516086,"IA",2023-07-12,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0
"537",1.02929523643755,0.371116497031318,"IA",2023-07-13,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
"538",1.83347951621434,0.388995091905731,"IA",2023-07-14,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"539",0.97877100243214,0.467266625305718,"IA",2023-07-15,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"540",1.40411098535072,0.43291450753601,"IA",2023-07-16,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"541",2.08770508868079,0.428193055766389,"IA",2023-07-17,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1
"542",1.2229865907618,0.579073414017779,"IA",2023-07-18,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0
"543",2.93687645479313,0.451455016322426,"IA",2023-07-19,1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0
"544",0.928802792340514,0.464116400293866,"IA",2023-07-20,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
"545",NA,NA,"IA",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546",0.687663154917,0.48728919743637,"IA",2023-07-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
"547",NA,NA,"ID",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",0.795030856518677,0.569774970809572,"ID",2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
"551",NA,NA,"ID",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552",NA,NA,"ID",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553",NA,NA,"ID",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554",NA,NA,"ID",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555",NA,NA,"ID",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556",0.248036455815289,0.157990061238528,"ID",2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"557",NA,NA,"ID",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558",NA,NA,"ID",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559",NA,NA,"ID",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560",NA,NA,"ID",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561",NA,NA,"ID",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562",NA,NA,"ID",2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563",NA,NA,"ID",2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564",NA,NA,"ID",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565",NA,NA,"ID",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"566",NA,NA,"ID",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567",NA,NA,"ID",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568",NA,NA,"ID",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569",NA,NA,"ID",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570",NA,NA,"ID",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571",NA,NA,"ID",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572",NA,NA,"ID",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573",NA,NA,"ID",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574",NA,NA,"ID",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575",NA,NA,"ID",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576",NA,NA,"ID",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577",NA,NA,"ID",2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578",NA,NA,"ID",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579",NA,NA,"ID",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580",NA,NA,"ID",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581",NA,NA,"ID",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582",NA,NA,"ID",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583",NA,NA,"ID",2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584",NA,NA,"ID",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585",NA,NA,"ID",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586",NA,NA,"ID",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587",NA,NA,"ID",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588",NA,NA,"ID",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589",0.586342286853072,0.347271696164106,"IL",2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"590",0.573279451083187,0.34917609372214,"IL",2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"591",1.25058856475211,0.497208536790627,"IL",2023-06-13,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
"592",0.521609931780344,0.361527671399543,"IL",2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"593",1.78024555298744,0.314042718181085,"IL",2023-06-15,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"594",1.98361347229604,0.452483918765086,"IL",2023-06-16,1,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1
"595",0.837758239274918,0.251410961786699,"IL",2023-06-17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
"596",0.359759101013172,0.259556303374306,"IL",2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"597",2.1109744571079,0.427326061529406,"IL",2023-06-19,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
"598",1.74503995600324,0.380291787673662,"IL",2023-06-20,1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
"599",0.85274157386351,0.374988243371368,"IL",2023-06-21,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1
"600",NA,NA,"IL",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601",0.420285631326891,0.301233608324751,"IL",2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"602",0.987480770460517,0.287140994407844,"IL",2023-06-24,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
"603",NA,NA,"IL",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604",1.85252357767399,0.463025658813002,"IL",2023-06-26,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,1
"605",1.47343718411238,0.513724673973244,"IL",2023-06-27,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1
"606",0.386881539298221,0.262305760649819,"IL",2023-06-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
"607",3.36891298760506,0.478613280618564,"IL",2023-06-29,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1
"608",0.901538532927943,0.364612929902243,"IL",2023-06-30,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"609",0.439842264222281,0.307220625604545,"IL",2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
"610",0.813995587756731,0.579522535849319,"IL",2023-07-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"611",1.13274922208714,0.372564347173428,"IL",2023-07-03,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1
"612",0.34074119548584,0.230683304127351,"IL",2023-07-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"613",2.01464135774725,0.481948095352674,"IL",2023-07-05,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1
"614",NA,NA,"IL",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615",1.38117613052209,0.459938749193364,"IL",2023-07-07,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1
"616",1.27853396329473,0.425344012738624,"IL",2023-07-08,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"617",0.605641412784108,0.433038375118745,"IL",2023-07-09,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"618",1.72599030840528,0.410132904753363,"IL",2023-07-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"619",1.49436275444438,0.415006304127508,"IL",2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
"620",0.850628943323772,0.419967678284344,"IL",2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
"621",1.97431146155017,0.447656421095448,"IL",2023-07-13,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0
"622",2.88280540860731,0.447196936246032,"IL",2023-07-14,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1
"623",1.24620597166315,0.516807198047234,"IL",2023-07-15,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1
"624",1.72023786037342,0.500648858959004,"IL",2023-07-16,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1
"625",1.1050568339468,0.331021316025357,"IL",2023-07-17,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1
"626",2.11305545057196,0.426754919373609,"IL",2023-07-18,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,0
"627",0.748827549756578,0.376794812602772,"IL",2023-07-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
"628",3.01757429040478,0.513954967805603,"IL",2023-07-20,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,0
"629",1.88964749108711,0.432705488794306,"IL",2023-07-21,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1
"630",2.08015400172486,0.453482982041109,"IL",2023-07-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1
"631",NA,NA,"IN",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632",NA,NA,"IN",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633",0.297598390346934,0.203954830909628,"IN",2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"634",NA,NA,"IN",2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635",NA,NA,"IN",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636",0.700736495163059,0.381624382563394,"IN",2023-06-16,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"637",NA,NA,"IN",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",0.366776190094573,0.286873904397354,"IN",2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"639",NA,NA,"IN",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640",0.36666130883526,0.287689137084724,"IN",2023-06-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
"641",NA,NA,"IN",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642",0.963422422194109,0.279953179459052,"IN",2023-06-22,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
"643",0.759442938213827,0.404055221733062,"IN",2023-06-23,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"644",NA,NA,"IN",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645",NA,NA,"IN",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646",0.826702367294398,0.584982700760401,"IN",2023-06-26,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
"647",0.470484796333199,0.324524727660751,"IN",2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"648",0.355279636133739,0.259283602238188,"IN",2023-06-28,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"649",0.693956645573059,0.493028830942705,"IN",2023-06-29,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
"650",0.41308709568666,0.299704545208493,"IN",2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
"651",NA,NA,"IN",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652",NA,NA,"IN",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653",NA,NA,"IN",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654",0.78806775522939,0.228675972938768,"IN",2023-07-04,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"655",0.671756830188783,0.482527599525038,"IN",2023-07-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
"656",NA,NA,"IN",2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657",0.894379769439058,0.630518954169742,"IN",2023-07-07,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
"658",0.871600833604539,0.617386338790029,"IN",2023-07-08,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
"659",0.868801792613619,0.452880274193065,"IN",2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"660",NA,NA,"IN",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661",0.628557866712929,0.443531061173058,"IN",2023-07-11,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"662",1.14998436371944,0.483059532954328,"IN",2023-07-12,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1
"663",0.760889322826391,0.523803571328103,"IN",2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
"664",1.01989836427436,0.504267658451095,"IN",2023-07-14,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
"665",1.02298514217404,0.500013727306942,"IN",2023-07-15,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1
"666",0.266086374670109,0.191095372937293,"IN",2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"667",1.04723589957628,0.508546159256623,"IN",2023-07-17,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
"668",0.95764299593866,0.483341236536029,"IN",2023-07-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
"669",2.30380036698172,0.51386861589127,"IN",2023-07-19,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,1
"670",NA,NA,"IN",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671",0.772239631156739,0.536925599346722,"IN",2023-07-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
"672",0.773208367452043,0.53870265453872,"IN",2023-07-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1
"673",NA,NA,"KS",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674",NA,NA,"KS",2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675",NA,NA,"KS",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676",0.398127365541949,0.266681264127137,"KS",2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"677",0.766615657455496,0.541661138504725,"KS",2023-06-15,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
"678",NA,NA,"KS",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679",NA,NA,"KS",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680",NA,NA,"KS",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681",NA,NA,"KS",2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682",0.462259405033415,0.316269650930543,"KS",2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"683",NA,NA,"KS",2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684",NA,NA,"KS",2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685",NA,NA,"KS",2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686",NA,NA,"KS",2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687",NA,NA,"KS",2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688",NA,NA,"KS",2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689",0.845062126226462,0.605193970648033,"KS",2023-06-27,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
"690",NA,NA,"KS",2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691",NA,NA,"KS",2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692",NA,NA,"KS",2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693",NA,NA,"KS",2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694",NA,NA,"KS",2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695",NA,NA,"KS",2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696",NA,NA,"KS",2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697",NA,NA,"KS",2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698",0.720180308724529,0.518393946719443,"KS",2023-07-06,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
"699",NA,NA,"KS",2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700",NA,NA,"KS",2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701",NA,NA,"KS",2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702",NA,NA,"KS",2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703",0.722176909569963,0.483175061484064,"KS",2023-07-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
"704",NA,NA,"KS",2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705",NA,NA,"KS",2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706",NA,NA,"KS",2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707",NA,NA,"KS",2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708",NA,NA,"KS",2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709",0.801237537156984,0.207260424249056,"KS",2023-07-17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1
"710",NA,NA,"KS",2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711",NA,NA,"KS",2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712",NA,NA,"KS",2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713",NA,NA,"KS",2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714",NA,NA,"KS",2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715",NA,NA,"KY",2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716",0.843042983057742,0.226966250746513,"KY",2023-06-12,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
"717",NA,NA,"KY",2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718",0.608809123823373,0.424812146748201,"KY",2023-06-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
"719",NA,NA,"KY",2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720",NA,NA,"KY",2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721",NA,NA,"KY",2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"722",NA,NA,"KY",2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
