"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","recombinant_50_CI","X24D_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","recombinant_95_CI","X24D_95_CI","other_95_CI"
"275",NA,NA,"CT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.933758687552058,0.656059991587164,"CT",2024-05-01,0,0,1,1,1,1,1,1,1,1
"278",NA,NA,"CT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",NA,NA,"CT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",0.060783648380742,0.0465129225558028,"CT",2024-05-04,1,1,1,1,1,1,1,1,1,1
"281",NA,NA,"CT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",1.14526076046071,0.810123629967596,"CT",2024-05-06,0,1,0,1,1,1,0,0,1,1
"283",1.85058390001985,0.812296976812291,"CT",2024-05-07,0,1,1,0,0,0,1,1,0,0
"284",NA,NA,"CT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",0.0976975780490845,0.0692622787941169,"CT",2024-05-09,1,1,1,1,1,1,1,1,1,1
"286",1.03534932085909,0.436339507512713,"CT",2024-05-10,1,1,1,1,0,0,1,1,1,0
"287",NA,NA,"CT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",0.710340422836598,0.482729831937738,"CT",2024-05-13,1,1,1,1,1,0,0,1,1,1
"290",0.133851254795437,0.100054933416489,"CT",2024-05-14,1,1,1,1,1,1,1,1,1,1
"291",0.143728207165546,0.107268483651921,"CT",2024-05-15,1,1,1,1,1,1,1,1,1,1
"292",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",0.994233927430318,0.399817057536416,"DC",2024-04-09,1,1,0,1,1,0,1,0,1,1
"298",NA,NA,"DC",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",0.0566915365777866,0.0383825167477948,"DC",2024-04-18,1,1,1,1,1,1,1,1,1,1
"307",NA,NA,"DC",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",1.70943573931417,0.625370994408473,"DC",2024-04-22,0,0,1,1,1,0,0,1,1,1
"311",1.12049424644245,0.788841739106589,"DC",2024-04-23,1,1,1,1,0,1,0,1,1,0
"312",NA,NA,"DC",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",NA,NA,"DC",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",NA,NA,"DC",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",NA,NA,"DC",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",NA,NA,"DC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",NA,NA,"DC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",NA,NA,"DC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",NA,NA,"DC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",NA,NA,"DC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",NA,NA,"DC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",NA,NA,"DC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",NA,NA,"DC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",NA,NA,"DC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",NA,NA,"DC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",NA,NA,"DC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",0.379523796195544,0.225149431051568,"DC",2024-05-16,1,1,1,1,1,0,0,1,1,1
"335",0.371130848825599,0.236883553367006,"DC",2024-05-17,1,1,1,1,1,0,0,1,1,1
"336",0.402100117657977,0.248933401277885,"DC",2024-05-18,1,1,1,1,1,0,0,1,1,1
"337",NA,NA,"DE",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",0.0185112280932655,0.00301346627950895,"DE",2024-04-08,1,1,1,1,1,1,1,1,1,1
"339",0.0190822775083427,0.00332753460835386,"DE",2024-04-09,1,1,1,1,1,1,1,1,1,1
"340",NA,NA,"DE",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",NA,NA,"DE",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,"DE",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",1.16304219089313,0.828499062229596,"DE",2024-04-18,0,0,1,1,1,0,0,1,1,1
"349",NA,NA,"DE",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.0191571773033972,0.0108754224119952,"DE",2024-04-21,1,1,1,1,1,1,1,1,1,1
"352",0.018780232820995,0.0119809643981889,"DE",2024-04-22,1,1,1,1,1,1,1,1,1,1
"353",NA,NA,"DE",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",1.25254749854045,0.887870685479869,"DE",2024-04-24,0,1,1,1,0,0,1,1,1,0
"355",NA,NA,"DE",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",1.01890347984025,0.753367595400725,"DE",2024-04-26,0,0,1,1,1,0,0,1,1,1
"357",NA,NA,"DE",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",1.94336175211864,0.695005777941783,"DE",2024-05-01,0,0,1,1,1,0,0,1,1,1
"362",NA,NA,"DE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",NA,NA,"DE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",NA,NA,"DE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",NA,NA,"DE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",NA,NA,"DE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",NA,NA,"DE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",NA,NA,"DE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",NA,NA,"DE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",0.317111184003574,0.071136512508755,"DE",2024-05-12,1,1,1,1,1,0,0,1,1,1
"373",0.118673122884823,0.0769355416845477,"DE",2024-05-13,1,1,1,1,1,1,1,1,1,1
"374",NA,NA,"DE",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",1.38836070093222,0.231274070923886,"DE",2024-05-16,1,0,1,1,0,0,0,1,1,0
"377",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",0.0832601536776112,0.0145622640909863,"FL",2024-04-07,1,1,1,1,1,1,1,1,1,1
"380",0.177918898158012,0.0157795259787381,"FL",2024-04-08,1,1,1,1,1,0,0,1,1,1
"381",0.100882335420136,0.0171076625893966,"FL",2024-04-09,1,1,1,1,1,0,0,1,1,1
"382",NA,NA,"FL",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",0.0344623338530567,0.0201336806393697,"FL",2024-04-11,1,1,1,1,1,0,1,0,1,1
"384",NA,NA,"FL",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385",NA,NA,"FL",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386",0.0437936543412097,0.0257511421135827,"FL",2024-04-14,1,1,1,1,1,0,0,1,1,1
"387",0.15449955340182,0.0279562355536971,"FL",2024-04-15,1,1,1,1,1,0,1,0,1,1
"388",0.0514476468362446,0.0303479767668638,"FL",2024-04-16,1,1,1,1,1,1,1,1,1,1
"389",0.928344823468168,0.674552051796178,"FL",2024-04-17,0,0,1,1,1,0,0,1,1,1
"390",0.575894775483718,0.348859189901426,"FL",2024-04-18,1,1,1,1,1,1,1,1,1,1
"391",0.202437787321555,0.0387749802788499,"FL",2024-04-19,1,1,1,1,1,1,1,1,1,1
"392",NA,NA,"FL",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393",NA,NA,"FL",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.0825467121730507,0.0493730586329028,"FL",2024-04-22,1,1,1,1,1,1,1,1,1,1
"395",0.477099535903173,0.323888574379693,"FL",2024-04-23,1,1,1,1,1,0,0,1,1,1
"396",0.489938576502445,0.144854697720764,"FL",2024-04-24,1,1,1,1,1,0,0,1,1,1
"397",1.76044423595194,0.154476652008689,"FL",2024-04-25,1,0,1,1,0,0,0,1,1,0
"398",0.408036196977291,0.309007269159362,"FL",2024-04-26,1,1,1,1,1,0,0,1,1,1
"399",NA,NA,"FL",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",NA,NA,"FL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402",0.15639476649046,0.0912274827834243,"FL",2024-04-30,1,1,1,1,1,0,1,0,1,1
"403",NA,NA,"FL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",1.01551618373543,0.738786963579269,"FL",2024-05-02,1,1,0,1,1,1,0,0,1,1
"405",0.188272964516699,0.113055819475945,"FL",2024-05-03,1,1,1,1,1,0,0,1,1,1
"406",2.00017182994168,0.73220054590866,"FL",2024-05-04,0,1,0,1,1,0,1,0,1,1
"407",0.222570174841491,0.129692119181618,"FL",2024-05-05,1,1,1,1,1,1,1,1,1,1
"408",0.61367684817095,0.138653520201388,"FL",2024-05-06,1,1,1,1,1,0,1,0,1,1
"409",2.90877832749801,0.487789743541384,"FL",2024-05-07,1,1,1,1,0,0,0,1,1,0
"410",1.19102830706495,0.354085364781636,"FL",2024-05-08,1,0,1,0,1,0,0,1,0,1
"411",1.04736056776367,0.456737606504903,"FL",2024-05-09,1,1,1,1,0,0,1,1,1,0
"412",0.295676573155045,0.178825307950587,"FL",2024-05-10,1,1,1,1,1,1,1,1,1,1
"413",0.207700303036142,0.254650565853019,"FL",2024-05-11,1,1,1,1,1,1,1,1,1,1
"414",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415",0.871593636509049,0.213400107228175,"FL",2024-05-13,0,1,1,1,1,1,1,1,1,1
"416",5.18431465657933,0.661470215424472,"FL",2024-05-14,0,0,1,1,0,0,0,0,1,0
"417",0.485629648136327,0.246510851876011,"FL",2024-05-15,1,1,1,1,1,0,0,1,1,1
"418",0.401825251115768,0.251501464792412,"FL",2024-05-16,1,1,1,1,1,1,1,1,1,1
"419",2.32614467271323,0.501632304534839,"FL",2024-05-17,1,0,1,1,0,0,0,1,1,0
"420",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421",0.00646038210244447,0.00496511148698959,"GA",2024-04-07,1,1,1,1,1,1,1,1,1,1
"422",1.06112616023422,0.43303720492789,"GA",2024-04-08,0,0,1,1,1,0,0,1,1,1
"423",0.0925296393712163,0.00589110270625181,"GA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"424",0.765897069725595,0.216878157669591,"GA",2024-04-10,1,0,1,1,1,0,0,1,1,1
"425",0.152853889571574,0.00700255945288124,"GA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"426",1.19114395788356,0.834732997847829,"GA",2024-04-12,0,0,1,1,1,0,0,1,1,1
"427",0.127108590533824,0.00833377523604174,"GA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"428",1.17267842997474,0.820072840927409,"GA",2024-04-14,0,0,1,1,1,1,1,1,1,1
"429",NA,NA,"GA",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",0.0149817117641417,0.0108308034090758,"GA",2024-04-16,1,1,1,1,1,1,1,1,1,1
"431",0.113321034195028,0.0118195740083752,"GA",2024-04-17,1,1,1,1,1,0,0,1,1,1
"432",1.11125630652371,0.787146879191074,"GA",2024-04-18,0,0,1,1,1,0,0,1,1,1
"433",NA,NA,"GA",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",NA,NA,"GA",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435",NA,NA,"GA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436",1.05314663893131,0.749225430617708,"GA",2024-04-22,0,0,1,1,1,0,0,1,1,1
"437",NA,NA,"GA",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438",0.0293691851393573,0.0216520966250705,"GA",2024-04-24,1,1,1,1,1,1,1,1,1,1
"439",NA,NA,"GA",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440",0.118704373200835,0.0256462329904173,"GA",2024-04-26,1,1,1,1,1,1,1,1,1,1
"441",NA,NA,"GA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",NA,NA,"GA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443",0.288172628481382,0.0329091460508133,"GA",2024-04-29,1,1,1,1,1,1,1,1,1,1
"444",0.055023429263475,0.03571094232155,"GA",2024-04-30,1,1,1,1,1,1,1,1,1,1
"445",0.0568088597428804,0.0387210501412606,"GA",2024-05-01,1,1,1,1,1,1,1,1,1,1
"446",0.0618564707871569,0.0419503413111597,"GA",2024-05-02,1,1,1,1,1,1,1,1,1,1
"447",1.05201656191883,0.435341705666106,"GA",2024-05-03,1,1,1,1,0,0,1,1,1,0
"448",1.0201773399526,0.428494078357457,"GA",2024-05-04,1,1,0,1,1,0,1,0,1,1
"449",0.0801017349209548,0.053061492484832,"GA",2024-05-05,1,1,1,1,1,1,1,1,1,1
"450",NA,NA,"GA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",0.0850621738411579,0.0617602914501129,"GA",2024-05-07,1,1,1,1,1,1,1,1,1,1
"452",0.283768474233786,0.0665270889539501,"GA",2024-05-08,1,1,1,1,1,1,1,1,1,1
"453",0.103502146900552,0.0715844184051396,"GA",2024-05-09,1,1,1,1,1,1,1,1,1,1
"454",NA,NA,"GA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",0.124634174470875,0.0826036910511933,"GA",2024-05-11,1,1,1,1,1,1,1,1,1,1
"456",1.09253108651549,0.783971489286931,"GA",2024-05-12,1,1,1,1,0,0,1,1,1,0
"457",0.970531251432981,0.094876283186279,"GA",2024-05-13,1,1,1,1,1,0,0,1,1,1
"458",0.631103338001263,0.464705393408976,"GA",2024-05-14,1,1,1,1,1,0,0,1,1,1
"459",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",1.09284738457542,0.333324818966619,"GA",2024-05-16,1,1,1,1,0,0,0,1,1,0
"461",0.993578024895251,0.358267445293364,"GA",2024-05-17,1,1,1,1,0,0,1,1,1,0
"462",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"500",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"501",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"502",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"503",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"505",1.17030274917756,0.786072969015428,"IA",2024-04-07,0,0,1,1,1,1,1,1,1,1
"506",0.15177604373891,0.0145414484598867,"IA",2024-04-08,1,1,1,1,1,0,0,1,1,1
"507",0.0487870920622822,0.0158656591127447,"IA",2024-04-09,1,1,1,1,1,1,1,1,1,1
"508",0.180134497013811,0.0173144216578026,"IA",2024-04-10,1,1,1,1,1,1,1,1,1,1
"509",0.483341436454551,0.164493766209969,"IA",2024-04-11,1,1,1,1,1,1,1,1,1,1
"510",0.07216446964083,0.0206276799288278,"IA",2024-04-12,1,1,1,1,1,1,1,1,1,1
"511",0.0197618950176847,0.0225148137250375,"IA",2024-04-13,1,1,1,1,1,1,1,1,1,1
"512",NA,NA,"IA",2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513",0.0259332967225508,0.0268114806574282,"IA",2024-04-15,1,1,1,1,1,1,1,1,1,1
"514",0.792485714052717,0.359314859580856,"IA",2024-04-16,1,0,1,1,1,0,0,1,1,1
"515",1.05530231051996,0.676762958907055,"IA",2024-04-17,0,0,1,1,1,0,0,1,1,1
"516",0.0348447089189461,0.0347651696768293,"IA",2024-04-18,1,1,1,1,1,1,1,1,1,1
"517",0.714514731973734,0.344163718686381,"IA",2024-04-19,1,1,1,1,1,1,1,1,1,1
"518",0.0421176698532309,0.0412441451506308,"IA",2024-04-20,1,1,1,1,1,1,1,1,1,1
"519",NA,NA,"IA",2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520",NA,NA,"IA",2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521",0.0531447738235838,0.0530422856920836,"IA",2024-04-23,1,1,1,1,1,0,0,1,1,1
"522",0.0645301688020266,0.0575949763834879,"IA",2024-04-24,1,1,1,1,1,0,0,1,1,1
"523",0.0660908383192171,0.062485024164192,"IA",2024-04-25,1,1,1,1,1,1,1,1,1,1
"524",0.210999606316319,0.0677285479572083,"IA",2024-04-26,1,1,1,1,1,1,1,1,1,1
"525",NA,NA,"IA",2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526",0.0842918658541957,0.079337930397375,"IA",2024-04-28,1,1,1,1,1,1,1,1,1,1
"527",0.746391922481769,0.0857327264268259,"IA",2024-04-29,1,1,1,1,1,0,0,1,1,1
"528",0.302190370158271,0.0925382931605367,"IA",2024-04-30,1,1,1,1,1,0,0,1,1,1
"529",0.291751817072785,0.222845985588433,"IA",2024-05-01,1,1,1,1,1,0,0,1,1,1
"530",0.118837949472998,0.10742395461385,"IA",2024-05-02,1,1,1,1,1,1,1,1,1,1
"531",0.364941539836178,0.115519556697152,"IA",2024-05-03,1,1,1,1,1,0,0,1,1,1
"532",0.35948633106133,0.272310801467488,"IA",2024-05-04,1,1,1,1,1,1,1,1,1,1
"533",NA,NA,"IA",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534",NA,NA,"IA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535",0.59431248731589,0.37295952136129,"IA",2024-05-07,1,1,1,1,1,1,1,1,1,1
"536",0.177047898924938,0.16253913865124,"IA",2024-05-08,1,1,1,1,1,0,0,1,1,1
"537",0.27445669656112,0.229599285449267,"IA",2024-05-09,1,1,1,1,1,0,0,1,1,1
"538",0.209031568997655,0.184195384794833,"IA",2024-05-10,1,1,1,1,1,1,1,1,1,1
"539",0.508868023178758,0.313505903927294,"IA",2024-05-11,1,1,1,1,1,1,1,1,1,1
"540",NA,NA,"IA",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541",0.255074671484941,0.219089770504354,"IA",2024-05-13,1,1,1,1,1,0,0,1,1,1
"542",0.439483679386354,0.274555018425879,"IA",2024-05-14,1,1,1,1,1,0,0,1,1,1
"543",0.41214478161836,0.263093638764107,"IA",2024-05-15,1,1,1,1,1,1,1,1,1,1
"544",NA,NA,"IA",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545",0.388030955454149,0.242882652926332,"IA",2024-05-17,1,1,1,1,1,0,0,1,1,1
"546",0.828790685321642,0.281117847919555,"IA",2024-05-18,1,1,1,1,1,0,0,1,1,1
"547",NA,NA,"ID",2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548",NA,NA,"ID",2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"549",NA,NA,"ID",2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550",NA,NA,"ID",2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
