"","es_score","brier_score","location","target_date","X24A_50_CI","X24B_50_CI","X24C_50_CI","X24D_50_CI","X24G_50_CI","other_50_CI","X24A_95_CI","X24B_95_CI","X24C_95_CI","X24D_95_CI","X24G_95_CI","other_95_CI"
"249",0.970776836909097,0.264589798046874,"CO",2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1
"250",0.748921102175424,0.523750817731655,"CO",2024-06-06,0,1,1,1,1,1,0,0,1,1,1,1
"251",NA,NA,"CO",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",NA,NA,"CO",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",NA,NA,"CT",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",NA,NA,"CT",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",NA,NA,"CT",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",0.709938319464417,0.428813865394541,"CT",2024-05-01,1,0,1,1,1,1,1,1,1,1,1,1
"257",NA,NA,"CT",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",NA,NA,"CT",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",0.165247913071461,0.149763954995856,"CT",2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
"260",NA,NA,"CT",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",0.988853039608794,0.715407625139911,"CT",2024-05-06,1,1,1,1,1,0,0,1,1,1,1,0
"262",1.32831449678347,0.678589981420404,"CT",2024-05-07,0,1,0,0,1,1,0,1,0,0,1,1
"263",NA,NA,"CT",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",0.237417437313291,0.202209449443818,"CT",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
"265",0.811071973268898,0.440845211048292,"CT",2024-05-10,1,1,1,1,0,1,1,0,1,1,0,1
"266",NA,NA,"CT",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",NA,NA,"CT",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",0.496691729215955,0.265710762423832,"CT",2024-05-13,1,1,1,1,1,1,0,0,1,1,1,1
"269",0.315469326302599,0.260258664515018,"CT",2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
"270",0.327831066045998,0.272225285930769,"CT",2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
"271",NA,NA,"CT",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",NA,NA,"CT",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",NA,NA,"CT",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",0.395978991253525,0.320243613518418,"CT",2024-05-19,1,1,1,1,1,1,0,0,1,1,1,1
"275",NA,NA,"CT",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",NA,NA,"CT",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",0.445494426489769,0.355581356205667,"CT",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"278",0.463307478702284,0.367085884910819,"CT",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
"279",0.489238611719876,0.378412991665903,"CT",2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
"280",NA,NA,"CT",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",NA,NA,"CT",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",NA,NA,"CT",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",NA,NA,"CT",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",0.896616163615818,0.525423166756693,"CT",2024-05-29,1,1,0,1,1,1,0,0,0,1,1,1
"285",0.401686290597638,0.154946401127505,"CT",2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1
"286",0.588832876554426,0.451176246326579,"CT",2024-05-31,0,1,1,1,1,1,0,0,1,1,1,1
"287",NA,NA,"CT",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",NA,NA,"CT",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",NA,NA,"CT",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",NA,NA,"CT",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",0.658346818869605,0.494600494050799,"CT",2024-06-05,0,1,1,1,1,1,0,0,1,1,1,1
"292",NA,NA,"CT",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",0.83119221694793,0.399056721754029,"CT",2024-06-07,1,1,1,1,1,1,0,0,1,1,0,1
"294",NA,NA,"CT",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",NA,NA,"DC",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",NA,NA,"DC",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",NA,NA,"DC",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",NA,NA,"DC",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",NA,NA,"DC",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",NA,NA,"DC",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",NA,NA,"DC",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",NA,NA,"DC",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",NA,NA,"DC",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",NA,NA,"DC",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",NA,NA,"DC",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",NA,NA,"DC",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",NA,NA,"DC",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",NA,NA,"DC",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",NA,NA,"DC",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",NA,NA,"DC",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",NA,NA,"DC",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",NA,NA,"DC",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",0.546932457983766,0.34177791313286,"DC",2024-05-16,1,1,1,1,1,1,0,0,1,1,1,1
"314",0.544541517823611,0.352560279393363,"DC",2024-05-17,1,1,1,1,1,1,0,1,0,1,1,1
"315",0.575285629713948,0.363225590058977,"DC",2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1
"316",0.832265190418149,0.472445837372884,"DC",2024-05-19,1,1,0,1,1,1,0,1,0,1,1,1
"317",0.237699035508872,0.220814149067486,"DC",2024-05-20,1,1,1,1,1,1,1,0,1,0,1,1
"318",0.632035488529647,0.394352278049858,"DC",2024-05-21,0,1,1,1,1,1,0,1,1,0,1,1
"319",0.629608287934781,0.404387968445221,"DC",2024-05-22,0,1,1,1,1,1,0,0,1,1,1,1
"320",0.647295871102355,0.414231480894523,"DC",2024-05-23,0,1,1,1,1,1,0,1,1,0,1,1
"321",0.666661065106314,0.423871177950548,"DC",2024-05-24,0,1,1,1,1,1,1,1,1,1,1,1
"322",0.678277471875107,0.433296557921988,"DC",2024-05-25,0,1,1,1,1,1,0,0,1,1,1,1
"323",0.220096630423875,0.202898484450571,"DC",2024-05-26,1,1,1,1,1,1,1,1,1,1,1,1
"324",NA,NA,"DC",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",NA,NA,"DC",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",NA,NA,"DC",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",NA,NA,"DC",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",0.789461075384155,0.437678066606414,"DC",2024-05-31,1,1,0,1,1,1,1,1,0,0,1,1
"329",NA,NA,"DC",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",NA,NA,"DC",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",1.57031275144572,0.507289694969167,"DC",2024-06-03,0,1,1,1,1,1,0,0,1,0,1,1
"332",1.57133846072088,0.514231467869067,"DC",2024-06-04,0,1,1,1,1,1,0,0,1,0,1,1
"333",0.238791246780102,0.192569876468279,"DC",2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1
"334",NA,NA,"DC",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",NA,NA,"DC",2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",NA,NA,"DC",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",NA,NA,"DE",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",NA,NA,"DE",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",NA,NA,"DE",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",1.33387615115822,0.413005665413491,"DE",2024-05-01,0,0,1,1,1,1,1,1,1,1,1,1
"341",NA,NA,"DE",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",NA,NA,"DE",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",NA,NA,"DE",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",NA,NA,"DE",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",NA,NA,"DE",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",NA,NA,"DE",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",NA,NA,"DE",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",NA,NA,"DE",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",NA,NA,"DE",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",NA,NA,"DE",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",0.894503612010234,0.267261012793335,"DE",2024-05-12,0,1,1,1,1,1,0,0,1,1,1,1
"352",0.392259397403024,0.28018793632357,"DE",2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
"353",0.414908593287331,0.293192378090064,"DE",2024-05-14,1,1,1,1,1,1,0,0,1,1,1,1
"354",NA,NA,"DE",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2.26468805403742,0.369678983299898,"DE",2024-05-16,0,0,0,1,1,1,0,0,0,1,1,1
"356",NA,NA,"DE",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",NA,NA,"DE",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",NA,NA,"DE",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",NA,NA,"DE",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",NA,NA,"DE",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",1.47184192378567,0.448915647097859,"DE",2024-05-22,0,1,0,1,1,1,1,0,0,1,1,1
"362",0.859970949315657,0.553280214302031,"DE",2024-05-23,1,1,0,1,1,1,0,1,0,1,1,1
"363",NA,NA,"DE",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",NA,NA,"DE",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",0.983131908360474,0.373321441221506,"DE",2024-05-26,0,1,1,1,1,1,0,1,1,0,1,1
"366",NA,NA,"DE",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",0.427906036170114,0.251690346517829,"DE",2024-05-28,1,1,1,1,1,1,1,0,1,1,0,1
"368",NA,NA,"DE",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2.5189590303619,0.478055595951037,"DE",2024-05-30,1,1,0,1,1,1,0,0,0,1,1,1
"370",NA,NA,"DE",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",NA,NA,"DE",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",NA,NA,"DE",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",NA,NA,"DE",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",NA,NA,"DE",2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2.45322163345473,0.544003327934385,"DE",2024-06-05,0,1,1,1,1,1,0,0,1,1,1,1
"376",NA,NA,"DE",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",0.76856991790635,0.407901808685128,"DE",2024-06-07,0,1,1,1,1,1,1,0,1,1,0,1
"378",NA,NA,"DE",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",NA,NA,"FL",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",NA,NA,"FL",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",0.131090964451576,0.0991387906196167,"FL",2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
"382",NA,NA,"FL",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",1.00583696668395,0.706093368454676,"FL",2024-05-02,1,1,1,1,1,0,0,1,1,1,1,0
"384",0.168354629138041,0.124605487324951,"FL",2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
"385",1.93828444607092,0.693072870695731,"FL",2024-05-04,0,1,1,1,1,0,0,0,1,1,1,0
"386",0.190233036200247,0.143682546451214,"FL",2024-05-05,1,1,1,1,1,1,0,0,1,1,1,1
"387",0.581692865718632,0.153811722395007,"FL",2024-05-06,1,1,1,1,1,1,0,0,1,1,1,1
"388",1.60480452650775,0.381705432807525,"FL",2024-05-07,1,1,0,1,1,1,0,1,0,1,0,1
"389",0.925394192059666,0.321407081172887,"FL",2024-05-08,1,1,1,0,1,1,0,0,1,0,0,1
"390",0.538007816967146,0.336259913760757,"FL",2024-05-09,1,1,1,1,1,1,0,0,1,1,1,1
"391",0.276704389062486,0.197760289710393,"FL",2024-05-10,1,1,1,1,1,1,0,1,1,1,0,1
"392",0.415782135954802,0.299522160784945,"FL",2024-05-11,1,1,1,1,1,1,0,0,1,1,1,1
"393",NA,NA,"FL",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394",0.814302906378763,0.233515585274587,"FL",2024-05-13,0,1,1,1,1,1,0,0,1,1,1,1
"395",2.95571027037875,0.520951855067032,"FL",2024-05-14,0,1,1,1,0,1,1,0,0,1,0,1
"396",0.714951304778329,0.290944009001889,"FL",2024-05-15,1,1,1,1,1,1,0,0,1,1,1,1
"397",0.382995336919579,0.270635330768396,"FL",2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1
"398",1.12962369198262,0.398223950467555,"FL",2024-05-17,1,1,1,1,0,1,0,0,0,1,1,1
"399",NA,NA,"FL",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400",NA,NA,"FL",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401",0.526035260322637,0.324235992079562,"FL",2024-05-20,1,1,1,1,1,1,1,0,1,1,0,1
"402",0.948020678135257,0.329852314774928,"FL",2024-05-21,0,1,1,1,1,1,0,0,0,1,0,1
"403",0.508732852688121,0.345021361924713,"FL",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"404",0.481584972738162,0.31727211864065,"FL",2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
"405",1.69646831360011,0.50603235051121,"FL",2024-05-24,1,1,1,1,0,1,0,0,0,1,0,1
"406",0.55574713806159,0.380496288139858,"FL",2024-05-25,0,1,1,1,1,1,0,0,1,1,1,1
"407",1.2755816020163,0.391884134888153,"FL",2024-05-26,0,1,1,1,1,1,0,0,1,1,1,1
"408",0.595754122517494,0.403017987592318,"FL",2024-05-27,0,1,1,1,1,1,0,1,1,1,0,1
"409",0.832326567367362,0.594425212014404,"FL",2024-05-28,1,1,1,1,0,1,1,1,1,1,1,1
"410",2.37158615821587,0.308411999233942,"FL",2024-05-29,1,0,0,1,1,1,1,0,0,1,0,1
"411",0.866195149405321,0.461226318062875,"FL",2024-05-30,1,1,1,1,0,1,1,1,0,1,0,1
"412",3.23509300349309,0.401739648070797,"FL",2024-05-31,1,0,0,1,1,0,0,0,0,0,0,0
"413",1.66555542171985,0.588365479348518,"FL",2024-06-01,1,1,1,1,0,1,1,0,1,1,0,1
"414",3.34908418880379,0.367657514389557,"FL",2024-06-02,0,0,0,1,1,1,0,0,0,1,0,1
"415",2.37227668524703,0.396878950702066,"FL",2024-06-03,0,1,1,1,1,1,0,0,0,1,0,1
"416",1.87745955924315,0.423954586176979,"FL",2024-06-04,1,1,1,1,0,1,1,0,0,1,1,1
"417",4.61673378705105,0.501048392976202,"FL",2024-06-05,0,1,0,1,0,1,0,1,1,1,0,1
"418",0.944191033719443,0.373500959447238,"FL",2024-06-06,1,1,1,1,1,1,0,0,0,1,0,1
"419",2.05015420269112,0.362907836161654,"FL",2024-06-07,0,0,1,1,1,1,0,0,1,1,0,1
"420",3.28460586989676,0.403023675352394,"FL",2024-06-08,0,0,0,1,1,1,0,0,0,1,0,1
"421",NA,NA,"GA",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422",0.259874678253684,0.0365071195184225,"GA",2024-04-29,1,1,1,1,1,1,0,1,1,0,1,1
"423",0.043529578234032,0.039843285625208,"GA",2024-04-30,1,1,1,1,1,1,0,0,1,1,1,1
"424",0.0511514256535177,0.0434436488715027,"GA",2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
"425",0.0552261850450098,0.0473226461267955,"GA",2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
"426",0.985341438836285,0.41978573605236,"GA",2024-05-03,1,1,1,1,1,0,0,1,1,1,1,0
"427",0.971160393233461,0.418357089918746,"GA",2024-05-04,1,1,1,1,1,0,1,1,1,0,1,0
"428",0.0740871836167478,0.0607722001878737,"GA",2024-05-05,1,1,1,1,1,1,0,0,1,1,1,1
"429",NA,NA,"GA",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430",0.0870292458873935,0.0713804844767496,"GA",2024-05-07,1,1,1,1,1,1,0,0,1,1,1,1
"431",0.268301644016256,0.0772121205361885,"GA",2024-05-08,1,1,1,1,1,1,0,0,1,1,1,1
"432",0.0987038899652014,0.0834081054950304,"GA",2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
"433",NA,NA,"GA",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"434",0.11244222518267,0.0969214204397697,"GA",2024-05-11,1,1,1,1,1,1,0,1,1,0,1,1
"435",0.953984048610351,0.658462429273666,"GA",2024-05-12,1,1,1,1,0,1,0,1,1,1,0,1
"436",0.915777528928031,0.111957237963296,"GA",2024-05-13,0,1,1,1,1,1,0,0,1,0,1,1
"437",0.729979182271857,0.464690769289802,"GA",2024-05-14,1,0,1,1,1,1,0,0,1,1,1,1
"438",NA,NA,"GA",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439",0.713198988264942,0.298650208519462,"GA",2024-05-16,1,1,0,1,1,1,0,1,0,0,1,1
"440",0.770232756460975,0.328818891117832,"GA",2024-05-17,1,1,1,1,0,1,0,0,1,0,0,1
"441",NA,NA,"GA",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442",0.190121794153969,0.166003280623191,"GA",2024-05-19,1,1,1,1,1,1,0,0,1,1,1,1
"443",1.04398854213018,0.493250576883971,"GA",2024-05-20,1,1,0,1,1,1,1,0,0,1,1,1
"444",NA,NA,"GA",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445",0.225120991802563,0.197515345696922,"GA",2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
"446",NA,NA,"GA",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447",0.64528635050787,0.391084910595683,"GA",2024-05-24,1,1,0,1,1,1,1,0,0,1,1,1
"448",0.284738663580958,0.231328321150665,"GA",2024-05-25,1,1,1,1,1,1,0,1,1,0,1,1
"449",NA,NA,"GA",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450",NA,NA,"GA",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451",NA,NA,"GA",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452",NA,NA,"GA",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453",NA,NA,"GA",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454",NA,NA,"GA",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455",NA,NA,"GA",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456",NA,NA,"GA",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457",0.51298485552052,0.326465182113341,"GA",2024-06-03,1,1,1,1,1,1,0,0,1,1,1,1
"458",1.00244895246259,0.474082653978319,"GA",2024-06-04,1,1,1,1,1,0,1,0,1,0,1,0
"459",NA,NA,"GA",2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460",NA,NA,"GA",2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",0.469600615978042,0.387688218108616,"GA",2024-06-07,1,1,1,1,1,1,0,0,1,1,1,1
"462",NA,NA,"GA",2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",NA,NA,"HI",2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",NA,NA,"HI",2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",NA,NA,"HI",2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",NA,NA,"HI",2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",NA,NA,"HI",2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",NA,NA,"HI",2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",NA,NA,"HI",2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",NA,NA,"HI",2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",NA,NA,"HI",2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",NA,NA,"HI",2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",NA,NA,"HI",2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",NA,NA,"HI",2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",NA,NA,"HI",2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",NA,NA,"HI",2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",NA,NA,"HI",2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",NA,NA,"HI",2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",NA,NA,"HI",2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",NA,NA,"HI",2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",NA,NA,"HI",2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",NA,NA,"HI",2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",NA,NA,"HI",2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484",NA,NA,"HI",2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485",NA,NA,"HI",2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486",NA,NA,"HI",2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487",NA,NA,"HI",2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"488",NA,NA,"HI",2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"489",NA,NA,"HI",2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"490",NA,NA,"HI",2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"491",NA,NA,"HI",2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"492",NA,NA,"HI",2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"493",NA,NA,"HI",2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"494",NA,NA,"HI",2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"495",NA,NA,"HI",2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496",NA,NA,"HI",2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497",NA,NA,"HI",2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498",NA,NA,"HI",2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499",NA,NA,"HI",2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
