...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
257,NA,NA,CT,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,0.090004638084664,0.0439707403035887,CT,2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.03124622663244,0.768361640138575,CT,2024-05-06,1,1,1,1,1,0,0,1,1,1,1,0
262,1.54798496304288,0.751085554717405,CT,2024-05-07,0,1,0,0,1,1,0,1,0,0,1,1
263,NA,NA,CT,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,0.114649996403969,0.04942162103714835,CT,2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
265,0.863080697595143,0.4015956114225785,CT,2024-05-10,1,1,1,1,0,1,0,1,1,1,0,1
266,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.753724733090609,0.62092953563722,CT,2024-05-13,1,0,1,1,1,1,1,1,1,1,1,1
269,0.120618755449817,0.0539757101859665,CT,2024-05-14,1,1,1,1,1,1,0,0,1,1,1,1
270,0.132753259355123,0.054766877579478,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
271,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.155860066456043,0.057538717608712,CT,2024-05-19,1,1,1,1,1,1,0,0,1,1,1,1
275,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.165233544655891,0.0592420289180125,CT,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
278,0.172884581444195,0.0597494239051745,CT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
279,0.167524457487223,0.060231378448064,CT,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.759525323730897,0.3954125275981855,CT,2024-05-29,1,1,0,1,1,1,0,1,0,1,1,1
285,0.626597653548078,0.60718690931218,CT,2024-05-30,1,0,1,1,1,1,0,0,1,1,1,1
286,0.189676260316073,0.0632122066701785,CT,2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.210430622155406,0.065549814185969,CT,2024-06-05,1,1,1,1,1,1,0,1,0,1,1,1
292,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.87573816715004,0.4487728730808905,CT,2024-06-07,1,1,1,1,0,1,0,0,0,0,0,1
294,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.176709845287709,0.125267329359957,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1
314,0.181063657302075,0.126216336594626,DC,2024-05-17,1,1,1,1,1,1,1,1,1,1,1,1
315,0.188440209383578,0.1271049042084195,DC,2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1
316,0.892085462461531,0.643988432707315,DC,2024-05-19,1,1,0,1,1,1,1,1,0,1,0,1
317,0.610246417352056,0.4495747358763565,DC,2024-05-20,1,1,1,1,1,1,0,0,1,1,1,1
318,0.195625545650173,0.12941523583659,DC,2024-05-21,1,1,1,1,1,1,0,1,1,1,1,0
319,0.204733717386276,0.130069740975168,DC,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
320,0.198303415597856,0.1306680696960165,DC,2024-05-23,1,1,1,1,1,1,0,1,0,1,1,1
321,0.200444322799262,0.1312113136761485,DC,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
322,0.195572625777549,0.1317006419929305,DC,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1
323,0.582115065011814,0.445504821233237,DC,2024-05-26,1,1,1,1,1,1,0,0,1,1,1,1
324,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.87239514075463,0.64114651673523,DC,2024-05-31,1,1,0,1,1,1,1,1,0,1,0,1
329,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.482809220476094,0.133915751159989,DC,2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1
332,0.483399593399022,0.133951252269478,DC,2024-06-04,1,1,1,1,1,1,0,1,1,1,0,1
333,0.5669799958982,0.445098575862279,DC,2024-06-05,1,1,1,1,1,1,0,0,1,1,1,1
334,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.4435651628137,0.4502070701213815,DE,2024-05-01,0,0,1,1,1,1,1,0,0,1,1,1
341,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.580657954624023,0.2150318946501785,DE,2024-05-12,1,1,1,1,1,1,0,0,0,1,1,1
352,0.253011291448248,0.226641566593053,DE,2024-05-13,1,1,1,1,1,1,0,1,1,1,0,1
353,0.282292031709441,0.238591828092309,DE,2024-05-14,1,1,1,1,1,1,0,1,1,1,0,1
354,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,1.61450083584204,0.344734474248915,DE,2024-05-16,0,0,0,1,1,1,0,0,1,0,0,1
356,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1.0944289225577,0.4542562735389705,DE,2024-05-22,1,1,0,1,1,1,0,0,0,1,0,1
362,0.866603200812825,0.676945640287965,DE,2024-05-23,1,1,0,1,1,1,0,1,0,1,1,1
363,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,0.833422442328175,0.407424228065361,DE,2024-05-26,1,1,1,1,0,1,0,0,0,0,0,1
366,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.345484156553333,0.126127833984715,DE,2024-05-28,1,1,1,1,1,1,0,0,1,1,1,1
368,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,2.43665355041427,0.54902963730609,DE,2024-05-30,1,1,0,1,1,1,0,0,0,0,1,1
370,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,1.56047951930095,0.532939330702615,DE,2024-06-05,0,1,1,1,1,1,0,0,1,1,0,1
376,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,0.932950460363306,0.64469943691162,DE,2024-06-07,1,1,1,1,0,1,0,1,0,1,1,1
378,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,0.0772053689515313,0.056527049585615,FL,2024-04-30,1,1,1,1,1,1,0,1,0,1,1,1
382,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,1.03061181043261,0.72527007820094,FL,2024-05-02,1,1,1,1,1,0,0,1,1,1,1,0
384,0.0851665993422318,0.063479507144962,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
385,2.00608522315174,0.71802905609888,FL,2024-05-04,0,1,1,1,1,0,0,0,1,1,1,0
386,0.0871122036500485,0.068325996327048,FL,2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
387,0.278464088746852,0.0708120879608195,FL,2024-05-06,1,1,1,1,1,1,1,1,1,1,1,1
388,2.20671802710979,0.4375255019880805,FL,2024-05-07,0,1,0,1,1,1,0,0,0,1,1,1
389,0.766553624363737,0.289333790891176,FL,2024-05-08,1,1,1,0,1,1,0,1,0,0,1,0
390,0.6142958356925,0.347166603895104,FL,2024-05-09,1,1,0,1,1,1,0,1,0,1,1,1
391,0.104950867242645,0.081175286046976,FL,2024-05-10,1,1,1,1,1,1,0,0,1,1,1,1
392,0.643811358518848,0.3295736531751595,FL,2024-05-11,1,0,1,1,1,1,1,0,0,1,1,1
393,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.339300832240405,0.089387535606109,FL,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
395,3.83406983870277,0.633888128995605,FL,2024-05-14,0,1,1,1,0,1,0,0,1,1,0,1
396,0.577361697004752,0.2488428217237335,FL,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
397,0.140202897986139,0.0979670469717005,FL,2024-05-16,1,1,1,1,1,1,0,0,1,1,1,1
398,0.922095244684068,0.3624580718471405,FL,2024-05-17,1,1,1,1,0,1,0,1,1,1,0,1
399,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,0.659929500220925,0.321859895265662,FL,2024-05-20,1,0,1,1,1,1,1,0,0,1,1,1
402,0.631919279619384,0.2517956290247035,FL,2024-05-21,1,1,1,1,1,1,0,0,1,1,1,1
403,0.158925657190565,0.116047049611158,FL,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
404,0.829693980474982,0.52092118141769,FL,2024-05-23,1,0,1,1,1,1,1,0,1,0,1,1
405,2.20500350049471,0.605620321191835,FL,2024-05-24,0,1,1,1,0,1,0,0,0,1,0,1
406,0.17864642690574,0.125338463783192,FL,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1
407,0.458763000645934,0.1284315703781775,FL,2024-05-26,1,1,1,1,1,1,1,1,1,1,1,1
408,0.179882011152156,0.131509212109475,FL,2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1
409,0.93514673807637,0.634246866427285,FL,2024-05-28,1,1,1,1,0,1,0,1,1,1,0,1
410,3.36574430409297,0.4974160173281745,FL,2024-05-29,0,0,1,1,1,1,0,0,0,1,1,1
411,1.1787976789754,0.568464725918285,FL,2024-05-30,1,1,1,1,0,1,0,1,0,1,0,1
412,4.07153939746254,0.436791468160733,FL,2024-05-31,0,0,1,0,1,0,0,0,0,0,1,0
413,1.82255721191953,0.61820040945235,FL,2024-06-01,1,1,1,1,0,1,0,1,0,1,0,1
414,3.41256883606424,0.3585388430567715,FL,2024-06-02,1,0,1,1,1,1,0,0,1,1,1,1
415,2.14959756036005,0.3776866459037965,FL,2024-06-03,1,0,1,1,0,1,0,0,0,1,0,1
416,2.32367299364892,0.435544314856365,FL,2024-06-04,1,1,1,1,0,1,0,0,0,1,0,1
417,4.0809565691577,0.4447666165268625,FL,2024-06-05,1,1,1,1,0,1,0,0,0,1,0,1
418,1.01172888227217,0.3799993183489685,FL,2024-06-06,1,1,0,1,1,1,0,1,0,1,1,1
419,2.76721270421697,0.398155554622412,FL,2024-06-07,1,0,1,1,1,1,0,0,0,1,0,1
420,2.5904689153935,0.3385068476165435,FL,2024-06-08,1,0,1,1,1,1,0,0,0,1,1,1
421,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.121655335276401,0.00778591255326875,GA,2024-04-29,1,1,1,1,1,1,0,1,1,1,1,0
423,0.0195365825017444,0.0081835539403371,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
424,0.0203364899760511,0.00860523408807765,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
425,0.0239643578790258,0.0090530682451418,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
426,1.04267905542584,0.44210909515533,GA,2024-05-03,1,1,1,1,1,0,0,1,1,1,1,0
427,1.02107966857262,0.4411210596436195,GA,2024-05-04,1,1,1,1,1,0,0,1,1,1,1,0
428,0.0247700636284461,0.0105775893800001,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
429,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.0302841812954507,0.011772276144619,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
431,0.0829443235414877,0.0124323061157378,GA,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
432,0.0308944285896027,0.0131385481351589,GA,2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0261844468944695,0.0147034016283816,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
435,1.14083079305491,0.84801813574791,GA,2024-05-12,0,1,1,1,0,1,0,1,1,1,0,1
436,0.302836406008586,0.01649413630121695,GA,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
437,1.06535340912754,0.76900739719033,GA,2024-05-14,0,0,1,1,1,1,0,0,1,1,1,1
438,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.784779013847936,0.286455935360506,GA,2024-05-16,1,1,0,1,1,1,0,1,0,1,1,1
440,1.31304693198661,0.4046733400440315,GA,2024-05-17,0,0,1,1,0,1,0,0,1,1,0,1
441,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.0435998222145581,0.0234424240687107,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
443,1.67793104129974,0.76546966875787,GA,2024-05-20,0,0,0,1,1,1,0,0,0,1,1,0
444,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,0.042454874915335,0.02784928535397465,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
446,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,0.893860368644075,0.413645744177899,GA,2024-05-24,1,1,0,1,1,1,0,1,0,1,1,1
448,0.0487234330927934,0.03279548288169725,GA,2024-05-25,1,1,1,1,1,1,0,0,1,1,1,1
449,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,NA,NA,GA,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,NA,NA,GA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,0.96362536474596,0.61556429946146,GA,2024-06-03,1,0,1,1,1,1,1,0,1,0,1,1
458,1.60268808385448,0.696446985069745,GA,2024-06-04,0,0,1,1,1,0,1,1,1,1,1,1
459,NA,NA,GA,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,NA,NA,GA,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,0.0670994554070686,0.0557923880787895,GA,2024-06-07,1,1,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.04325468340931,0.02282102265683505,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1
506,0.374449501903605,0.0233729311224256,IA,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
507,0.122350066596266,0.0239165629390938,IA,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
508,0.547513056764606,0.2550549340547015,IA,2024-05-01,1,1,1,1,1,1,0,0,1,1,1,1
509,0.043696243307918,0.02497665120402605,IA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
510,0.142959866539811,0.0254921491613053,IA,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
511,0.678976619034658,0.3669631036509575,IA,2024-05-04,1,1,1,1,1,1,0,0,1,1,1,1
512,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,0.928140441320216,0.700333990928205,IA,2024-05-07,0,0,1,1,1,1,0,0,1,1,1,1
515,0.054507609000676,0.02791309776214855,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
