...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
529,1.37652349811102,0.3802868671744545,IA,2023-11-08,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
530,3.13432504667857,0.459699092068732,IA,2023-11-09,0,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1
531,1.64838526310673,0.3132178430709825,IA,2023-11-10,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
532,1.85925582775557,0.497137377588946,IA,2023-11-11,1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1
533,1.6464505720493,0.3408927825757485,IA,2023-11-12,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
534,6.59939597757776,0.459719306343294,IA,2023-11-13,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
535,5.97804622803752,0.49474750675883,IA,2023-11-14,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
536,3.10614545426033,0.396131039563008,IA,2023-11-15,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1
537,3.75545555502877,0.4792540601743595,IA,2023-11-16,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,1
538,2.13900959605673,0.492811774095056,IA,2023-11-17,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1
539,2.93161929195996,0.4887340260135785,IA,2023-11-18,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,1
540,2.84686439548159,0.4080617406484845,IA,2023-11-19,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1
541,5.68746996862965,0.458100335786533,IA,2023-11-20,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0
542,3.12380661405683,0.477478157561064,IA,2023-11-21,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0
543,4.42679952764121,0.474160770866205,IA,2023-11-22,0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1
544,0.893525135753291,0.490546425465845,IA,2023-11-23,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0
545,4.49872999962735,0.463079230728076,IA,2023-11-24,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
546,1.60133158893047,0.4542776920487205,IA,2023-11-25,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
547,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,0.36020675632667,0.262464993028321,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
558,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.47814124448042,0.332692749657775,IL,2023-10-15,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1
590,2.49038061279393,0.3001385590020415,IL,2023-10-16,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
591,2.85054641486225,0.381595836559678,IL,2023-10-17,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0
592,2.04071474752667,0.3584526029049855,IL,2023-10-18,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
593,3.94550998557488,0.4439877087387295,IL,2023-10-19,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
594,2.40932562642873,0.404833353387664,IL,2023-10-20,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0
595,1.0890212827993,0.299962069187405,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
596,1.07223818011617,0.3612500783769485,IL,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
597,1.51480034755679,0.337008235861079,IL,2023-10-23,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0
598,2.40763989919292,0.3608155459806435,IL,2023-10-24,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,1
599,3.43588471752328,0.3553399356007795,IL,2023-10-25,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0
600,2.30298636603366,0.3802321050449485,IL,2023-10-26,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
601,4.00765858807954,0.395933325676219,IL,2023-10-27,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0
602,1.41764982880163,0.3139261568344515,IL,2023-10-28,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
603,2.40213645661513,0.4760282764162365,IL,2023-10-29,1,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0
604,3.80730056475412,0.2605527348825655,IL,2023-10-30,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
605,2.6758801596714,0.4640625323057505,IL,2023-10-31,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
606,2.98528749180444,0.4089298927433045,IL,2023-11-01,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0
607,2.556067519367,0.3285135587804865,IL,2023-11-02,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
608,1.90390366156669,0.293269904035757,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1
609,1.88184811759705,0.416010222335278,IL,2023-11-04,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
610,3.89659916527693,0.428178397113632,IL,2023-11-05,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1
611,5.65561142610744,0.3194330207999205,IL,2023-11-06,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0
612,1.62844457128833,0.334921278101684,IL,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
613,3.10511196056706,0.38114451643233,IL,2023-11-08,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0
614,3.13749932066571,0.43238350533043,IL,2023-11-09,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
615,2.49876606684739,0.373187193977584,IL,2023-11-10,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0
616,3.17343092295318,0.3884558436700075,IL,2023-11-11,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0
617,1.51082043499776,0.289840822951762,IL,2023-11-12,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1
618,3.15225632440651,0.2891397471812305,IL,2023-11-13,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0
619,6.05558485644805,0.3969174765271675,IL,2023-11-14,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0
620,3.97751482623197,0.39316670270185,IL,2023-11-15,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
621,2.91320670296975,0.3263350719341025,IL,2023-11-16,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0
622,5.03417436422799,0.372141837392164,IL,2023-11-17,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
623,3.39333946632465,0.4259375141525495,IL,2023-11-18,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0
624,1.86812028765393,0.361781818149582,IL,2023-11-19,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1
625,4.5165015518795,0.415827391210202,IL,2023-11-20,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
626,4.0382451205863,0.456938133382401,IL,2023-11-21,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1
627,2.79853910360363,0.375424568857067,IL,2023-11-22,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
628,2.87744398635863,0.50096727796506,IL,2023-11-23,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1
629,6.48433073476595,0.386386106570665,IL,2023-11-24,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
630,4.47985947637188,0.3919393002044475,IL,2023-11-25,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
631,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.440398958496024,0.319237748850162,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
633,0.866788288145345,0.4311856538390935,IN,2023-10-17,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
634,0.677857093000702,0.379179534565839,IN,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
635,0.406008266580202,0.296656680405315,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
636,0.687090865085222,0.488225027437969,IN,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
637,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,1.04445904191629,0.3304812497569665,IN,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
639,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.378877175436319,0.2604100944197135,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
641,1.01902519685749,0.4456076702097785,IN,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1
642,1.13096927497243,0.468701529357915,IN,2023-10-26,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
643,0.803131118384399,0.570308023537025,IN,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
644,0.373062212109113,0.254046499143432,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
645,0.820391580773014,0.58206745848328,IN,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
646,1.11320816547242,0.346870917524015,IN,2023-10-30,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
647,0.469021481353647,0.34903298028668,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,1.29776533122954,0.4304023285302865,IN,2023-11-01,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0
649,0.868700295803539,0.614272616821785,IN,2023-11-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
650,0.375888220930676,0.244695762367279,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
651,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.946331500783167,0.474113641285527,IN,2023-11-05,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1
653,0.81909149424472,0.578841887863885,IN,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
654,1.51659634468685,0.380511320429618,IN,2023-11-07,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0
655,0.864428748408208,0.38126769732659,IN,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
656,0.842096674501054,0.3025833775190405,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1
657,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.840805663716181,0.40877097664629,IN,2023-11-12,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
660,1.4472581569312,0.394970035029971,IN,2023-11-13,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1
661,0.845946836061913,0.4118375009315165,IN,2023-11-14,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
662,0.36058553923286,0.2269106470750355,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
663,0.660473202093199,0.48411754458933,IN,2023-11-16,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
664,0.359686707535706,0.2241849985843405,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
665,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.52074815259846,0.3943080859063,IN,2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
667,0.830742817964774,0.583504669037315,IN,2023-11-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
668,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.50971858787891,0.4019346738851485,IN,2023-11-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
670,0.459522861559211,0.3106350521828205,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
671,0.887601867339878,0.421164308948262,IN,2023-11-24,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
672,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.04596238641972,0.522507969792255,KS,2023-10-17,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
676,0.690799032056114,0.50685906717884,KS,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
677,0.384873313655358,0.2846675110538235,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
678,0.376452605282153,0.2846032308982475,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
679,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.592549643589967,0.3643716719047875,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
682,0.674686119145308,0.397640696798628,KS,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
683,0.675274388342042,0.3979642528045835,KS,2023-10-25,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
684,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.370548447517387,0.284793705460397,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
689,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.47255840121088,0.2937864464850475,KS,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
692,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.35916955491949,0.3672800500967555,KS,2023-11-06,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0
696,1.36936777840828,0.4023161609475765,KS,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
697,1.58802029591323,0.484102918486113,KS,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
698,0.821496010866652,0.60265284800618,KS,2023-11-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
699,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.4839433578019,0.288516198007067,KS,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
703,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.455719737064938,0.2864419698721155,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
705,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,0.798698011470899,0.60612097207945,KS,2023-11-18,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
708,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.09991318322073,0.533265637120045,KY,2023-10-16,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
717,0.747765138285334,0.53436631039073,KY,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
718,0.914271958886457,0.417542749779382,KY,2023-10-18,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
719,0.767133287993314,0.53211992860563,KY,2023-10-19,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1
