...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
540,1.54946261184953,0.511278123770935,IA,2023-07-16,1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1
541,2.41400383592335,0.465945401474312,IA,2023-07-17,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1
542,1.28832491739575,0.630849264598835,IA,2023-07-18,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0
543,2.99542754425807,0.51822001218738,IA,2023-07-19,1,1,0,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0
544,1.10284448535204,0.547603560323495,IA,2023-07-20,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
545,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0.876521264362884,0.648668268499515,IA,2023-07-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
547,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.967481840267993,0.64716315546912,ID,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
551,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,0.0818430701910226,0.072574368926386,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.519057753113577,0.3243406618787685,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
590,0.513626304383297,0.323790153118816,IL,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
591,1.26211181711057,0.517882449842955,IL,2023-06-13,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1
592,0.62432020402201,0.453722219288779,IL,2023-06-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
593,2.29345296834556,0.3637035112678875,IL,2023-06-15,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
594,1.72690034425499,0.436750750816599,IL,2023-06-16,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
595,0.745159189911219,0.2030932489789115,IL,2023-06-17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
596,0.300454451280543,0.2090219498684145,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
597,1.73020550865906,0.3878240363292005,IL,2023-06-19,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0
598,1.98092319821701,0.3988619215899425,IL,2023-06-20,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
599,1.04768111605929,0.3893282325409975,IL,2023-06-21,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1
600,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,0.340518089159531,0.24033299802268351,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
602,1.25864696826288,0.4202833862035895,IL,2023-06-24,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1
603,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,1.54849299048837,0.424775409763631,IL,2023-06-26,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
605,1.35613645875888,0.486315000630849,IL,2023-06-27,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
606,0.555027770118398,0.4110424146250035,IL,2023-06-28,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
607,2.63332429061771,0.4343754701694215,IL,2023-06-29,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0
608,1.11388043722005,0.4057569322028695,IL,2023-06-30,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
609,0.557817274707899,0.350713696772283,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
610,0.824690309206341,0.588043136954055,IL,2023-07-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
611,1.26926200176192,0.379023099878303,IL,2023-07-03,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
612,0.522202529847375,0.4019578137898505,IL,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
613,1.29658256312066,0.4006078550915255,IL,2023-07-05,1,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1
614,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,1.04394499480396,0.3196101200379765,IL,2023-07-07,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
616,1.13513509305589,0.347722861722226,IL,2023-07-08,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
617,0.508831253779502,0.355296361716563,IL,2023-07-09,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
618,1.6538522633709,0.4044833207188165,IL,2023-07-10,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1
619,1.56834897481802,0.4182983403948625,IL,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1
620,0.8421658081658,0.412933115061417,IL,2023-07-12,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1
621,1.50673099027145,0.406610758146637,IL,2023-07-13,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0
622,2.86100596384518,0.44358099135057,IL,2023-07-14,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
623,1.25666046338441,0.5053055847443,IL,2023-07-15,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,1
624,1.46154563915699,0.4373627568764835,IL,2023-07-16,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
625,1.76245119577993,0.3968150989397025,IL,2023-07-17,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
626,1.73642257130023,0.417587357509215,IL,2023-07-18,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0
627,1.03806206676005,0.41581571703784,IL,2023-07-19,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1
628,2.56055293286092,0.475925670073923,IL,2023-07-20,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0
629,1.28226867053818,0.3972641634230815,IL,2023-07-21,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
630,2.0593087962377,0.468686725884495,IL,2023-07-22,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1
631,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.202341716554573,0.149186318886448,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
634,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.69355600637661,0.3554098487537635,IN,2023-06-16,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
637,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.449684253986621,0.3056727681149425,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
639,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.422082786442361,0.305178006252808,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
641,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,0.645345920662755,0.177702889868548,IN,2023-06-22,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
643,0.91944682267599,0.47809422068471,IN,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
644,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.888459984543103,0.62294790008698,IN,2023-06-26,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
647,0.280512441920243,0.192531112226318,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
648,0.563954936508697,0.4142071248380945,IN,2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
649,0.766282723233785,0.516970910522015,IN,2023-06-29,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
650,0.428183636161105,0.3050456766497795,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
651,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,1.16474388887793,0.4001449996596365,IN,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
655,0.749137109157679,0.50464961179196,IN,2023-07-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
656,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.88261153270823,0.619812270751475,IN,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
658,0.85934943080433,0.59078547078737,IN,2023-07-08,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
659,0.69993890871241,0.36067949099635,IN,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
660,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.344455740526859,0.228190590398249,IN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
662,0.851219544399251,0.4056066538429765,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
663,0.675051184110142,0.492314452487976,IN,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
664,1.17297835596952,0.541513927749805,IN,2023-07-14,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1
665,0.623435691849349,0.3630248513289015,IN,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
666,0.487160948133322,0.3827887101028855,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
667,0.620321100269366,0.363672088936089,IN,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
668,0.742585359235417,0.3630851118577265,IN,2023-07-18,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
669,1.71612721928013,0.4285737621521375,IN,2023-07-19,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
670,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,0.612845855109592,0.483836024546703,IN,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
672,0.598954134317475,0.4830642154282405,IN,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
673,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,0.244106639165761,0.180495939515409,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
677,0.845815986777917,0.60147469484172,KS,2023-06-15,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
678,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.266793113718268,0.188375743996589,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
683,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.871748251168729,0.621833454485355,KS,2023-06-27,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
690,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.79390534053832,0.59028163533331,KS,2023-07-06,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
699,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.862138005377525,0.634687514003575,KS,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1
704,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.21457579096766,0.53508238453038,KS,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
710,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.583829999917143,0.1436604091099895,KY,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
717,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0.688891484078399,0.50871479516682,KY,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
719,NA,NA,KY,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.648076714977945,0.493579272337957,KY,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
724,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.60578699184248,0.4294043501073185,KY,2023-06-27,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
732,NA,NA,KY,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,1.30329477752285,0.4249156045907735,KY,2023-06-29,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
734,NA,NA,KY,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.902660937312984,0.63007975783015,KY,2023-07-05,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
740,NA,NA,KY,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
