...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,recombinant_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,recombinant_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
216,0.0719179921427645,0.02501413321599885,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.60968468095304,0.380929502283283,CO,2023-05-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
219,1.02848374429315,0.791430647521135,CO,2023-05-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
220,0.544802793010951,0.3784126883349705,CO,2023-05-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
221,2.61314297098443,0.75348237678962,CO,2023-05-10,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0
222,0.28239181996887,0.0292669090812212,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.529862597125102,0.0306912213280371,CO,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
225,0.108422026149667,0.0314028019696759,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.06776234826371,0.156186019828339,CO,2023-05-15,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
227,0.801514983554905,0.403732844966997,CO,2023-05-16,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
228,0.125682799657838,0.0335330761066329,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,0.972078635118249,0.499256668824625,CO,2023-05-18,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
230,1.00788890571593,0.772293584941815,CO,2023-05-19,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
231,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.14758274519063,0.036364817666536,CO,2023-05-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
233,1.62435975657733,0.51427881104189,CO,2023-05-22,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
234,0.414306875167496,0.037782350665285,CO,2023-05-23,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
235,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.607960821959984,0.680477175734615,CO,2023-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.194001915343072,0.0413735667116464,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
240,0.199076863136509,0.0421076852038923,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241,0.200864909912435,0.04284984407215515,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,0.539593111507166,0.04360138141551625,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,0.232485989769259,0.04436369931740215,CO,2023-06-01,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
244,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.927500849016259,0.72851404732861,CO,2023-06-06,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
249,0.265113169440722,0.04924738101359365,CO,2023-06-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
250,0.774913878168749,0.385556893207195,CO,2023-06-08,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
251,1.07889877312591,0.289250030536546,CO,2023-06-09,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
252,0.487583981748867,0.640005128767255,CO,2023-06-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
253,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.867826351091443,0.39423867356003,CT,2023-05-02,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
256,1.31590696751335,0.4942711299169285,CT,2023-05-03,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
257,0.263400636282307,0.057945942410552,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.0938319242365369,0.0600644508060125,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,0.0941735275232654,0.062215246280872,CT,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
260,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.562667353467508,0.2521562194418695,CT,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
262,1.71801240292651,0.421870941465908,CT,2023-05-09,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
263,0.767466477363483,0.3506703707997335,CT,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
264,1.11738392129266,0.1782014792273075,CT,2023-05-11,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
265,0.955420042312885,0.4391878716355675,CT,2023-05-12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
266,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.117549035199437,0.0853139657406205,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,2.25071211291272,0.648793512083675,CT,2023-05-17,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
271,1.69256655905453,0.488477913058927,CT,2023-05-18,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
272,0.123889152586312,0.092775407190281,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,1.71305496730738,0.481472788107232,CT,2023-05-20,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
274,0.611989756327332,0.329620645890012,CT,2023-05-21,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
275,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.903492081524462,0.2453276666944155,CT,2023-05-24,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
278,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.21444009344963,0.55235963811375,CT,2023-05-30,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
284,0.719891325708087,0.2772176124056945,CT,2023-05-31,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
285,0.942600605218742,0.64537075559841,CT,2023-06-01,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
286,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.563303172344692,0.318355660019781,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.747268706726596,0.4931161649152075,CT,2023-06-05,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
290,0.793054266170948,0.3810646173717445,CT,2023-06-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
291,1.03426022104434,0.391179967760036,CT,2023-06-07,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
292,0.906890326829278,0.63187946532448,CT,2023-06-08,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
293,1.77088972395645,0.4833460370545135,CT,2023-06-09,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
294,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.79292567310903606,0.39595248742713,DC,2023-05-04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
300,0.174863193490415,0.1653085712339185,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,0.172777695176844,0.1691474810899175,DC,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
302,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,1.21147014892543,0.54525510254436,DC,2023-05-08,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1
304,1.14635013571223,0.3704979296598805,DC,2023-05-09,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
305,0.210858704593319,0.183227887176366,DC,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
306,0.85663173654596,0.568275562250685,DC,2023-05-11,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
307,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.222701074403976,0.195039907841855,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,0.224401340942952,0.197618944212909,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
311,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,1.08666044532216,0.494390538975562,DC,2023-05-17,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
313,0.670042598103378,0.286253433828838,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
314,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.259197429242992,0.2144367465115085,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,0.242397335800799,0.2156923721085945,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,0.618379601947897,0.4205552655478765,DC,2023-05-26,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
322,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.270216783337805,0.218951302742622,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,0.478911415892021,0.318500786138831,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
325,0.646407220394047,0.2208220388864335,DC,2023-05-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
326,1.00706614068657,0.4611410958700005,DC,2023-05-31,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
327,1.62032463484871,0.503610129167095,DC,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
328,0.580709280146399,0.413367092962059,DC,2023-06-02,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
329,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.837251622605927,0.57656484775002,DC,2023-06-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
331,0.633363548189774,0.2877645310899545,DC,2023-06-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
332,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,0.934575017415915,0.34444988040269,DC,2023-06-10,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
337,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.860376296588814,0.2878798261877945,DE,2023-05-01,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
339,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.127108266012809,0.02506145576669545,DE,2023-05-03,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
341,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.0471202947454957,0.0261110029971541,DE,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
343,0.046317148721526,0.02662087532518385,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,1.5685293011128,0.743108926816315,DE,2023-05-09,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
347,0.0541596841673958,0.02857660724569475,DE,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
348,0.189668752139938,0.0290496996713454,DE,2023-05-11,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
349,0.955930826743618,0.744598206459155,DE,2023-05-12,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
350,0.0582322798120817,0.0299863301618453,DE,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
351,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,2.31056095379213,0.73100463053641,DE,2023-05-17,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1
355,0.0723854462923141,0.0323546475219646,DE,2023-05-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
356,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,0.5939559881079,0.2609659053652115,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
358,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.0765736680373,0.0344099838528467,DE,2023-05-22,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
360,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.861439977844706,0.714567029587775,DE,2023-05-30,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
368,1.16075459570481,0.4961691751427775,DE,2023-05-31,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
369,0.102726323452172,0.0409365373431648,DE,2023-06-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
370,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.813240836054333,0.707529679714425,DE,2023-06-04,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
373,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.609269529962909,0.3750381196337275,DE,2023-06-06,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
375,0.805312966952624,0.664341117376645,DE,2023-06-07,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
376,0.133214575811984,0.04658607113883325,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.96235148717295,0.338674353092486,FL,2023-04-30,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0
380,2.14596557389807,0.2389782251934955,FL,2023-05-01,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0
381,1.45941869940325,0.2145985824592055,FL,2023-05-02,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
382,2.1444587750219,0.154801252469712,FL,2023-05-03,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0
383,4.35475854522631,0.1318440826511895,FL,2023-05-04,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0
384,5.18739218283943,0.0972123593202965,FL,2023-05-05,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1
385,2.75742824818002,0.3147361274292345,FL,2023-05-06,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1
386,2.72623657867338,0.1276696710227085,FL,2023-05-07,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1
387,2.46501007438942,0.2197278968697895,FL,2023-05-08,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0
388,4.39702060017848,0.2875883097036295,FL,2023-05-09,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
389,4.26009716566178,0.3012143405332945,FL,2023-05-10,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0
390,3.10479220615805,0.296590923010119,FL,2023-05-11,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
391,1.69117415088582,0.274574956077311,FL,2023-05-12,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
392,0.678321584648718,0.26051671153452,FL,2023-05-13,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
393,0.69792931746335,0.1897267173381325,FL,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,2.05195056119009,0.3380939701332715,FL,2023-05-15,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1
395,1.52179423416639,0.210800721736907,FL,2023-05-16,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,0
396,2.81264582467991,0.2909175932895665,FL,2023-05-17,1,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1
397,1.82453226279989,0.245359966376415,FL,2023-05-18,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
398,2.3557839448662,0.279203062614137,FL,2023-05-19,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
399,0.721431061914996,0.264607295353973,FL,2023-05-20,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
400,1.95802446854291,0.3817296729245425,FL,2023-05-21,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
401,1.76743100778602,0.3012970261015435,FL,2023-05-22,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
402,1.9231649495108,0.300518724125616,FL,2023-05-23,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
403,3.12585617695885,0.2383960084366365,FL,2023-05-24,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0
404,1.66925896226049,0.318387244999173,FL,2023-05-25,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
405,1.04270910727569,0.3113412733492265,FL,2023-05-26,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1
406,0.787139148857224,0.55762817692632,FL,2023-05-27,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
407,2.20824380311288,0.459623801554722,FL,2023-05-28,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
408,0.670421995382335,0.296555936654777,FL,2023-05-29,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
409,2.19852936804777,0.335107073955885,FL,2023-05-30,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0
410,3.32206769634458,0.309112142844231,FL,2023-05-31,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0
411,4.15175123682384,0.4385085355801565,FL,2023-06-01,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
412,2.01418872328149,0.3219261947035075,FL,2023-06-02,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0
413,1.42893804728812,0.3579681431357815,FL,2023-06-03,1,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1
414,1.61770991817562,0.400192795385364,FL,2023-06-04,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
415,2.59521171090295,0.321912465222156,FL,2023-06-05,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1
416,4.08268955941728,0.3826864148361195,FL,2023-06-06,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0
417,4.94872251698107,0.353419072308567,FL,2023-06-07,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
418,5.14402275196014,0.4254567117159835,FL,2023-06-08,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
419,2.66359691170692,0.386417583102992,FL,2023-06-09,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0
420,1.77761097449048,0.3966229249862995,FL,2023-06-10,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
421,0.817050175564902,0.285993305584314,GA,2023-04-30,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0
422,1.29939804585274,0.319655897438992,GA,2023-05-01,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
423,1.66409308681895,0.3453447398256985,GA,2023-05-02,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,0
424,1.16016512086879,0.3176139862793835,GA,2023-05-03,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
425,1.23718000791173,0.3778245768161765,GA,2023-05-04,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
426,0.647599656202975,0.2125187990284515,GA,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
427,0.120284774766664,0.070699875681413,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,0.841310976251,0.187173274982343,GA,2023-05-07,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
429,0.759826709720759,0.282520293154977,GA,2023-05-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
430,1.89038897447072,0.3373135523905615,GA,2023-05-09,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
431,0.894029451350537,0.1944943250786905,GA,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
432,1.12461976213521,0.201542876307136,GA,2023-05-11,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
433,1.57483000862806,0.525274756972455,GA,2023-05-12,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,1
434,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,0.693844795369329,0.4947460972422915,GA,2023-05-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
437,0.97415958817747,0.445943054653068,GA,2023-05-16,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
