...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
553,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.273385229858159,0.202817296526873,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
590,1.75510061765501,0.3967333516248505,IL,2023-06-19,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1
591,2.39642987060826,0.4016042760613045,IL,2023-06-20,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
592,1.07537098731532,0.3865442140575475,IL,2023-06-21,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1
593,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594,0.312338695984986,0.2286699404859455,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
595,1.31119653939286,0.404368312392312,IL,2023-06-24,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
596,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
597,1.51305471880251,0.428420206414724,IL,2023-06-26,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0
598,1.32776811160925,0.48703981773926053,IL,2023-06-27,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,1,1
599,0.595596678169177,0.3878124822804415,IL,2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
600,2.77037362767724,0.446556596654525,IL,2023-06-29,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1
601,1.18832218525123,0.3928998155013785,IL,2023-06-30,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
602,0.56048368143355,0.3243142844872115,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
603,0.821779023266244,0.586937847942225,IL,2023-07-02,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
604,1.30093631243248,0.37132361979491,IL,2023-07-03,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1
605,0.581795382173408,0.3637169920043105,IL,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
606,1.21159105443542,0.41647739310972,IL,2023-07-05,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1
607,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608,1.11859207590528,0.3900132110055155,IL,2023-07-07,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
609,0.965289298152011,0.314323282389761,IL,2023-07-08,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
610,0.403728429156131,0.3203986582166905,IL,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
611,1.3415445518193,0.370108099525017,IL,2023-07-10,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
612,1.60573400219557,0.417075064470753,IL,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1
613,0.802505047775109,0.4064250300278645,IL,2023-07-12,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
614,1.29774624508329,0.388042175693133,IL,2023-07-13,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
615,3.05436125989563,0.448571943290295,IL,2023-07-14,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
616,1.0989132675317,0.4853036545251415,IL,2023-07-15,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1
617,1.32093965283737,0.448581551003499,IL,2023-07-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1
618,1.98560382756687,0.3590630679569745,IL,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
619,1.57485467348153,0.3978937742772045,IL,2023-07-18,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
620,1.06833814524528,0.386952939879736,IL,2023-07-19,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
621,2.34242671291948,0.455275196027875,IL,2023-07-20,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
622,1.11970774066071,0.3998885397869725,IL,2023-07-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1
623,1.61175395288326,0.41257752165306,IL,2023-07-22,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
624,0.87785658434192,0.421807775951387,IL,2023-07-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
625,3.10475716948967,0.345637887803367,IL,2023-07-24,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
626,3.88270205856901,0.4142006649479195,IL,2023-07-25,1,1,1,0,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1
627,1.79782148641114,0.44203870058524253,IL,2023-07-26,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1
628,2.66680758636927,0.52902888779967,IL,2023-07-27,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0
629,3.70513880068771,0.4790973915709945,IL,2023-07-28,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,0,1
630,1.52237576700746,0.4181649299079,IL,2023-07-29,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
631,0.445071558147558,0.3124033191148355,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
632,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.440622544325434,0.311836989885104,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
634,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,0.568011075568297,0.1431690963245215,IN,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636,0.9911199079779,0.513746505283215,IN,2023-06-23,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
637,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.866636590384899,0.61789869316474,IN,2023-06-26,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
640,0.230447952448407,0.151537131520018,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
641,0.633946062761645,0.467372054194187,IN,2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
642,0.773636831717771,0.56707978236269,IN,2023-06-29,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
643,0.446242020433966,0.30996639060215,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
644,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,1.29509659273825,0.456834206490157,IN,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
648,0.779151854502846,0.56486141574461,IN,2023-07-05,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
649,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,0.895961821834904,0.64464180616432,IN,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
651,0.860321405613162,0.62630404678874,IN,2023-07-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
652,0.677872365689734,0.3668502844997895,IN,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
653,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.259657487077007,0.1718428995802065,IN,2023-07-11,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
655,0.878350393323402,0.417445084253008,IN,2023-07-12,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1
656,0.717548740049926,0.51276352242092,IN,2023-07-13,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
657,1.17835444397524,0.57643224376213,IN,2023-07-14,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,1
658,0.644357073540052,0.3435922166208055,IN,2023-07-15,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
659,0.593296417285649,0.4374413905332575,IN,2023-07-16,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
660,0.645125221345644,0.3436295727742935,IN,2023-07-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661,0.680704033025338,0.373869912223318,IN,2023-07-18,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
662,1.53720592414359,0.4059820100098315,IN,2023-07-19,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
663,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
664,0.716286299899536,0.50251990735503,IN,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
665,0.706618467318768,0.50147796140175,IN,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
666,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.296187966954347,0.19004443902867801,IN,2023-07-24,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
668,0.772499259416414,0.3808323883919565,IN,2023-07-25,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
669,0.291988092082202,0.1930914724119615,IN,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.232558185357523,0.1548224849426245,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
676,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.880898835167855,0.632720724339075,KS,2023-06-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
683,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.796410761250545,0.581686751858035,KS,2023-07-06,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
692,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,0.857887657185993,0.630562449238995,KS,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
697,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.30078420628758,0.532919030035135,KS,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
703,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,0.861799994173666,0.63208818584843,KS,2023-07-27,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
713,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.68066083184956,0.4944153866253325,KY,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
717,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
719,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,0.40107618458931,0.291624363524661,KY,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
725,NA,NA,KY,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,0.923503570901977,0.2860661335430005,KY,2023-06-29,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
727,NA,NA,KY,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,0.861244194110487,0.61376182411268,KY,2023-07-05,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
733,NA,NA,KY,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,0.368928536475058,0.266299921663902,KY,2023-07-07,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
735,NA,NA,KY,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
