...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24D_95_CI,other_95_CI
285,0.0122495784384229,0.01438387495633685,CT,2024-05-09,1,1,1,1,1,1,1,1,1,1
286,1.11585813182843,0.4286208239695105,CT,2024-05-10,0,1,1,1,0,0,1,1,1,0
287,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.13701516003758,0.79367423464764,CT,2024-05-13,0,0,1,1,1,0,0,1,1,1
290,0.0145973567950348,0.0140789253221267,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1
291,0.0176403483963845,0.01398281954817235,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,1.05433331361133,0.444322824285958,DC,2024-04-09,0,1,0,1,1,0,1,0,1,1
298,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.022090397637996,0.0084479941815455,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,2.14740347559088,0.83025597531837,DC,2024-04-22,0,0,1,1,1,0,0,0,1,1
311,1.19632863447866,0.88552046728785,DC,2024-04-23,0,1,1,1,0,0,1,1,1,0
312,NA,NA,DC,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.0465860755774325,0.01119892462556865,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1
335,0.0472658314682571,0.0114241774894186,DC,2024-05-17,1,1,1,1,1,1,1,1,1,1
336,0.0542427833616289,0.01167061311238835,DC,2024-05-18,1,1,1,1,1,0,1,0,1,1
337,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.00470277990642941,0.00178360231727527,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
339,0.00446339195483234,0.00178762581650142,DE,2024-04-09,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.30790541769518,0.92045332164771,DE,2024-04-18,0,0,1,1,1,0,0,1,1,1
349,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.00238764504453241,0.00179102033778389,DE,2024-04-21,1,1,1,1,1,1,1,1,1,1
352,0.00311326387796107,0.001790760864781705,DE,2024-04-22,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.33397454967112,0.941950772705605,DE,2024-04-24,0,1,1,1,0,0,1,1,1,0
355,NA,NA,DE,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.31077200030191,0.920587309533385,DE,2024-04-26,0,0,1,1,1,0,0,1,1,1
357,NA,NA,DE,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.58517437092077,0.920130534090685,DE,2024-05-01,0,0,1,1,1,0,0,1,1,1
362,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.012625525774754,0.00221151176167586,DE,2024-05-12,1,1,1,1,1,0,1,1,1,0
373,0.0047469633786517,0.002282038957672935,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1
374,NA,NA,DE,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.00950911376597,0.188211219865189,DE,2024-05-16,1,1,1,1,0,0,1,1,1,0
377,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,0.05381365891246,0.0170808351658791,FL,2024-04-07,1,1,1,1,1,1,1,1,1,1
380,0.113400714323216,0.0175440215585323,FL,2024-04-08,1,1,1,1,1,0,0,1,1,1
381,0.0598622026132752,0.0180030429386914,FL,2024-04-09,1,1,1,1,1,0,0,1,1,1
382,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.0166246885026211,0.01890352633242525,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
384,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,0.0206847542121211,0.0201914718670037,FL,2024-04-14,1,1,1,1,1,1,1,1,1,1
387,0.065611221740171,0.020599135056803,FL,2024-04-15,1,1,1,1,1,1,1,1,1,1
388,0.0180533694668318,0.02099401797902835,FL,2024-04-16,1,1,1,1,1,1,1,1,1,1
389,1.14441685683619,0.74808320111664,FL,2024-04-17,0,0,1,1,1,0,0,1,1,1
390,0.923436509822075,0.383820162904639,FL,2024-04-18,1,0,1,1,1,1,1,1,1,1
391,0.0677777587041274,0.0220912320657028,FL,2024-04-19,1,1,1,1,1,1,1,1,1,1
392,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0228120142494044,0.02303751886546385,FL,2024-04-22,1,1,1,1,1,1,1,1,1,1
395,0.912970439107659,0.380146509520058,FL,2024-04-23,1,0,1,1,1,0,0,1,1,1
396,0.515194018574096,0.142246795562777,FL,2024-04-24,1,1,1,1,1,1,0,0,1,1
397,0.848152512948931,0.1250914113099465,FL,2024-04-25,1,1,1,1,0,0,0,0,1,0
398,0.883682549614287,0.378665513704489,FL,2024-04-26,1,0,1,1,1,1,0,0,1,1
399,NA,NA,FL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.024100419370913,0.02469935559484565,FL,2024-04-30,1,1,1,1,1,1,1,1,1,1
403,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,1.17308422439282,0.78157645900169,FL,2024-05-02,0,1,0,1,1,0,1,0,1,1
405,0.0241924563897528,0.024989884292357,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1
406,2.2318531483621,0.7799027581625,FL,2024-05-04,0,1,0,1,1,0,0,0,1,1
407,0.023089539517674,0.0250913520804587,FL,2024-05-05,1,1,1,1,1,0,0,1,1,1
408,0.0908449707453531,0.025117081804713,FL,2024-05-06,1,1,1,1,1,0,1,0,1,1
409,3.63719461308191,0.544573426051965,FL,2024-05-07,0,1,1,1,0,0,0,0,1,0
410,0.974108526373301,0.2967330277488325,FL,2024-05-08,1,1,1,0,1,0,1,1,0,1
411,1.04519955071917,0.426708559130504,FL,2024-05-09,1,1,1,1,0,0,1,1,1,0
412,0.0266124020661284,0.025082413305675,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1
413,0.8611491658516,0.379466844800093,FL,2024-05-11,1,0,1,1,1,0,0,1,1,1
414,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.0940938627934418,0.0249567997816598,FL,2024-05-13,1,1,1,1,1,0,0,1,1,1
416,6.27054485521075,0.812288498080815,FL,2024-05-14,0,1,1,1,0,0,0,1,1,0
417,0.733457975367704,0.2628162439619165,FL,2024-05-15,1,0,1,1,1,0,0,0,1,0
418,0.0303557687923799,0.0248049984138339,FL,2024-05-16,1,1,1,1,1,0,0,1,1,1
419,1.98951615326914,0.4256970427631875,FL,2024-05-17,0,1,1,1,0,0,0,0,1,0
420,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00227824148330473,0.00527845666098805,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
422,1.21414205105789,0.4481402159145345,GA,2024-04-08,0,0,1,1,1,0,0,1,1,1
423,0.0416966252987027,0.005383788238303,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
424,1.00926019818136,0.2265192635594885,GA,2024-04-10,0,0,1,1,1,0,0,1,1,1
425,0.0574088393813622,0.00547289349700625,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
426,1.29703763901038,0.8887905246262,GA,2024-04-12,0,0,1,1,1,1,1,1,1,1
427,0.0457428910091132,0.00554490401224835,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
428,1.29412911082833,0.887959838585335,GA,2024-04-14,0,0,1,1,1,0,0,1,1,1
429,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.00362832045406114,0.0056203723133634,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
431,0.0336441200866514,0.0056370556009845,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
432,1.28470023787794,0.88676688332072,GA,2024-04-18,0,0,1,1,1,0,0,1,1,1
433,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,1.2612236280592,0.88611727100149,GA,2024-04-22,0,0,1,1,1,0,0,1,1,1
437,NA,NA,GA,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,0.00456370958483855,0.0056552483223931,GA,2024-04-24,1,1,1,1,1,1,1,1,1,1
439,NA,NA,GA,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,0.0195836658837576,0.0056390597523542,GA,2024-04-26,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,0.0442529819988482,0.00561157210523955,GA,2024-04-29,1,1,1,1,1,1,1,1,1,1
444,0.00609667465520036,0.00560403887119085,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1
445,0.00555696833488546,0.005598464546145,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1
446,0.00722535849553825,0.00559558943639535,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1
447,1.15735700187903,0.447699967865749,GA,2024-05-03,0,1,1,1,0,1,1,1,1,1
448,1.14017568800866,0.4410656225646455,GA,2024-05-04,0,1,0,1,1,0,1,0,1,1
449,0.00750245950023315,0.00561109259956825,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1
450,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,0.00846751883249545,0.00565011195896185,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1
452,0.0327580857686456,0.0056810112530204,GA,2024-05-08,1,1,1,1,1,1,1,1,1,1
453,0.0102268853531356,0.0057208489400688,GA,2024-05-09,1,1,1,1,1,1,1,1,1,1
454,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,0.0117071568277372,0.00583171387606575,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1
456,1.23011237216703,0.886949792275195,GA,2024-05-12,0,1,1,1,0,0,1,1,1,0
457,0.10619327631083,0.00599214906843345,GA,2024-05-13,1,1,1,1,1,0,1,1,0,0
458,1.18283118226716,0.881758740429165,GA,2024-05-14,0,0,1,1,1,0,0,1,1,1
459,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,1.02424190730219,0.29872398081866,GA,2024-05-16,0,1,1,1,0,0,1,1,1,0
461,1.67380801376931,0.4435972637371435,GA,2024-05-17,0,0,1,1,0,0,0,1,1,0
462,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.1932684884856,0.870656409934565,IA,2024-04-07,0,0,1,1,1,0,0,1,1,1
506,0.117789021414216,0.00519292502134175,IA,2024-04-08,1,1,1,1,1,1,1,1,1,1
507,0.0429846397122331,0.0054328769048349,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
508,0.126235911615956,0.00569131414742265,IA,2024-04-10,1,1,1,1,1,0,0,1,1,1
509,0.649526886006239,0.1763172877960085,IA,2024-04-11,1,1,1,1,1,0,0,1,1,1
510,0.0379602492879389,0.0062713362370982,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
511,0.0088131243438263809,0.006597315509974,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
512,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,0.0131037492870841,0.007334075807276,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
514,0.976561271355172,0.4226526256668265,IA,2024-04-16,0,0,1,1,1,0,0,1,1,1
515,1.15700178777293,0.832865122878595,IA,2024-04-17,0,0,1,1,1,0,0,1,1,1
516,0.0139747209924882,0.0086986339224024,IA,2024-04-18,1,1,1,1,1,0,0,1,1,1
517,0.959839791703901,0.415974821198046,IA,2024-04-19,0,0,1,1,1,0,0,1,1,1
518,0.0148389893253844,0.00982617609054775,IA,2024-04-20,1,1,1,1,1,1,1,1,1,1
519,NA,NA,IA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,NA,NA,IA,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,0.0147774710356719,0.0119408020950969,IA,2024-04-23,1,1,1,1,1,1,1,1,1,1
522,0.0156419656430677,0.0127816794150179,IA,2024-04-24,1,1,1,1,1,1,1,1,1,1
523,0.0179334724435489,0.0137014155871046,IA,2024-04-25,1,1,1,1,1,1,1,1,1,1
524,0.0547242475530649,0.0147070949405571,IA,2024-04-26,1,1,1,1,1,1,1,1,1,1
525,NA,NA,IA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,0.0161423002599335,0.0170060593476073,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1
527,0.191394279758873,0.01831466531092005,IA,2024-04-29,1,1,1,1,1,1,1,1,1,1
528,0.0660610526256902,0.01973959429768295,IA,2024-04-30,1,1,1,1,1,1,1,1,1,1
529,0.704964463710065,0.2590863053359165,IA,2024-05-01,1,1,1,1,1,0,0,1,1,1
530,0.0239224123138127,0.0229677645025757,IA,2024-05-02,1,1,1,1,1,1,1,1,1,1
531,0.0771874216715969,0.02478433099549065,IA,2024-05-03,1,1,1,1,1,1,1,1,1,1
532,0.865666713786013,0.3657697160845225,IA,2024-05-04,1,0,1,1,1,0,0,1,1,1
533,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,1.03906958540521,0.672461176694155,IA,2024-05-07,0,0,1,1,1,0,0,1,1,1
536,0.0294254425477496,0.0360609385247035,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1
537,0.668608632993988,0.242521119211924,IA,2024-05-09,1,1,1,1,1,0,0,1,1,1
538,0.0317336087840569,0.04159456657815695,IA,2024-05-10,1,1,1,1,1,1,1,1,1,1
539,1.01529715039167,0.62739771827772,IA,2024-05-11,0,0,1,1,1,0,0,1,1,1
540,NA,NA,IA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.0380683521576906,0.0508351952827105,IA,2024-05-13,1,1,1,1,1,1,1,1,1,1
542,0.975340653358061,0.59392526839125,IA,2024-05-14,0,0,1,1,1,0,0,1,1,1
543,0.97719084067871,0.583111060585105,IA,2024-05-15,0,0,1,1,1,0,0,1,1,1
544,NA,NA,IA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,0.945287427213695,0.56227444644305,IA,2024-05-17,0,0,1,1,1,1,1,1,1,1
546,0.143468239622924,0.0677882490743645,IA,2024-05-18,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
