...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
236,0.880145406045019,0.3974029361996265,CO,2024-07-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,0.586614428086778,0.3703683598880575,CO,2024-07-26,1,1,1,1,0,1,1,1,0,1,1,0,1,1
238,NA,NA,CO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.767243981975645,0.405261435037849,CO,2024-07-29,1,1,1,1,1,0,1,0,1,0,1,0,0,1
241,NA,NA,CO,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.552336337934491,0.4122436517887545,CO,2024-07-31,1,0,1,1,1,1,1,1,1,1,1,1,1,1
243,NA,NA,CO,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.577424429955261,0.3561296674056915,CO,2024-08-02,1,1,1,1,0,1,1,1,1,0,1,0,1,1
245,NA,NA,CO,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.567229618944092,0.349331354266003,CO,2024-08-06,1,1,1,1,0,1,1,1,0,1,1,0,1,1
249,1.42973993523552,0.421867168132722,CO,2024-08-07,1,1,1,1,1,1,1,0,0,0,1,0,1,1
250,NA,NA,CO,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.754614474694243,0.302968860699034,CT,2024-06-30,1,1,1,1,1,1,1,0,0,1,1,0,1,1
254,0.756459736608395,0.2049741108834495,CT,2024-07-01,0,1,1,1,1,1,1,0,1,1,1,0,1,1
255,0.649561985940182,0.3625421009148905,CT,2024-07-02,1,1,1,1,1,0,1,0,1,0,1,1,0,1
256,0.870766637392924,0.4159062293579595,CT,2024-07-03,1,1,1,1,1,1,1,0,0,0,1,0,0,1
257,0.706738774446583,0.51676358844337,CT,2024-07-04,1,1,1,1,1,0,1,0,1,1,1,1,0,1
258,0.641220254168073,0.499950009742546,CT,2024-07-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
259,0.642553770270622,0.3646199157507905,CT,2024-07-06,1,1,1,1,1,0,1,0,1,0,1,1,1,1
260,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,1.56484990926806,0.508481946437495,CT,2024-07-09,0,1,1,1,1,0,1,0,0,1,1,0,0,1
263,0.906471782186821,0.466660737703164,CT,2024-07-10,1,1,1,1,1,0,1,1,1,0,1,0,0,1
264,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.624758440619222,0.4183447770265795,CT,2024-07-12,1,1,0,1,1,1,1,1,1,0,1,0,1,1
266,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,0.61236944898802,0.416822175228674,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,1,1,1,1
268,0.692913139883018,0.4942996544291315,CT,2024-07-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1
269,1.47171176014078,0.51085655185678,CT,2024-07-16,1,1,1,1,1,0,1,1,1,0,1,0,0,1
270,1.18766648961948,0.405072599584027,CT,2024-07-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
271,0.70993624064215,0.4902747193356445,CT,2024-07-18,1,1,1,1,0,1,1,1,1,1,1,0,0,1
272,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.934116085549084,0.50045095497954,CT,2024-07-20,1,1,1,1,1,0,1,0,0,1,1,1,1,1
274,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,1.26403098131081,0.383085180451053,CT,2024-07-23,1,1,1,1,1,1,1,0,0,0,1,1,0,1
277,0.87684099913634,0.459278097407962,CT,2024-07-24,1,1,1,1,1,1,1,1,1,0,1,0,1,1
278,0.325358624882174,0.2364445829199715,CT,2024-07-25,1,1,1,1,1,1,1,0,1,1,1,0,1,1
279,0.674330175681224,0.483636421780052,CT,2024-07-26,1,1,1,1,0,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.889967447486702,0.3677315809201005,CT,2024-07-29,1,1,1,1,1,1,1,0,0,0,0,1,0,1
283,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.613518695517295,0.40663939736513,CT,2024-07-31,1,1,0,1,1,1,1,1,1,0,1,0,1,1
285,1.22536153723366,0.4219538783858505,CT,2024-08-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
286,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.658568615252363,0.3743085917739025,CT,2024-08-03,1,1,1,1,1,0,1,0,1,1,1,0,1,1
288,NA,NA,CT,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.43403910679283,0.50313073732857,CT,2024-08-05,1,1,1,1,1,0,1,0,0,1,1,1,0,1
290,0.708389782598789,0.376903777727406,CT,2024-08-06,1,1,1,1,1,1,1,1,0,1,1,0,1,1
291,0.882503004987221,0.426478197141835,CT,2024-08-07,1,1,1,1,1,1,1,1,0,1,1,0,0,1
292,1.90751740686288,0.4439295809269595,CT,2024-08-08,1,1,1,1,0,1,1,0,0,0,1,0,0,1
293,NA,NA,CT,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.566346529618018,0.3326607224944205,DC,2024-06-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1
296,0.585617485396592,0.33308946714166,DC,2024-07-01,1,1,1,1,1,1,1,0,0,0,1,1,0,1
297,0.772007134523948,0.55849527409615,DC,2024-07-02,1,1,1,1,0,1,1,1,0,1,1,0,1,1
298,0.757855226708039,0.556601883943815,DC,2024-07-03,1,1,1,1,0,1,1,0,1,1,1,0,1,1
299,0.766878262778969,0.538561191292445,DC,2024-07-04,1,1,1,1,1,0,1,0,1,1,1,1,0,1
300,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.599844060027481,0.335727745808828,DC,2024-07-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
307,1.02738209883326,0.3339900505697765,DC,2024-07-12,1,1,1,1,1,0,1,0,0,0,1,1,0,1
308,0.738402662578811,0.54272610136676,DC,2024-07-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.728124726395458,0.386019511276675,DC,2024-07-15,1,1,1,1,0,1,1,0,1,0,1,0,1,1
311,1.18059945425889,0.4212728904869845,DC,2024-07-16,1,1,0,1,1,1,1,0,1,0,1,0,1,1
312,0.509506172990086,0.412006045692149,DC,2024-07-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,0.381044613267979,0.2291499701130225,DC,2024-07-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,0.97548577021071,0.331807492230685,DC,2024-07-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
315,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,0.732141189650655,0.53675385784911,DC,2024-07-23,1,1,1,1,1,0,1,0,1,1,1,1,0,1
319,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,1.16981502466254,0.506713841967405,DC,2024-07-25,1,1,1,1,1,0,1,0,1,1,1,1,0,1
321,0.392282321945394,0.223008350043651,DC,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
322,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.944814128293577,0.4921867355493685,DC,2024-07-28,1,1,1,1,0,1,1,0,0,1,1,0,1,1
324,1.27726482055137,0.462619724469428,DC,2024-07-29,1,1,0,1,1,0,1,0,0,0,1,1,0,1
325,1.51588216764787,0.537073339167245,DC,2024-07-30,1,1,1,1,1,0,1,1,0,0,1,1,0,1
326,0.496236395004213,0.4279578096962025,DC,2024-07-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1
327,1.055816245924,0.3867755724033845,DC,2024-08-01,1,0,1,1,1,1,1,0,0,1,1,1,1,1
328,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.946544185673352,0.4935118154879215,DC,2024-08-05,1,1,1,1,0,1,1,1,0,0,1,0,1,1
332,0.888512096970875,0.400920028677213,DC,2024-08-06,1,1,1,1,1,0,1,0,0,1,1,1,1,1
333,0.881062505513873,0.4748057038972755,DC,2024-08-07,1,1,1,1,1,1,1,0,0,0,1,0,1,1
334,0.414811352108175,0.2129909543741415,DC,2024-08-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
335,NA,NA,DC,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,1.15621259038595,0.4722828039734725,DC,2024-08-10,1,1,0,1,1,1,1,0,0,0,1,1,1,1
337,0.725424947787154,0.3973451614168515,DE,2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,1.21830137791871,0.3991113399183855,DE,2024-07-01,1,1,1,1,1,1,1,0,0,0,1,0,0,1
339,0.656134979161163,0.3805817284964015,DE,2024-07-02,1,1,1,1,1,1,1,1,0,1,1,1,0,1
340,1.50431297939628,0.337905184606792,DE,2024-07-03,0,1,1,1,1,1,1,0,0,0,1,1,1,1
341,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,1.48843894310571,0.366815535778,DE,2024-07-06,1,1,1,1,1,1,1,0,0,0,1,0,1,1
344,1.6694257929055,0.426677579371133,DE,2024-07-07,1,1,1,1,1,0,1,0,0,0,1,0,0,1
345,1.52190574479138,0.4271071350068795,DE,2024-07-08,1,1,0,1,1,0,1,1,0,1,1,0,0,1
346,1.23876246799394,0.415267448275265,DE,2024-07-09,1,1,1,1,1,0,1,0,0,0,1,0,0,1
347,0.806338411443341,0.4154978138524675,DE,2024-07-10,1,1,1,1,0,1,1,0,1,1,1,0,1,1
348,0.616229099847191,0.36565474876734,DE,2024-07-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1
349,1.30418311661033,0.3520798438756725,DE,2024-07-12,0,1,1,1,1,1,1,0,0,0,1,1,1,1
350,1.48104522282616,0.404180112635007,DE,2024-07-13,1,1,1,1,1,1,1,1,0,0,1,0,0,1
351,1.01847368938133,0.420351041049648,DE,2024-07-14,1,1,1,1,1,0,1,0,0,1,1,1,0,1
352,0.815505766464339,0.397970034240804,DE,2024-07-15,1,1,1,1,1,1,1,0,0,0,1,0,1,1
353,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.880964321356249,0.4075749091296235,DE,2024-07-18,1,1,1,1,1,1,1,1,1,0,1,1,0,1
356,0.65439410616091,0.481835626785087,DE,2024-07-19,1,1,1,1,1,0,1,1,0,1,1,1,0,1
357,2.62240434471316,0.4093151516748945,DE,2024-07-20,1,0,1,1,0,1,1,1,0,0,1,0,0,1
358,1.27752559784481,0.39264866755782,DE,2024-07-21,1,1,1,1,1,1,1,0,0,1,1,0,0,1
359,1.63645521148681,0.3870739240142175,DE,2024-07-22,0,1,1,1,1,1,1,0,0,0,1,1,1,1
360,2.57799185014597,0.3902807734143995,DE,2024-07-23,1,1,0,1,0,1,1,0,0,0,1,0,0,1
361,1.76473950632773,0.359908701011827,DE,2024-07-24,1,1,0,1,1,1,1,1,0,0,1,1,0,1
362,1.10190292322281,0.407615929191994,DE,2024-07-25,1,1,1,1,1,1,1,0,0,1,1,0,1,1
363,1.39373768007779,0.415615457917911,DE,2024-07-26,1,1,0,1,1,0,1,1,1,0,1,0,0,1
364,1.23211293548385,0.4148326259660645,DE,2024-07-27,1,1,1,1,1,1,1,0,0,1,1,0,0,1
365,3.06751488616589,0.3965412015393875,DE,2024-07-28,1,0,1,1,1,1,1,0,0,1,1,0,0,1
366,1.75005106212855,0.4139828072578915,DE,2024-07-29,1,1,1,1,0,1,1,0,1,0,1,0,1,1
367,1.24710563680162,0.371097700927142,DE,2024-07-30,0,1,1,1,1,1,1,0,0,1,1,1,0,1
368,1.31654941090105,0.408980944923007,DE,2024-07-31,1,1,1,1,1,1,1,0,0,1,1,0,0,1
369,1.93857259947214,0.3875268442203655,DE,2024-08-01,1,1,1,1,0,1,1,0,0,0,1,0,0,1
370,1.361203071678,0.374317588470952,DE,2024-08-02,1,1,1,1,1,1,1,0,0,1,1,0,0,1
371,1.06454205052318,0.406303050060091,DE,2024-08-03,1,1,0,1,1,1,1,0,0,0,1,1,0,1
372,1.99163989329331,0.3960909575856505,DE,2024-08-04,1,1,1,1,0,1,1,0,0,0,1,0,0,1
373,3.6032851556222,0.421091121174075,DE,2024-08-05,0,1,1,1,0,1,0,0,0,0,1,0,0,0
374,4.58970854995266,0.4292547895185815,DE,2024-08-06,0,1,1,1,0,1,1,0,1,0,1,0,0,1
375,1.97123733079843,0.411527026228867,DE,2024-08-07,1,1,1,1,0,1,1,0,0,0,1,1,0,1
376,3.73195439461461,0.4509235760245455,DE,2024-08-08,1,0,0,1,0,0,0,0,0,0,1,0,0,0
377,2.39121395675254,0.4515041424606235,DE,2024-08-09,1,0,0,0,1,1,1,0,1,1,0,0,1,1
378,0.664959726145267,0.3425324273978775,DE,2024-08-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1
379,3.27551418327198,0.3511663304898995,FL,2024-06-30,0,1,1,1,1,0,1,0,1,0,1,0,0,0
380,3.66617310348763,0.39910323600418,FL,2024-07-01,1,1,0,1,0,1,0,0,0,1,1,0,0,0
381,2.51695375768448,0.3738988405079425,FL,2024-07-02,1,1,1,1,1,1,1,1,0,0,1,1,0,1
382,2.6133821480068,0.3758938163478845,FL,2024-07-03,0,1,1,1,1,1,1,0,0,0,1,0,0,1
383,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,2.15229082602587,0.370050502433332,FL,2024-07-05,1,0,1,1,1,1,1,1,0,0,0,0,0,1
385,2.20690872703166,0.4348639387710975,FL,2024-07-06,0,1,1,1,0,0,1,0,0,1,1,0,0,1
386,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,5.70247432396049,0.4034665219309345,FL,2024-07-08,1,1,1,1,0,1,1,0,0,1,0,0,0,1
388,4.70663801538512,0.3983220290553835,FL,2024-07-09,1,0,1,1,1,0,1,0,0,0,1,0,0,1
389,2.73779150568394,0.3747861317912935,FL,2024-07-10,0,1,1,1,1,1,1,0,0,0,1,1,1,0
390,2.88993341817821,0.3911858400893305,FL,2024-07-11,1,1,1,1,1,0,1,0,0,0,1,0,1,1
391,2.58581579724889,0.3895990611118565,FL,2024-07-12,1,1,1,1,1,1,0,1,0,0,1,0,0,0
392,3.14065981142012,0.4660919272287085,FL,2024-07-13,0,1,1,1,0,1,1,0,1,0,1,0,0,1
393,2.2433172921606,0.4396323179980165,FL,2024-07-14,1,1,1,1,0,1,1,0,0,0,1,0,0,1
394,4.5431100918629,0.399133213281805,FL,2024-07-15,1,0,1,1,0,1,1,0,0,0,1,0,0,1
395,2.92759585240085,0.3927866918870915,FL,2024-07-16,1,1,1,1,1,1,1,0,0,0,1,1,0,1
396,2.66068597182537,0.4167798979827305,FL,2024-07-17,1,0,1,1,0,1,1,0,0,0,1,0,1,1
397,5.15451792309547,0.439332178313058,FL,2024-07-18,0,1,0,1,0,1,1,1,0,0,1,0,0,1
398,5.15484673377088,0.446420995342993,FL,2024-07-19,0,0,1,1,0,0,1,0,0,1,1,0,0,1
399,1.00557370029645,0.3622721946837505,FL,2024-07-20,1,1,1,1,1,1,1,1,1,0,1,1,0,1
400,2.35448888436885,0.439117873235923,FL,2024-07-21,1,1,1,1,0,1,1,1,0,0,1,0,0,1
401,5.84359230595779,0.4507353291595535,FL,2024-07-22,0,0,0,1,0,1,1,0,0,0,1,0,0,1
402,6.23122234099021,0.408619099125896,FL,2024-07-23,1,1,0,1,0,1,1,0,0,0,1,0,0,1
403,4.6469959072468,0.422878118235043,FL,2024-07-24,1,1,0,1,0,1,1,0,0,0,1,0,0,1
404,1.71046259598567,0.4054288917242275,FL,2024-07-25,1,1,1,1,1,1,0,0,0,0,1,0,1,0
405,3.36122460506681,0.398196285475282,FL,2024-07-26,1,0,1,1,1,1,1,0,0,0,0,0,0,1
406,3.49384544892661,0.420962065657329,FL,2024-07-27,1,0,0,1,0,1,1,0,0,0,1,0,1,1
407,1.77517443993932,0.4229925178541695,FL,2024-07-28,1,1,1,1,0,1,1,1,1,0,1,0,0,0
408,5.74077093031794,0.429154660993341,FL,2024-07-29,0,0,1,1,0,0,1,0,0,0,1,0,0,1
409,1.83897083280195,0.372344846410714,FL,2024-07-30,1,1,0,1,1,1,1,0,0,1,1,1,0,1
410,3.82994420058333,0.412010610010283,FL,2024-07-31,1,1,0,1,0,1,1,0,0,0,1,0,0,1
411,5.6989005316579,0.411333916506857,FL,2024-08-01,1,0,1,1,0,0,1,0,0,0,1,0,0,0
412,3.73790492728325,0.4018504644083285,FL,2024-08-02,1,0,1,1,0,1,1,0,0,0,1,0,0,1
413,2.52834539111173,0.4690068065004225,FL,2024-08-03,1,0,1,1,0,1,0,0,0,0,1,0,0,0
414,0.570533946274496,0.3632967307956235,FL,2024-08-04,1,1,1,1,1,1,1,0,0,1,1,1,1,1
415,3.03367576032755,0.4160993450091735,FL,2024-08-05,1,1,0,1,0,1,1,0,1,0,1,0,0,1
416,2.55626002876236,0.425610038467842,FL,2024-08-06,1,1,1,1,0,1,1,0,0,0,1,0,1,1
417,1.92859451007119,0.393056278375445,FL,2024-08-07,1,0,1,1,1,1,0,0,0,1,1,0,0,0
418,2.17737090855974,0.4146433940321955,FL,2024-08-08,1,1,1,1,0,1,1,1,0,0,1,0,0,1
419,1.98753026589055,0.439558954343659,FL,2024-08-09,1,1,1,1,0,1,1,0,0,0,1,0,0,1
420,1.64508524826736,0.464060072538668,FL,2024-08-10,0,1,1,1,0,1,1,1,0,1,1,0,0,1
421,1.29871325522131,0.51803259817075,GA,2024-06-30,1,1,1,1,0,1,0,0,0,0,1,0,1,0
422,2.16981087381217,0.294318633460339,GA,2024-07-01,0,1,0,1,1,1,1,0,1,1,0,1,0,1
423,1.38865875922457,0.4383883699821065,GA,2024-07-02,1,0,1,1,1,1,1,1,0,0,1,1,1,1
424,1.60263334965069,0.322678260452896,GA,2024-07-03,0,1,1,1,1,1,1,0,0,1,1,1,0,1
425,1.16649695515501,0.412748945520347,GA,2024-07-04,1,1,1,0,1,1,1,0,1,0,0,0,0,1
426,0.881033296193339,0.4748752755722295,GA,2024-07-05,1,1,1,1,0,1,1,0,0,0,1,0,1,1
427,0.686678270865389,0.3985401480360455,GA,2024-07-06,1,1,1,1,1,1,1,1,1,0,1,0,0,0
428,0.543887546980912,0.3360397024917585,GA,2024-07-07,1,1,1,1,1,1,1,0,0,0,1,1,1,1
429,1.26517129569841,0.348026473454148,GA,2024-07-08,1,1,1,1,1,1,1,0,0,0,1,1,1,1
430,1.73544001346664,0.3649710028418015,GA,2024-07-09,0,1,1,1,1,1,0,0,0,1,1,0,0,0
431,1.6916361528403,0.415696359804055,GA,2024-07-10,1,0,1,1,1,0,1,0,0,0,1,0,0,1
432,2.07919339488475,0.432631698715593,GA,2024-07-11,1,1,1,1,1,0,1,0,1,0,1,0,0,1
433,0.773317205082768,0.42433153886833,GA,2024-07-12,1,1,1,1,1,1,1,1,0,1,1,0,1,1
434,1.61833745229867,0.399562901773324,GA,2024-07-13,1,0,1,1,1,1,1,0,0,0,1,0,1,1
435,1.38142322148764,0.3944019405260935,GA,2024-07-14,1,1,1,1,1,0,1,0,0,1,0,1,0,1
436,1.11536621010627,0.401115837799886,GA,2024-07-15,1,1,1,1,1,1,1,1,0,0,1,0,1,1
437,1.94711319031715,0.423430933028577,GA,2024-07-16,1,1,1,1,0,1,1,0,1,0,1,0,1,1
438,4.99619500408577,0.4732317207109805,GA,2024-07-17,0,1,1,1,1,0,1,0,0,0,1,1,0,1
439,0.555544509366692,0.3318827387405515,GA,2024-07-18,1,1,1,1,1,1,1,0,0,0,1,0,1,1
440,0.746319501803694,0.393884724058553,GA,2024-07-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
441,1.58238919434101,0.3202772621139675,GA,2024-07-20,0,1,1,1,1,1,1,0,0,0,1,1,0,1
442,1.45922479597576,0.38719985860473,GA,2024-07-21,1,1,0,1,1,1,1,0,0,0,1,1,0,1
443,1.36196190622123,0.4247338935277515,GA,2024-07-22,1,0,1,1,1,1,1,0,1,0,1,0,0,1
444,4.07174516340414,0.466324185402424,GA,2024-07-23,0,0,0,1,1,0,1,0,0,0,1,0,0,1
445,1.49473493762316,0.376528853610224,GA,2024-07-24,1,1,1,1,1,1,1,0,0,0,1,1,0,1
446,2.2805694444261,0.336113561449905,GA,2024-07-25,0,1,0,1,1,1,1,0,0,0,1,0,1,0
447,1.80265273800946,0.39837677163283,GA,2024-07-26,1,1,1,1,1,0,1,0,0,0,1,1,0,1
448,2.49305011813787,0.3820842779091155,GA,2024-07-27,0,0,0,1,0,1,1,0,0,1,1,0,0,1
449,2.05830202794898,0.397884672938447,GA,2024-07-28,1,0,1,1,1,0,1,0,0,0,1,0,0,1
450,3.589331837899,0.362535446651095,GA,2024-07-29,0,1,1,1,1,0,1,0,0,0,0,1,0,1
451,2.14702855357593,0.425050057530087,GA,2024-07-30,1,0,0,1,1,1,1,0,0,1,1,0,0,1
452,1.86996568694308,0.4073473679211645,GA,2024-07-31,1,1,1,1,0,1,1,0,0,0,1,0,0,1
453,1.89260359999113,0.387207436061563,GA,2024-08-01,1,1,0,1,1,1,1,0,0,0,1,0,1,1
454,3.43990378639523,0.4368864637828805,GA,2024-08-02,1,1,1,1,0,1,0,0,0,0,1,0,0,0
455,1.63450439041898,0.4327058951756905,GA,2024-08-03,1,0,1,1,1,0,1,1,0,0,1,0,0,1
456,0.786433719848496,0.4091635103746465,GA,2024-08-04,1,1,1,1,1,1,1,0,0,1,1,1,0,1
457,2.42902042820153,0.41199753075029,GA,2024-08-05,1,1,1,1,1,0,0,0,1,0,1,0,0,0
458,2.33512301790129,0.4325568446366655,GA,2024-08-06,1,1,1,1,1,0,1,0,0,0,1,0,0,1
459,3.30381576046616,0.406742924568984,GA,2024-08-07,1,0,1,1,1,1,1,0,0,0,1,0,0,1
460,2.73331689651207,0.423261349472875,GA,2024-08-08,1,1,1,1,1,0,1,0,0,0,1,0,0,1
461,2.26028328846158,0.406624992013165,GA,2024-08-09,1,1,1,1,1,0,1,1,0,0,0,0,0,1
462,2.33748619756586,0.4785903704870505,GA,2024-08-10,1,1,1,1,0,1,1,0,0,0,1,0,0,1
463,NA,NA,HI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
