...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
215,NA,NA,CO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,NA,NA,CO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
217,NA,NA,CO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,0.591517152754698,0.4457141693761535,CO,2024-06-04,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
221,1.27054999689264,0.446050658236664,CO,2024-06-05,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
222,0.323637427904879,0.22267245209822,CO,2024-06-06,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
223,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,1.85487394197754,0.3981988302828485,CO,2024-06-10,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
227,0.581281004331775,0.3797608166216515,CO,2024-06-11,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
228,0.59359104044108,0.450449865227953,CO,2024-06-12,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
229,0.33261501121559,0.23829635815178,CO,2024-06-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
230,0.316909632173802,0.240519287088202,CO,2024-06-14,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
231,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.60752839793521,0.4555449041501295,CO,2024-06-17,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
234,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.344916519615131,0.2507374892716185,CO,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.743111979630248,0.56032180015495,CO,2024-06-21,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
238,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.946484396709387,0.4755227010079505,CO,2024-06-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1
242,1.04591623120958,0.463338511308551,CO,2024-06-26,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
243,0.570653330888495,0.368421206354691,CO,2024-06-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.573683043050375,0.4668475394051365,CO,2024-06-28,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
245,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.607527492875553,0.4692920436978645,CO,2024-07-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
248,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
250,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.59651724633821,0.3643241153728115,CO,2024-07-05,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
252,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.559509365244903,0.3047282342425465,CT,2024-05-29,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
257,0.633951450921462,0.4716908122783485,CT,2024-05-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
258,0.241930730182465,0.200682173298643,CT,2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.254904004151225,0.2157113890576835,CT,2024-06-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
264,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.779207420914437,0.412314622265028,CT,2024-06-07,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
266,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.8576485567358,0.3520568611513145,CT,2024-06-10,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
269,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.649791604481867,0.387778571722434,CT,2024-06-12,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
271,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.71543635370781,0.396832013697355,CT,2024-06-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.278185339390459,0.24931812650329,CT,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
276,0.295901220993448,0.2518159049097205,CT,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
277,0.599678138733893,0.3551784513082305,CT,2024-06-19,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
278,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.291997708702382,0.2608962599835735,CT,2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
281,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.717265814927745,0.264851445237154,CT,2024-06-24,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283,0.974971439600653,0.4646016171119715,CT,2024-06-25,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
284,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,1.68865282930652,0.2701116719861225,CT,2024-06-27,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
286,0.718461607127497,0.407112119933839,CT,2024-06-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.672921136293921,0.316998813042034,CT,2024-06-30,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
289,0.737486069714669,0.276225168578317,CT,2024-07-01,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
290,0.729877376787056,0.409628233012678,CT,2024-07-02,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
291,0.979913560071978,0.442060285518676,CT,2024-07-03,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1
292,0.775704935288954,0.541223846954035,CT,2024-07-04,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
293,0.605109908888834,0.388581579607992,CT,2024-07-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
294,0.731132488757602,0.412173827619033,CT,2024-07-06,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1
295,0.663452865085803,0.483436985289069,DC,2024-05-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.798905391562771,0.65455818483895,DC,2024-05-31,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
301,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.51715652154664,0.1089970586043045,DC,2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
304,0.506965562783974,0.1096063255376105,DC,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,0.674242197334399,0.4762201709664985,DC,2024-06-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
306,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,0.203043901873879,0.1146183042938095,DC,2024-06-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
312,0.580189882432986,0.3782827515336295,DC,2024-06-12,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
313,1.27857211425205,0.4668898084321885,DC,2024-06-13,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
314,1.18495135529926,0.643090304909145,DC,2024-06-14,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
315,0.208557750844536,0.117840107451871,DC,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
316,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.601514729669921,0.377514683440627,DC,2024-06-17,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
318,0.643237177168317,0.4689459817754305,DC,2024-06-18,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,0.218903854421295,0.120816939755362,DC,2024-06-19,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
320,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,0.7380569014122,0.63213509219574,DC,2024-06-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
322,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1.41876129520998,0.46622744002635,DC,2024-06-24,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
325,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.695146578938259,0.62791239987029,DC,2024-06-27,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
328,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.509921843092138,0.2947266364633885,DC,2024-06-30,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
331,0.502653884051366,0.294587595451055,DC,2024-07-01,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
332,0.80500465421878,0.64527956782183,DC,2024-07-02,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
333,0.818756127489928,0.64563419922403,DC,2024-07-03,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
334,0.838002400278012,0.617032211315325,DC,2024-07-04,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
335,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.801843294174159,0.342829524025583,DE,2024-05-26,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1
338,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,0.606102163477442,0.411435124222465,DE,2024-05-28,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,1.92519656423907,0.4570648188608255,DE,2024-05-30,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
342,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,1.26647532073758,0.212516180024218,DE,2024-06-05,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
348,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.7390060881578,0.381376365217117,DE,2024-06-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
350,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.564440817882615,0.455022298843387,DE,2024-06-10,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
353,0.546752739756665,0.4542123155578795,DE,2024-06-11,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
354,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.555161186916842,0.452989711908675,DE,2024-06-13,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
356,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,1.60977897590855,0.4768167824851825,DE,2024-06-16,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
359,1.02238255504899,0.492994549195418,DE,2024-06-17,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
360,0.947783738508635,0.457284912363239,DE,2024-06-18,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
361,1.0233327463576,0.3362568262852185,DE,2024-06-19,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
362,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,1.26099442838358,0.322899292841757,DE,2024-06-21,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
364,1.18030417075711,0.3107818269179,DE,2024-06-22,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
365,1.02051877906699,0.322265474858829,DE,2024-06-23,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
366,0.996284881142204,0.4828014390095395,DE,2024-06-24,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1
367,1.90376755960669,0.3839450600433065,DE,2024-06-25,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1
368,1.32874717466871,0.435576021235052,DE,2024-06-26,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
369,1.1348316671156,0.4575694692021285,DE,2024-06-27,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
370,1.32637424415069,0.4333022000353755,DE,2024-06-28,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
371,0.39318231327916,0.238345847774551,DE,2024-06-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
372,0.844309958393163,0.378809071392583,DE,2024-06-30,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
373,1.46745851049513,0.434621627109506,DE,2024-07-01,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1
374,0.702969046762797,0.421232809538168,DE,2024-07-02,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
375,1.30499240938189,0.273452784618688,DE,2024-07-03,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
376,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,1.37361012154651,0.376491035162643,DE,2024-07-06,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
379,0.810186574888936,0.226012494327262,FL,2024-05-26,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
380,0.335402496805834,0.23206087413151,FL,2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381,0.736588594224699,0.53684539856299,FL,2024-05-28,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
382,2.61382084355816,0.425796815611877,FL,2024-05-29,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
383,0.920824485217725,0.454565665197552,FL,2024-05-30,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
384,3.03557944002244,0.429883824655639,FL,2024-05-31,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
385,1.49838242483254,0.520478614932215,FL,2024-06-01,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
386,2.60139908180217,0.360830840996254,FL,2024-06-02,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1
387,0.993108516151744,0.3579814624089255,FL,2024-06-03,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
388,1.379614726221,0.38288824626897,FL,2024-06-04,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
389,3.03455487392271,0.4147574918522455,FL,2024-06-05,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
390,0.992096310024174,0.3307177854158595,FL,2024-06-06,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
391,1.69244821120361,0.3643806412007875,FL,2024-06-07,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
392,2.07876195157356,0.361616210362576,FL,2024-06-08,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1
393,1.05458251590623,0.362010940023029,FL,2024-06-09,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
394,2.841140321165,0.3965518090222155,FL,2024-06-10,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1
395,1.48584094732116,0.3877386019548925,FL,2024-06-11,1,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1
396,3.45393547877318,0.3828764598972805,FL,2024-06-12,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
397,1.76442224827009,0.3845232337163625,FL,2024-06-13,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
398,2.50016274610877,0.396783376030307,FL,2024-06-14,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
399,0.559591697418561,0.3699970796009035,FL,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400,1.60835692053194,0.342801004558169,FL,2024-06-16,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
401,5.19465413115797,0.3924717355503235,FL,2024-06-17,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1
402,3.62683360919119,0.4047504254373155,FL,2024-06-18,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
403,3.60680379722721,0.394518147222126,FL,2024-06-19,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,1
404,3.2927476322384,0.389298104243012,FL,2024-06-20,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
405,2.28638812895077,0.380300899467664,FL,2024-06-21,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1
406,2.22124247351605,0.4084802681437655,FL,2024-06-22,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
407,1.69876831256539,0.375213361567059,FL,2024-06-23,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
408,5.38428591272606,0.4169540557089525,FL,2024-06-24,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1
409,2.80916646694035,0.3862816303550775,FL,2024-06-25,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
410,6.21397915801026,0.4023555361252735,FL,2024-06-26,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1
411,4.98566867990087,0.404080315813981,FL,2024-06-27,0,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1
412,7.33672076243365,0.4097293472440785,FL,2024-06-28,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1
413,1.96073535935997,0.431418608109592,FL,2024-06-29,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1
414,3.60714812764783,0.3966694774858255,FL,2024-06-30,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
415,5.16840332251478,0.417786473976959,FL,2024-07-01,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1
416,4.74633517767588,0.4041767345213035,FL,2024-07-02,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
417,3.53246763731558,0.4115665974140505,FL,2024-07-03,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1
418,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,3.08876179074409,0.4040602265603305,FL,2024-07-05,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1
420,2.44941652588006,0.422613657002206,FL,2024-07-06,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1
421,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,0.215559140356683,0.1708234001560965,GA,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
426,0.911018760757678,0.4580391310732085,GA,2024-05-31,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
427,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,2.20158400092045,0.4689583691059645,GA,2024-06-03,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
430,1.11555265097809,0.555259617531625,GA,2024-06-04,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
431,0.594848755485541,0.3598613490886805,GA,2024-06-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
432,0.638402362835005,0.42444740110794,GA,2024-06-06,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
433,1.32862592012462,0.4659935173003045,GA,2024-06-07,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
434,0.46457885129998,0.3059919640921255,GA,2024-06-08,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
435,1.30920470086127,0.417098701492777,GA,2024-06-09,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
