...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
258,0.632247804515575,0.367204908077067,CT,2024-06-28,1,1,1,1,0,1,0,1,1,1,0,1
259,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.653030367005168,0.27751062610369,CT,2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1
261,0.710125790867391,0.195620587647073,CT,2024-07-01,0,1,1,1,1,1,0,1,0,1,0,1
262,0.613430657537422,0.369109617183619,CT,2024-07-02,1,1,1,1,0,1,1,0,1,1,0,1
263,0.890475488286342,0.4158229131740775,CT,2024-07-03,1,1,1,0,1,1,1,1,1,0,0,1
264,0.706299180299407,0.53877520708694,CT,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,1
265,0.66854861598869,0.441517630702002,CT,2024-07-05,1,0,1,1,1,1,0,0,1,1,1,1
266,0.61209125702784,0.371452086695043,CT,2024-07-06,1,1,1,1,0,1,0,1,1,1,0,1
267,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.55072778807246,0.503042620822155,CT,2024-07-09,0,1,1,1,0,1,1,1,0,1,0,1
270,1.0420462631257,0.51700006432692,CT,2024-07-10,1,1,0,1,0,1,0,1,0,1,0,1
271,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.680270240273685,0.4992410325326955,CT,2024-07-12,1,1,0,1,1,1,0,1,0,1,1,1
273,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.676801131983542,0.499665835966892,CT,2024-07-14,1,1,0,1,1,1,1,0,0,1,1,1
275,0.727528604765021,0.461362766550482,CT,2024-07-15,1,1,1,0,1,1,1,1,1,0,0,1
276,1.49886842901831,0.53310516335949,CT,2024-07-16,1,1,1,1,0,1,0,1,1,1,0,0
277,1.17211154531907,0.3620142608649515,CT,2024-07-17,1,0,1,1,1,1,0,0,1,1,1,1
278,0.727786359347498,0.4518419587160895,CT,2024-07-18,1,1,1,0,1,1,0,1,1,0,1,1
279,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.942387662125658,0.4792041642459535,CT,2024-07-20,1,1,1,1,0,1,1,1,1,0,0,1
281,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.29566721648379,0.3668523056067405,CT,2024-07-23,1,1,1,1,1,1,0,0,0,1,0,1
284,0.982336594131234,0.51843853248273,CT,2024-07-24,1,1,1,1,0,1,0,1,0,1,1,1
285,0.292092503480647,0.242277099753813,CT,2024-07-25,1,1,1,1,1,1,1,1,1,1,1,1
286,0.727084188169625,0.429140583897626,CT,2024-07-26,1,1,1,0,1,1,0,1,1,0,1,1
287,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.775423935947249,0.361425050504959,CT,2024-07-29,1,1,1,1,1,1,0,0,0,1,0,1
290,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.683479656548298,0.509195324117975,CT,2024-07-31,1,1,0,1,1,1,1,1,0,0,1,1
292,1.19653216381387,0.369604989666118,CT,2024-08-01,1,0,1,1,1,1,0,0,1,0,1,1
293,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.629009843442755,0.3993516143929785,CT,2024-08-03,1,1,1,1,0,1,0,0,1,1,1,1
295,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.15251238402445,0.3625608825568475,DC,2024-06-24,1,0,1,1,1,1,0,0,1,1,1,1
297,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.559923126901273,0.405131120660537,DC,2024-06-27,1,1,0,1,1,1,1,1,0,1,0,1
300,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.492785940828096,0.322154043821561,DC,2024-06-30,1,1,1,1,1,1,0,0,1,1,1,1
303,0.505621311623609,0.322811682158235,DC,2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1
304,0.76554731812386,0.560267097101845,DC,2024-07-02,1,1,1,0,1,1,1,0,1,0,1,1
305,0.750038458237006,0.55850251184234,DC,2024-07-03,1,1,1,0,1,1,1,0,1,0,1,1
306,0.7269495975209,0.522937980274025,DC,2024-07-04,1,1,1,1,0,1,1,1,0,1,0,1
307,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.517743286415621,0.3281309467204035,DC,2024-07-11,1,1,1,1,1,1,0,1,0,1,1,1
314,1.08454765568418,0.369227689397096,DC,2024-07-12,1,1,1,1,0,1,0,0,0,0,0,1
315,0.728679322128423,0.546025317527755,DC,2024-07-13,1,1,1,0,1,1,0,1,1,0,1,1
316,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.737532558700147,0.422164298115532,DC,2024-07-15,1,1,1,0,1,1,0,1,1,0,1,1
318,1.12601978729048,0.3812040719888405,DC,2024-07-16,1,1,0,1,1,1,0,0,0,1,0,1
319,0.562476998625504,0.391920412709619,DC,2024-07-17,1,1,0,1,1,1,1,1,1,1,1,1
320,0.406578889685587,0.302771577503257,DC,2024-07-18,1,1,1,1,1,1,0,0,1,1,1,1
321,1.06117554097377,0.383337641527629,DC,2024-07-19,1,1,1,0,1,1,0,0,1,0,1,1
322,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.745879934990286,0.50170773355973,DC,2024-07-23,1,1,1,1,0,1,1,1,0,1,0,1
326,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,1.10536251998208,0.46503558032062853,DC,2024-07-25,1,1,1,0,0,1,1,1,1,1,1,1
328,0.43340906656436,0.310978315993326,DC,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1
329,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.830164543194001,0.4468868596129815,DC,2024-07-28,1,1,1,0,1,1,0,1,1,0,1,1
331,1.34422616537684,0.425091201363566,DC,2024-07-29,1,1,0,1,0,1,1,0,0,1,1,1
332,1.53728217827517,0.491989651695578,DC,2024-07-30,1,1,1,1,0,1,1,1,0,1,0,1
333,0.570511725702005,0.3910629719386465,DC,2024-07-31,1,1,0,1,1,1,1,1,0,0,1,1
334,0.852803791420446,0.352583934275099,DC,2024-08-01,1,1,1,1,1,1,0,0,1,1,1,1
335,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.24128790729907,0.344389489445031,DE,2024-06-23,1,1,1,1,1,1,0,0,0,1,1,1
338,0.989869522103727,0.4929191713159425,DE,2024-06-24,1,1,1,0,1,1,1,1,0,0,1,1
339,2.02175206911396,0.440529987911466,DE,2024-06-25,1,0,1,1,1,1,0,0,1,1,1,1
340,1.20179367021136,0.432521030044409,DE,2024-06-26,1,0,1,1,1,1,0,0,1,1,0,1
341,1.06656632489235,0.3544708315722455,DE,2024-06-27,1,1,0,1,1,1,0,1,0,1,1,1
342,1.20655368920062,0.403994424727893,DE,2024-06-28,1,1,1,1,0,1,0,1,1,0,0,1
343,0.464944572354814,0.2843332844509915,DE,2024-06-29,1,1,1,1,1,1,1,1,1,1,1,1
344,0.879736240166481,0.4066389777041845,DE,2024-06-30,1,1,1,1,1,1,1,0,0,1,0,1
345,1.10916160935972,0.4063820352461385,DE,2024-07-01,1,1,1,1,1,1,1,1,0,1,0,0
346,0.635823522030042,0.4016321180260545,DE,2024-07-02,1,1,1,1,1,1,1,1,0,1,0,1
347,1.53644355605561,0.3280683273323145,DE,2024-07-03,0,1,1,1,1,1,1,0,1,1,0,1
348,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,1.39428243923114,0.375625559572733,DE,2024-07-06,1,0,1,1,1,1,1,0,1,1,0,1
351,1.86471446917847,0.4390032665835265,DE,2024-07-07,1,1,1,1,0,1,0,0,1,1,0,1
352,1.69864178809541,0.44590255433548,DE,2024-07-08,1,1,0,1,0,1,1,0,0,0,0,1
353,1.19832002760181,0.4017408492398805,DE,2024-07-09,1,1,1,1,0,1,0,0,1,1,0,1
354,0.790141170866668,0.4256254454066355,DE,2024-07-10,1,1,1,0,1,1,1,1,0,1,0,1
355,0.690579122951669,0.376129803856199,DE,2024-07-11,1,1,1,1,1,1,0,0,0,1,0,1
356,1.28464569458323,0.336390698822851,DE,2024-07-12,0,1,1,1,1,1,0,1,0,1,1,1
357,1.70752766264654,0.4219891812186415,DE,2024-07-13,1,1,1,0,1,1,0,0,1,0,1,1
358,1.17136658494945,0.42768434010553,DE,2024-07-14,1,1,1,1,0,1,0,0,0,1,0,1
359,0.93202045207812,0.414541310442494,DE,2024-07-15,1,1,1,0,1,1,1,1,1,0,1,0
360,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,1.07250738626716,0.427295750846757,DE,2024-07-18,1,1,1,1,1,1,0,0,0,0,1,1
363,0.66355270872544,0.4836692987994335,DE,2024-07-19,1,1,1,1,0,1,0,1,1,1,0,1
364,2.65980544021305,0.411565413015479,DE,2024-07-20,1,0,1,0,1,1,0,0,0,0,0,1
365,1.65091275098077,0.401491032307614,DE,2024-07-21,1,0,1,1,1,1,0,0,0,1,0,1
366,1.76932314507569,0.358399952139069,DE,2024-07-22,0,1,0,1,1,1,0,0,1,0,0,1
367,2.38489186658921,0.409424448675822,DE,2024-07-23,1,1,1,0,1,1,0,1,0,0,1,1
368,1.5715523105105,0.3665933896837415,DE,2024-07-24,1,1,0,1,1,1,1,0,0,0,1,1
369,1.19764802112851,0.4075512976232035,DE,2024-07-25,1,1,1,1,1,1,0,0,0,0,0,1
370,1.55536520130845,0.41409688896529,DE,2024-07-26,1,1,0,1,0,1,0,0,0,0,0,1
371,1.52318481103566,0.43591007710859,DE,2024-07-27,1,1,1,0,1,1,0,0,0,0,1,1
372,2.63805313642727,0.3953602900409965,DE,2024-07-28,1,0,1,0,1,1,0,1,0,0,0,1
373,2.08938270770255,0.421620630864456,DE,2024-07-29,1,1,1,0,1,1,0,0,0,0,0,1
374,1.294152421948,0.356428006334679,DE,2024-07-30,0,1,1,1,1,1,1,0,0,0,0,1
375,1.66990581553942,0.439902512171788,DE,2024-07-31,1,1,1,0,1,1,0,0,1,0,1,1
376,1.70655438619036,0.3912339795071285,DE,2024-08-01,1,1,1,0,1,1,1,0,0,0,0,1
377,1.29325274593905,0.377785485771683,DE,2024-08-02,1,1,1,1,1,1,0,0,0,1,1,1
378,0.958683312300661,0.443052434749044,DE,2024-08-03,1,1,1,1,1,1,0,1,0,1,1,1
379,1.7020416115048,0.365473645012469,FL,2024-06-23,0,1,1,1,1,1,0,1,0,1,0,1
380,4.08307100865244,0.392865555347755,FL,2024-06-24,1,1,0,0,1,1,0,0,0,0,0,1
381,3.80071292168953,0.41853466876433,FL,2024-06-25,0,1,0,0,1,1,0,0,0,0,0,1
382,4.23477255483191,0.37980492829016,FL,2024-06-26,0,1,1,1,1,1,1,0,0,0,0,1
383,3.83678791479265,0.377320650028625,FL,2024-06-27,0,1,1,1,1,1,0,0,0,0,0,0
384,5.92141942188434,0.388993980143275,FL,2024-06-28,0,0,0,1,0,1,0,0,0,0,0,1
385,1.94686291842957,0.396795308121055,FL,2024-06-29,1,1,1,0,0,1,0,0,0,0,0,1
386,3.37590632200533,0.3583919332595015,FL,2024-06-30,0,1,1,1,0,1,0,0,0,0,1,1
387,3.69415908041207,0.3971549359078485,FL,2024-07-01,1,1,1,0,1,1,0,0,0,0,0,0
388,2.46845335991776,0.378221436477472,FL,2024-07-02,1,1,1,1,1,1,0,0,0,0,0,1
389,2.46914818950416,0.3807967419092925,FL,2024-07-03,0,1,1,1,1,1,0,0,0,0,0,1
390,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,2.23753231750316,0.3674537434183165,FL,2024-07-05,1,0,1,1,1,1,1,0,0,0,0,1
392,2.21403266864189,0.427754672141115,FL,2024-07-06,0,1,1,0,0,1,0,0,0,0,0,1
393,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,6.21042921284438,0.406414379147333,FL,2024-07-08,1,1,1,0,1,1,0,0,0,0,0,0
395,4.67540715249146,0.4019381183938585,FL,2024-07-09,1,1,1,1,0,1,0,0,0,0,0,1
396,2.90311456292425,0.3822213680068285,FL,2024-07-10,0,1,0,1,1,1,1,0,0,0,0,1
397,2.75003339188851,0.3977006777339585,FL,2024-07-11,1,1,1,1,1,1,0,0,0,0,0,1
398,2.74282779250295,0.3916127024317315,FL,2024-07-12,1,1,1,1,1,0,0,0,0,1,0,0
399,3.23220969829975,0.455914094460551,FL,2024-07-13,0,1,1,0,1,1,0,0,0,0,0,1
400,2.28837443478363,0.4252053742914665,FL,2024-07-14,1,1,1,0,0,1,0,0,0,0,0,1
401,4.74728911448536,0.4040201820867375,FL,2024-07-15,1,0,1,0,1,1,0,0,0,0,0,1
402,3.0963729618392,0.396261100451546,FL,2024-07-16,1,1,1,1,1,1,0,0,0,0,0,1
403,2.88305733105654,0.425408326696692,FL,2024-07-17,1,0,1,0,1,1,0,0,0,0,0,1
404,5.21587880406697,0.436019497526144,FL,2024-07-18,0,1,0,0,1,1,0,0,0,0,0,1
405,5.70808654890513,0.4158822591926965,FL,2024-07-19,0,0,1,0,0,1,0,0,0,0,0,1
406,0.989059157741312,0.3848069734684925,FL,2024-07-20,1,1,1,1,1,1,0,1,0,0,0,1
407,2.351288901817,0.4454349369489315,FL,2024-07-21,1,1,1,0,1,1,1,1,0,0,0,1
408,5.63756525754929,0.443439365144002,FL,2024-07-22,0,0,0,0,1,1,0,0,0,0,0,1
409,6.95975680710131,0.410093513797544,FL,2024-07-23,1,1,0,0,1,1,0,0,0,0,0,1
410,4.98751566195446,0.423343106828445,FL,2024-07-24,1,1,0,0,1,1,1,0,0,0,0,1
411,1.94751177698445,0.4040232112582415,FL,2024-07-25,1,1,1,1,1,0,1,0,0,1,0,0
412,3.82760484043168,0.3895051985745625,FL,2024-07-26,1,0,1,0,1,1,0,0,0,0,0,0
413,3.7019688222144,0.4311454917177215,FL,2024-07-27,1,0,0,0,1,1,0,1,0,0,1,1
414,1.86479462823919,0.4119841765039575,FL,2024-07-28,1,1,1,0,1,1,0,1,0,0,1,1
415,6.32473797907207,0.431957996573842,FL,2024-07-29,0,1,1,0,0,1,0,0,0,0,0,0
416,1.860848135084,0.3909808815091685,FL,2024-07-30,1,1,0,1,1,1,0,0,0,1,0,1
417,4.19538767488254,0.413030188583063,FL,2024-07-31,1,1,1,0,1,1,0,0,0,0,0,1
418,6.19493615372073,0.4295020888539375,FL,2024-08-01,1,0,0,0,0,1,1,1,0,0,0,1
419,3.91358445907539,0.418486135512199,FL,2024-08-02,1,0,1,0,1,1,0,1,0,0,0,1
420,2.61175723696924,0.4705499541886305,FL,2024-08-03,1,0,1,0,1,0,0,0,1,0,0,0
421,1.30606294359703,0.430563492143664,GA,2024-06-23,1,1,1,1,0,1,0,1,1,0,0,1
422,0.700101642588071,0.384735992921751,GA,2024-06-24,1,1,1,1,0,1,1,0,1,1,0,1
423,1.1259934342976,0.3320807573298245,GA,2024-06-25,1,1,0,1,1,1,1,0,0,0,1,1
424,1.56827655545555,0.4187385212796185,GA,2024-06-26,1,1,1,1,0,1,1,0,0,0,0,1
425,1.10169500510556,0.3710276455843535,GA,2024-06-27,1,1,1,1,1,0,1,1,1,0,1,0
426,1.53182510752732,0.4053307993877085,GA,2024-06-28,0,0,0,1,1,1,0,0,0,0,1,1
427,0.859210922776547,0.60121411134276,GA,2024-06-29,1,1,1,1,1,0,1,1,1,0,1,0
428,1.27121237301163,0.514783015553095,GA,2024-06-30,1,1,1,0,1,0,0,1,1,0,1,0
429,2.1850448079663,0.3021212633715355,GA,2024-07-01,0,1,1,1,1,1,0,0,1,1,1,1
430,1.36966205684575,0.4357661312965725,GA,2024-07-02,1,0,1,1,1,1,0,0,0,1,0,1
431,1.53714381419006,0.328744048946864,GA,2024-07-03,0,1,1,1,1,1,0,1,0,0,0,1
432,1.13749343679594,0.409183367451169,GA,2024-07-04,1,1,1,1,1,0,0,0,1,1,0,0
433,0.89957778916887,0.4681691876945485,GA,2024-07-05,1,1,1,0,1,1,0,1,0,0,0,1
434,0.693821567076313,0.3941775791813055,GA,2024-07-06,1,1,1,1,1,1,0,1,0,1,1,1
435,0.578374000870902,0.337496348747875,GA,2024-07-07,1,1,1,1,1,1,0,1,0,1,1,1
436,1.37331966822264,0.3526992754649835,GA,2024-07-08,1,1,1,1,1,1,0,0,1,0,0,1
437,1.77502758426884,0.369384076193252,GA,2024-07-09,0,1,1,1,1,0,0,0,1,1,1,0
438,1.74905643787874,0.409912355930019,GA,2024-07-10,1,0,0,1,1,1,1,0,0,1,1,1
439,1.96183854329754,0.4262777303198905,GA,2024-07-11,1,1,1,1,0,1,0,1,0,0,0,1
440,0.793786452145825,0.419124845949694,GA,2024-07-12,1,1,1,1,1,1,0,0,1,1,0,1
441,1.64581448555266,0.398903801476446,GA,2024-07-13,1,0,1,1,1,1,0,1,1,0,1,1
442,1.28039170481598,0.3886539686934315,GA,2024-07-14,1,1,1,1,0,1,1,0,0,1,0,1
443,1.17208598076967,0.3968795064268445,GA,2024-07-15,1,1,1,1,1,1,0,1,0,0,0,1
444,1.82286222188447,0.42047738606032,GA,2024-07-16,1,1,1,0,1,1,1,0,1,0,1,1
445,4.87808819529385,0.448059253093288,GA,2024-07-17,0,1,1,1,0,1,0,0,0,1,0,1
446,0.579107435035998,0.3399297981200785,GA,2024-07-18,1,1,1,1,1,1,0,0,1,1,1,1
447,0.776226976904817,0.398562170866622,GA,2024-07-19,1,1,1,1,1,1,0,0,1,0,1,1
448,1.48244222685391,0.329671860037561,GA,2024-07-20,0,1,1,1,1,1,0,0,0,1,0,1
449,1.49920255532502,0.3828806401454425,GA,2024-07-21,1,1,0,1,1,1,0,0,0,0,0,0
450,1.33901174727758,0.414163438897801,GA,2024-07-22,1,0,1,1,1,1,0,0,0,1,0,1
451,3.96836904878455,0.441268351262652,GA,2024-07-23,0,0,0,1,0,1,0,0,0,0,0,1
452,1.47206076780704,0.372716681484905,GA,2024-07-24,1,1,1,1,1,1,0,0,0,0,0,1
453,2.20573076665001,0.3424787466990345,GA,2024-07-25,0,1,0,1,1,1,0,0,1,0,0,1
454,1.83861851370211,0.3904478653359005,GA,2024-07-26,1,1,1,1,0,1,1,1,0,0,0,1
455,2.58840745326569,0.389812100068128,GA,2024-07-27,0,0,0,0,1,1,0,0,0,0,0,1
456,2.07184283810922,0.383892249946134,GA,2024-07-28,1,0,1,1,0,1,0,1,0,0,0,1
457,3.37965895883087,0.362066269368239,GA,2024-07-29,0,1,1,1,0,1,1,0,0,0,0,1
458,1.90921479000116,0.4085209474503605,GA,2024-07-30,1,0,0,1,1,1,0,0,0,1,0,1
459,1.81497896225498,0.402014257019643,GA,2024-07-31,1,1,1,0,1,1,0,0,0,0,0,1
460,1.84638719304753,0.3841354632023035,GA,2024-08-01,1,1,1,1,1,1,0,0,0,0,0,1
461,3.53994499581383,0.4275028598523385,GA,2024-08-02,1,1,1,0,1,0,0,0,0,0,0,0
462,1.7836500624635,0.4170669468562905,GA,2024-08-03,1,0,1,0,1,1,0,0,0,0,0,1
463,NA,NA,HI,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.48596319413656,0.342819953230925,IA,2024-06-23,1,1,1,1,1,1,0,0,1,1,1,1
506,1.01818814052575,0.3583293093948835,IA,2024-06-24,1,0,1,1,1,1,1,0,0,1,1,1
507,0.626183886370045,0.365143967933098,IA,2024-06-25,1,1,1,1,1,1,1,0,0,1,1,1
508,1.16414165341054,0.456685789735265,IA,2024-06-26,1,1,1,1,1,0,0,0,0,0,1,0
509,0.811990706554118,0.4190517787174155,IA,2024-06-27,1,1,1,0,1,1,0,0,1,0,1,1
510,0.46721213651734,0.3425923565616065,IA,2024-06-28,1,1,1,1,1,1,0,0,1,1,1,1
511,NA,NA,IA,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,0.455692914500692,0.326812868816105,IA,2024-06-30,1,1,1,1,1,1,0,0,1,1,1,1
513,0.530430677000181,0.3366160786486015,IA,2024-07-01,1,1,1,1,1,1,0,0,1,1,1,1
514,0.6977096482814,0.3981184485115335,IA,2024-07-02,1,1,1,1,1,1,0,1,0,1,1,1
515,0.47906376944666,0.344383983806388,IA,2024-07-03,1,1,1,1,1,1,1,0,1,0,1,1
516,1.10550502148244,0.466258542615548,IA,2024-07-04,1,1,1,1,0,1,0,0,1,0,0,1
517,1.42382438522729,0.439292489463926,IA,2024-07-05,1,1,1,1,0,1,1,0,1,0,0,1
518,0.620190747213886,0.3583477800468235,IA,2024-07-06,1,1,1,1,1,1,0,0,0,0,1,1
519,0.791536677488766,0.4087183321715135,IA,2024-07-07,1,1,1,1,0,1,0,1,1,1,0,1
