...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
217,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.139845582784528,0.080774747371742,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,1.52627784788396,0.4741467562671205,CO,2023-05-22,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
220,0.41041513251517,0.0868927227954995,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.707178651378034,0.52429092803345,CO,2023-05-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
224,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.179341173454671,0.102779422201986,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,0.179320426940934,0.106044911957646,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,0.179664985933624,0.1093376833702445,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
228,0.534744303324965,0.112657668973736,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
229,0.204230115921736,0.116005272543369,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.878954828921087,0.61129152517062,CO,2023-06-06,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
235,0.241700581060145,0.136754784521622,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
236,0.659958675226812,0.369008696949412,CO,2023-06-08,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
237,0.945255064860359,0.3116735586970645,CO,2023-06-09,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
238,0.601323960117257,0.458115547883969,CO,2023-06-10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
239,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.270328294102312,0.1590918559880305,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,0.287252852518777,0.1630220683886525,CO,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
243,0.28687828391297,0.1670194733002865,CO,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
244,0.687200919119222,0.55759284203543,CO,2023-06-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
245,0.309133748632222,0.1752226161936265,CO,2023-06-17,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
246,NA,NA,CO,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.792325566641887,0.3510935820425415,CO,2023-06-20,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
249,0.619614689558859,0.3645655520253935,CO,2023-06-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
250,1.95556696448988,0.4589304298939255,CO,2023-06-22,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1
251,NA,NA,CO,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.173262091603174,0.113425981306531,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
256,1.86674232649236,0.581218924955465,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
257,1.47519004650652,0.4701751077874805,CT,2023-05-18,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1
258,0.197642850568154,0.120540347603155,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
259,1.41221149370688,0.434724881499886,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0
260,0.532089209737272,0.3254649134443415,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.944787896799138,0.24196398234993,CT,2023-05-24,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
264,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.06905839564653,0.54880330582212,CT,2023-05-30,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
270,0.835595071341361,0.2897996688635065,CT,2023-05-31,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
271,0.746571400466474,0.548542671310325,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
272,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.524084599052095,0.326035549212005,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
274,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.656119531406138,0.50570276146408,CT,2023-06-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
276,0.804726648597528,0.3911359403738965,CT,2023-06-06,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
277,0.989922884317792,0.401317235880548,CT,2023-06-07,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
278,0.673962946839777,0.53187709550733,CT,2023-06-08,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
279,1.29018601131475,0.4972071874863535,CT,2023-06-09,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0
280,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,0.819838502667391,0.392697683113586,CT,2023-06-13,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
284,0.861124466874765,0.639889391756925,CT,2023-06-14,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
285,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.754836092909092,0.557648132360925,CT,2023-06-17,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
288,NA,NA,CT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.3345812630956,0.1513676824269935,CT,2023-06-19,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
290,NA,NA,CT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,1.22946725969089,0.4309897827576935,CT,2023-06-21,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0
292,0.335072560878429,0.150927733585871,CT,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,NA,NA,CT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.25185146660003,0.1934826486025505,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.26716102137721,0.1984767163701785,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,1.00381040438463,0.492693138019592,DC,2023-05-17,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
299,0.752498931063584,0.298609338006645,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.292930028978576,0.242634534946296,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
306,0.306855676797445,0.2473781180673535,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.518532758656002,0.334964955779687,DC,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
308,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.312833076685348,0.261324912901686,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,0.416675529413936,0.291722966581584,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
311,0.766575049699783,0.2703611445112115,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
312,0.931684876456977,0.4393261067323765,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0
313,1.61873915280614,0.570589881628,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
314,0.489540022999829,0.296414632298054,DC,2023-06-02,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
315,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.772600199083847,0.590375600454625,DC,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
317,0.63975164765511,0.2914137097164525,DC,2023-06-05,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
318,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,0.967871552707342,0.4085548953481905,DC,2023-06-10,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
323,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.724235113483416,0.4988876700030595,DC,2023-06-12,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
325,0.825669483436013,0.376122652568391,DC,2023-06-13,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
326,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.497823694077828,0.2446825435132555,DC,2023-06-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
328,0.338840987383961,0.3373730319746415,DC,2023-06-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
329,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.722310679951813,0.51687982223628,DC,2023-06-19,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
332,0.46434278040732,0.2913513160268255,DC,2023-06-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
333,0.723408350089638,0.52208868800437,DC,2023-06-21,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
334,1.46700842611413,0.445245829826289,DC,2023-06-22,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
335,0.882869598379169,0.6160868376949,DC,2023-06-23,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0
336,NA,NA,DC,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,2.03514381005297,0.62279834808889,DE,2023-05-17,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
341,0.107119988005016,0.064412802372546,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,0.495785787119219,0.266760225429453,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
344,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.105954322478305,0.071548203621354,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
346,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.778046759759938,0.5417652214677,DE,2023-05-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
354,1.04735434421511,0.478923078996674,DE,2023-05-31,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1
355,0.165485373663557,0.0898652324289655,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.766157155211056,0.523418795093025,DE,2023-06-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
359,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.553874952146432,0.3078063341182585,DE,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
361,0.718320250091464,0.601004076375255,DE,2023-06-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
362,0.180078332281873,0.103011145341733,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
363,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.23646132052652,0.650659430945205,DE,2023-06-11,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1
366,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.908337859266759,0.699367544849635,DE,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
369,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1.29098536368319,0.506994344011815,DE,2023-06-19,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,0
374,NA,NA,DE,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.610107357713876,0.56096275097143,DE,2023-06-21,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
376,0.672339104276737,0.464177033717073,DE,2023-06-22,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
377,0.240916003669324,0.133358696243332,DE,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
378,0.603779430842692,0.552852240227365,DE,2023-06-24,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
379,0.706421724781215,0.18914757100129,FL,2023-05-14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
380,2.0597003876494,0.3424782493584385,FL,2023-05-15,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
381,1.44563105490145,0.204343903883722,FL,2023-05-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
382,2.45049008285284,0.288186006953032,FL,2023-05-17,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
383,1.80351872977983,0.241660315314817,FL,2023-05-18,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1
384,1.88808894548547,0.27106193322089,FL,2023-05-19,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1
385,0.66400837214658,0.260715943518196,FL,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
386,1.97052897169527,0.3868196867032775,FL,2023-05-21,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0
387,1.55563211554538,0.301144879749302,FL,2023-05-22,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
388,1.74939385207597,0.2971261261686215,FL,2023-05-23,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
389,2.69846220197291,0.217436799426746,FL,2023-05-24,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0
390,1.70736449504141,0.3199612120525785,FL,2023-05-25,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
391,1.13631120837625,0.312965219845292,FL,2023-05-26,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0
392,0.787215516395271,0.574609816302125,FL,2023-05-27,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
393,2.26364013489237,0.483278906992567,FL,2023-05-28,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
394,0.545401899301485,0.265551451277746,FL,2023-05-29,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
395,1.97672956203146,0.3249768635357775,FL,2023-05-30,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0
396,2.34027422207195,0.2912992814548405,FL,2023-05-31,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
397,5.3378490605211,0.4791371853912135,FL,2023-06-01,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1
398,1.32908119179841,0.289308024473607,FL,2023-06-02,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,1
399,1.31291493414627,0.34542108825577,FL,2023-06-03,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1
400,1.56735432118799,0.395518630943517,FL,2023-06-04,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
401,2.03139433071077,0.284757165894118,FL,2023-06-05,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
402,3.27448787467029,0.356199395031384,FL,2023-06-06,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
403,2.807556927372,0.3210505982571985,FL,2023-06-07,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1
404,4.82767368565466,0.4250946768562495,FL,2023-06-08,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0
405,1.90222581405585,0.362227608543755,FL,2023-06-09,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
406,1.4061391451768,0.3600213830626415,FL,2023-06-10,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
407,0.970734995740224,0.4882957502499905,FL,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
408,2.36089658190911,0.430587158788138,FL,2023-06-12,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
409,2.67547264898689,0.409203508915668,FL,2023-06-13,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0
410,2.21084005020735,0.455893160167592,FL,2023-06-14,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
411,1.5996983857643,0.3968067797822595,FL,2023-06-15,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,0
412,1.58199943594546,0.278862003815674,FL,2023-06-16,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
413,1.94027308861651,0.4877725722200295,FL,2023-06-17,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
414,0.696891794871428,0.2036639763983555,FL,2023-06-18,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
415,2.49108103636232,0.4107988385676865,FL,2023-06-19,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0
416,3.87960957262747,0.465256837230366,FL,2023-06-20,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
417,6.3474682291659,0.406321607978171,FL,2023-06-21,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0
418,1.57361375319112,0.3814749976892045,FL,2023-06-22,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
419,2.57097881743895,0.373004913899189,FL,2023-06-23,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
420,3.2932801431613,0.3446160191014625,FL,2023-06-24,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
421,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.789025469345758,0.53950103246424,GA,2023-05-15,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
423,0.994318451605129,0.4353291069915285,GA,2023-05-16,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
424,0.819764585316652,0.304506620957002,GA,2023-05-17,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
425,2.04876531294624,0.225160511397883,GA,2023-05-18,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
426,1.35401387174088,0.1832528305435235,GA,2023-05-19,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0
427,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,1.31216396405738,0.4100733707423375,GA,2023-05-21,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1
429,0.53985017699695,0.258018934642617,GA,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
430,0.741482522793402,0.313626900040733,GA,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0
431,0.528808183240809,0.155651205957275,GA,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,NA,NA,GA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,1.72867721408736,0.50315743495297,GA,2023-05-26,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1
434,1.36365405505609,0.1730470562617335,GA,2023-05-27,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
435,0.875048198755556,0.325725459999254,GA,2023-05-28,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
436,0.824737614464054,0.588267986186445,GA,2023-05-29,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
437,0.932216668960927,0.4467712156007835,GA,2023-05-30,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
438,1.15075352883522,0.536980970264415,GA,2023-05-31,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
