...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X24B_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,X24C_95_CI,other_95_CI
285,0.0334017868073996,0.04361164395897155,CT,2024-04-11,1,1,1,1,1,1,1,1,1,1
286,0.0333275971644932,0.04679168715760375,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,0.0540610286282022,0.0728118194920575,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
293,0.0606997854906313,0.0786422466613095,CT,2024-04-19,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.012986114480443,8.93753827755525e-4,DC,2024-03-10,1,1,1,1,1,1,1,1,1,1
296,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.00461914675656006,8.5498823720259e-4,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
301,0.004795173917803,8.5761242989583e-4,DC,2024-03-16,1,1,1,1,1,1,1,1,1,1
302,0.020294690382134,8.64401711340955e-4,DC,2024-03-17,1,1,1,1,1,1,1,1,1,1
303,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.00859756991042354,9.1346755333052e-4,DC,2024-03-20,1,1,1,1,1,1,1,1,1,1
306,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0.0305897670420789,0.00101366569104727,DC,2024-03-23,1,1,1,1,1,1,1,1,1,1
309,0.0106902241390208,0.001060061194508835,DC,2024-03-24,1,1,1,1,1,1,1,1,1,1
310,0.010068550000983,0.00111337925649647,DC,2024-03-25,1,1,1,1,1,1,1,1,1,1
311,NA,NA,DC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.0142234387271305,0.00124123231178649,DC,2024-03-27,1,1,1,1,1,1,1,1,1,1
313,NA,NA,DC,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.0249620572640006,0.001679052849226955,DC,2024-04-01,1,1,1,1,1,1,1,1,1,1
318,NA,NA,DC,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.16915845238926,0.941430887982175,DC,2024-04-03,0,1,0,1,1,0,1,0,1,1
320,NA,NA,DC,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,1.01599375559936,0.4696008761420455,DC,2024-04-09,1,0,1,1,1,0,0,1,1,1
326,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.0462735202344288,0.00398345702399601,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
335,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.00269880031006434,0.001418978470564185,DE,2024-03-18,1,1,1,1,1,1,1,1,1,1
346,0.00312463415363341,0.001434806300194085,DE,2024-03-19,1,1,1,1,1,1,1,1,1,1
347,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0166642977405535,0.001487364161124775,DE,2024-03-22,1,1,1,1,1,1,1,1,1,1
350,0.00453111196188354,0.001506565964334725,DE,2024-03-23,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.0939157854234625,0.00154744549782307,DE,2024-03-25,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,0.00840300240980986,0.001591484737567075,DE,2024-03-27,1,1,1,1,1,1,1,1,1,1
355,0.0270667098790674,0.0016146039445489,DE,2024-03-28,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.0136590543819548,0.001713261478162135,DE,2024-04-01,1,1,1,1,1,1,1,1,1,1
360,0.0137931783964821,0.001739216667835955,DE,2024-04-02,1,1,1,1,1,1,1,1,1,1
361,0.0471038036079346,0.001765614089479415,DE,2024-04-03,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0662723058499269,0.00190511096119895,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
367,0.0735781296950865,0.001935208111039385,DE,2024-04-09,1,1,1,1,1,1,1,1,1,1
368,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.09543665901691,0.924742133278985,DE,2024-04-18,0,1,0,1,1,0,1,0,1,1
377,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.0874295793313529,0.01088454305921715,FL,2024-03-11,1,1,1,1,1,0,0,1,1,1
381,0.010006395316101,0.0117277705425424,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
382,0.089087008376405,0.0126523561041805,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1
383,1.43204135214222,0.3366299011164615,FL,2024-03-14,0,0,0,1,1,0,0,0,1,1
384,0.0544864967588271,0.014773887944233,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1
385,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,0.286598171905156,0.0220106461884286,FL,2024-03-20,1,1,1,1,1,1,1,1,1,1
390,0.212040583640633,0.02384570828582235,FL,2024-03-21,1,1,1,1,1,1,1,1,1,1
391,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,0.0255288882023752,0.027949720518321602,FL,2024-03-23,1,1,1,1,1,1,1,1,1,1
393,0.0310903678813835,0.0302264455275467,FL,2024-03-24,1,1,1,1,1,1,1,1,1,1
394,0.0290430250520478,0.0326564842938036,FL,2024-03-25,1,1,1,1,1,1,1,1,1,1
395,1.63167535853993,0.524753640068755,FL,2024-03-26,0,0,1,0,1,0,0,1,0,1
396,0.672612152898766,0.03798117219234525,FL,2024-03-27,1,1,1,1,1,0,1,1,1,0
397,0.446071078877084,0.04087613012645705,FL,2024-03-28,1,1,1,1,1,1,1,1,1,1
398,0.119936958527111,0.0439254183076671,FL,2024-03-29,1,1,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.760794931576792,0.1873164843991365,FL,2024-04-02,1,0,1,1,1,0,1,1,1,0
403,0.164433386930845,0.061465144113234,FL,2024-04-03,1,1,1,1,1,0,1,1,1,0
404,0.807953993013629,0.1695588492154375,FL,2024-04-04,1,0,1,1,1,1,0,1,1,0
405,0.182729695072595,0.0695649542141035,FL,2024-04-05,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.0825675152343374,0.082971523903699,FL,2024-04-08,1,1,1,1,1,1,1,1,1,1
409,0.204614042947097,0.0878057949332715,FL,2024-04-09,1,1,1,1,1,0,1,1,0,1
410,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,0.0921629966767651,0.0980827688391135,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
412,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,0.0995771951217195,0.1151980015981665,FL,2024-04-14,1,1,1,1,1,1,1,1,1,1
415,0.283836199076064,0.1214061074167965,FL,2024-04-15,1,1,1,1,1,1,1,1,1,1
416,0.123054992866985,0.1278859277440365,FL,2024-04-16,1,1,1,1,1,1,1,1,1,1
417,0.786105500193371,0.4561773414511705,FL,2024-04-17,1,1,0,1,1,0,1,0,1,1
418,0.595079994042423,0.293922957923085,FL,2024-04-18,1,1,1,1,1,0,1,0,1,1
419,0.324884801470515,0.149060890425106,FL,2024-04-19,1,1,1,1,1,0,0,1,1,1
420,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.0104643565902828,9.2387105472624e-4,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
422,0.0683366568526128,9.0050881066247e-4,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
423,0.00264281159593237,8.80388327481185e-4,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
424,0.0415314467007268,8.6356324025388e-4,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
425,0.00287372438522268,8.5010301166691e-4,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
426,0.00309659029884549,8.4008842684021e-4,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
427,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.0157547655804982,8.4448166167549e-4,GA,2024-03-20,1,1,1,1,1,1,1,1,1,1
432,0.00430779349843716,8.56573089946385e-4,GA,2024-03-21,1,1,1,1,1,0,0,1,1,1
433,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,0.0193424998017151,9.1424780913866e-4,GA,2024-03-24,1,1,1,1,1,1,1,1,1,1
436,0.984740931031829,0.2371329400709035,GA,2024-03-25,1,1,1,1,0,0,1,1,1,0
437,0.0553156300660987,9.68163781447255e-4,GA,2024-03-26,1,1,1,1,1,1,1,1,1,1
438,0.0279664122270972,9.9864362376955e-4,GA,2024-03-27,1,1,1,1,1,1,1,1,1,1
439,0.00864744922163432,0.001030807840439675,GA,2024-03-28,1,1,1,1,1,1,1,1,1,1
440,0.0325017247666508,0.00106409247180603,GA,2024-03-29,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,1.22308906234625,0.943596055346505,GA,2024-03-31,0,1,1,1,0,0,1,1,1,0
443,1.08459033032276,0.4780745958040605,GA,2024-04-01,0,1,0,1,1,0,1,0,1,1
444,0.012794842615404,0.00119653717727275,GA,2024-04-02,1,1,1,1,1,1,1,1,1,1
445,0.123718470098857,0.00122666418005668,GA,2024-04-03,1,1,1,1,1,0,0,1,1,1
446,0.101096226744485,0.001254661646279845,GA,2024-04-04,1,1,1,1,1,1,1,1,1,1
447,0.112379744871931,0.001280206618023885,GA,2024-04-05,1,1,1,1,1,0,0,1,1,1
448,0.160782124315081,0.001303078330852305,GA,2024-04-06,1,1,1,1,1,1,1,1,1,1
449,0.0223772567123754,0.00132316317204939,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
450,1.02224896866062,0.477119303316433,GA,2024-04-08,1,1,0,1,1,0,1,0,1,1
451,0.205551934453821,0.001355050975459625,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
452,0.87931824713181606,0.239194628521969,GA,2024-04-10,1,1,0,1,1,0,1,0,1,1
453,0.32959936369136,0.001377016626198635,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
454,1.13755063783538,0.952573531511,GA,2024-04-12,0,1,0,1,1,0,1,0,1,1
455,0.234261853297616,0.00139157972023995,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
456,1.11264263175322,0.95253806216723,GA,2024-04-14,0,1,0,1,1,0,1,0,1,1
457,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,0.0443813449135904,0.001407492341625445,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
459,0.232164195904537,0.001413366410267005,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
460,1.06942451983297,0.952433132499135,GA,2024-04-18,0,1,0,1,1,0,1,0,1,1
461,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.0168316443784244,0.00299745507966961,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
506,1.02186250574748,0.3024579448922045,IA,2024-03-11,0,1,1,1,0,0,1,1,1,0
507,0.0661731573349503,0.002996337534457445,IA,2024-03-12,1,1,1,1,1,0,1,0,1,0
508,0.062542675361795,0.00300606233714962,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
509,0.0322036802882149,0.003022979933719515,IA,2024-03-14,1,1,1,1,1,1,1,1,1,1
510,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,0.00500064500559082,0.003079365174605385,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
512,0.00465167366812268,0.003119272966822015,IA,2024-03-17,1,1,1,1,1,1,1,1,1,1
513,0.0230764988896492,0.00316723614197532,IA,2024-03-18,1,1,1,1,1,1,1,1,1,1
514,0.0165608545072624,0.003223389630954245,IA,2024-03-19,1,1,1,1,1,1,1,1,1,1
515,0.0166328421965055,0.003287820299904035,IA,2024-03-20,1,1,1,1,1,1,1,1,1,1
516,0.0649131236406911,0.00336056208308807,IA,2024-03-21,1,1,1,1,1,1,1,1,1,1
517,NA,NA,IA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,1.15997914147011,0.4587207292791525,IA,2024-03-23,0,1,0,1,1,0,1,0,1,1
519,NA,NA,IA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,0.00584088584779986,0.003733527154607685,IA,2024-03-25,1,1,1,1,1,1,1,1,1,1
521,0.0251737478517215,0.003846673749845665,IA,2024-03-26,1,1,1,1,1,1,1,1,1,1
522,0.905701017927942,0.1846747487906305,IA,2024-03-27,1,1,0,1,1,0,1,0,1,1
523,0.0678129355091986,0.00409603685278304,IA,2024-03-28,1,1,1,1,1,1,1,1,1,1
524,0.0554996306936804,0.00423225536131369,IA,2024-03-29,1,1,1,1,1,0,0,1,1,0
525,NA,NA,IA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,NA,NA,IA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,0.140743264193467,0.004690267536912545,IA,2024-04-01,1,1,1,1,1,0,1,0,1,0
528,0.0546498833811066,0.004861605554096875,IA,2024-04-02,1,1,1,1,1,0,1,1,1,0
529,0.0920413699731998,0.0050441302055802,IA,2024-04-03,1,1,1,1,1,1,1,1,1,1
530,0.912799634859257,0.18163249963373,IA,2024-04-04,1,0,1,1,1,0,0,1,1,0
531,0.0569768784101972,0.00544970442132235,IA,2024-04-05,1,1,1,1,1,1,1,1,1,1
532,0.0301732446620395,0.00567726256845905,IA,2024-04-06,1,1,1,1,1,1,1,1,1,1
533,1.23422313744424,0.884418186712455,IA,2024-04-07,0,1,0,1,1,0,1,0,1,1
534,0.110674912353783,0.0061965395278421,IA,2024-04-08,1,1,1,1,1,0,0,1,1,1
535,0.0383735027394954,0.0064955429261169,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
536,0.118237584228878,0.0068265003054393,IA,2024-04-10,1,1,1,1,1,1,1,1,1,1
537,0.789694395082964,0.180252906520932,IA,2024-04-11,1,1,0,1,1,0,1,1,1,0
538,0.0423798335583018,0.00760471630206025,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
539,0.0138881004074199,0.00806368564268705,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
540,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.0115829605900048,0.0091554862205062,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
542,1.0269152026937,0.4311308568662585,IA,2024-04-16,0,1,0,1,1,1,1,0,1,0
543,1.17033168397049,0.847583871238385,IA,2024-04-17,0,1,0,1,1,0,1,0,1,1
544,0.0150368095138422,0.0113517285140071,IA,2024-04-18,1,1,1,1,1,1,1,1,1,1
545,0.983911935022163,0.424556323420582,IA,2024-04-19,0,1,0,1,1,0,1,0,1,1
546,0.017668279110572,0.01330255441256585,IA,2024-04-20,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
