...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
316,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
328,0.00954714361081817,0.00159629474878385,DC,2024-03-15,1,1,1,1,1,1,1,1
329,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
330,0.0113260828460157,0.00174002343388825,DC,2024-03-17,1,1,1,1,1,1,1,1
331,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
337,0.0027894231190773,0.001142202367373475,DE,2024-02-11,1,1,1,1,1,1,1,1
338,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
339,0.0639417312410914,9.7841953671085e-4,DE,2024-02-13,1,1,1,1,1,1,1,1
340,1.00263018937021,0.235880749213764,DE,2024-02-14,0,1,1,0,0,1,1,0
341,2.1354412080742,0.314848822138026,DE,2024-02-15,0,1,1,0,0,1,1,0
342,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
343,0.0386315422696652,7.38357697830135e-4,DE,2024-02-17,1,1,1,1,0,1,1,0
344,0.00841297903838283,6.92433994831525e-4,DE,2024-02-18,1,1,1,1,1,1,1,1
345,0.00184249400105476,6.510414323479e-4,DE,2024-02-19,1,1,1,1,1,1,1,1
346,0.0240111659666125,6.137365568449e-4,DE,2024-02-20,1,1,1,1,1,1,1,1
347,0.00868630989247111,5.8012712233685e-4,DE,2024-02-21,1,1,1,1,1,1,1,1
348,0.0151229281286215,5.49866344119305e-4,DE,2024-02-22,1,1,1,1,1,1,1,1
349,0.00642855385584629,5.22647871976315e-4,DE,2024-02-23,1,1,1,1,1,1,1,1
350,0.00199647357408583,4.9820139950026e-4,DE,2024-02-24,1,1,1,1,1,1,1,1
351,0.00760715725529801,4.76288836889825e-4,DE,2024-02-25,1,1,1,1,1,1,1,1
352,0.00807611519218965,4.567009842035e-4,DE,2024-02-26,1,1,1,1,1,1,1,1
353,0.0260664741541913,4.39254650678945e-4,DE,2024-02-27,1,1,1,1,1,1,1,1
354,0.0533358100581706,4.23790173515015e-4,DE,2024-02-28,1,1,1,1,1,1,1,1
355,0.00195001665850883,4.10169296579765e-4,DE,2024-02-29,1,1,1,1,1,1,1,1
356,0.00206371942912871,3.98273375976815e-4,DE,2024-03-01,1,1,1,1,1,1,1,1
357,0.00217482004677964,3.88001885394565e-4,DE,2024-03-02,1,1,1,1,1,1,1,1
358,0.00211031776609082,3.79271199796655e-4,DE,2024-03-03,1,1,1,1,1,1,1,1
359,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
360,0.0140162856938355,3.66176777239075e-4,DE,2024-03-05,1,1,1,1,1,1,1,1
361,0.00277875994765908,3.61722962682715e-4,DE,2024-03-06,1,1,1,1,1,1,1,1
362,0.0323818465656865,3.58629131217065e-4,DE,2024-03-07,1,1,1,1,0,1,1,0
363,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
373,0.00522372305416,4.23981348883555e-4,DE,2024-03-18,1,1,1,1,1,1,1,1
374,0.00565449250344827,4.4172298990334e-4,DE,2024-03-19,1,1,1,1,1,1,1,1
375,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
377,0.0255166451959029,5.1373423487914e-4,DE,2024-03-22,1,1,1,1,1,1,1,1
378,0.00868362480792449,5.4546407847494e-4,DE,2024-03-23,1,1,1,1,0,0,1,1
379,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
380,0.811900632009747,0.1174688072375755,FL,2024-02-12,1,1,1,0,0,1,1,0
381,0.535825754710293,0.053077666640479,FL,2024-02-13,1,1,1,1,1,0,1,0
382,0.336981468889469,0.00136419277107103,FL,2024-02-14,1,1,1,1,0,0,1,1
383,0.543737106968408,0.001303054589725475,FL,2024-02-15,1,1,1,1,0,0,1,1
384,0.178390405881179,0.0012461383952111,FL,2024-02-16,1,1,1,1,1,1,1,1
385,0.0102432520102785,0.0011931113562172,FL,2024-02-17,1,1,1,1,1,1,1,1
386,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
387,0.594180943377151,0.0480696302876184,FL,2024-02-19,1,1,1,1,1,0,1,0
388,0.649822790537318,0.0461666649613639,FL,2024-02-20,1,1,1,1,0,0,1,1
389,0.220740287767301,0.00101420608203178,FL,2024-02-21,1,1,1,1,0,1,1,0
390,3.41447800329285,0.189930210361181,FL,2024-02-22,0,1,1,0,0,0,1,0
391,0.05645085872471,9.4134320668777e-4,FL,2024-02-23,1,1,1,1,1,1,1,1
392,0.00894640003898603,9.083626056448e-4,FL,2024-02-24,1,1,1,1,0,1,1,0
393,1.32328713979097,0.94775653741426,FL,2024-02-25,0,1,1,0,0,1,1,0
394,0.805135080466432,0.095991570201067,FL,2024-02-26,1,0,1,1,0,0,1,1
395,3.83397021544278,0.3810123952984975,FL,2024-02-27,0,0,1,0,0,0,1,1
396,0.0194751317246806,7.9579578557742e-4,FL,2024-02-28,1,1,1,1,1,1,1,1
397,0.0827121715515334,7.7183378362503e-4,FL,2024-02-29,1,1,1,1,1,1,1,1
398,0.0196762105568755,7.4931631186711e-4,FL,2024-03-01,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
401,0.0284202277539748,6.89488657720045e-4,FL,2024-03-04,1,1,1,1,1,1,1,1
402,1.09771685005743,0.318974660535092,FL,2024-03-05,0,1,1,0,0,1,1,0
403,0.0103187385246753,6.55222112221885e-4,FL,2024-03-06,1,1,1,1,1,1,1,1
404,0.00795434106165119,6.39560984917015e-4,FL,2024-03-07,1,1,1,1,1,1,1,1
405,0.0201061690202589,6.247988687416e-4,FL,2024-03-08,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
408,0.0224271841695668,5.85367041239195e-4,FL,2024-03-11,1,1,1,1,1,1,1,1
409,0.00266917253762432,5.7368109877127e-4,FL,2024-03-12,1,1,1,1,1,1,1,1
410,0.0248406261183216,5.6265286463853e-4,FL,2024-03-13,1,1,1,1,0,0,1,1
411,1.87585992908696,0.3843070234473075,FL,2024-03-14,0,0,1,0,0,1,1,0
412,0.0127726370428747,5.4242020138236e-4,FL,2024-03-15,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
415,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
416,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
417,0.0647241355961329,5.0101165976034e-4,FL,2024-03-20,1,1,1,1,1,1,1,1
418,0.0527703292210565,4.940930945893e-4,FL,2024-03-21,1,1,1,1,1,1,1,1
419,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
420,0.00726143508572609,4.8145125589824e-4,FL,2024-03-23,1,1,1,1,0,0,1,1
421,0.0858864510100515,0.002947240643468555,GA,2024-02-11,1,1,1,1,1,1,1,1
422,0.320843876550421,0.00279273660857649,GA,2024-02-12,1,1,1,1,1,1,1,1
423,1.15516671968057,0.12475120040373,GA,2024-02-13,0,0,1,1,0,0,1,1
424,1.40592244273849,0.1693492277407605,GA,2024-02-14,0,0,1,1,0,0,1,1
425,0.537352457822746,0.00241875811703206,GA,2024-02-15,1,1,1,1,0,1,0,0
426,1.28839945286752,0.908326876873425,GA,2024-02-16,0,1,1,0,0,1,1,0
427,0.00317544684936667,0.002232822650542035,GA,2024-02-17,1,1,1,1,1,1,1,1
428,0.041538042058694,0.00215616454306318,GA,2024-02-18,1,1,1,1,1,1,1,1
429,1.27822992995412,0.134093041760787,GA,2024-02-19,0,0,1,1,0,0,1,0
430,0.692455598181845,0.1034465516909455,GA,2024-02-20,1,1,1,1,1,0,1,0
431,0.271303699549535,0.001983501240122305,GA,2024-02-21,1,1,1,1,0,0,1,0
432,0.162703015272323,0.001943390055536225,GA,2024-02-22,1,1,1,1,1,1,1,1
433,0.0261789803100195,0.00191138233391697,GA,2024-02-23,1,1,1,1,1,1,1,1
434,0.0228961168247449,0.00188722732237101,GA,2024-02-24,1,1,1,1,0,1,1,0
435,0.013290144274203,0.001870751653500585,GA,2024-02-25,1,1,1,1,1,1,1,1
436,0.889186389495211,0.1548263316143085,GA,2024-02-26,1,1,1,0,0,1,1,0
437,0.0317240584448024,0.00186053006881173,GA,2024-02-27,1,1,1,1,1,1,1,1
438,0.00295699328046686,0.001866825800921365,GA,2024-02-28,1,1,1,1,1,1,1,1
439,0.0108021412644999,0.00188088919712107,GA,2024-02-29,1,1,1,1,1,1,1,1
440,0.0813490428125115,0.00190295055704127,GA,2024-03-01,1,1,1,1,0,1,1,0
441,0.110850004425218,0.001933333479681755,GA,2024-03-02,1,1,1,1,1,1,1,1
442,1.1049864283098,0.3123173116020225,GA,2024-03-03,0,0,1,1,0,0,1,1
443,0.957451997133199,0.185299088791563,GA,2024-03-04,0,1,1,0,1,1,1,1
444,0.0128076854643438,0.002079226727762555,GA,2024-03-05,1,1,1,1,1,1,1,1
445,0.0052605491749539,0.00214831720399311,GA,2024-03-06,1,1,1,1,1,1,1,1
446,0.190050616509776,0.00222909787683261,GA,2024-03-07,1,1,1,1,1,1,1,1
447,0.146726625017647,0.00232269757276955,GA,2024-03-08,1,1,1,1,0,1,1,0
448,1.06962437913503,0.3057988580554055,GA,2024-03-09,0,1,1,0,0,1,1,0
449,0.0212498063056356,0.002553906803824005,GA,2024-03-10,1,1,1,1,1,1,1,1
450,0.130924640598292,0.00269490548360305,GA,2024-03-11,1,1,1,1,1,1,1,1
451,0.00840723091160384,0.00285557722833066,GA,2024-03-12,1,1,1,1,1,1,1,1
452,0.0866164257997614,0.003038411270952265,GA,2024-03-13,1,1,1,1,1,1,1,1
453,0.0103419316288413,0.003246307266105835,GA,2024-03-14,1,1,1,1,0,0,1,1
454,0.0105722080235117,0.003482639826177085,GA,2024-03-15,1,1,1,1,1,1,1,1
455,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
457,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
458,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
459,0.0526002127292282,0.00525250997431195,GA,2024-03-20,1,1,1,1,1,1,1,1
460,0.0180969413902209,0.0057677046814378,GA,2024-03-21,1,1,1,1,1,1,1,1
461,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA
478,0.059870942827394,0.0153085326496628,HI,2024-02-26,1,1,1,1,1,1,1,1
479,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
505,0.380983169052465,0.099422986837091,IA,2024-02-11,1,1,1,1,1,1,1,1
506,0.573060844787848,0.00735666461874305,IA,2024-02-12,1,1,1,1,1,1,1,1
507,0.424902746656214,0.007029406514193,IA,2024-02-13,1,1,1,1,1,1,1,1
508,0.238487464926221,0.0067179524195754,IA,2024-02-14,1,1,1,1,1,1,1,1
509,1.42852562786741,0.2248643208390705,IA,2024-02-15,0,0,1,1,0,0,1,0
510,0.0277454687979047,0.0061388488685966,IA,2024-02-16,1,1,1,1,1,1,1,1
511,1.04967128770496,0.429805540721455,IA,2024-02-17,0,1,1,0,0,1,1,0
512,0.0585426772111085,0.0056127462548586,IA,2024-02-18,1,1,1,1,1,1,1,1
513,0.524913815381874,0.112193671691207,IA,2024-02-19,1,1,1,1,0,1,1,0
514,0.169291593413496,0.00513391284070365,IA,2024-02-20,1,1,1,1,1,1,1,1
515,0.197289064569966,0.004910640188665585,IA,2024-02-21,1,1,1,1,1,1,1,1
516,0.935132198186277,0.119505428477972,IA,2024-02-22,1,0,1,1,1,0,1,0
517,0.151172357113367,0.004493585268815795,IA,2024-02-23,1,1,1,1,1,1,1,1
518,0.00561438540993549,0.00429879535623359,IA,2024-02-24,1,1,1,1,1,1,1,1
519,0.97994928590973,0.295122353778832,IA,2024-02-25,0,1,1,0,0,1,1,0
520,0.110109984794141,0.00393441917736647,IA,2024-02-26,1,1,1,1,1,1,1,1
521,1.71811428412311,0.2234258469943075,IA,2024-02-27,0,1,1,0,0,1,1,0
522,1.03194721443042,0.2973904615983655,IA,2024-02-28,0,1,1,0,0,1,1,0
523,1.04252388517388,0.1890746060496465,IA,2024-02-29,1,0,1,1,0,0,1,1
524,0.0190775441976723,0.0032955618384591,IA,2024-03-01,1,1,1,1,1,1,1,1
525,0.00484392186261347,0.00315258894670892,IA,2024-03-02,1,1,1,1,1,1,1,1
526,0.0933473260500455,0.00301571813256574,IA,2024-03-03,1,1,1,1,1,1,1,1
527,0.911936981140225,0.1065422433343335,IA,2024-03-04,1,0,1,1,0,0,1,1
528,0.121656333424098,0.00275924341731901,IA,2024-03-05,1,1,1,1,1,1,1,1
529,0.116957824738208,0.00263916083217121,IA,2024-03-06,1,1,1,1,1,1,1,1
530,0.0570572542451164,0.002524220679135395,IA,2024-03-07,1,1,1,1,1,1,1,1
531,0.0127390184636391,0.002414219608359355,IA,2024-03-08,1,1,1,1,1,1,1,1
532,0.0137131406197148,0.002308966889673235,IA,2024-03-09,1,1,1,1,1,1,1,1
533,0.0178555401557589,0.0022082835343967,IA,2024-03-10,1,1,1,1,1,1,1,1
534,1.03078704381805,0.3054695045151735,IA,2024-03-11,0,1,1,0,0,1,1,0
535,0.044517247599833,0.00201996284204893,IA,2024-03-12,1,1,1,1,1,1,1,1
536,0.0487467407921681,0.00193201920578001,IA,2024-03-13,1,1,1,1,1,1,1,1
537,0.0327619353705334,0.001848030995026405,IA,2024-03-14,1,1,1,1,1,1,1,1
538,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
539,0.00384739627852196,0.001691403213482205,IA,2024-03-16,1,1,1,1,1,1,1,1
540,0.00428522265310462,0.001618523583284615,IA,2024-03-17,1,1,1,1,1,1,1,1
541,0.0138651033165947,0.001549118317456355,IA,2024-03-18,1,1,1,1,1,1,1,1
542,0.0158569112732602,0.00148308410404876,IA,2024-03-19,1,1,1,1,1,1,1,1
543,0.0142185070797749,0.00142032362654589,IA,2024-03-20,1,1,1,1,1,1,1,1
544,0.0551659439165493,0.001360745246807115,IA,2024-03-21,1,1,1,1,1,1,1,1
545,NA,NA,IA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
546,1.10363363072602,0.467505938099534,IA,2024-03-23,0,1,1,0,0,1,1,0
547,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA
561,0.0168073624705212,0.0084118369955906,ID,2024-02-25,1,1,1,1,1,1,1,1
562,NA,NA,ID,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA
589,0.820262217588513,0.1534994527038915,IL,2024-02-11,1,1,1,0,0,1,1,0
590,0.542213463311292,0.0780257385372745,IL,2024-02-12,1,1,1,1,0,1,1,0
591,0.272258396496793,0.00167977055744128,IL,2024-02-13,1,1,1,1,1,1,1,1
592,0.333895992300181,0.001485799322280915,IL,2024-02-14,1,1,1,1,1,1,1,1
593,2.17985374230054,0.1493266332778815,IL,2024-02-15,0,0,1,0,0,0,1,0
594,2.9788390162103,0.1876692883250235,IL,2024-02-16,0,1,1,0,0,1,1,0
595,0.120614097994761,0.001020336659738435,IL,2024-02-17,1,1,1,1,1,1,1,1
596,1.90011158187579,0.238865682166639,IL,2024-02-18,0,0,1,0,0,0,1,0
597,0.917871524590369,0.0427552705390842,IL,2024-02-19,1,0,1,1,1,0,1,0
598,0.133835042091388,6.9252032460532e-4,IL,2024-02-20,1,1,1,1,1,1,1,1
599,0.69433913019102,0.060063095590889,IL,2024-02-21,1,1,1,1,0,1,1,0
600,2.88801846693147,0.1306853540802865,IL,2024-02-22,0,1,1,0,0,1,1,0
601,0.0714351483176074,4.64447950167e-4,IL,2024-02-23,1,1,1,1,1,1,1,1
602,1.20314339768566,0.1396111178116995,IL,2024-02-24,0,0,1,1,0,0,1,0
603,0.0350322538244607,3.5346823790551e-4,IL,2024-02-25,1,1,1,1,1,1,1,1
604,0.273872657753228,3.07730641938245e-4,IL,2024-02-26,1,1,1,1,0,1,1,0
605,0.0105035215947174,2.6754450110393e-4,IL,2024-02-27,1,1,1,1,1,1,1,1
606,0.00844525041233163,2.3228603231097e-4,IL,2024-02-28,1,1,1,1,1,1,1,1
607,1.24673002913427,0.122884609188994,IL,2024-02-29,0,0,1,1,0,0,1,1
608,0.0352797956186722,1.7436917846005e-4,IL,2024-03-01,1,1,1,1,1,1,1,1
609,3.5249273116573e-4,1.5075880820072e-4,IL,2024-03-02,1,1,1,1,1,1,1,1
610,0.00705301079356005,1.30162008859635e-4,IL,2024-03-03,1,1,1,1,0,1,0,1
611,0.027625378912068,1.1222014461438e-4,IL,2024-03-04,1,1,1,1,1,1,1,1
612,0.00825002211256737,9.661371162359e-5,IL,2024-03-05,1,1,1,1,1,1,1,1
613,1.04954607078453,0.075638798634615,IL,2024-03-06,0,1,1,0,0,1,1,0
614,1.23766148073584,0.16399711286755,IL,2024-03-07,0,1,1,0,0,1,1,0
615,1.17250879892358,0.066010279510446,IL,2024-03-08,0,0,1,1,0,0,1,1
616,1.23650569696361,0.090049711846602,IL,2024-03-09,0,0,1,1,0,0,1,1
617,8.2130390950477e-4,4.47155386114369e-5,IL,2024-03-10,1,1,1,1,1,1,1,1
618,0.00344342018232366,3.816167738712115e-5,IL,2024-03-11,1,1,1,1,1,1,1,1
619,1.30155892366867,0.141317015224352,IL,2024-03-12,0,1,1,0,0,1,1,0
620,0.00210687464661558,2.767010480004445e-5,IL,2024-03-13,1,1,1,1,1,1,1,1
621,2.71598009588623,0.330250258067313,IL,2024-03-14,0,1,1,0,0,1,1,0
622,1.32093499250056,0.110411680635501,IL,2024-03-15,0,0,1,1,0,0,1,1
623,0.00141524803761394,1.68893730373103e-5,IL,2024-03-16,1,1,1,1,1,1,1,1
624,0.00125444486832214,1.42822578494753e-5,IL,2024-03-17,1,1,1,1,1,1,1,1
625,0.0032140757935888,1.205850499594635e-5,IL,2024-03-18,1,1,1,1,1,1,1,1
626,2.28424557511436,0.198928424734767,IL,2024-03-19,0,0,1,0,0,0,1,0
627,0.00208305064543617,8.55455023076875e-6,IL,2024-03-20,1,1,1,1,0,1,1,0
628,0.00367416644972279,7.1876831282532e-6,IL,2024-03-21,1,1,1,1,1,1,1,1
629,8.7131443879958e-4,6.0292486822257e-6,IL,2024-03-22,1,1,1,1,1,1,1,1
