...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23G_95_CI,other_95_CI
537,1.86752454844075,0.4257034055801045,IA,2023-08-10,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
538,1.97108133212628,0.3863730378108295,IA,2023-08-11,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
539,1.29536823947271,0.4508749906542855,IA,2023-08-12,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1
540,1.56265504760345,0.4257805025850555,IA,2023-08-13,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
541,2.94899122961467,0.418252216009551,IA,2023-08-14,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
542,2.47236837808594,0.4568670553366475,IA,2023-08-15,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
543,3.07334354601163,0.474050026622335,IA,2023-08-16,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
544,1.36694460431669,0.478280434713106,IA,2023-08-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
545,0.713336830404502,0.556375601872295,IA,2023-08-18,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
546,2.49362327369487,0.553354853433815,IA,2023-08-19,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
547,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-08-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-08-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.426592500707806,0.2998524688065075,IL,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
590,1.2944849913218,0.355592475639455,IL,2023-07-10,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1
591,1.45737685401261,0.414397428819338,IL,2023-07-11,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1
592,0.71968868068010206,0.400551804205792,IL,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
593,1.26953203717835,0.3809831092549315,IL,2023-07-13,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1
594,2.94825801184089,0.4531050157808295,IL,2023-07-14,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
595,1.00482409578085,0.4482439007252545,IL,2023-07-15,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1
596,1.3674170085533,0.435508710316532,IL,2023-07-16,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1
597,1.74097677862963,0.377402772331689,IL,2023-07-17,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
598,1.51548692770046,0.400703341421283,IL,2023-07-18,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
599,0.861032106785289,0.38839294830140503,IL,2023-07-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
600,2.33318831186745,0.450338585777702,IL,2023-07-20,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1
601,1.1731078021461,0.398207398999451,IL,2023-07-21,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1
602,1.51578109721903,0.3722883457714415,IL,2023-07-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
603,0.834798082252886,0.419515635311355,IL,2023-07-23,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1
604,2.86866323876593,0.3772175679741295,IL,2023-07-24,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1
605,2.49119374394108,0.409206499945828,IL,2023-07-25,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1
606,2.13945109196514,0.415153096234576,IL,2023-07-26,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
607,2.44160934761595,0.4893842632113915,IL,2023-07-27,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1
608,3.31683352074316,0.449449950581222,IL,2023-07-28,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
609,1.78333053016844,0.36950623314709,IL,2023-07-29,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1
610,1.34830292079377,0.436815091430224,IL,2023-07-30,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,1
611,1.66672605415383,0.391559810242156,IL,2023-07-31,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1
612,1.76862330380194,0.396724240183194,IL,2023-08-01,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
613,2.93240808833635,0.4393441510426185,IL,2023-08-02,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1
614,1.66019803012895,0.416460951238985,IL,2023-08-03,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
615,1.83092216709333,0.400655557770994,IL,2023-08-04,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,0
616,1.82737706320233,0.4606502805450955,IL,2023-08-05,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1
617,2.35802134071726,0.4458136678180095,IL,2023-08-06,1,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
618,3.7610747057687,0.451109753974226,IL,2023-08-07,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1
619,2.6177866935655,0.4197428326609895,IL,2023-08-08,1,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1
620,1.57084344298998,0.3965056548248655,IL,2023-08-09,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
621,1.77828184053297,0.414659457545521,IL,2023-08-10,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1
622,1.40519677922221,0.3854701486272595,IL,2023-08-11,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1
623,1.89564372007049,0.407512259924952,IL,2023-08-12,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
624,1.8268139498671,0.4180405698721665,IL,2023-08-13,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1
625,2.20146934936414,0.461909878994174,IL,2023-08-14,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
626,2.01804280144303,0.4425670318809685,IL,2023-08-15,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,1
627,2.85774605464232,0.449454695192868,IL,2023-08-16,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
628,4.46998006422921,0.4453207479232695,IL,2023-08-17,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0
629,2.1022919676963,0.447622765137072,IL,2023-08-18,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1
630,2.10835497937293,0.4383990136481605,IL,2023-08-19,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,1
631,0.666581804367487,0.369509063203272,IN,2023-07-09,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
632,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.355453513803153,0.262134596662773,IN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
634,0.798521834650004,0.40257859302652,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
635,0.647830415716502,0.4651639175859885,IN,2023-07-13,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
636,1.03362421538411,0.50137245315149,IN,2023-07-14,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1
637,0.641047890715637,0.3661079729970715,IN,2023-07-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
638,0.546832105587594,0.3796982328800875,IN,2023-07-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
639,0.629593490054254,0.3666790480167935,IN,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
640,0.685789295392583,0.3729536880658125,IN,2023-07-18,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
641,1.3950459220598601,0.409979138275331,IN,2023-07-19,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1
642,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,0.641468448759452,0.458857254564552,IN,2023-07-21,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
644,0.641975274616144,0.458223542345992,IN,2023-07-22,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
645,NA,NA,IN,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.389356724269141,0.278318888843414,IN,2023-07-24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
647,0.74456510943604,0.397367845254,IN,2023-07-25,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1
648,0.381893919297383,0.27934192257344,IN,2023-07-26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
649,NA,NA,IN,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
650,NA,NA,IN,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,0.536897679591617,0.3798890325607965,IN,2023-07-31,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
654,0.536685010151356,0.380399673802893,IN,2023-08-01,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
655,0.785163280598565,0.543155312597105,IN,2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
656,1.42789221131383,0.550489506098495,IN,2023-08-03,0,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,1,1
657,1.13768483058958,0.3822913328194975,IN,2023-08-04,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
658,1.29228668651852,0.426310339156731,IN,2023-08-05,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1
659,0.527088510487915,0.3838491003219215,IN,2023-08-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
660,0.700836016905818,0.513078273004635,IN,2023-08-07,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
661,2.12568042182481,0.3383284615157705,IN,2023-08-08,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1
662,0.696908252989405,0.3737579064562765,IN,2023-08-09,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0
663,1.16814545140644,0.40944155574854,IN,2023-08-10,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1
664,NA,NA,IN,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.645970151104556,0.3619249056027565,IN,2023-08-14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
668,NA,NA,IN,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.82790950557328,0.4558545087482005,IN,2023-08-16,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1
670,1.48060554127184,0.382029544916887,IN,2023-08-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1
671,0.559164769146834,0.3979282562508765,IN,2023-08-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
672,1.25388226413089,0.439182797746434,IN,2023-08-19,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
673,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.736565938699604,0.50098655965472,KS,2023-07-11,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
676,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.03067843882737,0.3147513503264845,KS,2023-07-17,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
682,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.743463737083434,0.52571911756672,KS,2023-07-27,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
692,NA,NA,KS,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,0.431204816827825,0.310319549876702,KS,2023-07-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
695,0.823460551575286,0.574287416555175,KS,2023-07-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
696,NA,NA,KS,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.622212799782483,0.440511549269132,KS,2023-08-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,NA,NA,KS,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.81127132944952,0.417523825099694,KS,2023-08-07,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
703,NA,NA,KS,2023-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.435176748753794,0.3121219099626235,KS,2023-08-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
705,0.633836998857991,0.4470980583355515,KS,2023-08-10,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
706,NA,NA,KS,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,0.934090689683845,0.489533498633921,KS,2023-08-18,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
714,NA,NA,KS,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,NA,NA,KY,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717,NA,NA,KY,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0.351378796834837,0.227750984517221,KY,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
719,NA,NA,KY,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,0.338138971874613,0.218635407170635,KY,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
723,NA,NA,KY,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
