...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
214,0.539139450460672,0.3057502169717215,CO,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.258232497193964,0.1668798849006145,CO,2024-05-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
217,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.275507172422943,0.163698322442302,CO,2024-05-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
222,NA,NA,CO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.592210598214912,0.50819701722235,CO,2024-06-04,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
228,1.31483106841705,0.51000426723828,CO,2024-06-05,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
229,0.286810429885469,0.1551316662420645,CO,2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,1.94514847539654,0.485382696435068,CO,2024-06-10,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1
234,0.614779424345715,0.4769062861700845,CO,2024-06-11,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
235,0.62363740758338,0.523684474770395,CO,2024-06-12,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
236,0.296777001004616,0.146989763913732,CO,2024-06-13,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
237,0.289061886179083,0.145652456707408,CO,2024-06-14,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
238,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.596110009300675,0.53497142502307,CO,2024-06-17,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
241,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.291748425272123,0.1378363823834545,CO,2024-06-19,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
243,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.838534088030795,0.63839363001838,CO,2024-06-21,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
245,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,1.03973365765725,0.56648598950995,CO,2024-06-25,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
249,1.19404420363526,0.576004243004665,CO,2024-06-26,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
250,0.637520402735879,0.524292875953835,CO,2024-06-27,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
251,0.628054873377979,0.563026316355595,CO,2024-06-28,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
252,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.206402630803308,0.175557158767835,CT,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.210485111801623,0.188961807930564,CT,2024-05-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
257,0.221997983994639,0.193321809883756,CT,2024-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
258,0.234690027455101,0.197627516215532,CT,2024-05-24,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
259,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.556421596984458,0.308657804096385,CT,2024-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.59032659704299,0.437983696342923,CT,2024-05-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
265,0.268160615808087,0.226399296904474,CT,2024-05-31,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
266,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.27230573234254,0.245919883907817,CT,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
271,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.81449269315352,0.4193760401924265,CT,2024-06-07,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
273,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.929541607303022,0.361803871927039,CT,2024-06-10,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
276,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.628655291906908,0.3373766966907025,CT,2024-06-12,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
278,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.751243145664659,0.42483836740281,CT,2024-06-14,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
280,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.32164243932392,0.29044116070745,CT,2024-06-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
283,0.338109895618866,0.293967893749098,CT,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
284,0.607287346453729,0.346708941449414,CT,2024-06-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
285,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.344218661817618,0.3078957291328975,CT,2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
288,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.736602463341397,0.314817701920097,CT,2024-06-24,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,0.934427683916536,0.5113697898375,CT,2024-06-25,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
291,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,1.69559970771804,0.3252511551084,CT,2024-06-27,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
293,0.757677380843048,0.450376021999457,CT,2024-06-28,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
294,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.870012021203815,0.64834960928492,DC,2024-05-19,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
296,0.724048550409611,0.4560593217574205,DC,2024-05-20,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
297,0.158900102349065,0.1223493845377435,DC,2024-05-21,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
298,0.159493506358858,0.1225746440148385,DC,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299,0.156851684714509,0.1227456068217255,DC,2024-05-23,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
300,0.158044856696832,0.122868397676352,DC,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,0.16849735155938,0.1229506994816465,DC,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,0.692985858622714,0.457300873493829,DC,2024-05-26,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
303,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,0.790789262347179,0.635034170053425,DC,2024-05-31,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
308,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.48086037392868197,0.1253229492434245,DC,2024-06-03,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
311,0.507834896794482,0.126667598371708,DC,2024-06-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
312,0.688221924664949,0.4645584094602285,DC,2024-06-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,0.203960736517489,0.150560841094907,DC,2024-06-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
319,0.621866663436236,0.3882328528023725,DC,2024-06-12,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
320,1.35592399574412,0.4707552609516965,DC,2024-06-13,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1
321,1.18206128898376,0.62742739289566,DC,2024-06-14,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1
322,0.220785578696594,0.1668569268056215,DC,2024-06-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
323,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.614642129303081,0.398722400820455,DC,2024-06-17,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
325,0.697436841230372,0.4912022372046115,DC,2024-06-18,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
326,0.227631319863819,0.180313394765662,DC,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.748411631694356,0.62536522837386,DC,2024-06-21,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
329,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,1.43712484431308,0.50214102898079,DC,2024-06-24,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
332,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.737605272336586,0.62760653890189,DC,2024-06-27,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
335,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.572507414083632,0.2627069884666975,DE,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,0.655557551172195,0.4678741499583195,DE,2024-05-23,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.843709763633871,0.355852665904665,DE,2024-05-26,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
345,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.627658200564647,0.469084994398736,DE,2024-05-28,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
347,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.95348100626217,0.440633890143924,DE,2024-05-30,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
349,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.28479032561438,0.2016432048236895,DE,2024-06-05,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
355,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,0.777933804474696,0.3926657998255555,DE,2024-06-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
357,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.522660098551313,0.394424482934813,DE,2024-06-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,0.497540427119796,0.392182565421783,DE,2024-06-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
361,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,0.505821863791902,0.3882362391964585,DE,2024-06-13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
363,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.44770231416969,0.477134347478666,DE,2024-06-16,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1
366,0.983473607918989,0.52812887509173,DE,2024-06-17,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
367,0.991196117400253,0.50770155110455,DE,2024-06-18,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
368,1.14249637867544,0.380788064759483,DE,2024-06-19,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
369,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,1.43107844557381,0.341369724858122,DE,2024-06-21,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
371,1.21681256331689,0.344910474696274,DE,2024-06-22,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
372,1.20752870792901,0.332145642821559,DE,2024-06-23,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
373,0.933521151050031,0.51886336268223,DE,2024-06-24,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
374,1.99385260294562,0.4573553491360265,DE,2024-06-25,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
375,1.40863435708115,0.459364071212761,DE,2024-06-26,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1
376,0.98853745480642,0.3747068256540005,DE,2024-06-27,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
377,1.44495958206306,0.4253794201225685,DE,2024-06-28,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
378,0.450097210851924,0.239581145557827,DE,2024-06-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
379,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.404007563461013,0.304359384925555,FL,2024-05-20,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
381,0.465572004013437,0.2560879956139165,FL,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
382,0.220805165566256,0.1638685747701215,FL,2024-05-22,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
383,0.604331596387242,0.4401509985904685,FL,2024-05-23,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
384,1.78146895948375,0.540978669567685,FL,2024-05-24,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1
385,0.231730615870158,0.1759293268682615,FL,2024-05-25,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
386,0.644043963805312,0.180065453001501,FL,2024-05-26,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
387,0.254210035415412,0.18431445134473,FL,2024-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,0.827220945194739,0.57619230691487,FL,2024-05-28,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
389,2.71329272935396,0.4180048566368745,FL,2024-05-29,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
390,1.10707329070069,0.52236940563874,FL,2024-05-30,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
391,2.79524541577791,0.4071419972534525,FL,2024-05-31,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1
392,1.6028252973917,0.558586547858235,FL,2024-06-01,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
393,2.48151257656981,0.3361601169252425,FL,2024-06-02,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1
394,1.60523962204489,0.3702206199008085,FL,2024-06-03,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0
395,2.12777105235153,0.420748902539291,FL,2024-06-04,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,1
396,3.54013899451526,0.4337682916364925,FL,2024-06-05,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
397,1.3004182906581,0.3971961394410635,FL,2024-06-06,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
398,2.13033369235547,0.3912448209278925,FL,2024-06-07,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
399,2.20008102651634,0.3639552272668595,FL,2024-06-08,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
400,1.91220033555882,0.3998616503202515,FL,2024-06-09,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
401,3.2077652518819,0.4059949476013525,FL,2024-06-10,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1
402,1.79823055678128,0.422259057791672,FL,2024-06-11,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1
403,4.70768204717961,0.451135925826469,FL,2024-06-12,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1
404,3.86967777383179,0.4580139722312705,FL,2024-06-13,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1
405,4.44142994782108,0.4839241497195705,FL,2024-06-14,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1
406,0.727554680847262,0.4260748990065185,FL,2024-06-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
407,2.23580210226988,0.488334706187202,FL,2024-06-16,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1
408,7.32463470697676,0.486479729742963,FL,2024-06-17,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1
409,4.54125729164403,0.469872742905898,FL,2024-06-18,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0
410,5.94461147009736,0.492238341956759,FL,2024-06-19,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1
411,4.50457892494502,0.4821080794921955,FL,2024-06-20,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1
412,3.9172704659625,0.4823713012951505,FL,2024-06-21,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1
413,3.29067634681469,0.528796624956285,FL,2024-06-22,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
414,3.18704345757758,0.4941096280768855,FL,2024-06-23,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1
415,6.83765269798107,0.4602920954680135,FL,2024-06-24,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0
416,5.45546476246336,0.486228719328269,FL,2024-06-25,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,1
417,10.700525610579,0.501233576385385,FL,2024-06-26,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
418,7.19157481770382,0.4883365809969075,FL,2024-06-27,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
419,10.3191041833503,0.50728486698809,FL,2024-06-28,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1
420,1.57229283965416,0.4014861293635695,FL,2024-06-29,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
421,0.172036930120499,0.098029739714992,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422,1.05834299416625,0.55997615523243,GA,2024-05-20,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
423,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,0.176849923135731,0.1034075851424125,GA,2024-05-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
425,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,0.526847616178754,0.332566239707519,GA,2024-05-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
427,0.172787198698637,0.1104709389223565,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,0.193933594678209,0.132109400469973,GA,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433,1.02608601139709,0.525083120082305,GA,2024-05-31,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
