...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,recombinant_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,recombinant_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
216,0.0807560349407733,0.0301054000454013,CO,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
217,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.608699310397313,0.3624779073623975,CO,2023-05-07,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
219,0.975835274507433,0.764459284139085,CO,2023-05-08,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
220,0.536909058806248,0.3559138501862305,CO,2023-05-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
221,2.60617486954476,0.72095320824393,CO,2023-05-10,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0
222,0.292188806226261,0.04160985690769045,CO,2023-05-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
223,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.562398514306587,0.04628860306153735,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.106858683764446,0.0487964719007041,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,1.04992321563909,0.165457190274138,CO,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
227,0.723569836371733,0.392984139033322,CO,2023-05-16,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
228,0.130462403086343,0.0569989097161655,CO,2023-05-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
229,0.968789777614485,0.465546709533593,CO,2023-05-18,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
230,0.975842699104507,0.743725743029685,CO,2023-05-19,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
231,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.162329838942916,0.0694658349460165,CO,2023-05-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
233,1.64111691476005,0.512521152015695,CO,2023-05-22,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
234,0.444162467554359,0.0763014707187215,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.625437234754997,0.513577498200835,CO,2023-05-26,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
238,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.196927937340135,0.0949010709983655,CO,2023-05-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
240,0.19405111582842,0.098854090521279,CO,2023-05-29,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
241,0.211050585101297,0.102879648579715,CO,2023-05-30,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
242,0.543904880183355,0.106976409407191,CO,2023-05-31,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
243,0.213621017243011,0.111143275448062,CO,2023-06-01,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
244,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.900493584326067,0.68829784882987,CO,2023-06-06,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
249,0.258111341523634,0.137528704132615,CO,2023-06-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
250,0.811265613612676,0.417537997002401,CO,2023-06-08,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
251,1.04463603751912,0.3351478208067575,CO,2023-06-09,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
252,0.494670917032181,0.386145890816229,CO,2023-06-10,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
253,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.860911159430172,0.399443184318521,CT,2023-05-02,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
256,1.32919053279652,0.507307238600705,CT,2023-05-03,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0
257,0.294088382534751,0.0540685703060325,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.10572472489927601,0.0554518788697695,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,0.0943610098150822,0.05681062762444,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.560692520100498,0.255158298346805,CT,2023-05-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
262,1.75237530927188,0.4427673892244885,CT,2023-05-09,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
263,0.736267545858478,0.351660317538059,CT,2023-05-10,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
264,1.12700713169672,0.172817285056171,CT,2023-05-11,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
265,0.879056115241132,0.445332017878762,CT,2023-05-12,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
266,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.132438483689571,0.0687438429862745,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,2.13211922880859,0.678001788677905,CT,2023-05-17,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
271,1.62649530357689,0.503934567849625,CT,2023-05-18,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1
272,0.140587832770775,0.0717132417555625,CT,2023-05-19,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
273,1.59742718772743,0.487297070812202,CT,2023-05-20,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
274,0.590057934438436,0.347220083994834,CT,2023-05-21,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
275,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.924627263673775,0.227531889818135,CT,2023-05-24,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
278,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.18972654270186,0.64970161507956,CT,2023-05-30,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
284,0.807938961402297,0.2828077513731515,CT,2023-05-31,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
285,0.84786000621312,0.64983467853817,CT,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
286,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.569554394204259,0.3487915494243935,CT,2023-06-03,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
288,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.706672631602627,0.612248006928105,CT,2023-06-05,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
290,0.777233697181287,0.384181000740615,CT,2023-06-06,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
291,0.939228835092491,0.411905436159179,CT,2023-06-07,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0
292,0.814211085516152,0.61318485791196,CT,2023-06-08,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
293,1.61872759794176,0.50816621215002,CT,2023-06-09,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0
294,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.783099963593766,0.390338369741851,DC,2023-05-04,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
300,0.153453485084485,0.10471060267369,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
301,0.161763036279195,0.1076412037860795,DC,2023-05-06,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
302,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,1.28596604167373,0.602571523646715,DC,2023-05-08,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,1
304,1.32246000950864,0.3924970753488675,DC,2023-05-09,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
305,0.168255676598886,0.1189816574543935,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.817644258654769,0.608819607915025,DC,2023-05-11,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
307,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.187220846150462,0.1294033505322585,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
310,0.18815475036024,0.1318197576351035,DC,2023-05-15,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
311,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,1.09499707315423,0.543186037935445,DC,2023-05-17,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
313,0.617383328095535,0.271873089121719,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
314,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.199991986575059,0.1491232963553305,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
320,0.19948856897334,0.150484024163554,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,0.718222570338845,0.4704422575567725,DC,2023-05-26,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
322,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.20966622557196,0.1538310065343545,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
324,0.590246584302702,0.31093436614295,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.520831522912962,0.155442052113202,DC,2023-05-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
326,1.07494059155059,0.516597355689535,DC,2023-05-31,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
327,1.52553592422917,0.56570731645585,DC,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
328,0.757501065102115,0.4660396714021445,DC,2023-06-02,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
329,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.879005514334963,0.6450993546827,DC,2023-06-04,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
331,0.677629563817712,0.260716982467359,DC,2023-06-05,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
332,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,0.887335752283859,0.31956392426365,DC,2023-06-10,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1
337,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.86118023354236,0.288925791546635,DE,2023-05-01,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
339,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.111227077214157,0.0214781860929756,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.0335098044391708,0.0224084617520093,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,0.0404926960270888,0.0228529111077661,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,1.61524208101483,0.760757539321955,DE,2023-05-09,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
347,0.0455888004536136,0.02447493932628985,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,0.147504054730225,0.0248386398276606,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,1.01635803681478,0.75147183725719,DE,2023-05-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
350,0.049855072644642603,0.02551326423449395,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,2.39333167017677,0.748640331379515,DE,2023-05-17,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1
355,0.0511823120722913,0.0268886094238428,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,0.652541962449001,0.2688016312648685,DE,2023-05-20,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
358,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.0672076851735671,0.02768273499175525,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
360,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.905315783926994,0.739328095791425,DE,2023-05-30,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
368,1.3332940419837,0.519548885750315,DE,2023-05-31,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1
369,0.0767354257845722,0.028752160725096,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.90128172559536,0.738982759160545,DE,2023-06-04,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
373,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.638715026673419,0.3840125671437075,DE,2023-06-06,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
375,0.925690627410825,0.74914589253355,DE,2023-06-07,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
376,0.100763621302765,0.02911886238408145,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,3.16977867425443,0.3415347132884925,FL,2023-04-30,1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0
380,2.05563301356758,0.2392933103085905,FL,2023-05-01,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
381,1.4335255601958,0.2143605382439235,FL,2023-05-02,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
382,2.06373848356885,0.152909727954066,FL,2023-05-03,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
383,4.43038310384461,0.129053327299265,FL,2023-05-04,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
384,5.30383404091082,0.092439803808306,FL,2023-05-05,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0
385,2.67115727309125,0.317325051081197,FL,2023-05-06,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1
386,2.58074757281291,0.122631788805644,FL,2023-05-07,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0
387,2.66977827755475,0.2179159317372335,FL,2023-05-08,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0
388,4.69368723402532,0.290410115593777,FL,2023-05-09,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0
389,4.35490153119324,0.304023208499502,FL,2023-05-10,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0
390,2.9604379352908,0.298989718194633,FL,2023-05-11,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0
391,1.76354949019129,0.2763179680797265,FL,2023-05-12,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
392,0.714342887055139,0.261038798853049,FL,2023-05-13,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
393,0.692071081286682,0.183275172148732,FL,2023-05-14,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
394,1.93835407171238,0.34347080114925,FL,2023-05-15,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
395,1.59980398926402,0.205357777776078,FL,2023-05-16,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
396,2.93389355660551,0.2917080102220725,FL,2023-05-17,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
397,1.96209290697719,0.241659097679782,FL,2023-05-18,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
398,2.54574655114241,0.277435300859103,FL,2023-05-19,0,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1
399,0.764734183913741,0.2612175650066385,FL,2023-05-20,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
400,1.92348612335291,0.389844549238203,FL,2023-05-21,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
401,1.82389183028432,0.3007929707856455,FL,2023-05-22,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
402,2.11782200058812,0.298944650919878,FL,2023-05-23,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1
403,3.71305231688039,0.225885915176093,FL,2023-05-24,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
404,1.7813148685022,0.3179863795904205,FL,2023-05-25,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
405,1.06205263562701,0.308668840472386,FL,2023-05-26,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
406,0.815194854908281,0.587342563603885,FL,2023-05-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
407,2.22362758831666,0.477631641812047,FL,2023-05-28,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1
408,0.759590491902266,0.2815841839201165,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
409,2.62772461609431,0.3256080341391765,FL,2023-05-30,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
410,4.07633879276242,0.2992628495587855,FL,2023-05-31,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,1
411,3.84328189315482,0.457750345067885,FL,2023-06-01,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1
412,2.35960861157924,0.307022172738703,FL,2023-06-02,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
413,1.571371690719,0.3592306046811585,FL,2023-06-03,0,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1
414,1.69489982231662,0.3991581617451805,FL,2023-06-04,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1
415,2.90391914411016,0.30950451111186,FL,2023-06-05,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
416,4.85433161510551,0.3684795515443655,FL,2023-06-06,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0
417,6.21639619278228,0.3419329250646955,FL,2023-06-07,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0
418,5.8612504167742,0.427901503191083,FL,2023-06-08,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1
419,3.36337342659515,0.374010683742156,FL,2023-06-09,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
420,2.20590700731115,0.3828262192072265,FL,2023-06-10,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1
421,0.788872877664451,0.2859264773643895,GA,2023-04-30,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1
422,1.18822528019654,0.313147312489329,GA,2023-05-01,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
423,1.42436108736993,0.336516795564864,GA,2023-05-02,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1
424,1.11738433475746,0.3096093746439635,GA,2023-05-03,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
425,1.17745699224269,0.3671580845572025,GA,2023-05-04,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
426,0.650160228894106,0.220486786746827,GA,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
427,0.142317005835637,0.095587169515801,GA,2023-05-06,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
428,0.859936299632455,0.2004952109655235,GA,2023-05-07,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
429,0.776691787078246,0.288273657015705,GA,2023-05-08,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0
430,1.72260553255851,0.330347558322967,GA,2023-05-09,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
431,0.992176310833043,0.211712305817586,GA,2023-05-10,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
432,1.37746756974768,0.2176570388209125,GA,2023-05-11,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0
433,1.49471826474776,0.50938050042761,GA,2023-05-12,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1
434,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,0.645582706930857,0.4548678762213735,GA,2023-05-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
437,0.897715288426778,0.419246186384294,GA,2023-05-16,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1
