...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
234,0.868771850230087,0.437356925543339,CO,2024-06-25,1,1,1,1,1,0,1,1,1,1,1,0,0,1
235,0.923942208335793,0.43269391066894197,CO,2024-06-26,1,1,1,1,1,1,1,0,0,1,1,0,1,1
236,0.582936652518209,0.416687894985229,CO,2024-06-27,1,1,0,1,1,1,1,1,1,0,1,0,1,1
237,0.530651805334943,0.3214539729090325,CO,2024-06-28,1,0,1,1,1,1,1,1,0,0,1,1,1,1
238,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.538358152026424,0.322031782126987,CO,2024-07-01,1,0,1,1,1,1,1,1,0,1,1,0,1,1
241,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.575659166106011,0.42227873529300203,CO,2024-07-05,1,1,0,1,1,1,1,1,1,0,1,0,1,1
245,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.589213752579213,0.4245396502144205,CO,2024-07-08,1,1,0,1,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.594533783575244,0.4260333640344555,CO,2024-07-10,1,1,0,1,1,1,1,1,0,0,1,1,1,1
250,0.834996396700598,0.4400287457439515,CO,2024-07-11,1,1,1,1,1,0,1,1,0,0,1,0,0,1
251,0.691741449837615,0.5574401550568,CO,2024-07-12,1,1,1,1,1,0,1,1,0,1,1,1,0,1
252,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.293953594304263,0.158297814780255,CT,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
257,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.765371554679354,0.4092687532050535,CT,2024-06-07,1,1,1,1,0,1,1,1,0,0,1,1,1,1
259,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.990736640100027,0.356261972749151,CT,2024-06-10,1,1,1,1,0,1,1,1,1,0,1,0,1,1
262,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.6516905680218,0.4817297862642185,CT,2024-06-12,1,1,0,1,1,1,1,1,0,0,1,1,1,1
264,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.791269009050824,0.3848282888145525,CT,2024-06-14,1,1,1,1,0,1,1,1,0,1,1,0,1,1
266,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.342886840238567,0.1831678098075155,CT,2024-06-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
269,0.3442778607021,0.184990594684273,CT,2024-06-18,1,1,1,1,1,1,1,0,1,1,1,1,0,1
270,0.554547017913127,0.3676762777409325,CT,2024-06-19,1,1,1,1,1,1,1,1,0,1,1,0,1,1
271,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.341689524636496,0.191348087759976,CT,2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
274,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.845901734564933,0.1938564232026105,CT,2024-06-24,0,1,1,1,1,1,1,0,1,0,1,1,1,1
276,0.885136057163364,0.49403375811621,CT,2024-06-25,1,1,1,1,1,0,1,0,0,1,1,1,0,1
277,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,1.8811763838017,0.196684986295782,CT,2024-06-27,0,1,1,1,1,1,1,0,0,1,1,1,1,1
279,0.796455387572507,0.3838634739845245,CT,2024-06-28,1,1,1,1,0,1,1,0,1,1,1,1,0,1
280,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.712588291173517,0.279416608568631,CT,2024-06-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1
282,0.854621610218001,0.198754806863096,CT,2024-07-01,0,1,1,1,1,1,1,0,1,0,1,1,1,1
283,0.781728455427897,0.3826920012079095,CT,2024-07-02,1,1,1,1,0,1,1,0,0,1,1,1,1,1
284,1.01016587875161,0.4327830610421775,CT,2024-07-03,1,1,1,1,0,0,1,1,1,0,1,0,1,1
285,0.795389147594376,0.564557184489415,CT,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1
286,0.517120949337219,0.441954351704142,CT,2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,0.806061149146061,0.380943377313891,CT,2024-07-06,1,1,1,1,0,1,1,1,1,1,1,0,0,1
288,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.59468455709982,0.52095786979375,CT,2024-07-09,1,1,1,1,0,1,1,0,1,1,1,0,1,1
291,0.996845172531285,0.515494954582245,CT,2024-07-10,1,1,1,1,0,1,1,0,1,0,1,1,1,1
292,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.648789294875275,0.472676806664532,CT,2024-07-12,1,1,0,1,1,1,1,1,1,0,1,0,1,1
294,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.517061462718626,0.1533428287832125,DC,2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.567556169866969,0.1554334922147915,DC,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,0.668584112716799,0.4524741288197125,DC,2024-06-05,1,0,1,1,1,1,1,1,0,1,1,0,1,1
299,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,0.236927808283809,0.170959975620354,DC,2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
305,0.570655880822454,0.3312614630226895,DC,2024-06-12,1,1,1,1,1,1,1,0,1,0,1,1,1,1
306,1.23052509268772,0.3989814804844415,DC,2024-06-13,1,1,0,1,1,1,1,0,0,0,1,0,1,1
307,1.15935447270852,0.54299688814558,DC,2024-06-14,1,1,1,1,0,1,1,1,0,0,1,0,1,1
308,0.225433730987999,0.180677733255801,DC,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.546419070403478,0.3335471411313875,DC,2024-06-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
311,0.675250828579574,0.4446921811122005,DC,2024-06-18,1,0,1,1,1,1,1,1,1,1,1,1,1,1
312,0.226744876663653,0.1907274856778595,DC,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.696160697346812,0.4780321311788155,DC,2024-06-21,1,1,0,1,1,1,1,1,1,0,1,0,1,1
315,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.41979834677986,0.446914514736077,DC,2024-06-24,1,0,1,1,1,1,1,0,0,1,1,1,1,1
318,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.670312126111623,0.476510925203786,DC,2024-06-27,1,1,0,1,1,1,1,1,0,0,1,1,1,1
321,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.536631160907981,0.3333568676850525,DC,2024-06-30,1,1,1,1,1,1,1,1,0,1,1,1,0,1
324,0.562138933198118,0.3346762039414225,DC,2024-07-01,1,1,1,1,1,1,1,0,1,1,1,0,1,1
325,0.78374787886708,0.4447690070079675,DC,2024-07-02,1,1,1,1,1,0,1,0,1,1,1,1,0,1
326,0.761644512842514,0.440201359812188,DC,2024-07-03,1,1,1,1,1,0,1,1,1,1,1,0,0,1
327,0.855389986321113,0.583541591527825,DC,2024-07-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1
328,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.576468966913896,0.346498717056912,DC,2024-07-11,1,1,1,1,1,1,1,1,0,1,1,1,0,1
335,0.822930790007795,0.351132863043182,DC,2024-07-12,1,1,1,1,0,1,1,0,1,1,1,0,1,1
336,0.787289493893036,0.4029011378305115,DC,2024-07-13,1,1,1,1,1,0,1,0,1,1,1,1,0,1
337,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.21147168699567,0.1849064327912145,DE,2024-06-05,0,1,1,1,1,1,1,1,1,1,1,1,1,1
341,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.704811794711901,0.383546908987905,DE,2024-06-07,1,1,1,1,0,1,1,0,1,1,1,0,1,1
343,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.594421014035099,0.4561104202664795,DE,2024-06-10,1,1,0,1,1,1,1,0,1,0,1,1,1,1
346,0.602027545507187,0.454458296190109,DE,2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,1,1
347,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.59301906170827,0.451717020291986,DE,2024-06-13,1,1,0,1,1,1,1,1,1,0,1,0,1,1
349,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.53399239668772,0.446084941125313,DE,2024-06-16,1,1,1,1,1,0,1,0,0,1,1,1,0,1
352,1.03134152855282,0.495597514170307,DE,2024-06-17,1,1,1,1,1,0,1,0,0,1,1,1,0,1
353,0.940921516338628,0.4972523278563395,DE,2024-06-18,1,1,1,1,0,1,1,0,0,1,1,1,1,1
354,1.08071339299655,0.3592007269277735,DE,2024-06-19,1,0,1,1,1,1,1,1,0,1,1,1,0,1
355,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.08119621527012,0.3267477341688995,DE,2024-06-21,1,1,1,1,1,1,1,1,1,0,1,0,1,1
357,1.07594257002585,0.325434455535422,DE,2024-06-22,1,0,1,1,1,1,1,0,0,1,1,0,1,1
358,0.989577120991329,0.3286731388332315,DE,2024-06-23,1,1,1,1,1,1,1,0,0,1,1,0,1,1
359,0.957948858199848,0.472123493236678,DE,2024-06-24,1,1,1,1,1,0,1,1,1,0,1,1,0,1
360,2.05645118497051,0.439832573493166,DE,2024-06-25,1,0,1,1,1,1,1,1,0,0,1,0,1,1
361,1.36311405016711,0.473139147644188,DE,2024-06-26,0,0,1,1,1,1,1,0,0,0,1,0,1,1
362,1.2385379662095,0.453731496744275,DE,2024-06-27,1,1,0,1,1,1,1,0,0,0,1,1,1,1
363,1.34395716349363,0.4480393629346635,DE,2024-06-28,1,1,1,1,0,1,1,0,1,0,1,0,0,1
364,0.348677521601019,0.2218185995805465,DE,2024-06-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365,0.792094352288104,0.4093549083900815,DE,2024-06-30,1,1,1,1,1,1,1,0,0,1,1,0,0,1
366,1.67846140680699,0.440446000256918,DE,2024-07-01,0,1,1,1,1,1,1,0,0,1,1,0,1,1
367,0.730378355073364,0.456098760166869,DE,2024-07-02,1,1,1,1,1,1,1,0,0,0,1,1,1,1
368,1.13674292083777,0.2806817652927925,DE,2024-07-03,0,1,1,1,1,1,1,0,0,0,1,0,1,1
369,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,1.71392248311168,0.403875007684393,DE,2024-07-06,1,0,1,1,1,1,1,1,0,0,0,0,1,1
372,2.13976128171785,0.4678456720457475,DE,2024-07-07,1,1,1,1,0,1,1,0,0,0,1,0,1,1
373,1.69446670496516,0.451583739037667,DE,2024-07-08,1,1,1,1,0,1,1,0,0,1,1,0,0,1
374,1.32597849350918,0.4571560068561505,DE,2024-07-09,1,1,1,1,0,1,1,0,0,0,1,0,1,1
375,0.910285876746352,0.4548413809978945,DE,2024-07-10,1,1,1,1,1,0,1,0,1,0,1,1,1,1
376,0.577079988905672,0.345013430917133,DE,2024-07-11,1,1,1,1,1,1,1,0,0,1,0,1,1,1
377,0.967160419268391,0.323931216776466,DE,2024-07-12,1,1,1,1,1,1,1,0,0,0,1,0,1,1
378,1.76142020111931,0.4175110978675595,DE,2024-07-13,1,1,1,1,1,0,1,0,0,1,1,0,1,1
379,2.29371313152633,0.32364068687339,FL,2024-06-02,1,0,0,1,1,1,1,0,0,0,1,1,1,1
380,1.00421690342425,0.3578499707281525,FL,2024-06-03,1,1,1,1,1,1,1,0,0,0,1,1,1,0
381,1.46264201008067,0.3948503179996415,FL,2024-06-04,1,1,1,1,0,1,1,1,0,0,1,0,0,1
382,3.08963539308788,0.422678514720895,FL,2024-06-05,1,1,1,1,0,1,1,1,0,0,1,0,1,1
383,1.06067171078656,0.3647292759257885,FL,2024-06-06,1,1,0,1,1,1,1,1,1,0,1,0,1,1
384,1.46825967138463,0.341641599221597,FL,2024-06-07,1,0,1,1,1,1,1,0,0,0,1,1,0,1
385,1.98060281184703,0.330101174814523,FL,2024-06-08,1,0,0,1,1,1,1,0,0,0,1,0,1,1
386,1.10244360912966,0.3588410171263375,FL,2024-06-09,1,1,1,1,1,1,1,0,0,0,1,0,1,1
387,2.23439616644159,0.3791706018981975,FL,2024-06-10,1,0,1,1,1,0,1,0,0,0,1,1,0,1
388,1.2926086039303,0.360909803841141,FL,2024-06-11,1,1,0,1,1,1,1,0,0,0,1,0,1,1
389,3.03157324408174,0.3511146413359485,FL,2024-06-12,0,0,1,1,1,1,1,0,0,0,0,0,1,1
390,1.69361842751258,0.384428328309802,FL,2024-06-13,1,1,1,1,0,1,1,1,1,1,0,0,1,1
391,2.34890177104955,0.4001859472633565,FL,2024-06-14,1,1,1,1,0,1,1,0,0,0,1,0,1,1
392,0.544180773455996,0.34366763967689,FL,2024-06-15,1,1,1,1,1,1,1,0,0,0,1,0,1,1
393,1.65292368208056,0.351304722125534,FL,2024-06-16,1,1,0,1,1,1,1,1,1,0,1,0,1,1
394,6.0195984338844,0.4065579581544565,FL,2024-06-17,0,0,1,1,0,1,1,0,0,0,1,0,1,0
395,3.98363140135842,0.413730055529542,FL,2024-06-18,0,0,0,1,0,1,1,0,0,0,1,0,0,1
396,3.91616751378547,0.3972557654795005,FL,2024-06-19,0,1,0,1,0,1,1,0,0,0,1,0,1,0
397,3.86855605099485,0.3889772654785875,FL,2024-06-20,0,1,0,1,1,1,1,0,0,0,1,1,1,1
398,1.95471023144059,0.358804642777288,FL,2024-06-21,1,0,1,1,1,1,1,0,0,0,1,0,1,1
399,2.25353649758504,0.422122534265716,FL,2024-06-22,1,1,1,1,0,1,1,0,0,0,1,0,1,1
400,2.03115583737953,0.376490858564412,FL,2024-06-23,0,1,1,1,1,1,1,0,0,0,1,1,1,1
401,5.41952734176802,0.4152934081845975,FL,2024-06-24,0,1,0,1,0,0,1,0,0,0,0,0,0,1
402,2.95321277122273,0.3993659949977345,FL,2024-06-25,1,0,0,1,1,1,1,1,0,0,1,0,0,1
403,7.84409552058038,0.4056711617983125,FL,2024-06-26,0,0,1,1,0,1,1,1,0,0,1,0,0,1
404,6.13905932244301,0.4044560143660595,FL,2024-06-27,0,0,1,1,1,1,1,0,0,0,1,0,0,1
405,6.84505985983849,0.4067298568603025,FL,2024-06-28,1,1,0,1,0,1,1,1,0,0,1,0,0,1
406,2.02017620035207,0.4133212982118685,FL,2024-06-29,0,1,0,1,1,0,1,0,0,0,1,0,0,1
407,4.37085336805111,0.3806341728568205,FL,2024-06-30,0,1,1,1,1,1,1,0,1,0,1,0,1,1
408,4.61787874743237,0.4073757148681585,FL,2024-07-01,1,1,0,1,1,0,1,0,0,0,0,0,0,0
409,5.51614795065257,0.4002499197341885,FL,2024-07-02,0,1,1,1,0,1,1,0,1,0,1,0,0,1
410,4.0768777735693,0.399629757141636,FL,2024-07-03,0,1,1,1,1,1,1,0,0,0,1,0,0,1
411,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,2.65384057036808,0.3895082551264615,FL,2024-07-05,1,1,0,1,0,1,1,0,0,0,1,0,1,1
413,2.22819106393869,0.439192005939684,FL,2024-07-06,1,1,0,1,0,0,1,1,0,0,1,0,0,1
414,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,9.23438184282953,0.419145378861607,FL,2024-07-08,0,0,0,1,0,0,1,0,0,0,1,0,0,1
416,8.57172915938031,0.4143270063571185,FL,2024-07-09,1,0,1,1,0,1,1,0,0,0,1,0,0,1
417,5.13033219244937,0.408142996212118,FL,2024-07-10,0,1,0,1,1,1,1,0,0,0,1,0,0,1
418,5.41862537351732,0.4178013969644725,FL,2024-07-11,0,1,0,1,0,1,1,0,0,0,1,0,0,1
419,4.4871552104445,0.4062996963779545,FL,2024-07-12,0,1,0,0,1,1,1,0,0,0,0,0,0,0
420,2.88000979656213,0.4405158903753225,FL,2024-07-13,1,1,1,1,1,0,1,1,0,0,1,0,0,1
421,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,2.02825436932764,0.4217679836293665,GA,2024-06-03,0,0,1,1,1,1,1,0,0,1,1,1,1,1
423,1.0421161969122,0.53111268846073,GA,2024-06-04,1,1,1,1,1,0,1,0,0,1,1,1,0,1
424,0.556523692440384,0.376579065271332,GA,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
425,0.648011972275403,0.55198332455556,GA,2024-06-06,1,1,0,1,1,1,1,0,1,0,1,1,1,1
426,1.2387907989806901,0.4836770689969045,GA,2024-06-07,1,1,1,0,0,1,1,0,1,1,0,0,1,1
427,0.560005655972247,0.3593226150612435,GA,2024-06-08,1,1,1,1,1,1,1,0,0,0,1,1,1,1
428,1.36614334777705,0.54263051390238,GA,2024-06-09,1,1,0,1,1,1,1,0,1,0,1,1,1,1
429,0.809878893781857,0.400881597077958,GA,2024-06-10,1,1,1,1,0,1,1,0,0,0,1,0,1,1
430,1.23140245445088,0.310756610214058,GA,2024-06-11,1,1,1,1,1,1,1,0,1,0,1,1,1,1
431,1.68676657466946,0.438146582424488,GA,2024-06-12,1,1,0,1,1,1,1,0,0,1,1,0,0,1
432,0.298762245740691,0.1971317135233665,GA,2024-06-13,1,1,1,1,1,1,1,0,1,1,1,0,1,1
433,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,1.45245380858697,0.4599540540447525,GA,2024-06-15,1,0,1,1,0,1,1,0,0,1,1,0,1,0
435,1.24641519982101,0.547584469165315,GA,2024-06-16,1,1,1,1,0,1,1,0,1,0,1,0,0,1
436,0.926730235967892,0.3940155155098355,GA,2024-06-17,1,1,1,1,1,1,1,1,1,0,1,1,0,1
437,0.779843468014797,0.32388734119789,GA,2024-06-18,1,1,1,1,1,1,1,0,1,0,0,1,1,1
438,1.3475650956914,0.368571846765342,GA,2024-06-19,1,1,1,1,1,1,0,1,0,1,1,1,1,0
439,2.6037204417619,0.4256332043076825,GA,2024-06-20,0,0,1,1,1,1,1,0,0,0,1,1,1,1
440,1.31406836660104,0.426249863853406,GA,2024-06-21,1,1,1,0,1,1,1,0,0,1,0,1,1,1
441,1.16883974397506,0.4331773492388415,GA,2024-06-22,1,1,0,1,1,1,1,1,1,0,1,1,0,1
442,1.45273292008371,0.483361248702514,GA,2024-06-23,1,1,1,1,0,1,1,0,1,0,1,0,1,1
443,0.808121004797158,0.426847149552829,GA,2024-06-24,1,1,1,1,0,1,1,0,1,1,1,0,1,1
444,1.21340539500433,0.3891950584215025,GA,2024-06-25,1,1,0,1,1,1,1,0,1,0,1,0,0,1
445,1.73117850450093,0.440920455583114,GA,2024-06-26,1,1,1,1,0,1,1,0,1,1,1,0,1,1
446,1.16470485152366,0.3863975732085165,GA,2024-06-27,1,1,1,1,1,1,0,0,1,1,1,1,1,0
447,1.67142676226779,0.4448754301455035,GA,2024-06-28,1,0,0,1,1,1,1,0,0,0,1,1,0,1
448,0.850008875572535,0.623159871965075,GA,2024-06-29,1,1,1,0,1,1,1,0,1,1,0,1,1,1
449,1.13547196972623,0.462228745489866,GA,2024-06-30,1,1,1,0,1,1,1,1,0,0,0,1,0,1
450,2.0312647453014,0.307284557763005,GA,2024-07-01,0,1,1,1,1,1,1,0,0,1,1,1,1,1
451,1.43654725693069,0.4440110416539535,GA,2024-07-02,1,0,1,1,0,1,1,0,0,1,1,0,1,1
452,1.70295329140222,0.3537434117531065,GA,2024-07-03,0,1,1,1,1,1,1,1,0,0,1,0,1,1
453,1.35412413256637,0.4644622012891005,GA,2024-07-04,1,1,1,1,0,1,0,0,0,0,1,0,1,0
454,0.800198647106699,0.446862976451916,GA,2024-07-05,1,1,1,1,1,1,1,1,0,0,1,1,0,1
455,0.921181529812458,0.4709206229780525,GA,2024-07-06,1,1,1,1,0,1,1,0,1,0,1,0,0,1
456,0.648421153519963,0.4096054149118255,GA,2024-07-07,1,1,1,1,1,1,1,0,1,0,1,1,1,1
457,1.38594019152498,0.3729845175765305,GA,2024-07-08,1,1,1,1,1,1,1,0,1,0,1,1,0,1
458,1.45445215263121,0.401265734704231,GA,2024-07-09,1,1,1,0,1,1,1,0,0,0,0,1,0,1
459,1.27679240019688,0.4603934431924935,GA,2024-07-10,1,1,0,1,1,1,1,0,0,0,1,0,1,1
460,1.70249435019152,0.413473134045936,GA,2024-07-11,1,1,1,1,0,1,1,0,0,0,1,0,0,1
461,0.683633090241842,0.38731139900342,GA,2024-07-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
462,1.82582279400957,0.3576728123421855,GA,2024-07-13,1,0,1,1,1,1,1,0,0,1,1,1,1,1
463,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
