...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
219,1.76890610093922,0.383102636672829,CO,2023-07-31,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
220,1.8694060608694,0.3818514364571965,CO,2023-08-01,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
221,0.928733864984794,0.4807680104713125,CO,2023-08-02,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
222,1.28378077998492,0.438575484407933,CO,2023-08-03,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
223,2.58187629200063,0.4888087035431985,CO,2023-08-04,1,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1
224,0.468443195425476,0.3300305977837175,CO,2023-08-05,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
225,1.18939068135283,0.4859509999871445,CO,2023-08-06,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
226,1.26332403739443,0.4302964843046225,CO,2023-08-07,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
227,0.71227180285282,0.3933763937354035,CO,2023-08-08,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
228,0.66708590928056,0.464511715019416,CO,2023-08-09,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
229,0.641372607569202,0.411840323424377,CO,2023-08-10,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,1.04800600116264,0.357556359291968,CO,2023-08-11,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
231,0.601949081719796,0.374053997055056,CO,2023-08-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
232,0.733327495966784,0.414780688623488,CO,2023-08-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
233,0.754578579977317,0.41422033763973,CO,2023-08-14,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
234,NA,NA,CO,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.936863221685813,0.452424875023179,CO,2023-08-16,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
236,NA,NA,CO,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2.35316500393769,0.4233902790794805,CO,2023-08-18,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1
238,NA,NA,CO,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.998753061245808,0.3303893712555335,CO,2023-08-20,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
240,0.731176089132222,0.3935906076720585,CO,2023-08-21,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
241,1.25177942526023,0.4074012811624045,CO,2023-08-22,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
242,2.24022806222485,0.3793982918949085,CO,2023-08-23,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,1
243,0.620798498953283,0.3754601529675905,CO,2023-08-24,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
244,1.58074124567354,0.358547727529911,CO,2023-08-25,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,1
245,1.22422389962818,0.412479078117411,CO,2023-08-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
246,0.57488707631992,0.4197026052220115,CO,2023-08-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
247,1.28169024813393,0.4082343385856465,CO,2023-08-28,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1
248,0.917353024735749,0.354034614799464,CO,2023-08-29,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
249,1.6431952031725,0.3853512389166065,CO,2023-08-30,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
250,1.80914884704518,0.4312244925081725,CO,2023-08-31,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
251,2.83679425919979,0.33431112242651,CO,2023-09-01,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1
252,1.30213626202189,0.4541313016588185,CO,2023-09-02,0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1
253,NA,NA,CT,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,2.15664131278161,0.451253398770438,CT,2023-07-24,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
255,0.803560558626312,0.55957720351536,CT,2023-07-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
256,1.4399437253804,0.417403924098475,CT,2023-07-26,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
257,NA,NA,CT,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.541801168222511,0.3778303261448725,CT,2023-07-28,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
259,0.511050451952927,0.3928328086812975,CT,2023-07-29,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
260,NA,NA,CT,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.873183090127452,0.416608188572551,CT,2023-07-31,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
262,0.817302662155631,0.4229298529635405,CT,2023-08-01,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
263,0.859716360083631,0.4235010010286055,CT,2023-08-02,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
264,0.861382259730452,0.4249043283320515,CT,2023-08-03,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
265,1.17679047147332,0.401318858548984,CT,2023-08-04,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0
266,0.499661775983754,0.399600715568253,CT,2023-08-05,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
267,0.54635103265133,0.3825254147318715,CT,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
268,1.14929013743024,0.4030925079389925,CT,2023-08-07,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
269,0.671595327179846,0.396511344010226,CT,2023-08-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
270,0.538832620805492,0.3843370496595225,CT,2023-08-09,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
271,1.75854961536649,0.429577646042684,CT,2023-08-10,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0
272,0.653085930407108,0.4075598898191235,CT,2023-08-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
273,0.543358231477805,0.386263634915945,CT,2023-08-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
274,NA,NA,CT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.587152522276762,0.401586346835302,CT,2023-08-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
276,1.33929603007652,0.404582168740583,CT,2023-08-15,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
277,0.581711293168358,0.4007290821920745,CT,2023-08-16,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
278,2.08378126643543,0.434842920450311,CT,2023-08-17,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
279,1.18258729020762,0.393573152363653,CT,2023-08-18,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
280,0.80565827063768,0.4007461388110345,CT,2023-08-19,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
281,0.820107216127689,0.409285404301371,CT,2023-08-20,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
282,1.74978633164136,0.461860248098445,CT,2023-08-21,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
283,1.60951052460276,0.4059112248938,CT,2023-08-22,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
284,1.19820172114728,0.3952534517871365,CT,2023-08-23,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
285,1.03849395421676,0.400276971658832,CT,2023-08-24,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
286,2.82583226113732,0.433228833948306,CT,2023-08-25,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
287,1.8208383745574,0.437147466667361,CT,2023-08-26,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1
288,2.1137397375346,0.3989681538115765,CT,2023-08-27,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
289,3.17911951427912,0.4275630356202815,CT,2023-08-28,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
290,2.09628092643776,0.414388099200609,CT,2023-08-29,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1
291,2.62848259946493,0.412983758438231,CT,2023-08-30,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1
292,1.29984650963853,0.395683928859673,CT,2023-08-31,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
293,1.3587499761933,0.433542069252303,CT,2023-09-01,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
294,0.597546553536249,0.390191265830263,CT,2023-09-02,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
295,NA,NA,DC,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.60789826856615,0.55918185937225,DC,2023-07-24,1,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
297,0.973188786402411,0.4317675166231085,DC,2023-07-25,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1
298,1.44477865413705,0.340718194324852,DC,2023-07-26,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
299,0.664585777677012,0.4758872368614175,DC,2023-07-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
300,0.677913001018587,0.472085881557666,DC,2023-07-28,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
301,0.743058973928017,0.40247454808361,DC,2023-07-29,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
302,0.88010108768655,0.443922417390487,DC,2023-07-30,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1
303,0.479545662840901,0.3618421013836995,DC,2023-07-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
304,0.50487626418798,0.363235838539689,DC,2023-08-01,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
305,0.809018765367911,0.4147044828192905,DC,2023-08-02,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
306,1.75121952273708,0.487753499210435,DC,2023-08-03,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
307,1.44569096104858,0.4602848822786115,DC,2023-08-04,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0
308,0.474741254096881,0.3227288017136015,DC,2023-08-05,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
309,1.10571263114072,0.3705593770454275,DC,2023-08-06,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
310,1.17384924909544,0.4836625065418505,DC,2023-08-07,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
311,1.23078904167819,0.41713417638275,DC,2023-08-08,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
312,0.622639072065463,0.439432386365515,DC,2023-08-09,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
313,1.52820844529972,0.4653208921456805,DC,2023-08-10,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1
314,0.626157112138187,0.4406554599012735,DC,2023-08-11,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
315,0.918770018157544,0.463852287086762,DC,2023-08-12,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
316,NA,NA,DC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.676296526636739,0.481899811687681,DC,2023-08-14,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
318,NA,NA,DC,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.892121338101083,0.464161239055398,DC,2023-08-16,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
320,0.771405924249541,0.542427068343035,DC,2023-08-17,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
321,1.11462345364324,0.462898074343086,DC,2023-08-18,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1
322,0.723138429242303,0.4196401762259505,DC,2023-08-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
323,0.613616290542468,0.448388835126215,DC,2023-08-20,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
324,0.527718867940365,0.395472856700026,DC,2023-08-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
325,1.37217075657966,0.4070933510754885,DC,2023-08-22,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
326,0.692929219633741,0.4922070566780255,DC,2023-08-23,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
327,1.76173656999696,0.4348195287726725,DC,2023-08-24,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
328,0.997918998426259,0.505017765972585,DC,2023-08-25,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,1
329,0.877736381925985,0.382837196303191,DC,2023-08-26,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
330,0.680183365344467,0.48077329736075203,DC,2023-08-27,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
331,2.23599354456677,0.489939099001333,DC,2023-08-28,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
332,0.663403165008462,0.380593978323625,DC,2023-08-29,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
333,NA,NA,DC,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.970252612890056,0.4245266090300645,DC,2023-08-31,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
335,0.817139039054231,0.450778481874497,DC,2023-09-01,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
336,NA,NA,DC,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.826117720672506,0.443456592609423,DE,2023-07-23,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
338,0.949058092262451,0.266051184134213,DE,2023-07-24,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
339,0.505253350039891,0.3672694993353675,DE,2023-07-25,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
340,NA,NA,DE,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.412586681101363,0.26531000710263,DE,2023-07-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.390903817334363,0.264552301621133,DE,2023-08-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,NA,NA,DE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.12509638517107,0.374318851187971,DE,2023-08-06,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,1.65819595618291,0.591450130978295,DE,2023-08-07,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
353,0.759806017001834,0.418637989513401,DE,2023-08-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
354,NA,NA,DE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.753245367239739,0.4197175102745525,DE,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
359,0.698084186886513,0.3817647693326655,DE,2023-08-14,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
360,1.08760003037153,0.473821663287729,DE,2023-08-15,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
361,2.854525286883,0.4261413418023315,DE,2023-08-16,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1
362,1.49166395204443,0.351282883797629,DE,2023-08-17,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1
363,0.918706584014842,0.457538965146308,DE,2023-08-18,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
364,0.718720440314628,0.384316135677389,DE,2023-08-19,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
365,NA,NA,DE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.56476310334482,0.3846979898063005,DE,2023-08-21,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
367,1.69501087822666,0.425181501502797,DE,2023-08-22,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0
368,1.68532045802812,0.4071296971038715,DE,2023-08-23,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1
369,1.62002575888365,0.50856202207586,DE,2023-08-24,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0
370,1.28306084637744,0.434472698706229,DE,2023-08-25,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
371,1.24367747191924,0.41046091305751,DE,2023-08-26,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
372,0.7015229287079,0.499951208653471,DE,2023-08-27,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
373,2.14108876612688,0.373524661620572,DE,2023-08-28,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
374,1.4614581689295,0.499590517925161,DE,2023-08-29,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
375,NA,NA,DE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.38565493199441,0.4405366668932925,FL,2023-07-23,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1
380,3.32505458137266,0.401756599547569,FL,2023-07-24,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
381,2.9854952048786,0.3991079538377095,FL,2023-07-25,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1
382,4.75678815531413,0.4246480310082165,FL,2023-07-26,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
383,4.17296142312956,0.410642312802214,FL,2023-07-27,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
384,3.66327347108477,0.430005318160252,FL,2023-07-28,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0
385,1.30542354701386,0.402864272241378,FL,2023-07-29,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0
386,2.34270022929876,0.3814002653888105,FL,2023-07-30,1,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0
387,4.64162338031587,0.3982921117203795,FL,2023-07-31,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1
388,5.99646702079685,0.3776259274776095,FL,2023-08-01,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
389,4.91641556256808,0.4100575286018325,FL,2023-08-02,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0
390,3.61339401138556,0.409930659651423,FL,2023-08-03,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
391,2.67709101466299,0.381099751274107,FL,2023-08-04,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
392,2.98735196641316,0.3951960583811485,FL,2023-08-05,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
393,2.55706906572977,0.348616373310337,FL,2023-08-06,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
394,3.94361916007721,0.3961904920358835,FL,2023-08-07,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1
395,4.40755467482468,0.3997130062613455,FL,2023-08-08,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0
396,7.1531564293944,0.3895559803110635,FL,2023-08-09,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
397,1.43289639423814,0.426105572824897,FL,2023-08-10,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
398,1.45926179968329,0.388917049693764,FL,2023-08-11,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1
399,NA,NA,FL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,1.16080785388927,0.3963338122760825,FL,2023-08-13,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
401,3.0967105521608,0.439458933792202,FL,2023-08-14,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
402,3.42210951742587,0.393134166362989,FL,2023-08-15,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
403,3.87895848647911,0.4143311848280445,FL,2023-08-16,1,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0
404,4.03585834772515,0.4002614689966985,FL,2023-08-17,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
405,4.13795585357113,0.3969632189948765,FL,2023-08-18,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0
406,2.79901815751296,0.386127976312293,FL,2023-08-19,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
407,0.97762257078559,0.398037390533647,FL,2023-08-20,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
408,7.23969331209685,0.4011343927822505,FL,2023-08-21,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
409,7.44881865268886,0.399813160541371,FL,2023-08-22,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
410,5.79218034780735,0.399442932818669,FL,2023-08-23,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
411,11.6813670172753,0.380621565608592,FL,2023-08-24,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
412,6.35254355507777,0.3985963317973055,FL,2023-08-25,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1
413,4.06014423861318,0.3991931445220555,FL,2023-08-26,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0,1
414,2.76575108662429,0.3909880721889775,FL,2023-08-27,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1
415,9.48707926127205,0.417771106133177,FL,2023-08-28,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
416,5.97429620481155,0.400492202165924,FL,2023-08-29,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0
417,7.56958065298256,0.393089916443414,FL,2023-08-30,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0
418,3.89566600140873,0.4124818191954175,FL,2023-08-31,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
419,2.88719286016616,0.4022523760063025,FL,2023-09-01,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,1
420,1.3987884734502,0.371106723961163,FL,2023-09-02,1,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1
421,0.731128612752582,0.50776507157076,GA,2023-07-23,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
422,2.0118319228596,0.446142759762152,GA,2023-07-24,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1
423,1.1297992258455,0.3812846416421815,GA,2023-07-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
424,1.35881742255035,0.4193273164967185,GA,2023-07-26,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
425,0.791552354574907,0.2190384946537295,GA,2023-07-27,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
426,1.2963032776932,0.527382384603735,GA,2023-07-28,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1
427,2.33660553958637,0.50483432182055,GA,2023-07-29,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
428,1.28890344621887,0.216669692673893,GA,2023-07-30,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
429,0.956144833115878,0.4909033253880525,GA,2023-07-31,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
430,0.786514169942684,0.3533763869268895,GA,2023-08-01,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1
431,1.36809742146198,0.3858038629379635,GA,2023-08-02,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1
432,2.61476234007896,0.2744946782656405,GA,2023-08-03,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
433,0.845044407629801,0.415212109004838,GA,2023-08-04,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
434,0.580156565985031,0.3478843823804575,GA,2023-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,0.650149146112527,0.4846134630173435,GA,2023-08-06,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
436,1.55374283218297,0.369240452183755,GA,2023-08-07,1,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0
437,1.84429643162531,0.4342516545099745,GA,2023-08-08,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0
438,1.53262425699422,0.369492531865921,GA,2023-08-09,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
439,0.585507155590966,0.3492272853504015,GA,2023-08-10,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
440,0.312721976204824,0.208691907925371,GA,2023-08-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.309495447957176,0.2075748136698495,GA,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
443,1.81270735228424,0.366613512434304,GA,2023-08-14,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0
444,1.11954255510745,0.2706573138028105,GA,2023-08-15,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
