...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
539,0.91217676898926,0.467256099366946,IA,2023-07-15,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1
540,1.50183975776343,0.4658101255599935,IA,2023-07-16,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
541,2.41618813349388,0.451910697966458,IA,2023-07-17,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1
542,1.16997936051208,0.570975410190135,IA,2023-07-18,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
543,2.86804701373497,0.468847927697217,IA,2023-07-19,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0
544,1.01350807747764,0.506084062331455,IA,2023-07-20,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
545,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0.803352216545465,0.590499330596135,IA,2023-07-22,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1
547,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,1.01034282083604,0.739159305932805,ID,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
551,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,0.0780157557464702,0.0475381831993277,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.547299932289631,0.3320259688196125,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
590,0.560066953642786,0.332524366197177,IL,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
591,1.27510329298127,0.50246583393483,IL,2023-06-13,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1
592,0.605870769906325,0.417010520395411,IL,2023-06-14,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
593,2.13895219046066,0.346606666696474,IL,2023-06-15,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1
594,1.67225529772541,0.432504795683441,IL,2023-06-16,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1
595,0.786099620841471,0.23110015389447,IL,2023-06-17,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
596,0.315080092391406,0.237932764837022,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
597,1.77816801475959,0.3994071353512215,IL,2023-06-19,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1
598,1.95527246723243,0.385626738998223,IL,2023-06-20,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1
599,1.00016303807124,0.3824623881207465,IL,2023-06-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1
600,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,0.361017341056332,0.273142639900212,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
602,1.20690454130215,0.3623587173073615,IL,2023-06-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
603,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,1.5550584924914,0.435707845324377,IL,2023-06-26,1,1,1,0,1,1,0,1,1,1,0,0,0,1,1,0,1,1
605,1.32517497363567,0.489826446309923,IL,2023-06-27,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1
606,0.526918380540433,0.3435115243196,IL,2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
607,2.51958541339606,0.4371924616690585,IL,2023-06-29,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
608,1.00952132891925,0.3771421704250595,IL,2023-06-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1
609,0.537907903049692,0.331113414376922,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
610,0.826121507467536,0.584332225765265,IL,2023-07-02,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
611,1.24266068538118,0.3725700145129645,IL,2023-07-03,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1
612,0.503251445897619,0.318377240140484,IL,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
613,1.38562628539778,0.42763258274759,IL,2023-07-05,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1
614,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,1.16842277373431,0.371852933407399,IL,2023-07-07,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
616,1.11492721529327,0.382941136616419,IL,2023-07-08,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
617,0.52331398861591,0.3900896181669265,IL,2023-07-09,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
618,1.59973899315331,0.4067979674266905,IL,2023-07-10,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
619,1.53898038421275,0.4122017665373475,IL,2023-07-11,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1
620,0.820840824835686,0.411824597630757,IL,2023-07-12,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
621,1.46985699737596,0.4164220565377005,IL,2023-07-13,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0
622,2.68764094084064,0.44277634724758,IL,2023-07-14,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1
623,1.21212077406358,0.521683860878875,IL,2023-07-15,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1
624,1.44936878028181,0.474774723006329,IL,2023-07-16,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1
625,1.54982508457959,0.3429778902688685,IL,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
626,1.68076268313842,0.407710029493367,IL,2023-07-18,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0
627,0.985645158771649,0.38786535402162,IL,2023-07-19,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1
628,2.51128160563244,0.4783374102404365,IL,2023-07-20,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
629,1.34461398254594,0.4092126234912545,IL,2023-07-21,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
630,1.92232131560124,0.454550389417231,IL,2023-07-22,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1
631,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.210198549703411,0.160625396059989,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
634,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.686612343378242,0.3685928422698745,IN,2023-06-16,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1
637,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.416807931848493,0.2935126876740215,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
639,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.432029980179698,0.293338263622898,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
641,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,0.674657079304407,0.1919681636032835,IN,2023-06-22,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
643,0.911813234326505,0.4641883584658075,IN,2023-06-23,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
644,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.858033717186211,0.613091323847055,IN,2023-06-26,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
647,0.278700339390009,0.2078307451073945,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
648,0.55455064263335,0.3784046555486835,IN,2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
649,0.766850925963369,0.527065201430715,IN,2023-06-29,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
650,0.421142448615588,0.295374584606573,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
651,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,1.18802708788258,0.367218468576932,IN,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
655,0.758162775698343,0.5110601540884,IN,2023-07-05,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
656,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.87018465430483,0.617044563586195,IN,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0
658,0.829311350918958,0.592424813894965,IN,2023-07-08,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
659,0.711101316690246,0.3700971590330745,IN,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0
660,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.31644000013617,0.2436487197948865,IN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
662,0.876660931761845,0.41410131735574,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
663,0.693360582870913,0.502053275437585,IN,2023-07-13,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
664,1.14151339204003,0.53839166070438,IN,2023-07-14,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,1
665,0.659861053108589,0.3754204027901995,IN,2023-07-15,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
666,0.51654467144522,0.3598341070122105,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
667,0.649192777214838,0.3759509035125565,IN,2023-07-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
668,0.720181290966573,0.367403760948113,IN,2023-07-18,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
669,1.66908386014392,0.4354373440162405,IN,2023-07-19,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1
670,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,0.686701913911528,0.4930590746866975,IN,2023-07-21,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
672,0.668930651725124,0.492132213314101,IN,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
673,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,0.275574192023164,0.148530739971491,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
677,0.823953687609617,0.600550025346375,KS,2023-06-15,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
678,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.279903241172642,0.1610622105892215,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.833715424059141,0.62446609788928,KS,2023-06-27,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
690,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.792699794217353,0.566211806022175,KS,2023-07-06,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
699,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.829413655135202,0.60141464602384,KS,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
704,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.20335781458879,0.4347216218102905,KS,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
710,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.560591839134719,0.1276927274545385,KY,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
717,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0.712721548284754,0.517501606545935,KY,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
719,NA,NA,KY,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.693467002344693,0.504000366441685,KY,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
724,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.584262025022481,0.472371443125973,KY,2023-06-27,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
732,NA,NA,KY,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,1.26022017824479,0.4672613171561375,KY,2023-06-29,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
734,NA,NA,KY,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.839653961370998,0.586773060164755,KY,2023-07-05,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
