...1,es_score,brier_score,location,target_date,X22F_50_CI,X24A_50_CI,recombinant_50_CI,X23H_50_CI,other_50_CI,X22F_95_CI,X24A_95_CI,recombinant_95_CI,X23H_95_CI,other_95_CI
282,0.00134561006572015,1.5312325094072e-4,CT,2024-03-04,1,1,1,1,1,1,1,1,1,1
283,0.00162305048295047,1.43710390532645e-4,CT,2024-03-05,1,1,1,1,1,1,1,1,1,1
284,NA,NA,CT,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,0.00175680680183941,1.27272036435975e-4,CT,2024-03-07,1,1,1,1,1,1,1,1,1,1
286,0.00209237139644844,1.2010510045912e-4,CT,2024-03-08,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.00240768445066408,9.255981773873e-5,CT,2024-03-13,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.00415423819274191,8.461323146436e-5,CT,2024-03-15,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.0172440232426301,0.006533301521242,DC,2024-02-12,1,1,1,1,1,1,1,1,1,1
304,0.0040423597610207,0.00661820741922725,DC,2024-02-13,1,1,1,1,1,1,1,1,1,1
305,NA,NA,DC,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.00522491099564065,0.00883819288745055,DC,2024-02-23,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.0181620800678079,0.0267984747000574,DC,2024-03-15,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.044342355788254,0.003032000899174045,DE,2024-02-04,1,1,1,1,1,1,1,1,1,1
338,0.00530460193046076,0.00285316557055577,DE,2024-02-05,1,1,1,1,1,1,1,1,1,1
339,0.199261922700864,0.002691095186466305,DE,2024-02-06,1,1,1,1,1,1,1,1,1,1
340,0.100159764480107,0.00254425556243737,DE,2024-02-07,1,1,1,1,1,1,1,1,1,1
341,0.0866500002695977,0.00241127630268218,DE,2024-02-08,1,1,1,1,1,1,1,1,1,1
342,0.0369255725789017,0.00229093406496881,DE,2024-02-09,1,1,1,1,1,1,1,1,1,1
343,1.12200934839087,0.455594729575794,DE,2024-02-10,1,0,1,1,0,1,0,1,1,0
344,0.00538911533325571,0.00208391495667297,DE,2024-02-11,1,1,1,1,1,1,1,1,1,1
345,NA,NA,DE,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.0945288470100983,0.00191582771169072,DE,2024-02-13,1,1,1,1,1,1,1,1,1,1
347,0.908301022473318,0.230428523714064,DE,2024-02-14,1,0,1,1,0,1,0,1,1,0
348,2.06021091859402,0.3070565527707575,DE,2024-02-15,1,0,1,1,0,1,0,1,1,0
349,NA,NA,DE,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,0.0791326058523304,0.001674495233540985,DE,2024-02-17,1,1,1,1,1,1,1,1,1,1
351,0.0167103680783923,0.00163092039053768,DE,2024-02-18,1,1,1,1,1,1,1,1,1,1
352,0.00399102380989534,0.001593276292747105,DE,2024-02-19,1,1,1,1,1,1,1,1,1,1
353,0.0273297911837034,0.001561274219503485,DE,2024-02-20,1,1,1,1,1,1,1,1,1,1
354,0.0146351743130259,0.00153467576853036,DE,2024-02-21,1,1,1,1,1,1,1,1,1,1
355,0.0286681738227268,0.00151329045115639,DE,2024-02-22,1,1,1,1,1,1,1,1,1,1
356,0.014429801505132,0.00149697390770693,DE,2024-02-23,1,1,1,1,1,1,1,1,1,1
357,0.00385046512415119,0.00148562672895099,DE,2024-02-24,1,1,1,1,1,1,1,1,1,1
358,0.0160524029306715,0.0014791938795491,DE,2024-02-25,1,1,1,1,1,1,1,1,1,1
359,0.0135946303243628,0.001477664729851415,DE,2024-02-26,1,1,1,1,1,1,1,1,1,1
360,0.0566955145373623,0.001481073713349765,DE,2024-02-27,1,1,1,1,1,1,1,1,1,1
361,0.098830768635028,0.001489501638825915,DE,2024-02-28,1,1,1,1,1,1,1,1,1,1
362,0.00585973732047243,0.001503077699028145,DE,2024-02-29,1,1,1,1,1,1,1,1,1,1
363,0.00501345778486627,0.001521982231849285,DE,2024-03-01,1,1,1,1,1,1,1,1,1,1
364,0.00547136599352586,0.001546450305816905,DE,2024-03-02,1,1,1,1,1,1,1,1,1,1
365,0.00479013932213414,0.001576776219635495,DE,2024-03-03,1,1,1,1,1,1,1,1,1,1
366,NA,NA,DE,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.0394069278212619,0.00165650921345674,DE,2024-03-05,1,1,1,1,1,1,1,1,1,1
368,0.00650955430874153,0.00170685670734465,DE,2024-03-06,1,1,1,1,1,1,1,1,1,1
369,0.0626951113686459,0.001764960382498385,DE,2024-03-07,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.705679591568049,0.11724900720253,FL,2024-02-05,1,1,1,1,0,1,1,1,1,1
381,3.31028467434207,0.1422816478557725,FL,2024-02-06,1,0,1,1,0,1,0,0,0,0
382,0.820382382224587,0.076146064050655,FL,2024-02-07,1,1,1,1,1,1,1,0,1,0
383,0.547184797818168,0.037277758815923,FL,2024-02-08,1,1,1,1,1,1,1,0,1,0
384,0.445320244935821,0.001317273036136235,FL,2024-02-09,1,1,1,1,1,1,1,1,1,1
385,0.0506266070998559,0.00122461209930892,FL,2024-02-10,1,1,1,1,1,1,1,1,1,1
386,NA,NA,FL,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.822099742197615,0.1188406247387505,FL,2024-02-12,1,1,1,1,0,1,0,1,1,0
388,0.924250590299405,0.054427477246421,FL,2024-02-13,0,1,1,1,1,0,0,1,1,0
389,0.261077561399949,9.11115693610185e-4,FL,2024-02-14,1,1,1,1,1,1,0,1,1,0
390,0.417854045616908,8.45118694344765e-4,FL,2024-02-15,1,1,1,1,1,1,0,1,1,0
391,0.108894550039149,7.83427480164845e-4,FL,2024-02-16,1,1,1,1,1,1,1,1,1,1
392,0.00724707310112144,7.2576856870275e-4,FL,2024-02-17,1,1,1,1,1,1,1,1,1,1
393,NA,NA,FL,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.626483305356896,0.0484409361904918,FL,2024-02-19,1,1,1,1,1,1,0,1,1,0
395,0.63432259898614,0.0462441714535803,FL,2024-02-20,1,1,1,1,1,1,1,0,1,0
396,0.199666794023565,5.30735112940705e-4,FL,2024-02-21,1,1,1,1,1,1,1,1,1,1
397,3.43381319438338,0.1928089385245375,FL,2024-02-22,1,0,1,1,0,1,0,0,1,0
398,0.0612274421119034,4.5175464528348e-4,FL,2024-02-23,1,1,1,1,1,1,0,1,1,0
399,0.0072763367307189,4.1628758588607e-4,FL,2024-02-24,1,1,1,1,1,1,1,1,1,1
400,1.33509367343166,0.9663152698269,FL,2024-02-25,1,0,1,1,0,1,0,1,1,0
401,0.89971228564604,0.0971334654636315,FL,2024-02-26,1,1,0,1,1,1,0,0,1,1
402,3.94942577759896,0.3878863901492725,FL,2024-02-27,1,0,0,1,0,1,0,0,1,0
403,0.0132979881457676,2.97815980416045e-4,FL,2024-02-28,1,1,1,1,1,1,1,1,1,1
404,0.0565315300390533,2.7338886695869e-4,FL,2024-02-29,1,1,1,1,1,1,1,1,1,1
405,0.013717986698428,2.50796540724215e-4,FL,2024-03-01,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.0281118317404606,1.92938927864255e-4,FL,2024-03-04,1,1,1,1,1,1,1,1,1,1
409,1.1789267171056,0.325749056990513,FL,2024-03-05,1,0,1,1,0,1,0,1,1,0
410,0.00706848097870007,1.6162416125429e-4,FL,2024-03-06,1,1,1,1,1,1,1,1,1,1
411,0.00807004550447957,1.4786371600693e-4,FL,2024-03-07,1,1,1,1,1,1,1,1,1,1
412,0.0197802904010752,1.35253018960045e-4,FL,2024-03-08,1,1,1,1,1,1,1,1,1,1
413,NA,NA,FL,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.0171317447018237,1.0352798900397e-4,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1
416,0.00294927167441331,9.4744591357605e-5,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
417,0.0184282815269659,8.674469984798e-5,FL,2024-03-13,1,1,1,1,1,1,1,1,1,1
418,1.93239991798099,0.393956578480941,FL,2024-03-14,1,0,0,1,0,1,0,0,1,0
419,0.00966203624981765,7.285266312149e-5,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1
420,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.100950704473268,0.003595354326705605,GA,2024-02-04,1,1,1,1,1,1,1,1,1,1
422,0.488019973492513,0.091923562189934,GA,2024-02-05,1,1,1,1,1,1,1,0,1,0
423,0.938389769536685,0.00299098298692699,GA,2024-02-06,1,1,1,1,1,1,0,0,1,0
424,1.0406106777947,0.04188453076440985,GA,2024-02-07,1,1,0,1,1,1,0,0,1,1
425,0.136559156702386,0.002499886646345985,GA,2024-02-08,1,1,1,1,1,1,1,1,1,1
426,0.0537579364796867,0.002289777756680935,GA,2024-02-09,1,1,1,1,1,1,1,1,1,1
427,0.00340495956865819,0.00210012029456745,GA,2024-02-10,1,1,1,1,1,1,1,1,1,1
428,0.0645930694722893,0.0019288437576499,GA,2024-02-11,1,1,1,1,1,1,1,1,1,1
429,0.21812917921632,0.00177409532678076,GA,2024-02-12,1,1,1,1,1,1,0,1,1,0
430,1.30183603272335,0.126449529901615,GA,2024-02-13,1,0,0,1,1,1,0,0,1,0
431,1.52649604735958,0.1721521875161085,GA,2024-02-14,1,0,0,1,1,1,0,0,1,0
432,0.32963634328635,0.00139329534208967,GA,2024-02-15,1,1,1,1,1,1,1,1,1,1
433,1.30858032283391,0.930334599915545,GA,2024-02-16,1,0,1,1,0,1,1,1,1,1
434,0.00264836945710269,0.001195991890203315,GA,2024-02-17,1,1,1,1,1,1,1,1,1,1
435,0.0304723297627559,0.001111107967423075,GA,2024-02-18,1,1,1,1,1,1,1,1,1,1
436,1.50172808127242,0.1365560808908325,GA,2024-02-19,1,0,0,1,1,1,0,0,1,0
437,1.04782356199995,0.1080105536348025,GA,2024-02-20,0,1,1,1,1,0,0,1,1,1
438,0.196201806647734,9.01576830102225e-4,GA,2024-02-21,1,1,1,1,1,1,0,0,0,1
439,0.092631091174168,8.4450299801979e-4,GA,2024-02-22,1,1,1,1,1,1,0,1,1,0
440,0.0154890213084319,7.92856569577815e-4,GA,2024-02-23,1,1,1,1,1,1,1,1,1,1
441,0.0133688875534265,7.46154692876535e-4,GA,2024-02-24,1,1,1,1,1,1,1,1,1,1
442,0.00607168729268244,7.0396718296985e-4,GA,2024-02-25,1,1,1,1,1,1,1,1,1,1
443,0.97135294488678,0.158911020174418,GA,2024-02-26,1,0,1,1,0,1,0,1,1,0
444,0.0213686044849264,6.31647871923855e-4,GA,2024-02-27,1,1,1,1,1,1,1,1,1,1
445,0.00194506691134441,6.00876150756015e-4,GA,2024-02-28,1,1,1,1,1,1,1,1,1,1
446,0.00598973928200713,0.00057333161229785505,GA,2024-02-29,1,1,1,1,1,1,1,1,1,1
447,0.0371751572136308,5.4878239958629e-4,GA,2024-03-01,1,1,1,1,1,1,1,1,1,1
448,0.0503227189086031,5.2702693060103e-4,GA,2024-03-02,1,1,1,1,1,1,1,1,1,1
449,1.2267805925679,0.323603814751458,GA,2024-03-03,1,0,0,1,1,1,0,0,1,1
450,1.03545393644898,0.1919315429774875,GA,2024-03-04,1,0,1,1,0,1,0,1,1,0
451,0.00673816207686019,4.7691970734962e-4,GA,2024-03-05,1,1,1,1,1,1,1,1,1,1
452,0.00231963551500572,4.648631051357e-4,GA,2024-03-06,1,1,1,1,1,1,0,1,1,0
453,0.09321414801332,4.5498588947886e-4,GA,2024-03-07,1,1,1,1,1,1,1,1,1,1
454,0.0460243139222019,4.47236946516865e-4,GA,2024-03-08,1,1,1,1,1,1,1,1,1,1
455,1.1379728113571,0.3204752087855465,GA,2024-03-09,1,0,1,1,0,1,0,1,1,0
456,0.0114504593410331,4.3803648481466e-4,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
457,0.046427183071476,4.3660176611669e-4,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
458,0.0035668587338802,4.373312830899e-4,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
459,0.0339068918691922,4.40300137938045e-4,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
460,0.00415319167454052,4.45614123455705e-4,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
461,0.0041997475848671,4.53412972305155e-4,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-02-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-02-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-02-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-02-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,0.0833898622886354,0.0153027623959665,HI,2024-02-26,1,1,1,1,1,1,1,1,1,1
486,NA,NA,HI,2024-02-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-02-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-03-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-03-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-03-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.0133648131157431,0.0088473473401041,IA,2024-02-04,1,1,1,1,1,1,1,1,1,1
506,0.345519967274415,0.082741359863035,IA,2024-02-05,1,1,1,1,1,1,0,1,1,0
507,0.523206040306309,0.145211368448745,IA,2024-02-06,1,1,1,1,1,1,0,1,1,0
508,0.149449751963468,0.0073057883840321,IA,2024-02-07,1,1,1,1,1,1,1,1,1,1
509,0.246264818186985,0.006853944319826,IA,2024-02-08,1,1,1,1,1,1,0,0,1,0
510,0.273761205585403,0.0064299999460679,IA,2024-02-09,1,1,1,1,1,1,0,0,1,1
511,0.164688650273197,0.00603227200629865,IA,2024-02-10,1,1,1,1,1,1,1,1,1,1
512,0.423301393527551,0.100154297662918,IA,2024-02-11,1,1,1,1,1,1,0,1,1,0
513,0.464184841536371,0.005309263939449,IA,2024-02-12,1,1,1,1,1,1,0,1,1,0
514,0.41334426167648203,0.00498112633258332,IA,2024-02-13,1,1,1,1,1,1,1,1,1,1
515,0.219089647568045,0.004673476483094885,IA,2024-02-14,1,1,1,1,1,1,1,1,1,1
516,1.45345734210237,0.228237786212099,IA,2024-02-15,1,0,0,1,1,1,0,0,1,0
517,0.0199521978946546,0.00411485305522957,IA,2024-02-16,1,1,1,1,1,1,1,1,1,1
518,1.07304137083498,0.4421206193336265,IA,2024-02-17,1,0,1,1,0,1,0,1,1,0
519,0.0373257060157307,0.00362453644383637,IA,2024-02-18,1,1,1,1,1,1,1,1,1,1
520,0.596332635853398,0.113917246973124,IA,2024-02-19,1,1,1,1,1,1,1,1,1,1
521,0.132208897538181,0.00319470972348741,IA,2024-02-20,1,1,1,1,1,1,1,1,1,1
522,0.148610356091298,0.00300028830856276,IA,2024-02-21,1,1,1,1,1,1,1,1,1,1
523,0.978883003810731,0.119937276254091,IA,2024-02-22,1,1,0,1,1,1,0,0,1,1
524,0.115630264140355,0.002648491099894845,IA,2024-02-23,1,1,1,1,1,1,1,1,1,1
525,0.00471210301734748,0.00248967780770159,IA,2024-02-24,1,1,1,1,1,1,1,1,1,1
526,1.20803641520914,0.317983635866446,IA,2024-02-25,0,0,1,1,1,0,0,1,1,1
527,0.0781877788567575,0.002202940874608175,IA,2024-02-26,1,1,1,1,1,1,1,1,1,1
528,1.87274724906536,0.229502167473255,IA,2024-02-27,1,0,1,1,0,1,0,1,1,0
529,1.09119338546179,0.3060910529459765,IA,2024-02-28,1,0,1,1,0,1,0,1,1,0
530,1.09321422915972,0.1913511810898785,IA,2024-02-29,1,0,0,1,1,1,0,0,1,1
531,0.0134845435162863,0.001737003759742375,IA,2024-03-01,1,1,1,1,1,1,1,1,1,1
532,0.00327756721102002,0.001639977916029915,IA,2024-03-02,1,1,1,1,1,1,1,1,1,1
533,0.0540554241514398,0.001549849498509175,IA,2024-03-03,1,1,1,1,1,1,1,1,1,1
534,1.01942920393817,0.107232574130113,IA,2024-03-04,1,1,0,1,1,1,0,0,1,1
535,0.0858598930895708,0.001388740778803855,IA,2024-03-05,1,1,1,1,1,1,1,1,1,1
536,0.0866755434185426,0.001317055094329925,IA,2024-03-06,1,1,1,1,1,1,1,1,1,1
537,0.0321151637123971,0.001250854505296445,IA,2024-03-07,1,1,1,1,1,1,1,1,1,1
538,0.0103600313598656,0.001189849710816945,IA,2024-03-08,1,1,1,1,1,1,1,1,1,1
539,0.00747679722332474,0.001133775788407625,IA,2024-03-09,1,1,1,1,1,1,1,1,1,1
540,0.00878151949563141,0.001082391849559395,IA,2024-03-10,1,1,1,1,1,1,0,0,1,1
541,1.2523196486407,0.3223161218773625,IA,2024-03-11,0,0,1,1,1,0,0,1,1,1
542,0.0350742512657968,9.92849437412125e-4,IA,2024-03-12,1,1,1,1,1,1,1,1,1,1
543,0.0284861799320403,9.5432822932131e-4,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
544,0.0157822588788415,9.19771902236215e-4,IA,2024-03-14,1,1,1,1,1,1,1,1,1,1
545,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0.00272511882617353,8.6209631254604e-4,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-02-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-02-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-02-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-02-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-02-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-02-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-02-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-02-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-02-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-02-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-02-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-02-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-02-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
