...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
558,NA,NA,ID,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0.565883443144436,0.364292479882501,ID,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
566,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.521180916151684,0.3632390940015455,ID,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
579,NA,NA,ID,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0.51559119460725,0.368618807620866,ID,2024-01-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
585,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,2.03089451593709,0.3375813373799315,IL,2023-12-03,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
590,3.87044992200616,0.352719159894764,IL,2023-12-04,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
591,3.73430280822941,0.359837761557168,IL,2023-12-05,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0
592,2.19381102008041,0.390091834948694,IL,2023-12-06,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0
593,3.54166618162065,0.377243802332256,IL,2023-12-07,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
594,2.80581543736852,0.329851040044389,IL,2023-12-08,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0
595,3.68028073133155,0.3941238279477845,IL,2023-12-09,1,1,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0
596,4.13540394179939,0.4189307616077845,IL,2023-12-10,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0
597,3.89964349075061,0.356877627992689,IL,2023-12-11,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0
598,2.68347979906664,0.344006106327246,IL,2023-12-12,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1
599,2.68806735602363,0.3323275208554375,IL,2023-12-13,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0
600,5.06267297325347,0.3892065649554335,IL,2023-12-14,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
601,2.01736487110096,0.3724262942745185,IL,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
602,3.11751397907165,0.385967956210065,IL,2023-12-16,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
603,2.19569332112178,0.36715478167693,IL,2023-12-17,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0
604,3.13506773438371,0.337162206663574,IL,2023-12-18,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0
605,6.08384693912896,0.3444432230519565,IL,2023-12-19,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
606,6.94642274237245,0.3306115725384725,IL,2023-12-20,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1
607,3.7328960451158,0.325532367408511,IL,2023-12-21,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1
608,4.28635648585801,0.3471556280602245,IL,2023-12-22,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1
609,1.5442765894079,0.3422918555063975,IL,2023-12-23,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0
610,2.662652182465,0.3229030035764035,IL,2023-12-24,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1
611,1.84671050758646,0.315586454904111,IL,2023-12-25,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1
612,3.36623532954742,0.293860009042376,IL,2023-12-26,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
613,8.26815587939473,0.2791417348782145,IL,2023-12-27,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,1,0,1,0,1
614,4.91841084851056,0.2974698321920125,IL,2023-12-28,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1
615,4.47530082117901,0.2588429690747595,IL,2023-12-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1
616,4.79227478351143,0.2614942042755835,IL,2023-12-30,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0
617,2.43064118976048,0.3039293734988035,IL,2023-12-31,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
618,5.59968126398076,0.3075483651591495,IL,2024-01-01,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0
619,4.78765732194499,0.302911443791808,IL,2024-01-02,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0
620,6.89735061964546,0.2750119322205115,IL,2024-01-03,1,1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1
621,2.30372217782227,0.326048141583637,IL,2024-01-04,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0
622,2.8282381943372,0.2596363172793675,IL,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1
623,3.17710140258204,0.2590473728043825,IL,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,1
624,6.17604640955585,0.184050843421512,IL,2024-01-07,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0
625,8.67914503492968,0.2539841423718475,IL,2024-01-08,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1
626,1.67819338731358,0.2781813756195275,IL,2024-01-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
627,5.84458091941874,0.1920093308169795,IL,2024-01-10,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0
628,6.99637028956753,0.266378222953159,IL,2024-01-11,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0
629,2.50671410106481,0.268433870182554,IL,2024-01-12,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,1
630,1.74722997507226,0.3032472033477545,IL,2024-01-13,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0
631,0.554985697307589,0.392718914088059,IN,2023-12-03,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
632,3.31077608692868,0.407778876287815,IN,2023-12-04,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
633,1.44664029458201,0.374983746823844,IN,2023-12-05,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
634,1.1116060287929,0.465029569612382,IN,2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1
635,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,1.12097741241054,0.3873543311667345,IN,2023-12-11,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1
640,1.1859845467958,0.56985678046534,IN,2023-12-12,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1
641,0.918787003082304,0.390703922352054,IN,2023-12-13,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0
642,1.26447971346911,0.3784427990406625,IN,2023-12-14,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
643,1.81589990677747,0.342801981723307,IN,2023-12-15,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0
644,0.87514099917335,0.4498598573378505,IN,2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
645,1.56908035422843,0.311105179327012,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
646,0.726182964176866,0.381895141627362,IN,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1
647,1.51570837142079,0.3735349297321605,IN,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0
648,0.854947082048851,0.396001344364089,IN,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0
649,0.975177867747012,0.250997881335943,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
650,0.928022282979217,0.320433230020366,IN,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0
651,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.47117446594426,0.364128246567064,IN,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
653,0.44813472083399303,0.37284128113052,IN,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
654,0.862986668221939,0.2012364133077195,IN,2023-12-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
655,0.642027684297126,0.258350312661488,IN,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1
656,1.05593266201758,0.329209963240304,IN,2023-12-28,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
657,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.772219331827622,0.158640195932461,IN,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
660,0.303902219099606,0.1511225721517155,IN,2024-01-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
661,2.33335468367411,0.243142011767678,IN,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1
662,0.881291234335519,0.2172002578770345,IN,2024-01-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
663,0.43227786148867,0.298798633793839,IN,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
664,0.274232909474451,0.1244686966326995,IN,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
665,NA,NA,IN,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.567675449551938,0.494993396294878,IN,2024-01-07,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0
667,0.437215439379971,0.3059929310277425,IN,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
668,0.903230327974068,0.689721649158555,IN,2024-01-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
669,0.600701782415662,0.098319106875914,IN,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
670,1.28504635459381,0.530459231562475,IN,2024-01-11,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1
671,NA,NA,IN,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,0.545455824862088,0.085880202548392,IN,2024-01-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
673,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.597372916353152,0.465111478320392,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
675,0.959265376999839,0.4817115668229975,KS,2023-12-05,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
676,1.15775485289216,0.50016231248729,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,0
677,1.47079550885868,0.50558823944793,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1
678,0.729813323490579,0.50563292446395,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
679,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.0844862387185,0.348305330565321,KS,2023-12-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
682,0.72144840790502,0.3955411207528535,KS,2023-12-12,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1
683,1.0500435793357,0.512707312130115,KS,2023-12-13,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
684,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.796949155972377,0.446320573977762,KS,2023-12-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
686,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.879305260935238,0.4813649124865535,KS,2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
689,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.487633113808192,0.3339532091360835,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
691,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,0.468520199302147,0.4147094899454745,KS,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
693,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,1.66031216241635,0.445817026191923,KS,2023-12-26,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
697,0.445527688913181,0.405028346607519,KS,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
698,0.448457996010617,0.403237004219305,KS,2023-12-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
699,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,1.45694743469724,0.394748142577052,KS,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
704,2.14535997444558,0.3715268908057785,KS,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0
705,NA,NA,KS,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.724769445963389,0.51460349040878,KS,2024-01-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
707,0.390520197769292,0.3882244286508985,KS,2024-01-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
708,NA,NA,KS,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.388903242539331,0.3849444834384265,KS,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
710,NA,NA,KS,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.788289988580958,0.4490472472888555,KS,2024-01-10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1
712,0.828531762562317,0.469881843879372,KS,2024-01-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
713,NA,NA,KS,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.994371906251635,0.382785185887517,KY,2023-12-04,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
717,1.19262861263526,0.376565372068844,KY,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1
718,0.523944897576129,0.3544195323547815,KY,2023-12-06,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
719,NA,NA,KY,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,0.555033087617903,0.390890170871947,KY,2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
723,NA,NA,KY,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,0.528636169232057,0.359510354529427,KY,2023-12-12,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
725,0.826859147164451,0.589059262010185,KY,2023-12-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
726,0.504017482962244,0.3616710930385885,KY,2023-12-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
727,0.947123689533474,0.4753596869533465,KY,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0
728,0.515031604468746,0.35430017653027,KY,2023-12-16,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
729,NA,NA,KY,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0.880435311454985,0.4566235629322005,KY,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
731,1.36632758404826,0.4119485369144165,KY,2023-12-19,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0
732,0.455476030774065,0.330967385505688,KY,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
733,0.471581717081908,0.3252922127346365,KY,2023-12-21,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
734,0.462182033503238,0.31968628999275,KY,2023-12-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
735,NA,NA,KY,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,0.556744013074793,0.3390171889559095,KY,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
739,1.08873443399353,0.3276495938417645,KY,2023-12-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
740,NA,NA,KY,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,0.848894919834753,0.3170997650697255,KY,2023-12-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
742,NA,NA,KY,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,1.64859978260083,0.58212103421013,KY,2024-01-02,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
746,1.12603816695012,0.367341003420907,KY,2024-01-03,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1
747,0.878347337332845,0.4093543333770025,KY,2024-01-04,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1
748,0.517555627798228,0.3258062124664525,KY,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
