...1,es_score,brier_score,location,target_date,X24A_50_CI,recombinant_50_CI,X24B_50_CI,X24C_50_CI,other_50_CI,X24A_95_CI,recombinant_95_CI,X24B_95_CI,X24C_95_CI,other_95_CI
284,0.0324416772200262,0.057101053231984,CT,2024-04-10,1,1,1,1,1,0,1,1,1,0
285,0.0344887089227621,0.063030186003965,CT,2024-04-11,1,1,1,1,1,0,1,1,1,0
286,0.037211070027486,0.06951619284307,CT,2024-04-12,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,NA,NA,CT,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,0.0605706536492117,0.122031042913713,CT,2024-04-18,1,1,1,1,1,1,1,1,1,1
293,0.0626799814597241,0.133315764368583,CT,2024-04-19,1,1,1,1,1,0,1,0,1,1
294,NA,NA,CT,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.0125560151401792,0.00964378121706905,DC,2024-03-10,1,1,1,1,1,1,1,1,1,1
296,NA,NA,DC,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.00436870367813061,0.01065757318495025,DC,2024-03-15,1,1,1,1,1,0,1,0,1,1
301,0.00457953463521202,0.01086411831041245,DC,2024-03-16,1,1,1,1,1,1,1,1,1,1
302,0.0181754033767328,0.01107131733008515,DC,2024-03-17,1,1,1,1,1,1,1,1,1,1
303,NA,NA,DC,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.00550448686868633,0.0116964181995909,DC,2024-03-20,1,1,1,1,1,1,1,1,1,1
306,NA,NA,DC,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,0.0237891406144311,0.01233147700031745,DC,2024-03-23,1,1,1,1,1,1,1,1,1,1
309,0.00893399717347904,0.0125480358608768,DC,2024-03-24,1,1,1,1,1,1,1,1,1,1
310,0.0106543313991783,0.01276872678188725,DC,2024-03-25,1,1,1,1,1,1,1,1,1,1
311,NA,NA,DC,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,0.0103202658718391,0.01322867758082225,DC,2024-03-27,1,1,1,1,1,1,1,1,1,1
313,NA,NA,DC,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.0168881706268054,0.01460536915251925,DC,2024-04-01,1,1,1,1,1,1,1,1,1,1
318,NA,NA,DC,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.17149860814119,0.81911662530968,DC,2024-04-03,0,1,0,1,1,0,1,0,1,1
320,NA,NA,DC,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,1.00578573789021,0.4016142746159975,DC,2024-04-09,1,0,1,1,1,0,0,1,1,1
326,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.0465588519598065,0.0355617211058727,DC,2024-04-18,1,1,1,1,1,0,1,0,1,1
335,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,NA,NA,DE,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.00195052577601244,3.3371189868968e-4,DE,2024-03-18,1,1,1,1,1,1,1,1,1,1
346,0.00256024980906297,3.26496067370855e-4,DE,2024-03-19,1,1,1,1,1,1,1,1,1,1
347,NA,NA,DE,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.00961454392176334,3.0726570945877e-4,DE,2024-03-22,1,1,1,1,1,1,1,1,1,1
350,0.00263551425345321,3.01612480280725e-4,DE,2024-03-23,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,0.052857692978647,2.9137612808797e-4,DE,2024-03-25,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,0.00296629880367803,2.8251599976399e-4,DE,2024-03-27,1,1,1,1,1,1,1,1,1,1
355,0.0104148105282255,2.78588095339295e-4,DE,2024-03-28,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.00420328311718109,2.6616166354851e-4,DE,2024-04-01,1,1,1,1,1,1,1,1,1,1
360,0.00453782947592282,2.63876951410515e-4,DE,2024-04-02,1,1,1,1,1,1,1,1,1,1
361,0.0141706938269522,2.61926953917345e-4,DE,2024-04-03,1,1,1,1,1,0,0,1,1,1
362,NA,NA,DE,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0179452451486557,2.57507893514135e-4,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
367,0.0199097499773538,2.57792381904535e-4,DE,2024-04-09,1,1,1,1,1,1,1,1,1,1
368,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.18159506060966,0.97074105319549,DE,2024-04-18,0,1,0,1,1,0,1,0,1,1
377,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.0603847158697275,0.0090301759955201,FL,2024-03-11,1,1,1,1,1,1,1,1,1,1
381,0.00977146615963248,0.00973111136753565,FL,2024-03-12,1,1,1,1,1,1,1,1,1,1
382,0.0698734389750763,0.01050691042807155,FL,2024-03-13,1,1,1,1,1,0,1,0,1,1
383,1.52784157936368,0.3405579346472605,FL,2024-03-14,0,0,0,1,1,0,0,0,1,1
384,0.0421683021492458,0.0123186913547456,FL,2024-03-15,1,1,1,1,1,1,1,1,1,1
385,NA,NA,FL,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,NA,NA,FL,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,NA,NA,FL,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
389,0.224180809453658,0.01890111419125735,FL,2024-03-20,1,1,1,1,1,0,1,1,1,0
390,0.195627369061523,0.02068512301789885,FL,2024-03-21,1,1,1,1,1,1,1,1,1,1
391,NA,NA,FL,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,0.0197176866930291,0.02486539071141825,FL,2024-03-23,1,1,1,1,1,1,1,1,1,1
393,0.0232110770297885,0.0273043415520147,FL,2024-03-24,1,1,1,1,1,1,1,1,1,1
394,0.0199701520982271,0.0300063181340153,FL,2024-03-25,1,1,1,1,1,1,1,1,1,1
395,1.7331997166445,0.514120537314445,FL,2024-03-26,0,0,1,0,1,0,0,1,0,1
396,0.549618837539848,0.0362956080073975,FL,2024-03-27,1,1,1,1,1,1,1,1,1,1
397,0.364291010789619,0.03993149861753415,FL,2024-03-28,1,1,1,1,1,1,1,1,1,1
398,0.0970562715560623,0.04392634395448425,FL,2024-03-29,1,1,1,1,1,1,1,1,1,1
399,NA,NA,FL,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.627891899362872,0.1673390046473935,FL,2024-04-02,1,1,1,1,1,0,0,1,1,1
403,0.125874551909605,0.0699390398991995,FL,2024-04-03,1,1,1,1,1,1,1,1,1,1
404,0.623526359731451,0.154870393594223,FL,2024-04-04,1,1,1,1,1,0,0,1,1,1
405,0.137180760303972,0.083336980545671,FL,2024-04-05,1,1,1,1,1,1,1,1,1,1
406,NA,NA,FL,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,NA,NA,FL,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,0.0635934927138813,0.10648018075225,FL,2024-04-08,1,1,1,1,1,1,1,1,1,1
409,0.17851884017426,0.1149149558875225,FL,2024-04-09,1,1,1,1,1,1,1,1,1,1
410,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
411,0.0713758675155538,0.132675917190298,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
412,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
413,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,0.088482562451319,0.1610337708413985,FL,2024-04-14,1,1,1,1,1,1,1,1,1,1
415,0.257044307384077,0.170820407532274,FL,2024-04-15,1,1,1,1,1,0,1,0,1,1
416,0.107061694121293,0.1807334465451465,FL,2024-04-16,1,1,1,1,1,0,0,1,1,1
417,0.868748138558591,0.57674401037578,FL,2024-04-17,1,1,0,1,1,0,1,0,1,1
418,0.661879856799177,0.385051763606186,FL,2024-04-18,1,1,0,1,1,0,1,0,1,1
419,0.288717920898416,0.211087243988928,FL,2024-04-19,1,1,1,1,1,0,1,1,1,0
420,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.0150925969465694,0.003451122078426505,GA,2024-03-10,1,1,1,1,1,1,1,1,1,1
422,0.0870546922030211,0.003629001703808315,GA,2024-03-11,1,1,1,1,1,1,1,1,1,1
423,0.00359836741101821,0.00384030777760047,GA,2024-03-12,1,1,1,1,1,1,1,1,1,1
424,0.0375118703187995,0.004092575374056155,GA,2024-03-13,1,1,1,1,1,1,1,1,1,1
425,0.00505861361920536,0.004395475602090345,GA,2024-03-14,1,1,1,1,1,1,1,1,1,1
426,0.00462945637326893,0.004761408687024545,GA,2024-03-15,1,1,1,1,1,1,1,1,1,1
427,NA,NA,GA,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,NA,NA,GA,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,NA,NA,GA,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,NA,NA,GA,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.0213128239967418,0.00825882271923075,GA,2024-03-20,1,1,1,1,1,1,1,1,1,1
432,0.00786349407878913,0.0095137743891003,GA,2024-03-21,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,0.0300144642408698,0.015226093367464,GA,2024-03-24,1,1,1,1,1,1,1,1,1,1
436,0.919059553498968,0.2196253461168335,GA,2024-03-25,1,1,1,1,0,0,1,1,1,0
437,0.0775848498911387,0.0211775166701198,GA,2024-03-26,1,1,1,1,1,0,0,1,1,1
438,0.0444108844832459,0.0249116242230522,GA,2024-03-27,1,1,1,1,1,1,1,1,1,1
439,0.0153906740314468,0.0291647148948621,GA,2024-03-28,1,1,1,1,1,1,1,1,1,1
440,0.053228438618056,0.0339193051402554,GA,2024-03-29,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,1.17761171597184,0.76375355858134,GA,2024-03-31,0,1,1,1,0,0,1,1,1,0
443,1.0556062520235,0.408479843536401,GA,2024-04-01,0,1,0,1,1,0,1,0,1,1
444,0.022276211154513,0.0569422446847425,GA,2024-04-02,1,1,1,1,1,1,1,1,1,1
445,0.190626402749722,0.063363703180283,GA,2024-04-03,1,1,1,1,1,1,1,1,1,1
446,0.142960322624447,0.0699241107460805,GA,2024-04-04,1,1,1,1,1,0,1,0,1,1
447,0.153242693080708,0.0765795325063205,GA,2024-04-05,1,1,1,1,1,1,1,1,1,1
448,0.236315541834508,0.083302016027066,GA,2024-04-06,1,1,1,1,1,1,1,1,1,1
449,0.0335235364543506,0.090079435546059,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
450,0.962892304634237,0.405082697196935,GA,2024-04-08,1,1,0,1,1,0,1,0,1,1
451,0.301190720484334,0.1038187661009205,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
452,0.81218540902322,0.2585524344257205,GA,2024-04-10,1,1,0,1,1,0,1,0,1,1
453,0.464073783714358,0.117934086754647,GA,2024-04-11,1,1,1,1,1,0,1,0,1,1
454,1.07259945756759,0.69146053558297,GA,2024-04-12,0,1,0,1,1,0,1,0,1,1
455,0.415013496016263,0.1326506094969175,GA,2024-04-13,1,1,1,1,1,0,1,0,1,1
456,1.02571148973666,0.682265908811065,GA,2024-04-14,1,1,0,1,1,0,1,0,1,1
457,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,0.0806247534974309,0.156345345825937,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
459,0.385740699846886,0.164761386855421,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
460,0.989583792071741,0.66728958535291,GA,2024-04-18,1,1,0,1,1,0,1,0,1,1
461,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-04-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-04-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-04-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-04-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.015689709349248,0.002440693183060775,IA,2024-03-10,1,1,1,1,1,1,1,1,1,1
506,1.01068224840367,0.3056260092124235,IA,2024-03-11,0,1,1,1,0,0,1,1,1,0
507,0.0649569010948938,0.00244215696111242,IA,2024-03-12,1,1,1,1,1,1,1,1,1,1
508,0.0586861185306521,0.002449446546585545,IA,2024-03-13,1,1,1,1,1,1,1,1,1,1
509,0.0341821940346568,0.00246137211186455,IA,2024-03-14,1,1,1,1,1,1,1,1,1,1
510,NA,NA,IA,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,0.00571485113672048,0.002500212619471995,IA,2024-03-16,1,1,1,1,1,1,1,1,1,1
512,0.00319330836441375,0.00252780947303234,IA,2024-03-17,1,1,1,1,1,1,1,1,1,1
513,0.0178336559514946,0.00256142123585663,IA,2024-03-18,1,1,1,1,1,1,1,1,1,1
514,0.0185313417571761,0.002601566654647105,IA,2024-03-19,1,1,1,1,1,1,1,1,1,1
515,0.0192001002607057,0.002648854851416615,IA,2024-03-20,1,1,1,1,1,1,1,1,1,1
516,0.0531129388880594,0.002703999292247255,IA,2024-03-21,1,1,1,1,1,1,1,1,1,1
517,NA,NA,IA,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,1.19022409480925,0.4608443162752015,IA,2024-03-23,0,1,0,1,1,0,1,0,1,1
519,NA,NA,IA,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,0.00535320844523407,0.00302208667250668,IA,2024-03-25,1,1,1,1,1,1,1,1,1,1
521,0.0243081561988994,0.003132226778814625,IA,2024-03-26,1,1,1,1,1,1,1,1,1,1
522,0.932175287347251,0.184586657989354,IA,2024-03-27,1,1,0,1,1,0,1,0,1,1
523,0.0655379060391523,0.003401199553349615,IA,2024-03-28,1,1,1,1,1,1,1,1,1,1
524,0.0410410425748236,0.003564671077253315,IA,2024-03-29,1,1,1,1,1,1,1,1,1,1
525,NA,NA,IA,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,NA,NA,IA,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,0.118922911591896,0.00420802959693011,IA,2024-04-01,1,1,1,1,1,1,1,1,1,1
528,0.0451181537117687,0.00448704599373133,IA,2024-04-02,1,1,1,1,1,1,1,1,1,1
529,0.0845059711064698,0.00480695497570973,IA,2024-04-03,1,1,1,1,1,1,1,1,1,1
530,0.938942708871921,0.184001207559591,IA,2024-04-04,1,0,1,1,1,1,0,0,1,1
531,0.0563740205136293,0.00559661857702835,IA,2024-04-05,1,1,1,1,1,1,1,1,1,1
532,0.0299598826084709,0.006082870324586,IA,2024-04-06,1,1,1,1,1,1,1,1,1,1
533,1.2375208147701,0.85888154865515,IA,2024-04-07,0,1,0,1,1,0,1,0,1,1
534,0.097393568655455,0.0072899476623013,IA,2024-04-08,1,1,1,1,1,1,1,1,1,1
535,0.0294106629121096,0.00803637892871605,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
536,0.12023987608054,0.00889823401777065,IA,2024-04-10,1,1,1,1,1,1,1,1,1,1
537,0.852048962521841,0.172730744735202,IA,2024-04-11,1,1,0,1,1,0,1,0,1,1
538,0.0350906404866299,0.0110406813480786,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
539,0.0124039681295169,0.01236251468399505,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
540,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.0155383744940359,0.01562370444282055,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
542,1.04280655802179,0.3902482287250625,IA,2024-04-16,0,1,0,1,1,0,1,0,1,1
543,1.18903600183584,0.74819811823342,IA,2024-04-17,0,1,0,1,1,0,1,0,1,1
544,0.0162826043798211,0.02243576333689015,IA,2024-04-18,1,1,1,1,1,1,1,1,1,1
545,1.01481214821769,0.370986653300892,IA,2024-04-19,0,1,0,1,1,0,1,0,1,1
546,0.0190854483763805,0.02853230114439745,IA,2024-04-20,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-03-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-03-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-03-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-03-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-03-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-03-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-03-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-03-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-03-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-03-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-03-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-03-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-03-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
