...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
556,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,0.370970434770793,0.2979262842668015,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
558,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.44488410667501,0.3312138031381695,IL,2023-10-15,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0
590,2.41823829188308,0.300110780161443,IL,2023-10-16,1,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0
591,2.74954712181603,0.382716968059831,IL,2023-10-17,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0
592,2.15147419199369,0.358648646219887,IL,2023-10-18,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0
593,3.87943775531177,0.4438784838021035,IL,2023-10-19,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0
594,2.37618797088907,0.4050107299800385,IL,2023-10-20,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0
595,1.04293211995616,0.3004628249349925,IL,2023-10-21,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0
596,1.06716266160858,0.3566746097618625,IL,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
597,1.50313115990298,0.3364897050456065,IL,2023-10-23,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
598,2.41551688245802,0.361172576615985,IL,2023-10-24,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
599,3.4840379303157,0.355151458640514,IL,2023-10-25,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
600,2.31231999181146,0.3806207981904955,IL,2023-10-26,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0
601,3.67956271950581,0.393905177299006,IL,2023-10-27,1,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0
602,1.4407468635181,0.3171245321376195,IL,2023-10-28,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0
603,2.33758737932547,0.473661918877752,IL,2023-10-29,1,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1
604,3.77949354415097,0.263426678310135,IL,2023-10-30,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0
605,2.65552204525771,0.462461374586495,IL,2023-10-31,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0
606,2.96935186109776,0.4084737217123645,IL,2023-11-01,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
607,2.57114254838152,0.328468867118302,IL,2023-11-02,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1
608,1.82555468137852,0.294675919342041,IL,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0
609,1.84322092715089,0.413045991112607,IL,2023-11-04,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0
610,3.8414022371619,0.426182082049602,IL,2023-11-05,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0
611,5.61824028411491,0.322473498299953,IL,2023-11-06,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
612,1.70182872576243,0.3351028107535055,IL,2023-11-07,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0
613,3.07723718380886,0.380859580479924,IL,2023-11-08,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
614,2.96977207200718,0.4294665761107665,IL,2023-11-09,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0
615,2.50994495000755,0.372574485474043,IL,2023-11-10,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0
616,2.9465296354322,0.389714925160037,IL,2023-11-11,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
617,1.52908596014463,0.2960628969467135,IL,2023-11-12,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
618,3.47510776279446,0.29205148056679,IL,2023-11-13,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1
619,5.45525679818153,0.3960227070183375,IL,2023-11-14,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
620,3.67119036384547,0.3932573729941765,IL,2023-11-15,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
621,2.94112632934294,0.3303020926867555,IL,2023-11-16,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0
622,4.69066238051551,0.37034300297037,IL,2023-11-17,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0
623,2.92729340222855,0.4177756508326615,IL,2023-11-18,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0
624,1.85867577933884,0.3613983791930955,IL,2023-11-19,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
625,4.17390174169051,0.4081211628103755,IL,2023-11-20,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0
626,3.63933617410047,0.4492178960516525,IL,2023-11-21,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
627,2.55908099966796,0.3711516422386115,IL,2023-11-22,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,0,1,1
628,2.60172013426272,0.482022332335761,IL,2023-11-23,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1
629,5.46984699583028,0.379047898846466,IL,2023-11-24,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
630,4.04125080642112,0.38315498961483,IL,2023-11-25,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
631,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.462024490041408,0.327885579429356,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
633,0.859001072220849,0.431492510928806,IN,2023-10-17,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
634,0.683562444846659,0.3752991689637145,IN,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
635,0.417830073335024,0.295697235737043,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
636,0.692244315866831,0.490924263659729,IN,2023-10-20,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
637,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,1.0486947444099,0.336766755451842,IN,2023-10-22,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
639,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.373048649802098,0.252777724864842,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
641,1.04335050299642,0.4486539437518635,IN,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
642,1.11421228311097,0.4657249705136155,IN,2023-10-26,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0
643,0.80901683480638,0.57299796664165,IN,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
644,0.364356836683443,0.247949980591026,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
645,0.82538784171522,0.59298456246548,IN,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
646,1.03763056096166,0.3490118004972135,IN,2023-10-30,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
647,0.48020461551989,0.3505602257605585,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648,1.28801283944148,0.4353244509529605,IN,2023-11-01,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
649,0.868804084930512,0.611400945511505,IN,2023-11-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
650,0.368438723728999,0.241073588729887,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
651,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.933706758317348,0.4800899864813165,IN,2023-11-05,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
653,0.825254283385861,0.57581261535269,IN,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
654,1.516421074236,0.3839587682832505,IN,2023-11-07,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0
655,0.893234903832118,0.3819857144735025,IN,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
656,0.83856688103347,0.299662455036206,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
657,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.842796414422658,0.4167416365561185,IN,2023-11-12,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
660,1.42847959739965,0.39577743096747797,IN,2023-11-13,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1
661,0.832980297299935,0.414971701757121,IN,2023-11-14,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
662,0.359237906878279,0.229072516310769,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
663,0.695732671633505,0.50426551908015,IN,2023-11-16,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
664,0.361571868369824,0.227430607696048,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
665,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.517886944026964,0.3807867908063155,IN,2023-11-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
667,0.814800218797884,0.600528667292605,IN,2023-11-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
668,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669,0.501751276418719,0.385877793266972,IN,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
670,0.470007056462847,0.3055532053982455,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
671,0.92955485495846,0.43032365175247,IN,2023-11-24,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
672,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.03991425627458,0.4906305532412885,KS,2023-10-17,1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
676,0.708613102459885,0.448811955544097,KS,2023-10-18,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
677,0.401280156766238,0.2891721887739545,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1
678,0.387687301678689,0.2884251371865895,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
679,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.582139389053201,0.3577591082806525,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
682,0.703506149884108,0.366456635453752,KS,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
683,0.699444286000209,0.3659746148486655,KS,2023-10-25,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
684,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.379124662842869,0.281222892799485,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
689,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,0.461206749365645,0.354163768949834,KS,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
692,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,1.23329573554939,0.386943936321808,KS,2023-11-06,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
696,1.41560141038416,0.359682991954817,KS,2023-11-07,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
697,1.56891072118153,0.479427790881873,KS,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
698,0.819520566678048,0.56770165445522,KS,2023-11-09,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
699,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,0.460583463045516,0.3729150752735685,KS,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
703,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,0.451812663857926,0.323844511741853,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
705,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,0.814991264918355,0.564833965073125,KS,2023-11-18,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1
708,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.10973257496913,0.54934587179055006,KY,2023-10-16,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
717,0.762817447598955,0.55128576067368,KY,2023-10-17,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
718,0.886231682318557,0.4539305342095885,KY,2023-10-18,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1
719,0.76913879838516,0.54936534602316,KY,2023-10-19,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
720,0.351116361234998,0.2337254696691195,KY,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
721,NA,NA,KY,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.02450837204715,0.379629766367216,KY,2023-10-23,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1
724,1.51727383469954,0.389678319491165,KY,2023-10-24,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1
725,0.780743496269807,0.34523881553888,KY,2023-10-25,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
726,0.937546192359452,0.466613655716558,KY,2023-10-26,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0
727,0.531325777115993,0.3770568389992625,KY,2023-10-27,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
728,NA,NA,KY,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,1.06414555770307,0.387890672489477,KY,2023-10-30,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
731,0.470533881680607,0.301867882701259,KY,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
732,NA,NA,KY,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,0.663568271126133,0.375351829613934,KY,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
734,0.331188069818228,0.2153868314080785,KY,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
735,NA,NA,KY,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,2.49133432338283,0.446923211005198,KY,2023-11-06,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1
738,1.04071905501949,0.53638938013172,KY,2023-11-07,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1
739,0.652760042185583,0.3756156431456145,KY,2023-11-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
740,0.78073350639759,0.3975046215058485,KY,2023-11-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1
741,NA,NA,KY,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,0.325946951943201,0.207860151256443,KY,2023-11-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
743,NA,NA,KY,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,1.21593494678864,0.51928301982302,KY,2023-11-13,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1
745,0.671422159247444,0.3754995951171615,KY,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
746,0.719503540095094,0.274770380230352,KY,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
