...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,recombinant_50_CI,X24G_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,recombinant_95_CI,X24G_95_CI,X24D_95_CI,other_95_CI
217,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.859474422180925,0.4406330712358425,CO,2024-07-15,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
220,1.47584895304825,0.514404463508045,CO,2024-07-16,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
221,0.885764674128368,0.4395518563551555,CO,2024-07-17,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
222,1.14606456045273,0.3848184149081395,CO,2024-07-18,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
223,0.599762583702715,0.366685693260839,CO,2024-07-19,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
224,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,1.06721038804526,0.38359915711313203,CO,2024-07-23,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
228,0.679363326427414,0.3981804886853725,CO,2024-07-24,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
229,0.835182570512256,0.4377751132913185,CO,2024-07-25,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
230,0.555060678927409,0.4273237719172225,CO,2024-07-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
231,NA,NA,CO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.796737050043737,0.4409911267909975,CO,2024-07-29,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
234,NA,NA,CO,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.508191916118488,0.364399328734447,CO,2024-07-31,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,NA,NA,CO,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.532080443919125,0.419924079168436,CO,2024-08-02,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
238,NA,NA,CO,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.543330272388229,0.417462792762933,CO,2024-08-06,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
242,1.54650982088923,0.401505063655559,CO,2024-08-07,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
243,NA,NA,CO,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,NA,NA,CO,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,1.17701511761307,0.4149417745217885,CO,2024-08-14,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
250,0.64508257054252,0.38536321160871,CO,2024-08-15,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
251,1.08534926391746,0.399261499797646,CO,2024-08-16,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1
252,NA,NA,CO,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,1.35759252845087,0.441244008877563,CT,2024-07-09,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
256,0.807280655317075,0.4348186353131205,CT,2024-07-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
257,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.600893912079683,0.444481269810134,CT,2024-07-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.580813324030918,0.444348228027858,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
261,0.695698263835664,0.4718134595715825,CT,2024-07-15,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
262,1.30370057245252,0.4245520586229705,CT,2024-07-16,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
263,1.21575458142056,0.405370703646801,CT,2024-07-17,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1
264,0.69310777813544,0.464655613417536,CT,2024-07-18,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
265,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.858880653775638,0.4512890186874015,CT,2024-07-20,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
267,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.46891509273928,0.389006825228106,CT,2024-07-23,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
270,0.781976790664407,0.4365155909936875,CT,2024-07-24,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
271,0.399008533827808,0.266876610258921,CT,2024-07-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
272,0.653881015325652,0.451386829912055,CT,2024-07-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
273,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.893279385793894,0.36067993240594,CT,2024-07-29,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
276,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.594666818662596,0.4481460659834645,CT,2024-07-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
278,1.23718069111534,0.417983004011491,CT,2024-08-01,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
279,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.624162967535027,0.34934321101838,CT,2024-08-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
281,NA,NA,CT,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.2514114758403,0.4356189524618995,CT,2024-08-05,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
283,0.734781931804705,0.3861280068980745,CT,2024-08-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
284,0.788010244870119,0.4062781296546325,CT,2024-08-07,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
285,1.74820601269087,0.4190632868446545,CT,2024-08-08,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
286,NA,NA,CT,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.415906745421692,0.2595458633034785,CT,2024-08-11,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
289,NA,NA,CT,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.00443923563914,0.257985871760757,CT,2024-08-13,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
291,0.576679478797267,0.444045320130329,CT,2024-08-14,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
292,0.791003211370662,0.394311274692643,CT,2024-08-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,NA,NA,CT,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.56947520936299,0.3330228643192775,DC,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.941000239487735,0.311428679583514,DC,2024-07-12,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
301,0.707064298149733,0.51868545859647,DC,2024-07-13,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
302,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.642796707537069,0.3584597286798135,DC,2024-07-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
304,1.26896553206503,0.463884483351224,DC,2024-07-16,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
305,0.583321728664712,0.461746711886423,DC,2024-07-17,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
306,0.325996477594947,0.204777896428819,DC,2024-07-18,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
307,0.875311872039907,0.305586495741526,DC,2024-07-19,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
308,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,0.761018270920106,0.53112199391839,DC,2024-07-23,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
312,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,1.14657956189975,0.499617323596007,DC,2024-07-25,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
314,0.342414040435589,0.2079323831435165,DC,2024-07-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
315,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.913689905834704,0.482636564691759,DC,2024-07-28,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
317,1.39235145407032,0.484178569654332,DC,2024-07-29,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1
318,1.57698416116031,0.53195270684922,DC,2024-07-30,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
319,0.575909807102245,0.4602461216241475,DC,2024-07-31,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
320,1.13644114021971,0.4026033509515765,DC,2024-08-01,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
321,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.90947904625916,0.48075973613818,DC,2024-08-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
325,0.891516466565164,0.404565240458522,DC,2024-08-06,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
326,0.965468688983603,0.473468135761742,DC,2024-08-07,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
327,0.353602152646048,0.209807658102339,DC,2024-08-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
328,NA,NA,DC,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,1.30751605087435,0.469301645340524,DC,2024-08-10,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
330,0.337999954635909,0.210217605609752,DC,2024-08-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
331,0.671830991592255,0.489732174285379,DC,2024-08-12,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
332,0.718935782925358,0.3422500842624775,DC,2024-08-13,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
333,1.09102490296405,0.487548058858012,DC,2024-08-14,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0
334,NA,NA,DC,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.76567369326012,0.2932847027128795,DC,2024-08-16,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
336,NA,NA,DC,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.58643295119471,0.4194539671378245,DE,2024-07-07,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
338,1.43582309361714,0.4245532719385335,DE,2024-07-08,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1
339,1.10894994156722,0.4067419800072045,DE,2024-07-09,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
340,0.78543385471572,0.4131332516450775,DE,2024-07-10,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
341,0.67140087073047106,0.3767578988937935,DE,2024-07-11,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
342,1.43804907690131,0.3660286255868205,DE,2024-07-12,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
343,1.40905227120581,0.4062028638530215,DE,2024-07-13,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
344,0.950218312523566,0.4142747464859775,DE,2024-07-14,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
345,0.822581681399153,0.4104354332914125,DE,2024-07-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
346,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.888798617194267,0.4035513216926805,DE,2024-07-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
349,0.63344121702381,0.448503020933283,DE,2024-07-19,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
350,2.33848714943702,0.411869037207358,DE,2024-07-20,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
351,1.33378007961411,0.3950340199799885,DE,2024-07-21,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
352,1.62552737162122,0.401930413368624,DE,2024-07-22,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
353,2.41098254866501,0.391164820801332,DE,2024-07-23,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
354,1.78653067696992,0.3523576531784595,DE,2024-07-24,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
355,1.01128151967308,0.404144473507904,DE,2024-07-25,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
356,1.28165359369894,0.412060888419139,DE,2024-07-26,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1
357,1.17104528723144,0.4082691225202765,DE,2024-07-27,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1
358,2.4820024800236,0.3971294943318245,DE,2024-07-28,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1
359,1.53843059320882,0.4146322278695375,DE,2024-07-29,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1
360,1.34532588142404,0.38465582495985,DE,2024-07-30,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
361,1.3134906129105,0.405370029726119,DE,2024-07-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
362,1.63591772979346,0.39444969075995,DE,2024-08-01,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
363,1.40062357122153,0.3819245768192665,DE,2024-08-02,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
364,1.08947460817281,0.392101144076882,DE,2024-08-03,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
365,1.75766960618702,0.4011069852460825,DE,2024-08-04,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1
366,3.1852136775905,0.4265511048949985,DE,2024-08-05,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1
367,4.17528759188117,0.432177486930977,DE,2024-08-06,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
368,1.88173036845184,0.410116518766162,DE,2024-08-07,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
369,3.50365475312798,0.4362379398629945,DE,2024-08-08,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
370,2.45831542235946,0.438117952094384,DE,2024-08-09,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
371,0.641125961786709,0.3596188907661935,DE,2024-08-10,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
372,1.93533057612281,0.4000597033908385,DE,2024-08-11,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
373,1.253504552311,0.4335341662276,DE,2024-08-12,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
374,2.4057836730880102,0.3903114807135765,DE,2024-08-13,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
375,2.78353233190948,0.411126535255457,DE,2024-08-14,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1
376,2.78816982730386,0.427518699670994,DE,2024-08-15,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
377,2.41454319775722,0.4101199435185935,DE,2024-08-16,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1
378,2.72878109434826,0.4295243949602395,DE,2024-08-17,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
379,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,4.77780960477972,0.3997129968008465,FL,2024-07-08,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
381,4.12601169619752,0.393411452613669,FL,2024-07-09,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
382,3.01861094088414,0.381998276349893,FL,2024-07-10,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
383,2.6955269322996,0.389992049594877,FL,2024-07-11,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1
384,3.34164464057449,0.395552313074883,FL,2024-07-12,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1
385,2.77235934344136,0.4380230116531905,FL,2024-07-13,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
386,2.15909033270047,0.4301892688777645,FL,2024-07-14,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1
387,4.10031578046599,0.3962507407555245,FL,2024-07-15,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1
388,2.68373437036052,0.3931496386119765,FL,2024-07-16,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
389,2.37957435932564,0.407325755468179,FL,2024-07-17,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1
390,4.51388928567413,0.4200211179036465,FL,2024-07-18,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
391,5.07289392479179,0.4262205346599715,FL,2024-07-19,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1
392,1.07119150034112,0.3745789763405885,FL,2024-07-20,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
393,2.16546436107571,0.429505922721592,FL,2024-07-21,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
394,4.51041991402337,0.4222914028738025,FL,2024-07-22,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
395,5.759661456431,0.404543512834395,FL,2024-07-23,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
396,4.26666663868216,0.409207450693186,FL,2024-07-24,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
397,1.70474191138783,0.4045028156309745,FL,2024-07-25,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
398,3.64878582024957,0.395898789002066,FL,2024-07-26,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1
399,3.21284280274231,0.410302973636464,FL,2024-07-27,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
400,1.50426825328299,0.4109784535826605,FL,2024-07-28,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
401,4.73641707091465,0.407323897405706,FL,2024-07-29,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
402,2.01712065117614,0.3850110517825545,FL,2024-07-30,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
403,2.9448362371725,0.401202349333821,FL,2024-07-31,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
404,5.15359775875996,0.4000769770799365,FL,2024-08-01,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1
405,3.28849577229039,0.396397617907841,FL,2024-08-02,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
406,2.21039268827118,0.436231697166729,FL,2024-08-03,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1
407,0.641618402796174,0.3805210203908525,FL,2024-08-04,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
408,2.86966816397645,0.4064094822851705,FL,2024-08-05,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
409,2.0480761769362,0.405770171698554,FL,2024-08-06,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
410,2.09529410057287,0.407056668456959,FL,2024-08-07,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0
411,1.71021771269146,0.4033285941274965,FL,2024-08-08,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
412,1.80787545173913,0.4139727742078575,FL,2024-08-09,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
413,1.49721448948924,0.4211068327482185,FL,2024-08-10,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1
414,0.738029702780471,0.403605475571541,FL,2024-08-11,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
415,1.56178361907694,0.402037589521045,FL,2024-08-12,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
416,2.17305686764975,0.4052786408741305,FL,2024-08-13,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
417,4.15569844061596,0.431499687005794,FL,2024-08-14,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
418,3.93706826122853,0.368741241148008,FL,2024-08-15,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
419,3.1932850016619,0.407799243834749,FL,2024-08-16,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,1
420,1.08554221129655,0.526263043621425,FL,2024-08-17,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
421,0.518089659993321,0.3082618066834365,GA,2024-07-07,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
422,1.05556052679369,0.342496877769744,GA,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
423,1.4932723348629,0.361972306550127,GA,2024-07-09,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
424,1.70725904988301,0.396198465478326,GA,2024-07-10,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1
425,2.27741420137766,0.4452556659471275,GA,2024-07-11,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
426,0.892958422670553,0.425605782158814,GA,2024-07-12,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
427,1.76492243002754,0.435708295607869,GA,2024-07-13,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
428,1.39491522910125,0.4101007057134655,GA,2024-07-14,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
429,1.37702752318396,0.4093395592143145,GA,2024-07-15,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
430,1.96287372192654,0.4335316416727085,GA,2024-07-16,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
431,5.21147525581239,0.4668972695555155,GA,2024-07-17,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
432,0.501090534565543,0.3113308059168975,GA,2024-07-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
433,0.751376402126698,0.412085735905248,GA,2024-07-19,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
434,1.45517011716421,0.3304587829493395,GA,2024-07-20,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
435,1.61373976801074,0.3808721162950525,GA,2024-07-21,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
436,1.60306072775917,0.437867486205226,GA,2024-07-22,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
437,4.69657555522077,0.491435367541011,GA,2024-07-23,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1
438,1.4665785595604801,0.376073062672386,GA,2024-07-24,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
439,2.29788507798882,0.3635727524042575,GA,2024-07-25,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1
