...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
234,0.650572052392419,0.4239226749354855,CO,2024-06-04,1,0,1,1,1,1,1,0,0,1,1,1,1,1
235,1.33463531241587,0.4248711539184005,CO,2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
236,0.206765518002674,0.213428245890687,CO,2024-06-06,1,1,1,1,1,1,1,0,1,0,1,1,1,1
237,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2.42674481893192,0.4215677569226445,CO,2024-06-10,0,1,0,1,1,1,1,0,1,0,1,1,1,1
241,0.77382161288044,0.4160646488247055,CO,2024-06-11,1,1,0,1,1,1,1,0,1,0,1,1,1,1
242,0.636374776577364,0.4344065112694945,CO,2024-06-12,1,0,1,1,1,1,1,0,0,1,1,1,1,1
243,0.214348318989425,0.2249687606947695,CO,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.222689449574094,0.226444545702929,CO,2024-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.625588456598282,0.4442631228886355,CO,2024-06-17,1,0,1,1,1,1,1,1,0,0,1,1,1,1
248,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.217224207121892,0.2332110312357625,CO,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
250,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.868208234211847,0.486386284583389,CO,2024-06-21,1,1,1,1,1,0,1,1,0,1,1,1,0,1
252,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.75320714506356,0.579564767125945,CT,2024-05-13,1,0,1,1,1,1,1,1,1,1,1,1,1,1
255,0.141096596108555,0.0873193709347425,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,0.144683918512358,0.0893573776132655,CT,2024-05-15,1,1,1,1,1,1,1,0,1,0,1,1,1,1
257,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.154884584366196,0.097284372194224,CT,2024-05-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
261,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.158901262007374,0.102978267747188,CT,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.149278302394154,0.104827530276781,CT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.154740405292247,0.106652753041049,CT,2024-05-24,1,1,1,1,1,1,1,0,1,0,1,1,1,1
266,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.632630873099255,0.3126549936321375,CT,2024-05-29,1,1,0,1,1,1,1,1,1,1,1,1,1,1
271,0.688333718261249,0.56343584580984,CT,2024-05-30,1,0,1,1,1,1,1,1,0,1,1,0,1,1
272,0.172336177709534,0.1188001718106345,CT,2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.185179230892761,0.126899202846431,CT,2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
278,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.901772550787744,0.4587861525424585,CT,2024-06-07,1,1,1,1,1,0,1,0,0,1,1,1,0,1
280,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.973140666049344,0.3517223004463735,CT,2024-06-10,1,1,1,1,1,0,1,0,1,0,1,0,1,1
283,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.785029255362871,0.451123710262323,CT,2024-06-12,1,1,0,1,1,1,1,0,1,0,1,1,1,1
285,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,0.771330668977331,0.4089283496368785,CT,2024-06-14,1,1,1,1,1,0,1,1,1,0,1,1,0,1
287,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.217130077064616,0.144972721908352,CT,2024-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,0.218815197377322,0.146415153526429,CT,2024-06-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
291,0.720681790054438,0.3833346273248675,CT,2024-06-19,1,1,1,1,1,1,1,0,0,0,1,1,1,1
292,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.224938911806557,0.152131045518257,CT,2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.145689424358344,0.1201038416468955,DC,2024-05-16,1,1,1,1,1,1,1,0,0,1,1,1,1,1
300,0.156552253284141,0.12295262563307,DC,2024-05-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
301,0.157988160882734,0.12577478212907,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,0.890511357919711,0.542137670157115,DC,2024-05-19,1,1,0,1,1,1,1,0,1,0,1,1,1,1
303,0.686341671189456,0.488191349168927,DC,2024-05-20,1,0,1,1,1,1,1,0,0,1,1,1,1,1
304,0.163378831854588,0.134079194578943,DC,2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
305,0.163716291494972,0.1367943147430695,DC,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.15653382608246,0.139484266940889,DC,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.158655103998458,0.14215032817076,DC,2024-05-24,1,1,1,1,1,1,1,0,1,1,1,1,0,1
308,0.164843773257188,0.144794066413194,DC,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.663147083833944,0.468509454255695,DC,2024-05-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
310,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.860337640780332,0.4995364256897375,DC,2024-05-31,1,1,0,1,1,1,1,0,1,0,1,1,1,1
315,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.439687420485234,0.167959436026206,DC,2024-06-03,1,1,1,1,1,1,1,0,0,0,1,1,1,1
318,0.448644801524516,0.170515186398152,DC,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
319,0.680459999404871,0.4397717501999505,DC,2024-06-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1
320,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.161486755527929,0.188812489281372,DC,2024-06-11,1,1,1,1,1,1,1,0,0,1,1,1,1,1
326,0.665042800558659,0.3298088310657485,DC,2024-06-12,1,1,0,1,1,1,1,1,0,0,1,1,1,1
327,1.4504323105786,0.3860744830229275,DC,2024-06-13,1,1,0,1,1,1,1,0,0,0,1,1,1,1
328,1.31624024760762,0.52032034304736,DC,2024-06-14,0,1,0,1,1,0,1,0,1,1,1,1,0,1
329,0.167998219028934,0.1998616227235035,DC,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.671775919339823,0.3309999484536715,DC,2024-06-17,1,1,0,1,1,1,1,0,1,0,1,1,1,1
332,0.635999034182522,0.406022910859506,DC,2024-06-18,1,0,1,1,1,1,1,0,0,1,1,1,1,1
333,0.181382350323204,0.211551429974896,DC,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
334,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.821712908658597,0.4472003365533345,DC,2024-06-21,1,1,0,1,1,1,1,0,1,0,1,1,1,1
336,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.263140210762791,0.0563884184081225,DE,2024-05-12,1,1,1,1,1,1,1,0,0,1,1,1,1,1
338,0.0955576324856433,0.057449115764672,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.0944453110919978,0.058486337900289,DE,2024-05-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
340,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.794631921121863,0.1810031437445595,DE,2024-05-16,1,1,1,1,1,1,1,0,1,0,1,0,1,1
342,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.645795176032241,0.257025469056367,DE,2024-05-22,1,1,0,1,1,1,1,1,0,0,1,1,1,1
348,0.928859031471493,0.63519823592152,DE,2024-05-23,1,1,0,1,1,1,1,0,1,0,1,1,1,1
349,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.811583701847414,0.364686031877699,DE,2024-05-26,1,1,1,1,1,0,1,1,1,0,1,1,0,1
352,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.778926527889063,0.612758105967055,DE,2024-05-28,1,0,1,1,1,1,1,0,0,1,1,1,1,1
354,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,2.92557631713752,0.609876589286605,DE,2024-05-30,0,1,0,1,1,1,1,0,1,0,1,1,1,1
356,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.684342382528313,0.0781775106288075,DE,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
362,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.735012980567261,0.3843315832829595,DE,2024-06-07,1,1,1,1,1,0,1,0,0,1,1,0,0,1
364,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.851485964961526,0.564283129436925,DE,2024-06-10,1,1,0,1,1,1,1,1,1,1,1,1,1,1
367,0.853983692386008,0.559750609166705,DE,2024-06-11,1,1,0,1,1,1,1,0,1,0,1,1,1,1
368,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,0.826048053061068,0.550338183874045,DE,2024-06-13,1,1,0,1,1,1,1,0,1,0,1,1,1,1
370,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.75037682178763,0.512131881716195,DE,2024-06-16,1,1,1,1,1,1,0,1,0,0,1,1,1,0
373,1.31093591969011,0.671383556809115,DE,2024-06-17,0,1,1,1,1,1,0,1,0,0,1,1,0,0
374,1.19971894573207,0.6469165468583,DE,2024-06-18,0,1,1,1,1,0,1,0,0,0,1,1,0,1
375,1.22968462877525,0.447706027574687,DE,2024-06-19,1,0,1,1,1,1,1,1,0,0,1,1,1,1
376,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,0.779304333233898,0.3189890680147205,DE,2024-06-21,1,1,1,1,1,1,1,0,0,0,1,1,0,1
378,1.00518667441762,0.3640434299745805,DE,2024-06-22,1,0,1,1,1,1,1,0,0,0,1,1,0,1
379,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.403479989376534,0.0677421010730675,FL,2024-05-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
381,3.79503424259961,0.676611053148775,FL,2024-05-14,0,1,0,1,1,0,1,0,0,0,1,1,0,1
382,0.444727730156398,0.244229057494465,FL,2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
383,0.142432433952303,0.0713129145902165,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,0.99268483445693,0.375211963746864,FL,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
385,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.461656228190016,0.328981810380842,FL,2024-05-20,1,1,1,1,1,1,1,0,0,1,1,1,1,1
388,0.434792401909384,0.244582958477611,FL,2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
389,0.172461462888853,0.0774753281106065,FL,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,0.694373682962801,0.577454583209275,FL,2024-05-23,1,0,1,1,1,1,1,1,1,1,1,1,1,1
391,2.03714840530567,0.65895826242309,FL,2024-05-24,0,1,1,1,1,0,1,0,1,1,1,1,0,1
392,0.171066044224292,0.0800928113487005,FL,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,0.529015490234912,0.0809044897904765,FL,2024-05-26,1,1,1,1,1,1,1,1,1,1,1,1,1,1
394,0.179073660824803,0.0816886466127795,FL,2024-05-27,1,1,1,1,1,1,1,0,0,1,1,1,1,1
395,0.921506619985828,0.694347289948005,FL,2024-05-28,1,1,1,1,1,0,1,0,1,1,1,1,0,1
396,2.96810479776089,0.569260276005565,FL,2024-05-29,0,0,1,1,1,1,1,0,0,1,1,1,1,1
397,1.27677139038135,0.65345431379095,FL,2024-05-30,0,1,0,1,1,0,1,0,0,0,1,1,0,1
398,3.53491996748602,0.4752656883808645,FL,2024-05-31,0,0,1,1,0,1,0,0,0,1,1,0,1,0
399,1.79183765253086,0.68905239323227,FL,2024-06-01,0,1,1,1,1,0,1,0,0,1,1,1,0,1
400,2.63877699829193,0.3850986366601295,FL,2024-06-02,1,0,1,1,1,1,1,0,0,1,1,1,1,1
401,1.67898473272514,0.4139692563528545,FL,2024-06-03,1,1,0,1,1,1,1,1,0,0,1,1,0,1
402,2.39814156457627,0.491806536634371,FL,2024-06-04,0,1,0,1,1,0,1,0,0,0,1,1,0,1
403,3.99596737604463,0.485411550962281,FL,2024-06-05,0,1,1,1,1,0,1,0,0,0,1,1,0,1
404,1.29099033017077,0.4339581435532295,FL,2024-06-06,1,1,0,1,1,1,1,0,1,0,1,1,1,1
405,2.05109380135471,0.45321749527077,FL,2024-06-07,0,0,1,1,1,1,1,0,0,0,1,1,1,1
406,1.83294535917742,0.357313571439372,FL,2024-06-08,1,0,1,1,1,1,1,0,0,0,1,1,1,1
407,1.32819039434305,0.3919019346338835,FL,2024-06-09,1,1,1,1,1,1,1,0,0,0,1,1,0,1
408,4.02943422166254,0.480472100514809,FL,2024-06-10,0,0,1,1,1,1,0,0,0,0,1,1,1,0
409,1.55825540715749,0.4207191959636795,FL,2024-06-11,1,0,1,1,1,0,1,0,0,0,1,0,0,1
410,4.72636727030759,0.53683040150347,FL,2024-06-12,0,0,1,1,1,1,1,0,0,0,1,1,0,1
411,3.23837796378151,0.4482363458843705,FL,2024-06-13,0,1,1,1,1,0,1,0,1,0,1,1,0,1
412,4.31013998467808,0.50691508043665,FL,2024-06-14,0,1,1,1,1,0,1,0,0,0,1,1,0,1
413,0.443513454396865,0.322059198790178,FL,2024-06-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
414,2.30430749940807,0.58387662152579,FL,2024-06-16,0,1,0,1,1,1,1,0,1,0,1,1,1,1
415,5.66635033089879,0.3999780843582295,FL,2024-06-17,1,0,1,1,1,0,1,0,0,0,1,1,0,1
416,3.67450026921712,0.400772950656076,FL,2024-06-18,1,1,1,1,1,0,0,0,0,1,1,1,0,0
417,3.99694768093141,0.407203174106808,FL,2024-06-19,1,1,1,1,1,0,1,0,0,0,1,1,0,1
418,2.25195979176657,0.3337670273725055,FL,2024-06-20,1,1,1,1,1,0,1,0,0,0,1,1,0,1
419,2.30286401501382,0.4217004734111365,FL,2024-06-21,1,0,1,1,1,1,1,0,0,0,1,0,1,1
420,2.95740267683899,0.496777411698522,FL,2024-06-22,1,1,1,1,1,0,1,0,0,0,1,1,0,1
421,1.00113026596531,0.696334538768065,GA,2024-05-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
422,0.920489302805439,0.112577394446086,GA,2024-05-13,0,1,1,1,1,1,1,0,1,0,1,1,1,1
423,0.841074807563437,0.609665699572745,GA,2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1
424,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,0.469110504694518,0.2345151638303865,GA,2024-05-16,1,1,1,1,1,1,1,0,1,0,1,1,1,1
426,1.02079043448338,0.385566619808154,GA,2024-05-17,1,1,1,1,1,0,1,0,0,0,1,1,0,1
427,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,0.142959539633014,0.134877422277181,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,1.09504774789878,0.51406262976029,GA,2024-05-20,0,1,1,1,1,1,1,1,1,1,1,1,1,1
430,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.159807560769942,0.1456389224107175,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
432,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,0.495591533935723,0.2780985216930705,GA,2024-05-24,1,1,1,1,1,1,1,1,1,0,1,1,0,1
434,0.171704264666236,0.1560282162598555,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.176095822040266,0.17237678645203,GA,2024-05-30,1,1,1,1,1,1,1,0,1,0,1,1,1,1
440,1.05744529527235,0.4797153993989375,GA,2024-05-31,0,1,1,1,1,1,1,1,1,0,1,1,1,0
441,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,2.41179770990406,0.5906092063276,GA,2024-06-03,0,0,1,1,1,1,1,0,0,0,1,1,1,1
444,1.30748997206423,0.63652262464467,GA,2024-06-04,0,1,1,1,1,1,0,1,0,0,1,1,1,0
445,0.735221937828165,0.3757176347129725,GA,2024-06-05,1,1,1,1,1,1,1,0,0,1,1,1,1,1
446,0.645058358981843,0.3431651811718335,GA,2024-06-06,1,1,0,1,1,1,1,0,1,0,1,1,1,1
447,1.58359431498551,0.4893423082213385,GA,2024-06-07,0,1,1,0,1,0,1,1,1,1,0,1,1,0
448,0.467424462359456,0.2672841763408105,GA,2024-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1
449,1.35009948826123,0.332720761902174,GA,2024-06-09,0,1,0,1,1,1,1,1,1,0,1,1,0,1
450,1.0432166379783,0.479617317172721,GA,2024-06-10,1,1,1,1,1,0,1,0,0,0,1,1,0,1
451,1.02556396879289,0.317828259185605,GA,2024-06-11,1,1,1,1,1,1,1,0,0,0,1,1,0,1
452,2.31199186084699,0.4317070797166105,GA,2024-06-12,0,1,1,1,1,0,0,0,0,0,1,1,0,0
453,0.213351425711181,0.211180798535227,GA,2024-06-13,1,1,1,1,1,1,1,0,1,1,1,1,0,1
454,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,1.87556942942828,0.604918970315665,GA,2024-06-15,0,0,1,1,1,0,1,0,0,0,1,1,0,1
456,1.60999907523808,0.54259947763916,GA,2024-06-16,0,1,1,1,1,0,0,0,0,1,1,1,0,0
457,1.29186103474199,0.3869201303520435,GA,2024-06-17,1,1,1,1,1,1,0,0,0,0,1,1,0,0
458,0.521929505949872,0.2509453484861065,GA,2024-06-18,1,1,1,1,1,1,1,0,1,0,1,1,0,1
459,1.00924543860086,0.330697739637592,GA,2024-06-19,1,1,1,1,1,1,0,0,0,0,1,1,1,0
460,3.25011319724198,0.4905859807499915,GA,2024-06-20,0,0,1,1,1,1,1,0,0,1,1,0,0,1
461,1.72505079912307,0.460501287284617,GA,2024-06-21,1,1,1,0,1,0,1,0,0,0,0,1,0,1
462,1.35532068551683,0.3752452214538505,GA,2024-06-22,1,1,1,1,1,1,0,0,0,1,1,1,1,0
463,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
