...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,recombinant_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,recombinant_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
537,0.743072014211083,0.4013120427535155,IA,2023-06-22,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
538,1.41952478688713,0.447317808664596,IA,2023-06-23,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
539,0.475753958078573,0.2807917222159505,IA,2023-06-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
540,NA,NA,IA,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.743482701534157,0.528014331865955,IA,2023-06-26,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
542,1.52785444952145,0.52649054233858,IA,2023-06-27,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
543,0.757225017638911,0.4199853965183955,IA,2023-06-28,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
544,1.50238979364342,0.52384361212813,IA,2023-06-29,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
545,0.744291462002356,0.52270323650432,IA,2023-06-30,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
546,0.412238643056366,0.3381488108894835,IA,2023-07-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
547,NA,NA,ID,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,1.05540409143542,0.830027097682985,ID,2023-06-14,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
572,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,0.0530476880388031,0.0133984869283737,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.525743973639975,0.2065363210829225,IL,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
590,1.70047138847328,0.128423938752191,IL,2023-05-22,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
591,1.43315567352842,0.278319851501025,IL,2023-05-23,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1
592,1.82525717139752,0.323487776798451,IL,2023-05-24,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
593,0.985628857858634,0.0847433822767635,IL,2023-05-25,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
594,0.634008711744656,0.215195581956174,IL,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
595,0.426903071300912,0.0911062810483245,IL,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596,0.612805810999243,0.340125047740558,IL,2023-05-28,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
597,0.925312311112143,0.66464363205011,IL,2023-05-29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
598,0.945871089119074,0.270341966061358,IL,2023-05-30,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
599,0.731150439611789,0.3108990122422005,IL,2023-05-31,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
600,0.894415142673238,0.391239348483879,IL,2023-06-01,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
601,1.42163924360315,0.402374197012528,IL,2023-06-02,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
602,0.903610402467703,0.392800771997669,IL,2023-06-03,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
603,0.187510462945408,0.1209522238568895,IL,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604,1.1130821335506,0.295910144434075,IL,2023-06-05,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1
605,1.24970287117333,0.4131413002538555,IL,2023-06-06,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1
606,1.3183962828103,0.1342028378425615,IL,2023-06-07,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
607,1.05250107740026,0.33679501477629,IL,2023-06-08,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
608,0.781265283346435,0.345499745273691,IL,2023-06-09,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1
609,1.21710177684661,0.465968248228146,IL,2023-06-10,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
610,0.598970501051483,0.329776564058373,IL,2023-06-11,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
611,0.565515785820041,0.329633676902822,IL,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
612,1.33503673664789,0.537460451417075,IL,2023-06-13,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0
613,0.666968939429097,0.4860659357485255,IL,2023-06-14,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
614,2.34382409782396,0.380098375768067,IL,2023-06-15,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1
615,1.62555551225302,0.431927654517845,IL,2023-06-16,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
616,0.716889458727604,0.18747695098462,IL,2023-06-17,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
617,0.303372426462258,0.193567670019967,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
618,1.88620937149103,0.399885501286671,IL,2023-06-19,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,0
619,2.45221433717288,0.4140118718652685,IL,2023-06-20,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1
620,1.2359192200184,0.4041787640069625,IL,2023-06-21,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0
621,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,0.337918269722355,0.22583091958878,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
623,1.34048829429151,0.457250848309636,IL,2023-06-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
624,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,1.23969822595504,0.414739196227913,IL,2023-06-26,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1
626,1.11107733627272,0.4627228272743215,IL,2023-06-27,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,1,1
627,0.614906463353182,0.4521130924780535,IL,2023-06-28,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
628,1.97155551736422,0.4046768850680515,IL,2023-06-29,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
629,1.13167333485204,0.3962138334259675,IL,2023-06-30,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
630,0.656662444846629,0.3663912076003455,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
631,0.489330617375316,0.2020209423963745,IN,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
632,0.987654493627161,0.70986359644273,IN,2023-05-22,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
633,NA,NA,IN,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,IN,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.777075661730876,0.557370944687825,IN,2023-05-26,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
637,NA,NA,IN,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.723668959609822,0.227175443410433,IN,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
639,NA,NA,IN,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.947531571935543,0.68329661282757,IN,2023-05-30,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
641,0.810695315768952,0.3480861828764795,IN,2023-05-31,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
642,0.158783514579365,0.1019608444412225,IN,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,0.705908902925767,0.365679614667901,IN,2023-06-02,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
644,0.847564294170331,0.612593627333495,IN,2023-06-03,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
645,NA,NA,IN,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.816355161973809,0.112533130543963,IN,2023-06-05,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
647,0.724303207836617,0.50681341597619,IN,2023-06-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
648,NA,NA,IN,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,0.189191453753137,0.1207265283069525,IN,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650,NA,NA,IN,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,1.0811184707279,0.5443274032525,IN,2023-06-10,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
652,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.224861964438959,0.134984454287773,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
655,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.695955194185222,0.360735725280814,IN,2023-06-16,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
658,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.471351144488801,0.306263636898504,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
660,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.474888433456639,0.3063036459318545,IN,2023-06-20,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1
662,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,0.663053578041962,0.1631859535715585,IN,2023-06-22,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
664,0.914710372950056,0.4968377561728285,IN,2023-06-23,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
665,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.855012942958569,0.61398870690621,IN,2023-06-26,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1
668,0.334775307346309,0.1803122026811595,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
669,0.576127553614701,0.434692612070905,IN,2023-06-28,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
670,0.741644761373259,0.540629125086895,IN,2023-06-29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
671,0.530861401352379,0.310640542110199,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1
672,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.704717948053551,0.501672265782395,KS,2023-05-23,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1
676,NA,NA,KS,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.220140584181796,0.1644561685766485,KS,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
678,NA,NA,KS,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.630447425684934,0.426563999992044,KS,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
683,NA,NA,KS,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.347557832158605,0.289555335929189,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,0.808941131952653,0.51173204988079,KS,2023-06-15,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
699,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.388777759333374,0.3255035170946825,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
704,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.703904421900101,0.531694103065555,KS,2023-06-27,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
711,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.403221007182383,0.105623053526719,KY,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
717,0.746511692365885,0.50893925445247,KY,2023-05-23,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
718,0.732276190360252,0.50182541470032,KY,2023-05-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
719,NA,NA,KY,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.422465528858893,0.2942197559299285,KY,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
732,NA,NA,KY,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.66488551804844,0.207591897194118,KY,2023-06-12,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
