...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
217,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.147663723049186,0.1041443677235735,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
219,1.59150216728819,0.45766032428271203,CO,2023-05-22,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
220,0.437549302421478,0.112971368438255,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
221,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
222,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.695345799218334,0.50649981031254,CO,2023-05-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
224,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.190672191925357,0.136102476871771,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
226,0.204663430957306,0.140860625120651,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
227,0.20906509995919,0.145647218902812,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,0.55592146360675,0.1504554146841745,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,0.218839380423258,0.1552783331147315,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,0.858736595432351,0.597000641095805,CO,2023-06-06,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
235,0.261953208225458,0.184143121848979,CO,2023-06-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
236,0.744945966429555,0.376173167613182,CO,2023-06-08,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
237,0.960427815585355,0.33105224973358,CO,2023-06-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
238,0.56729776972183,0.431052157860333,CO,2023-06-10,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
239,NA,NA,CO,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.313686681906961,0.211880435167756,CO,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
242,0.304736548521911,0.2163060864291995,CO,2023-06-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
243,0.320528053170843,0.2206622900060045,CO,2023-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,0.637973290561532,0.4416342914544905,CO,2023-06-16,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
245,0.343238597669721,0.2291496870274915,CO,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
246,NA,NA,CO,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.785429720281963,0.3997690800328965,CO,2023-06-20,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
249,0.627990275591205,0.3338075647859115,CO,2023-06-21,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
250,1.89639015363518,0.4117885619989485,CO,2023-06-22,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1
251,NA,NA,CO,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.195233016516282,0.1355242892364915,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
256,1.8180035113193,0.55293837445799,CT,2023-05-17,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
257,1.47612340773925,0.454322527984424,CT,2023-05-18,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
258,0.199934017959905,0.149818702282065,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,1.35865924069536,0.4222186040521065,CT,2023-05-20,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
260,0.52423349306225,0.3223184750564075,CT,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
261,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.974684463985064,0.2625216848558915,CT,2023-05-24,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
264,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.07329450715836,0.524208071572475,CT,2023-05-30,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
270,0.897691116200423,0.339110189221259,CT,2023-05-31,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
271,0.677291340823431,0.454346172986548,CT,2023-06-01,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1
272,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.546877659428111,0.3405103256014145,CT,2023-06-03,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
274,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.665739563640205,0.4487015707968565,CT,2023-06-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
276,0.817890587737708,0.4222598037930755,CT,2023-06-06,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
277,1.04700449156424,0.406330461411105,CT,2023-06-07,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1
278,0.629014459750588,0.388061311808177,CT,2023-06-08,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
279,1.31528239016551,0.4838833584163405,CT,2023-06-09,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
280,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,0.83632328793742,0.441337096702479,CT,2023-06-13,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
284,0.865470104738272,0.60848424022952,CT,2023-06-14,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
285,NA,NA,CT,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.820961013814365,0.584344041322145,CT,2023-06-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
288,NA,NA,CT,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.347252927713635,0.317184688804857,CT,2023-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
290,NA,NA,CT,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,1.44543517645135,0.465262061781743,CT,2023-06-21,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1
292,0.357913043274444,0.3301212238988265,CT,2023-06-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
293,NA,NA,CT,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.25105240765832,0.1603078944706625,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
296,0.253753555562402,0.1634404490281855,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,0.996314967700437,0.52272025449096,DC,2023-05-17,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
299,0.696806576288966,0.273190207997133,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
300,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,0.285970641642347,0.188115775969905,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.284058695612955,0.190427403607707,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
307,0.580240807837424,0.4563487183609135,DC,2023-05-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
308,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.287900576460185,0.196809909430351,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
310,0.485436631425545,0.325946641279896,DC,2023-05-29,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
311,0.718859774889998,0.200597436062553,DC,2023-05-30,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
312,0.961937133917285,0.4924884423802845,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
313,1.55474902869922,0.530397134775045,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
314,0.580006373657019,0.4511861515515515,DC,2023-06-02,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
315,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.818429939211679,0.59233690666385,DC,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
317,0.669849065837363,0.290251282433041,DC,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,0.953805695114246,0.33964834866416,DC,2023-06-10,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
323,NA,NA,DC,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.68320783052992,0.435250221608385,DC,2023-06-12,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
325,0.873628689193636,0.4467608264592495,DC,2023-06-13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
326,NA,NA,DC,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,0.607951389188208,0.461448746692664,DC,2023-06-15,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
328,0.278010542610773,0.217669848882735,DC,2023-06-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
329,NA,NA,DC,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.706478686411236,0.437678284748639,DC,2023-06-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
332,0.516270702708815,0.3447094978068645,DC,2023-06-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
333,0.705921259979454,0.43963859210189,DC,2023-06-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
334,1.5896247013383,0.4263258426031265,DC,2023-06-22,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
335,0.875460208239959,0.60537920327498,DC,2023-06-23,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
336,NA,NA,DC,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,2.11513895517422,0.613568271430265,DE,2023-05-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
341,0.0946973805153648,0.071560923645938,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,0.549679051597089,0.2518670528770905,DE,2023-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.115603996580562,0.0768187684136155,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
346,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.82416236899063,0.577645353897185,DE,2023-05-30,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
354,1.0722784860277501,0.4604638009483725,DE,2023-05-31,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
355,0.129251779705356,0.0863446546178125,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.802167826698101,0.568253471411015,DE,2023-06-04,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
359,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,0.570778437437275,0.327096475771237,DE,2023-06-06,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
361,0.762790294555564,0.586681863064415,DE,2023-06-07,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
362,0.154470658194068,0.090106975389945,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
363,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.27255033752966,0.64476103231343,DE,2023-06-11,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1
366,NA,NA,DE,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,0.921515076981179,0.696840613829765,DE,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1
369,NA,NA,DE,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,1.25617339837595,0.494169001081323,DE,2023-06-19,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0
374,NA,NA,DE,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,0.736902210189697,0.596947067056705,DE,2023-06-21,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
376,0.728618496673754,0.54387790904032,DE,2023-06-22,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
377,0.192227529860767,0.0949402819369915,DE,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378,0.728397950069603,0.60017943318561,DE,2023-06-24,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
379,0.733553729265467,0.1906933222761785,FL,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
380,2.03393555028377,0.340335406981353,FL,2023-05-15,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
381,1.26627131351421,0.206403159534216,FL,2023-05-16,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
382,2.51619686062366,0.2867192581751055,FL,2023-05-17,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
383,1.67231607173856,0.242916739900378,FL,2023-05-18,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
384,1.95751488719696,0.270823190461477,FL,2023-05-19,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1
385,0.666690475482754,0.261296645997905,FL,2023-05-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
386,1.99848244039441,0.379485618793285,FL,2023-05-21,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
387,1.703114556427,0.3008512958587,FL,2023-05-22,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
388,1.70125336671677,0.298717733927137,FL,2023-05-23,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1
389,2.4846407594173,0.2203967557548975,FL,2023-05-24,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
390,1.71033601700618,0.3206515069321485,FL,2023-05-25,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
391,1.13388186274643,0.31419203785276,FL,2023-05-26,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
392,0.81275276265765,0.54460682037827,FL,2023-05-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
393,2.34473052314326,0.465856755127952,FL,2023-05-28,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
394,0.584354030047805,0.260247142341077,FL,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
395,1.94037978907978,0.3249701634102725,FL,2023-05-30,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0
396,2.2240033982674,0.294427001642802,FL,2023-05-31,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
397,5.15416036030703,0.4754711654674565,FL,2023-06-01,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1
398,1.2801444045479,0.287716620735485,FL,2023-06-02,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1
399,1.29442645868002,0.3511538010623885,FL,2023-06-03,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1
400,1.57681017436414,0.399218835717995,FL,2023-06-04,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
401,1.89449024173672,0.2925072873748955,FL,2023-06-05,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,1
402,3.22210627507308,0.3537000452261905,FL,2023-06-06,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0
403,2.58978901759628,0.3201980656521805,FL,2023-06-07,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,1
404,5.0629803163499,0.4199669697790695,FL,2023-06-08,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0
405,1.96866362448365,0.358013987004276,FL,2023-06-09,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0
406,1.46903883048268,0.340057443378785,FL,2023-06-10,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
407,1.01986099575916,0.4650198284558315,FL,2023-06-11,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
408,2.61581532426731,0.419658498912697,FL,2023-06-12,1,1,0,0,1,1,1,1,1,0,0,0,0,1,1,1
409,2.75355485055316,0.412951887826157,FL,2023-06-13,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0
410,2.35619012904915,0.4438751126037965,FL,2023-06-14,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
411,1.76562856838031,0.3795775122261255,FL,2023-06-15,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
412,1.479117970987,0.286324209176382,FL,2023-06-16,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,0
413,2.04831957658627,0.459193615772495,FL,2023-06-17,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
414,0.64768312537893,0.211198842349054,FL,2023-06-18,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
415,2.56171963999579,0.4123219551719595,FL,2023-06-19,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0
416,4.2300441254648,0.4103960880403355,FL,2023-06-20,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
417,6.27138481446472,0.39922822552607,FL,2023-06-21,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1
418,1.65645226741293,0.3611833362588065,FL,2023-06-22,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
419,2.35228013212008,0.370947164516502,FL,2023-06-23,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0
420,2.90111555857682,0.3456986102333945,FL,2023-06-24,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0
421,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.825421132186595,0.59087199000005,GA,2023-05-15,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
423,0.928817218800962,0.4309449308183165,GA,2023-05-16,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
424,0.867057349836602,0.306334072916045,GA,2023-05-17,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
425,2.24889843379252,0.221873033488584,GA,2023-05-18,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1
426,1.46869442779881,0.176320108735387,GA,2023-05-19,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
427,NA,NA,GA,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,1.38141103743312,0.441742964336745,GA,2023-05-21,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1
429,0.619576310224922,0.266343793084467,GA,2023-05-22,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
430,0.73991124395423,0.3107451913163255,GA,2023-05-23,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
431,0.542338008436563,0.126498605702412,GA,2023-05-24,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
432,NA,NA,GA,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,1.7601255161261,0.562181114204285,GA,2023-05-26,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
434,1.40544639958951,0.1362283720573395,GA,2023-05-27,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
435,0.861003706992155,0.302106043592922,GA,2023-05-28,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
436,0.805364543287753,0.5890559316373,GA,2023-05-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
437,0.959671613199559,0.506721580519305,GA,2023-05-30,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
438,1.10537421446486,0.550535714876325,GA,2023-05-31,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
