...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
536,1.09961327515231,0.3371070244052845,IA,2023-11-08,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
537,3.09497411278646,0.4501693206903075,IA,2023-11-09,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0
538,1.43824440470297,0.257934907610812,IA,2023-11-10,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
539,1.71259128788047,0.467974167251357,IA,2023-11-11,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0
540,1.26900192062146,0.2729909740650295,IA,2023-11-12,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
541,7.30962472381483,0.46706992970909,IA,2023-11-13,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
542,5.80448061333192,0.4811037789566155,IA,2023-11-14,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
543,2.46110545080768,0.327936945358974,IA,2023-11-15,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0
544,3.37041847485414,0.432888703108503,IA,2023-11-16,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0
545,1.80643085482246,0.426653626008904,IA,2023-11-17,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0
546,2.5890118562839,0.4344483500781375,IA,2023-11-18,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
547,NA,NA,ID,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.797685754332578,0.4236053612646225,ID,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
549,0.65035505568252,0.4661821927480635,ID,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
550,NA,NA,ID,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-10-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.386348932451917,0.2690329783260225,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
565,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.73204110695437,0.433856161526695,IL,2023-10-08,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
590,2.88224529314356,0.310500062874882,IL,2023-10-09,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
591,3.4001014422442,0.304273398386643,IL,2023-10-10,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1
592,2.38767695903592,0.3573466004078595,IL,2023-10-11,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,0,1,1
593,3.13065175961597,0.3269045276888575,IL,2023-10-12,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1
594,2.79314089882495,0.351613741859168,IL,2023-10-13,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1
595,2.34125273118481,0.337170919285654,IL,2023-10-14,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1
596,1.85815863846857,0.3409047253154775,IL,2023-10-15,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1
597,3.45538010635341,0.326850432576231,IL,2023-10-16,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
598,3.72648583124695,0.3919724559453075,IL,2023-10-17,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
599,2.91410139908051,0.3805292398102375,IL,2023-10-18,1,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
600,3.0876993241334,0.4381536084084435,IL,2023-10-19,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1
601,2.40409381582216,0.40727739660986,IL,2023-10-20,1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0
602,1.42274618338383,0.320036015719934,IL,2023-10-21,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1
603,0.959302505580109,0.322236689194542,IL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
604,1.71899555924801,0.337648588092744,IL,2023-10-23,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0
605,2.79429559911762,0.366006506993935,IL,2023-10-24,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,1
606,4.11518638550398,0.3612663100879225,IL,2023-10-25,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0
607,2.43150933325575,0.3816243784358005,IL,2023-10-26,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,1
608,3.0280389463237,0.385300888479955,IL,2023-10-27,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1
609,1.95716872075145,0.348426350750104,IL,2023-10-28,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1
610,1.93288180546065,0.4569527072213935,IL,2023-10-29,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0
611,6.19204992820539,0.2977692068948265,IL,2023-10-30,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
612,2.22519660290229,0.4611298509742815,IL,2023-10-31,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0
613,3.45890734790678,0.404894247407432,IL,2023-11-01,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
614,3.26995586792024,0.3366718443076575,IL,2023-11-02,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1
615,2.74816748843677,0.3125095197105605,IL,2023-11-03,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1
616,1.47529824189215,0.3909870714409475,IL,2023-11-04,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0
617,3.1563502432572,0.412927432962676,IL,2023-11-05,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
618,9.29490763804802,0.347803231620531,IL,2023-11-06,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
619,3.14918665710078,0.3458563019550375,IL,2023-11-07,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0
620,3.79310882404012,0.3864974588773045,IL,2023-11-08,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
621,2.95640717290476,0.4328695909766195,IL,2023-11-09,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0
622,3.19933456888446,0.3860944254922075,IL,2023-11-10,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
623,3.74203891021851,0.4019880697440215,IL,2023-11-11,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0
624,2.39280972728231,0.3342686810049295,IL,2023-11-12,1,1,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0
625,6.48093172260897,0.314490315535771,IL,2023-11-13,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
626,7.2916279680828,0.4076542189833195,IL,2023-11-14,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0
627,4.37323896675715,0.402685763409808,IL,2023-11-15,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0
628,5.44892878371672,0.3526845256994625,IL,2023-11-16,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0
629,6.47298576286384,0.3854523698827705,IL,2023-11-17,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
630,3.0218704146809,0.4144666919878865,IL,2023-11-18,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0
631,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.436601073849069,0.333092230867264,IN,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
633,0.72243767415567,0.2721004186646215,IN,2023-10-10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
634,1.17643489889848,0.58628947023016,IN,2023-10-11,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1
635,0.417291543296057,0.337919807655854,IN,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
636,0.732042111898354,0.3048314497812725,IN,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
637,1.00343904218044,0.32954738227989,IN,2023-10-14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1
638,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.431713396202293,0.34446064272828403,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
640,0.877092215456329,0.415109504077688,IN,2023-10-17,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1
641,0.700696769230265,0.3761274119362335,IN,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
642,0.395820529255845,0.2872382688433785,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
643,0.694828267886912,0.527570333568195,IN,2023-10-20,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
644,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,1.00254239233409,0.3544988504208005,IN,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
646,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.403658581100017,0.216782385654068,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
648,1.03917423326219,0.450895010781017,IN,2023-10-25,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1
649,1.21450295478522,0.4814625409186085,IN,2023-10-26,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1
650,0.818271915043307,0.597773477070025,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
651,0.401123207322634,0.210440813314001,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
652,0.824339456928874,0.60450666728335,IN,2023-10-29,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
653,1.00116665546374,0.3682967210912875,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
654,0.425617230664843,0.370051623660443,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
655,1.23107171623381,0.450337814570226,IN,2023-11-01,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1
656,0.870652066075203,0.63267010782666,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
657,0.396663781844807,0.2013862260298865,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.908571681930777,0.493696440510654,IN,2023-11-05,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
660,0.816455753713662,0.61532878137429,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
661,1.60651601128253,0.3828633002079435,IN,2023-11-07,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1
662,0.924007750427115,0.3868680049843645,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
663,0.822559715400081,0.289508234213776,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
664,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.860274665466695,0.3993636229073775,IN,2023-11-12,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
667,1.34707387853719,0.396551283736038,IN,2023-11-13,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1
668,0.780044237897303,0.428948677873883,IN,2023-11-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
669,0.398922181920987,0.1853121779831835,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
670,0.675516969579947,0.55053356908253,IN,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
671,0.395024552773324,0.182965877404026,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
672,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0.39666485664411,0.2850205422097385,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
674,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.42541941365924,0.4934187633058445,KS,2023-10-10,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
676,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.82822515010361,0.5914277445572,KS,2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
678,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.03549126411094,0.518829603227465,KS,2023-10-17,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
683,0.689688633964755,0.4942138076031115,KS,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
684,0.39604571393969,0.286605602040535,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
685,0.394806636587763,0.286954085373445,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
686,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.565778807317419,0.3607301490428325,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
689,0.667862958056801,0.39119609954797,KS,2023-10-24,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690,0.684304880651717,0.3913636436323665,KS,2023-10-25,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1
691,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.382284949315486,0.2921486890026455,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
696,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.452674459522249,0.29681775780581,KS,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
699,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.23055300584488,0.369305453310877,KS,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1
703,1.35501506294282,0.3938402372131795,KS,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
704,1.56786424695113,0.476273131850265,KS,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
705,0.817462659658893,0.595689409133975,KS,2023-11-09,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
706,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.472086746860368,0.2937411905721165,KS,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
710,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.443873018795272,0.3001887310472045,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
712,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,0.825849837026156,0.59330018079052,KS,2023-11-18,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
715,NA,NA,KY,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.874057260747643,0.241304245488723,KY,2023-10-09,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
717,0.946292903960853,0.3269442228175255,KY,2023-10-10,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1
718,3.05458072073876,0.500967962058995,KY,2023-10-11,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
719,0.895108491057635,0.2368343662461535,KY,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
720,1.17960799077372,0.387926779084151,KY,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
721,1.01880353680073,0.512979836070565,KY,2023-10-14,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
722,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.07629748717067,0.531194091107235,KY,2023-10-16,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1
724,0.751688972841734,0.53765724857489,KY,2023-10-17,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
725,0.870262483600084,0.4624766270203875,KY,2023-10-18,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
726,0.730672783496301,0.523780295049145,KY,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1
