...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,recombinant_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,recombinant_95_CI,X24D_95_CI,other_95_CI
285,0.00540359687393158,0.002823110617032235,CT,2024-05-09,1,1,1,1,1,1,1,1,1,1
286,1.16746981214067,0.4575099814198935,CT,2024-05-10,0,1,1,1,0,0,1,1,1,0
287,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.27334746879519,0.897111647628475,CT,2024-05-13,0,0,1,1,1,0,0,1,1,1
290,0.00559604305480488,0.00426676817084044,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1
291,0.00581302584099488,0.004690744636318115,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,1.05623395197851,0.4236314149712615,DC,2024-04-09,0,1,0,1,1,0,1,0,1,1
298,NA,NA,DC,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.0179820223910444,0.02775197881412285,DC,2024-04-18,1,1,1,1,1,1,1,1,1,1
307,NA,NA,DC,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,2.1976828767564,0.697016673290865,DC,2024-04-22,0,0,1,1,1,0,0,1,1,1
311,1.16407429806223,0.74293269974498,DC,2024-04-23,0,1,1,1,0,0,1,1,1,0
312,NA,NA,DC,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.080053382936102,0.1336893922336065,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1
335,0.0863066958938801,0.1403293296855625,DC,2024-05-17,1,1,1,1,1,1,1,1,1,1
336,0.0947748935640459,0.147160383270943,DC,2024-05-18,1,1,1,1,1,1,1,1,1,1
337,NA,NA,DE,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.00396669961136602,3.5125090431698e-4,DE,2024-04-08,1,1,1,1,1,1,1,1,1,1
339,0.00388789288548096,3.57039897230775e-4,DE,2024-04-09,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,NA,NA,DE,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,1.34842877394306,0.961749195347035,DE,2024-04-18,0,0,1,1,1,0,0,1,1,1
349,NA,NA,DE,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.00142302411643437,5.23692633914425e-4,DE,2024-04-21,1,1,1,1,1,1,1,1,1,1
352,0.00148406157386684,5.5170104687556e-4,DE,2024-04-22,1,1,1,1,1,1,1,1,1,1
353,NA,NA,DE,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.34309188551238,0.960589216612995,DE,2024-04-24,0,1,1,1,0,0,1,1,1,0
355,NA,NA,DE,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,1.33439901172975,0.95208738648222,DE,2024-04-26,0,0,1,1,1,0,0,1,1,1
357,NA,NA,DE,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.64125236440101,0.940685209094885,DE,2024-05-01,0,0,1,1,1,0,0,1,1,1
362,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.0110364694994969,0.00418838727136492,DE,2024-05-12,1,1,1,1,1,1,1,1,1,1
373,0.00372441626560678,0.004875640273318595,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1
374,NA,NA,DE,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,1.00487820845498,0.182280878197457,DE,2024-05-16,0,1,1,1,0,0,1,1,1,0
377,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,0.0442086933011527,0.00520762442793,FL,2024-04-07,1,1,1,1,1,1,1,1,1,1
380,0.0917929975436167,0.0053053711484984,FL,2024-04-08,1,1,1,1,1,1,1,1,1,1
381,0.0461999240323026,0.00540317110550125,FL,2024-04-09,1,1,1,1,1,1,1,1,1,1
382,NA,NA,FL,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,0.0118652517610026,0.0055996213176374,FL,2024-04-11,1,1,1,1,1,1,1,1,1,1
384,NA,NA,FL,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,NA,NA,FL,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,0.0135821494483482,0.0058998168367201,FL,2024-04-14,1,1,1,1,1,1,1,1,1,1
387,0.0532679329221299,0.00600246276622255,FL,2024-04-15,1,1,1,1,1,0,1,1,1,0
388,0.0132298688508678,0.00610693991841625,FL,2024-04-16,1,1,1,1,1,1,1,1,1,1
389,1.19027616814232,0.877775793434635,FL,2024-04-17,0,0,1,1,1,0,0,1,1,1
390,1.0081762605917,0.441799203268313,FL,2024-04-18,0,0,1,1,1,0,0,1,1,1
391,0.0541408095914878,0.006435084823809,FL,2024-04-19,1,1,1,1,1,1,1,1,1,1
392,NA,NA,FL,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
393,NA,NA,FL,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.0163605841185369,0.00679398597019925,FL,2024-04-22,1,1,1,1,1,1,1,1,1,1
395,0.996944044942451,0.440928295839527,FL,2024-04-23,0,0,1,1,1,0,0,1,1,1
396,0.622474481872034,0.1516256514564115,FL,2024-04-24,1,1,1,1,1,0,0,1,1,1
397,0.76167725291966,0.1169531043780005,FL,2024-04-25,1,1,1,1,0,1,0,1,1,0
398,0.999202280356435,0.440433554374921,FL,2024-04-26,0,0,1,1,1,0,0,1,1,1
399,NA,NA,FL,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
402,0.016857468052881,0.00799851685696125,FL,2024-04-30,1,1,1,1,1,1,1,1,1,1
403,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,1.14643286069495,0.8394597177141,FL,2024-05-02,0,1,0,1,1,0,1,0,1,1
405,0.0177792241669452,0.0085833163059912,FL,2024-05-03,1,1,1,1,1,0,1,0,1,1
406,2.28300318087242,0.834709035068155,FL,2024-05-04,0,1,0,1,1,0,1,0,1,1
407,0.0176405746696757,0.00902570728109435,FL,2024-05-05,1,1,1,1,1,1,1,1,1,1
408,0.0608507134475095,0.0092644526472792,FL,2024-05-06,1,1,1,1,1,1,1,1,1,1
409,3.73972556050392,0.5839123393065,FL,2024-05-07,0,0,1,1,0,0,0,1,1,0
410,1.01717593775971,0.3039727262274335,FL,2024-05-08,1,1,1,0,1,0,1,1,0,1
411,1.0447989515397,0.439999695356061,FL,2024-05-09,1,1,1,1,0,0,1,1,1,0
412,0.0193114114225952,0.01035108342063915,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1
413,0.996079601021507,0.436912962013518,FL,2024-05-11,1,0,1,1,1,0,0,1,1,1
414,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,0.0726464769167707,0.0113229173723697,FL,2024-05-13,1,1,1,1,1,1,1,1,1,1
416,6.38073193524335,0.86215606149613,FL,2024-05-14,0,0,1,1,0,0,0,1,1,0
417,0.850644312013492,0.2943294315345455,FL,2024-05-15,1,0,1,1,1,0,0,1,1,1
418,0.0224609215902733,0.0124506980053209,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1
419,2.00526747457017,0.4352334093673955,FL,2024-05-17,0,1,1,1,0,0,1,1,1,0
420,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,0.00164992054080618,7.46482015457085e-4,GA,2024-04-07,1,1,1,1,1,1,1,1,1,1
422,1.28510746766672,0.4784968306996225,GA,2024-04-08,0,0,1,1,1,0,0,1,1,1
423,0.0223047652181849,7.60138898000775e-4,GA,2024-04-09,1,1,1,1,1,1,1,1,1,1
424,1.1611516629003,0.2394100608243225,GA,2024-04-10,0,0,1,1,1,0,0,1,1,1
425,0.0360641772120102,7.7759091555529e-4,GA,2024-04-11,1,1,1,1,1,1,1,1,1,1
426,1.33823384979479,0.95433906100601,GA,2024-04-12,0,0,1,1,1,0,0,1,1,1
427,0.0245030455874854,7.99021931453015e-4,GA,2024-04-13,1,1,1,1,1,1,1,1,1,1
428,1.3368400009078,0.953248049132135,GA,2024-04-14,0,0,1,1,1,0,0,1,1,1
429,NA,NA,GA,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.00183625732012659,8.39219754594375e-4,GA,2024-04-16,1,1,1,1,1,1,1,1,1,1
431,0.0166679145891775,8.54944738903355e-4,GA,2024-04-17,1,1,1,1,1,1,1,1,1,1
432,1.34107172386576,0.950755692640535,GA,2024-04-18,0,0,1,1,1,0,0,1,1,1
433,NA,NA,GA,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,NA,NA,GA,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,1.33260850422335,0.94779076493438,GA,2024-04-22,0,0,1,1,1,0,0,1,1,1
437,NA,NA,GA,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,0.00212028797117617,0.00100450052157861,GA,2024-04-24,1,1,1,1,1,1,1,1,1,1
439,NA,NA,GA,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,0.0105331909809701,0.00106284426362094,GA,2024-04-26,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,0.0207820306021527,0.00116753859375447,GA,2024-04-29,1,1,1,1,1,1,1,1,1,1
444,0.00253852748780246,0.001207796345623135,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1
445,0.00283201922697739,0.00125112588560581,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1
446,0.00320771920023534,0.001297804125548815,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1
447,1.21792635151575,0.471027668736827,GA,2024-05-03,0,1,1,1,0,0,1,1,1,0
448,1.20222577065876,0.475906971876745,GA,2024-05-04,0,1,0,1,1,0,1,0,1,1
449,0.00328893748460456,0.001461217867443745,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1
450,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,0.00371542186674223,0.001593666910426375,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1
452,0.0138703966882026,0.001668420836409605,GA,2024-05-08,1,1,1,1,1,1,1,1,1,1
453,0.00446156093918866,0.001749664544318825,GA,2024-05-09,1,1,1,1,1,1,1,1,1,1
454,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,0.00473050193135079,0.00193450692268203,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1
456,1.2813284698993,0.929114538786665,GA,2024-05-12,0,1,1,1,0,0,1,1,1,0
457,0.061456766704371,0.002154942927259365,GA,2024-05-13,1,1,1,1,1,0,1,1,1,0
458,1.26864136203681,0.91578169679652,GA,2024-05-14,0,0,1,1,1,0,0,1,1,1
459,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,1.05474837318929,0.308869328755793,GA,2024-05-16,0,1,1,1,0,0,1,1,1,0
461,1.83105869016278,0.4580506743797085,GA,2024-05-17,0,0,1,1,0,0,0,1,1,0
462,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,1.27555241158919,0.894757870738945,IA,2024-04-07,0,0,1,1,1,1,0,1,1,0
506,0.0684557445790419,0.003828777793226765,IA,2024-04-08,1,1,1,1,1,1,1,1,1,1
507,0.0189969691386348,0.003940617916540885,IA,2024-04-09,1,1,1,1,1,1,1,1,1,1
508,0.0699082631747729,0.00405876512371553,IA,2024-04-10,1,1,1,1,1,1,1,1,1,1
509,0.819203004745399,0.18066394514894701,IA,2024-04-11,1,0,1,1,1,0,0,1,1,1
510,0.0214822639328873,0.004314956174542425,IA,2024-04-12,1,1,1,1,1,1,1,1,1,1
511,0.0055355854259789,0.004453539856741565,IA,2024-04-13,1,1,1,1,1,1,1,1,1,1
512,NA,NA,IA,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,0.00594485882966017,0.0047532118737802,IA,2024-04-15,1,1,1,1,1,1,1,1,1,1
514,1.10346564760632,0.44002334334378,IA,2024-04-16,0,0,1,1,1,0,0,1,1,1
515,1.24160420087706,0.87266418748536,IA,2024-04-17,0,0,1,1,1,0,0,1,1,1
516,0.00734608990745989,0.00526441903376675,IA,2024-04-18,1,1,1,1,1,1,1,1,1,1
517,1.08302971501796,0.4364960501659935,IA,2024-04-19,0,0,1,1,1,0,0,1,1,1
518,0.0073336448285457,0.00565139316322295,IA,2024-04-20,1,1,1,1,1,0,1,1,1,0
519,NA,NA,IA,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,NA,NA,IA,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,0.00824538830987,0.0063119000265869,IA,2024-04-23,1,1,1,1,1,1,1,1,1,1
522,0.00867702042998143,0.0065560557930003,IA,2024-04-24,1,1,1,1,1,1,1,1,1,1
523,0.00819006427545325,0.00681349625326925,IA,2024-04-25,1,1,1,1,1,0,0,1,1,1
524,0.0329747845980601,0.00708511127916645,IA,2024-04-26,1,1,1,1,1,1,1,1,1,1
525,NA,NA,IA,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,0.0104759849304384,0.0076748756904731,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1
527,0.128596034666769,0.0079952856755232,IA,2024-04-29,1,1,1,1,1,1,1,1,1,1
528,0.0416765488335217,0.00833441387355515,IA,2024-04-30,1,1,1,1,1,0,1,1,1,0
529,0.845136253579438,0.282546102221584,IA,2024-05-01,1,0,1,1,1,0,0,1,1,1
530,0.0108630976084129,0.00907472656907045,IA,2024-05-02,1,1,1,1,1,1,1,1,1,1
531,0.0464106623083031,0.00947924896288575,IA,2024-05-03,1,1,1,1,1,1,1,1,1,1
532,0.967216409975642,0.414265776089813,IA,2024-05-04,0,0,1,1,1,0,0,1,1,1
533,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
534,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
535,1.14043775485271,0.80572642978387,IA,2024-05-07,0,0,1,1,1,1,1,1,1,1
536,0.0173896366188608,0.01192961612825075,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1
537,0.72593388825913,0.2737847682647905,IA,2024-05-09,1,0,1,1,1,0,0,1,1,1
538,0.0193744712086616,0.0131600609192177,IA,2024-05-10,1,1,1,1,1,1,1,1,1,1
539,1.09753850566801,0.78613320584114,IA,2024-05-11,0,0,1,1,1,1,1,1,1,1
540,NA,NA,IA,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,0.0256558563020416,0.01536421311337405,IA,2024-05-13,1,1,1,1,1,1,1,1,1,1
542,1.0559681646862,0.769252000029005,IA,2024-05-14,0,0,1,1,1,0,0,1,1,1
543,1.04373830035259,0.76314066486105,IA,2024-05-15,0,0,1,1,1,0,0,1,1,1
544,NA,NA,IA,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
545,1.01821026062457,0.750106797441305,IA,2024-05-17,0,0,1,1,1,1,1,1,1,1
546,0.111144484881953,0.02035190269880535,IA,2024-05-18,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2024-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2024-04-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2024-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2024-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2024-04-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2024-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2024-04-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2024-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2024-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2024-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2024-04-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2024-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2024-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2024-04-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2024-04-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2024-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2024-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2024-04-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2024-04-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2024-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2024-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
