...1,es_score,brier_score,location,target_date,X21L_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23F_50_CI,X23H_50_CI,X23I_50_CI,X24A_50_CI,other_50_CI,X21L_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23F_95_CI,X23H_95_CI,X23I_95_CI,X24A_95_CI,other_95_CI
560,NA,NA,ID,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,0.742706029588083,0.511413487325445,ID,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
566,NA,NA,ID,2023-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2024-01-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,0.749683886560374,0.536036078666955,ID,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
579,NA,NA,ID,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2024-01-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2024-01-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,0.747681416705664,0.555145683103375,ID,2024-01-09,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
585,NA,NA,ID,2024-01-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2024-01-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.58356715871225,0.332863663014163,IL,2023-12-03,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,0
590,3.76378747961748,0.3526743046451755,IL,2023-12-04,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
591,6.49661357267068,0.371079162153088,IL,2023-12-05,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0
592,3.6543011029485,0.399809846857153,IL,2023-12-06,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
593,5.20839019529444,0.3907599279600315,IL,2023-12-07,1,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
594,2.1574980818087,0.325128748121538,IL,2023-12-08,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1
595,5.60808037328855,0.4272404658756155,IL,2023-12-09,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
596,3.84443706527749,0.40797054597849,IL,2023-12-10,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,0
597,2.55057260537339,0.3441392252597335,IL,2023-12-11,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0
598,1.9893995908414,0.331537805228225,IL,2023-12-12,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0
599,3.10033480801198,0.3387951941672595,IL,2023-12-13,1,1,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
600,8.24770921508756,0.4315226766522235,IL,2023-12-14,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0
601,3.05218240753092,0.3794187328863975,IL,2023-12-15,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0
602,6.28415374077571,0.401016323682356,IL,2023-12-16,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
603,3.86007301704935,0.380646724206094,IL,2023-12-17,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0
604,6.33644927648403,0.3539289493479265,IL,2023-12-18,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0
605,11.5486746704361,0.3880140604223085,IL,2023-12-19,1,1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0
606,15.3900967156883,0.3692725526303335,IL,2023-12-20,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
607,7.55537321104145,0.3597990421593205,IL,2023-12-21,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0
608,7.99578728906409,0.3876283390222695,IL,2023-12-22,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0
609,2.26984537048111,0.3580506116863535,IL,2023-12-23,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0
610,5.00094756009996,0.3513528370650195,IL,2023-12-24,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0
611,3.25776986787023,0.359674643096368,IL,2023-12-25,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0
612,5.19440696083885,0.3148694675041335,IL,2023-12-26,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0
613,14.0570417277771,0.3320640067777755,IL,2023-12-27,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
614,9.12334817598934,0.348681178000398,IL,2023-12-28,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
615,7.18193401549549,0.3307832533430965,IL,2023-12-29,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0
616,8.07947640731996,0.313445524102305,IL,2023-12-30,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0
617,4.19358047500717,0.333401569242878,IL,2023-12-31,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0
618,9.82479616136986,0.3634491203591155,IL,2024-01-01,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
619,10.2537196744904,0.331635158997741,IL,2024-01-02,1,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
620,11.8860832210322,0.3329344363030595,IL,2024-01-03,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0
621,3.93208318726168,0.366237839564632,IL,2024-01-04,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1
622,4.67084093957395,0.301588373302597,IL,2024-01-05,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1
623,5.83534751905824,0.3129923728859955,IL,2024-01-06,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,0
624,9.22709784644573,0.2733656798040885,IL,2024-01-07,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0
625,14.780558564607,0.312525177062912,IL,2024-01-08,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
626,2.87687921112875,0.316011873748179,IL,2024-01-09,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,0,1
627,8.53396554404426,0.274929248385152,IL,2024-01-10,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0
628,12.9136106268955,0.3105401806263155,IL,2024-01-11,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0
629,3.97475322781983,0.298408800063639,IL,2024-01-12,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0
630,2.58474908381762,0.3263226753147215,IL,2024-01-13,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1
631,0.503787588377842,0.306504468764705,IN,2023-12-03,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
632,3.23932147781168,0.3679090721307515,IN,2023-12-04,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0
633,1.44326398497484,0.398377686620392,IN,2023-12-05,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0
634,1.10248652349882,0.4772044898081165,IN,2023-12-06,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1
635,NA,NA,IN,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,NA,NA,IN,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
637,NA,NA,IN,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,NA,NA,IN,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,1.46150025137064,0.4506141598153475,IN,2023-12-11,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0
640,1.16508675702694,0.564890274611265,IN,2023-12-12,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
641,1.21272527556433,0.4152582492529105,IN,2023-12-13,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
642,1.57478835413661,0.416369905311444,IN,2023-12-14,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1
643,2.61492556418243,0.4120527400493155,IN,2023-12-15,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0
644,0.834624058378368,0.437588035566303,IN,2023-12-16,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
645,1.43031852251809,0.292836780624874,IN,2023-12-17,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0
646,0.833543513471027,0.422819543658594,IN,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
647,1.26613080265237,0.3529908132996675,IN,2023-12-19,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0
648,0.74323807509194,0.376838400538291,IN,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1
649,1.31438258338502,0.4317239095406525,IN,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1
650,1.44813878707806,0.370903857681705,IN,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0
651,NA,NA,IN,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.374627789035558,0.2921552484796425,IN,2023-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
653,0.374743118150661,0.292142886047107,IN,2023-12-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
654,1.2679405287452,0.408103425599772,IN,2023-12-26,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
655,1.04670852330352,0.366360953574162,IN,2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
656,1.44977596118072,0.4566911776918395,IN,2023-12-28,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0
657,NA,NA,IN,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658,NA,NA,IN,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,1.21137711473247,0.384827001630294,IN,2023-12-31,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1
660,0.532419855197908,0.380165880307379,IN,2024-01-01,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
661,4.6357165615512,0.3755087670227815,IN,2024-01-02,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1
662,1.55722943843851,0.351570360246061,IN,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1
663,0.495085787607974,0.3302346812496535,IN,2024-01-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
664,0.520713942839042,0.3613208283419505,IN,2024-01-05,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
665,NA,NA,IN,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.388498240082277,0.2964376701116915,IN,2024-01-07,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1
667,0.478741515593317,0.3220682644576125,IN,2024-01-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1
668,0.815871994706985,0.583704858197995,IN,2024-01-09,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
669,1.09806558194188,0.3368633073837675,IN,2024-01-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
670,0.945626598968488,0.3007552813877955,IN,2024-01-11,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1
671,NA,NA,IN,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672,1.06459519647444,0.321425741820683,IN,2024-01-13,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
673,NA,NA,KS,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.694845337580622,0.4979033256330835,KS,2023-12-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
675,0.878618229256566,0.4381377458163605,KS,2023-12-05,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1
676,1.21391552565799,0.489204452133401,KS,2023-12-06,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0
677,1.40729261364039,0.4713204906591375,KS,2023-12-07,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1
678,0.685562298344668,0.4690508118487775,KS,2023-12-08,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
679,NA,NA,KS,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,1.08189455720509,0.375385128017979,KS,2023-12-11,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1
682,0.777740959096715,0.40503385470032,KS,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
683,0.985963997832281,0.475861311962254,KS,2023-12-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
684,NA,NA,KS,2023-12-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,0.843582998195806,0.428963657979937,KS,2023-12-15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0
686,NA,NA,KS,2023-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.930338492356601,0.4709109239376475,KS,2023-12-18,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
689,NA,NA,KS,2023-12-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,0.619934436819361,0.370438221851695,KS,2023-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
691,NA,NA,KS,2023-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,0.610730573639517,0.421378046309968,KS,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
693,NA,NA,KS,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,2.09355320792016,0.4405968162490665,KS,2023-12-26,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1
697,0.597017764967524,0.402278816628824,KS,2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
698,0.596481820455186,0.398534833389792,KS,2023-12-28,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
699,NA,NA,KS,2023-12-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,1.97744052927702,0.37999146473423,KS,2024-01-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0
704,3.14662728930839,0.3722695183184725,KS,2024-01-03,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0
705,NA,NA,KS,2024-01-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,0.603993005671248,0.418897622128605,KS,2024-01-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1
707,0.586651169446547,0.365123035294154,KS,2024-01-06,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0
708,NA,NA,KS,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.578071602443427,0.357586200474968,KS,2024-01-08,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1
710,NA,NA,KS,2024-01-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.766783672706911,0.3823471171863365,KS,2024-01-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
712,0.936046811322378,0.448265284228173,KS,2024-01-11,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
713,NA,NA,KS,2024-01-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2024-01-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-12-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,1.07196102161701,0.389989156175058,KY,2023-12-04,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0
717,1.07749157776389,0.367308930406265,KY,2023-12-05,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
718,0.502687867673381,0.335586053486676,KY,2023-12-06,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
719,NA,NA,KY,2023-12-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-12-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,0.677934666737268,0.472002943902818,KY,2023-12-10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1
723,NA,NA,KY,2023-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,0.493660900072753,0.32550538466639,KY,2023-12-12,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
725,0.815017894602663,0.569125883576985,KY,2023-12-13,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
726,0.485937865680306,0.3217771456483655,KY,2023-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
727,1.04938822041252,0.510748917532155,KY,2023-12-15,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
728,0.643002700800092,0.4484212797526765,KY,2023-12-16,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
729,NA,NA,KY,2023-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0.819761824406654,0.414339755118079,KY,2023-12-18,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
731,1.51838468128589,0.4363618697436195,KY,2023-12-19,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0
732,0.611244838196487,0.4345463543745825,KY,2023-12-20,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
733,0.614350253187081,0.4313328177773145,KY,2023-12-21,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
734,0.61017801205985,0.4282235106567345,KY,2023-12-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
735,NA,NA,KY,2023-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-12-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-12-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,0.661921157436095,0.35609597047511,KY,2023-12-26,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
739,1.32145299275433,0.3899023528966275,KY,2023-12-27,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
740,NA,NA,KY,2023-12-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,1.12940702405458,0.368825780313088,KY,2023-12-29,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
742,NA,NA,KY,2023-12-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-12-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
744,NA,NA,KY,2024-01-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,1.59215841470339,0.56144279688509,KY,2024-01-02,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
746,1.41183627732909,0.453553926742304,KY,2024-01-03,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0
747,0.918283625647762,0.447239962381167,KY,2024-01-04,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
748,0.57638568534348,0.332181186680606,KY,2024-01-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
749,NA,NA,KY,2024-01-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
750,NA,NA,KY,2024-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
