...1,es_score,brier_score,location,target_date,X21L_50_CI,X22A_50_CI,X22B_50_CI,X22D_50_CI,X22E_50_CI,X22F_50_CI,X23A_50_CI,other_50_CI,X21L_95_CI,X22A_95_CI,X22B_95_CI,X22D_95_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,other_95_CI
541,4.68779175158783,0.3321350693205635,IA,2022-12-19,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
542,5.882262809948,0.3471715554279595,IA,2022-12-20,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
543,3.23315999063745,0.337273718646154,IA,2022-12-21,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1
544,1.44791649283495,0.454884557909473,IA,2022-12-22,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,1
545,0.598575872491716,0.2516079413280485,IA,2022-12-23,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
546,1.8760292685655,0.217897584658272,IA,2022-12-24,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1,1
547,NA,NA,ID,2022-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,0.335188412054011,0.190144991888294,ID,2022-11-14,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
549,2.02412034325174,0.3780935895714945,ID,2022-11-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
550,0.377734237329304,0.232872051986618,ID,2022-11-16,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
551,0.834944319086329,0.56647170736536,ID,2022-11-17,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
552,3.18590573655339,0.455782562332192,ID,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
553,0.270016826457959,0.0733048223929845,ID,2022-11-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
554,NA,NA,ID,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,0.914027137935697,0.3047510858222,ID,2022-11-21,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
556,0.977205144071131,0.252224550634547,ID,2022-11-22,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
557,NA,NA,ID,2022-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2022-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,0.338747082289362,0.2769094878933005,ID,2022-11-26,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
561,0.261238260844962,0.224243154171653,ID,2022-11-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
562,1.15798487972751,0.1342620786752985,ID,2022-11-28,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
563,1.9482241208743,0.406428709184139,ID,2022-11-29,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
564,0.172958629694322,0.1520034322546575,ID,2022-11-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
565,NA,NA,ID,2022-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,1.34699678893608,0.303244672625311,ID,2022-12-02,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
567,0.461280417915413,0.2572116688455815,ID,2022-12-03,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
568,1.13591875780592,0.319097128930981,ID,2022-12-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
569,1.11005206276831,0.3054275950040685,ID,2022-12-05,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
570,0.425126083448978,0.2450492745346205,ID,2022-12-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
571,0.891387905716019,0.4007656881801065,ID,2022-12-07,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1
572,0.672895400654572,0.2465313878555775,ID,2022-12-08,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
573,NA,NA,ID,2022-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2022-12-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,0.379428407493692,0.2845810597590005,ID,2022-12-12,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
577,1.15410447567583,0.226701316225768,ID,2022-12-13,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
578,0.318750796782675,0.1990296802392715,ID,2022-12-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
579,2.19473541546595,0.321386160263218,ID,2022-12-15,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
580,0.994997585420601,0.71199845880617,ID,2022-12-16,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
581,NA,NA,ID,2022-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2022-12-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,0.604765014044997,0.155044667320077,ID,2022-12-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
584,0.534130360460865,0.3814918783263865,ID,2022-12-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
585,NA,NA,ID,2022-12-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2022-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,0.187739367593755,0.1274885623429995,ID,2022-12-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
588,0.166313848279532,0.121551985538582,ID,2022-12-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
589,5.78502661814425,0.31287021471508,IL,2022-11-13,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1
590,17.6519770763788,0.338166839092694,IL,2022-11-14,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
591,11.3658728498866,0.3609878150457955,IL,2022-11-15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
592,21.3989996083044,0.333388033005566,IL,2022-11-16,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
593,17.0680856045097,0.359961564457905,IL,2022-11-17,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1
594,10.3074514100288,0.313870121457685,IL,2022-11-18,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1
595,7.12167752317278,0.315203316466312,IL,2022-11-19,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
596,6.79288339439134,0.3121349253341965,IL,2022-11-20,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0
597,8.97215224995233,0.3680833402178935,IL,2022-11-21,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0
598,8.92410547145613,0.3334517813385025,IL,2022-11-22,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0
599,31.9709920074991,0.3398840812894085,IL,2022-11-23,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0
600,1.80333508366658,0.2001280268966705,IL,2022-11-24,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1
601,16.9267871251514,0.3504871032645,IL,2022-11-25,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1
602,10.2289777869428,0.3129311273334635,IL,2022-11-26,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
603,19.7879983627119,0.3259790898046775,IL,2022-11-27,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,1
604,32.4914430707505,0.320413032120138,IL,2022-11-28,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
605,11.5739604297681,0.332354390127741,IL,2022-11-29,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
606,6.69054180811567,0.2936984706144925,IL,2022-11-30,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
607,25.3130585157812,0.30015309051213,IL,2022-12-01,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
608,19.413684296625,0.330050822279628,IL,2022-12-02,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1
609,16.5963911092791,0.3067016231628695,IL,2022-12-03,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
610,12.212677864736,0.3150764121738335,IL,2022-12-04,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0
611,4.6274138838654,0.337134692427536,IL,2022-12-05,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
612,16.2559993085441,0.295154841576097,IL,2022-12-06,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0
613,34.098857872469,0.2742978895945955,IL,2022-12-07,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
614,14.5063082387855,0.285454446240329,IL,2022-12-08,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0
615,14.1166258688309,0.283989274314634,IL,2022-12-09,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1
616,15.1777671616482,0.27632814914056397,IL,2022-12-10,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,1
617,3.78205370565352,0.289082552608349,IL,2022-12-11,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1
618,28.8612173057931,0.265494774636375,IL,2022-12-12,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
619,14.641628540659,0.2649474870834805,IL,2022-12-13,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
620,20.0215315707155,0.256816116709001,IL,2022-12-14,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0
621,17.845492430574,0.2467886294098855,IL,2022-12-15,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
622,2.95769597840247,0.3052601342954535,IL,2022-12-16,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0
623,9.60636834623556,0.2682115616615245,IL,2022-12-17,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
624,9.45958013700073,0.2460613591014445,IL,2022-12-18,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
625,20.2175709726421,0.2278806534700425,IL,2022-12-19,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
626,7.06958387891655,0.267634096602233,IL,2022-12-20,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
627,7.25637558536697,0.2441945529102395,IL,2022-12-21,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
628,3.86470476305806,0.249030367952427,IL,2022-12-22,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
629,4.73662110577352,0.2350467071869945,IL,2022-12-23,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
630,2.0053848935087,0.2873062678458215,IL,2022-12-24,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1
631,1.35088396113565,0.306793388618308,IN,2022-11-13,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
632,5.25918334100548,0.306735679529178,IN,2022-11-14,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
633,3.80476093365037,0.301713138523316,IN,2022-11-15,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1
634,8.13420325758216,0.352001118739376,IN,2022-11-16,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
635,3.68757217609896,0.286105429223306,IN,2022-11-17,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
636,3.57694460338911,0.3328737018571225,IN,2022-11-18,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
637,1.85419186735763,0.3046703499373025,IN,2022-11-19,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
638,1.21144353465179,0.320926684033651,IN,2022-11-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
639,4.88863881982853,0.33433414208025253,IN,2022-11-21,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
640,1.53870112397181,0.244200814130168,IN,2022-11-22,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1
641,2.95499485314645,0.2843801344911425,IN,2022-11-23,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
642,NA,NA,IN,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643,8.68883808905876,0.336221318527853,IN,2022-11-25,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1
644,3.1365871797692,0.3080076140690405,IN,2022-11-26,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
645,5.50190864647807,0.3430852297578335,IN,2022-11-27,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0
646,6.27082792729859,0.3185583278369585,IN,2022-11-28,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1
647,3.38590069406471,0.316206666492335,IN,2022-11-29,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
648,9.14551822095569,0.331950482489164,IN,2022-11-30,1,1,0,1,0,1,1,0,1,0,0,0,0,1,1,0
649,10.5819701347293,0.304010478268433,IN,2022-12-01,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
650,12.9404867390221,0.3898902274455455,IN,2022-12-02,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
651,2.20971195082452,0.2809797732325035,IN,2022-12-03,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
652,12.6398573730978,0.3649870930171585,IN,2022-12-04,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
653,6.18162546219292,0.3253997839678615,IN,2022-12-05,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1
654,5.12498638322159,0.317200241235563,IN,2022-12-06,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0
655,3.49556711942364,0.314739475799701,IN,2022-12-07,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1
656,8.85030185634113,0.3595369476523995,IN,2022-12-08,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
657,4.67642623310131,0.3293386358675,IN,2022-12-09,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0
658,3.67831154769384,0.3265824184735175,IN,2022-12-10,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1
659,12.3548680695872,0.286501228826312,IN,2022-12-11,1,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1
660,9.47460136253385,0.327165429428595,IN,2022-12-12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
661,8.09633475556106,0.283340387023835,IN,2022-12-13,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1
662,9.89336077269478,0.31663348027935,IN,2022-12-14,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
663,15.7542571981586,0.314751469350768,IN,2022-12-15,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
664,10.7075037227134,0.287778654028931,IN,2022-12-16,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1
665,7.78119288894778,0.274594616760714,IN,2022-12-17,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1,0
666,1.41090554505522,0.29684127512368,IN,2022-12-18,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
667,10.0188845233458,0.30516366582827,IN,2022-12-19,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
668,6.95070091372289,0.320910766581274,IN,2022-12-20,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
669,3.28412962865315,0.3365200335944505,IN,2022-12-21,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
670,1.52972456763682,0.3306472390998,IN,2022-12-22,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
671,2.97429774886603,0.450477920510858,IN,2022-12-23,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1
672,1.70294158121233,0.58278027739574,IN,2022-12-24,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1
673,0.636625860321861,0.345472922365197,KS,2022-11-13,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
674,1.75618524848552,0.392560600696545,KS,2022-11-14,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1
675,0.911949637780559,0.220104459724225,KS,2022-11-15,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
676,2.40320932560515,0.344616518033798,KS,2022-11-16,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
677,4.32921789954817,0.401644987936818,KS,2022-11-17,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
678,0.850976176509536,0.2141206667601445,KS,2022-11-18,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0
679,3.09527254637183,0.4701683248832685,KS,2022-11-19,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
680,1.80334786224359,0.366060144609304,KS,2022-11-20,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
681,1.56003149529071,0.287643236879988,KS,2022-11-21,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1
682,2.60639801998768,0.39435090770217,KS,2022-11-22,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1
683,0.453124581674595,0.3064174171141405,KS,2022-11-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
684,NA,NA,KS,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,1.08590622552964,0.189747590339082,KS,2022-11-25,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
686,2.62586539793021,0.4066568602687015,KS,2022-11-26,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
687,2.55567393185078,0.335177934733376,KS,2022-11-27,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
688,1.47815289346219,0.293342480540499,KS,2022-11-28,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
689,4.32265551254046,0.3705292270560955,KS,2022-11-29,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
690,1.19033820303543,0.315971956363776,KS,2022-11-30,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
691,0.318755197617213,0.2769551573987255,KS,2022-12-01,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
692,1.42040615468605,0.1507050619550865,KS,2022-12-02,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
693,4.21251739220736,0.354393080008585,KS,2022-12-03,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
694,0.745906706885297,0.3926728610042325,KS,2022-12-04,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
695,1.15461651832285,0.30731205643933,KS,2022-12-05,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
696,4.0255851561511,0.30056351473275,KS,2022-12-06,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
697,2.17159727578443,0.381506037274136,KS,2022-12-07,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
698,1.7341732599077,0.3602838278456675,KS,2022-12-08,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
699,0.971726919986597,0.275925399344875,KS,2022-12-09,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1
700,1.0207126199056,0.3137625074947895,KS,2022-12-10,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
701,NA,NA,KS,2022-12-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,2.425250776214,0.279545349850609,KS,2022-12-12,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
703,2.52135541683075,0.2447502055611235,KS,2022-12-13,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
704,1.70194784220945,0.223480173355754,KS,2022-12-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
705,0.782566443181376,0.2460945341515065,KS,2022-12-15,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
706,0.246533245817307,0.1978847072588645,KS,2022-12-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
707,1.28869425139966,0.315144672283351,KS,2022-12-17,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0
708,1.58042358722865,0.262904949594597,KS,2022-12-18,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0
709,1.54561043171222,0.3262667584374015,KS,2022-12-19,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0
710,0.659564742537117,0.198785652023773,KS,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
711,1.15766243115279,0.1793529588490055,KS,2022-12-21,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
712,0.834643857553878,0.3129158897118315,KS,2022-12-22,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1
713,NA,NA,KS,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,1.91121752304964,0.524779128627185,KS,2022-12-24,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
715,0.0558988274422724,0.037424424894828,KY,2022-11-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
716,3.02640469375669,0.4019244036372385,KY,2022-11-14,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1
717,0.40018499045222,0.1969130102979325,KY,2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
718,1.19634888975062,0.474973894618147,KY,2022-11-16,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
719,0.373514583700021,0.195237234965985,KY,2022-11-17,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
720,0.81165810201668,0.2436676771829565,KY,2022-11-18,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
721,0.876714149026363,0.627428985526955,KY,2022-11-19,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
722,NA,NA,KY,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.254265667038498,0.0543602817540615,KY,2022-11-21,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
724,1.59473278460988,0.3268926516019615,KY,2022-11-22,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1
725,1.83625098610153,0.375598006115156,KY,2022-11-23,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1
726,NA,NA,KY,2022-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,1.84677341353159,0.3544442731439185,KY,2022-11-25,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1
728,1.88122967614297,0.311455298601443,KY,2022-11-26,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
729,0.64108208218011,0.2491466499223085,KY,2022-11-27,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
730,1.11065114328643,0.2338732421244265,KY,2022-11-28,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0
731,5.58232225631282,0.663843725308485,KY,2022-11-29,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1
732,1.09315205876815,0.280259549748241,KY,2022-11-30,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
733,1.59698174992673,0.2744470442546005,KY,2022-12-01,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
734,6.89524166533705,0.4580029119117325,KY,2022-12-02,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,1
735,1.65378254362786,0.311412582319887,KY,2022-12-03,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
736,1.40112768191131,0.4543121016458595,KY,2022-12-04,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
737,1.39093965879664,0.286525406512957,KY,2022-12-05,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1
738,7.47925571136618,0.3746760577812455,KY,2022-12-06,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0
739,0.651763129067846,0.1867074016932625,KY,2022-12-07,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
740,1.19312367925445,0.269558081001814,KY,2022-12-08,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
741,2.82722684988167,0.3483913869863195,KY,2022-12-09,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1
742,1.19931317372912,0.54349147684699,KY,2022-12-10,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1
743,1.51167009999435,0.530182845604695,KY,2022-12-11,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1
744,2.05451041649471,0.3080470596456385,KY,2022-12-12,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
745,1.59365569208743,0.71572826091116,KY,2022-12-13,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1
746,1.68595912502551,0.324205729106568,KY,2022-12-14,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
747,2.5415289277442,0.3924304521742395,KY,2022-12-15,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
748,2.18280078643944,0.276236698669563,KY,2022-12-16,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
749,0.972456906506619,0.286754105307452,KY,2022-12-17,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
750,0.876386422160843,0.3417274022288485,KY,2022-12-18,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
751,1.82530223785221,0.2763298322172285,KY,2022-12-19,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
752,0.529141335215603,0.251208367051498,KY,2022-12-20,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
753,2.25184472216534,0.4795501520424215,KY,2022-12-21,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,1
754,1.16628225528763,0.2905074001085125,KY,2022-12-22,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
755,NA,NA,KY,2022-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
756,1.00764716005003,0.7045555380504,KY,2022-12-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
757,1.01890673835043,0.358884756799623,LA,2022-11-13,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
758,0.589149234739962,0.1815764782287695,LA,2022-11-14,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
759,0.613415194452955,0.183755280025396,LA,2022-11-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
760,1.23313420854069,0.167475915359169,LA,2022-11-16,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1
761,1.37160525601342,0.309339555043659,LA,2022-11-17,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1
762,0.974180007930766,0.4236422479776525,LA,2022-11-18,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
763,NA,NA,LA,2022-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
764,NA,NA,LA,2022-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,2.54416161483802,0.506531156195105,LA,2022-11-21,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0
766,0.236243498647843,0.164416930556103,LA,2022-11-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
767,1.49692815956668,0.1726686114575445,LA,2022-11-23,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
