...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
219,1.78187500087496,0.3710803163211745,CO,2023-07-31,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1
220,2.11815598702119,0.388290457736,CO,2023-08-01,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1
221,0.984540041985753,0.4728673444064705,CO,2023-08-02,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
222,1.19877654306739,0.422156789035392,CO,2023-08-03,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1
223,2.78466962168015,0.485810225341905,CO,2023-08-04,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
224,0.50909459456056,0.3499624339816845,CO,2023-08-05,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
225,1.24702130776828,0.4899001458597635,CO,2023-08-06,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,0
226,1.26575099912635,0.414186899225136,CO,2023-08-07,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1
227,0.617168151900302,0.388092571124656,CO,2023-08-08,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
228,0.710033326560948,0.494536919107376,CO,2023-08-09,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
229,0.563337660842818,0.4288748454669255,CO,2023-08-10,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1
230,1.10143604088713,0.3801162950847145,CO,2023-08-11,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1
231,0.610187811812178,0.365976217959695,CO,2023-08-12,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
232,0.698877758384287,0.3790633298125975,CO,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
233,0.711029965007903,0.3769507395415995,CO,2023-08-14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
234,NA,NA,CO,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.926076822316243,0.422952812175944,CO,2023-08-16,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
236,NA,NA,CO,2023-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,2.14944218552821,0.3931994217156815,CO,2023-08-18,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
238,NA,NA,CO,2023-08-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,1.14152563687892,0.368883653772448,CO,2023-08-20,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1
240,0.84756575021872,0.437038813253384,CO,2023-08-21,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
241,1.13075618541738,0.355874244766429,CO,2023-08-22,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
242,2.63464268434505,0.405984547218433,CO,2023-08-23,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1
243,0.596575157547706,0.3755421609754355,CO,2023-08-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244,1.8038153231315,0.363192712245469,CO,2023-08-25,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
245,1.00689725513108,0.3585370271756525,CO,2023-08-26,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1
246,0.461569495223154,0.3720716956373825,CO,2023-08-27,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
247,1.46085499673099,0.433146779619762,CO,2023-08-28,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
248,1.11797193232589,0.3690459085602715,CO,2023-08-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
249,1.67900527460277,0.3875337332684785,CO,2023-08-30,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1
250,1.6434151040995,0.405342955874789,CO,2023-08-31,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1
251,3.26872103124215,0.404301061647472,CO,2023-09-01,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1
252,1.17918150577595,0.4241455197580885,CO,2023-09-02,0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1
253,NA,NA,CT,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,2.16832661727142,0.4658755221841175,CT,2023-07-24,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1
255,0.802630642482152,0.568803488517435,CT,2023-07-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0
256,1.40010428869774,0.41983803886276,CT,2023-07-26,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,1
257,NA,NA,CT,2023-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.559300222564382,0.4102612135931165,CT,2023-07-28,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
259,0.485726525656819,0.315110808381782,CT,2023-07-29,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.887661866927765,0.4169577583666905,CT,2023-07-31,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
262,0.843427525738387,0.410339159302581,CT,2023-08-01,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
263,0.840473528174416,0.410384185237492,CT,2023-08-02,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
264,0.907391847564432,0.4670761060888515,CT,2023-08-03,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
265,1.23050881622717,0.42551583933063297,CT,2023-08-04,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
266,0.479412938915551,0.315363876218254,CT,2023-08-05,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
267,0.559660550045169,0.4086017992628545,CT,2023-08-06,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
268,1.09180020099594,0.377049344928464,CT,2023-08-07,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
269,0.65058122662862,0.3771357825323815,CT,2023-08-08,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
270,0.566259171530427,0.408476783599458,CT,2023-08-09,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
271,1.90028905088568,0.4662352730121075,CT,2023-08-10,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0
272,0.6718868249311,0.4765916024803035,CT,2023-08-11,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
273,0.586470616783168,0.4085755228010875,CT,2023-08-12,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1
274,NA,NA,CT,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.531693161625987,0.41052779107259,CT,2023-08-14,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
276,1.4112549783668,0.4768668602818835,CT,2023-08-15,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
277,0.5350686348435,0.411341521873853,CT,2023-08-16,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
278,2.22385430230643,0.461764609724999,CT,2023-08-17,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1
279,1.19163026320972,0.410406420128945,CT,2023-08-18,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1
280,0.811495224377476,0.4453616152936975,CT,2023-08-19,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1
281,0.81078927280112,0.4371276617426465,CT,2023-08-20,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1
282,1.63683596818275,0.484880739281448,CT,2023-08-21,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1
283,1.65740624408317,0.411541514541733,CT,2023-08-22,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
284,1.19283295264201,0.412283978259918,CT,2023-08-23,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
285,0.968489913876713,0.385589474653,CT,2023-08-24,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1
286,2.98286751764427,0.477603337192021,CT,2023-08-25,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
287,1.92528110566988,0.4619669961365725,CT,2023-08-26,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1
288,2.20215526817916,0.482860252255882,CT,2023-08-27,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
289,3.19755927068374,0.4622826846853235,CT,2023-08-28,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0
290,2.07904225764878,0.453986193042812,CT,2023-08-29,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
291,2.66628333564519,0.470065421464503,CT,2023-08-30,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
292,1.16149320835489,0.4349834770584025,CT,2023-08-31,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
293,1.37269881284137,0.448599463820422,CT,2023-09-01,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
294,0.508065966344114,0.4202339754149655,CT,2023-09-02,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
295,NA,NA,DC,2023-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.64183468216744,0.569028401369725,DC,2023-07-24,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1
297,1.02244392241171,0.442430760714739,DC,2023-07-25,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1
298,1.33960083970151,0.325338926782702,DC,2023-07-26,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
299,0.724512214691456,0.503750640182605,DC,2023-07-27,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
300,0.69124603675687,0.44604735561158,DC,2023-07-28,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1
301,0.720954973285888,0.375091481373842,DC,2023-07-29,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1
302,0.871809311590353,0.4359082399423565,DC,2023-07-30,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1
303,0.528712508506898,0.4008690448860215,DC,2023-07-31,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
304,0.524892321694635,0.401981052530247,DC,2023-08-01,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
305,0.777714108799345,0.4051414176170995,DC,2023-08-02,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
306,1.79864752593737,0.487370152567906,DC,2023-08-03,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
307,1.54325018211934,0.4723551739019755,DC,2023-08-04,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1
308,0.423966362707311,0.309177331776843,DC,2023-08-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
309,1.18778930705979,0.4075666082698975,DC,2023-08-06,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1
310,1.22822861918706,0.4816837336050105,DC,2023-08-07,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1
311,1.26106869359669,0.411849990437464,DC,2023-08-08,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0
312,0.597182393524214,0.4108573206509485,DC,2023-08-09,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
313,1.62300577436115,0.4618917717752275,DC,2023-08-10,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
314,0.593871705430765,0.406777406707899,DC,2023-08-11,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
315,0.967840817992665,0.489087870831946,DC,2023-08-12,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
316,NA,NA,DC,2023-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.683574239321606,0.4483718608954685,DC,2023-08-14,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
318,NA,NA,DC,2023-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.872350909812329,0.4230045069432595,DC,2023-08-16,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
320,0.805039090579753,0.563750744512325,DC,2023-08-17,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
321,1.2283173365913,0.468210202013191,DC,2023-08-18,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1
322,0.746680845178423,0.4059382804022485,DC,2023-08-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
323,0.58030805386717,0.387779094605338,DC,2023-08-20,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1
324,0.5732898210673,0.424128973169206,DC,2023-08-21,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
325,1.58289197594683,0.432186087594525,DC,2023-08-22,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1
326,0.690214877091152,0.4558881507247405,DC,2023-08-23,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
327,1.98078562784309,0.447392528040508,DC,2023-08-24,1,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1
328,1.09473355542819,0.531264966302925,DC,2023-08-25,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1
329,0.783501910122801,0.3796489141254755,DC,2023-08-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
330,0.707117670725471,0.4989610208948385,DC,2023-08-27,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1
331,2.36732397703557,0.501095425159915,DC,2023-08-28,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
332,0.628987950324118,0.3729810527081925,DC,2023-08-29,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0
333,NA,NA,DC,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,1.07132106387485,0.4198681491406,DC,2023-08-31,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
335,0.908300918685253,0.4688381731901335,DC,2023-09-01,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1
336,NA,NA,DC,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.859482910039787,0.42472254617958,DE,2023-07-23,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
338,0.987459595941341,0.3361864891992045,DE,2023-07-24,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0
339,0.459567817252496,0.300748005307964,DE,2023-07-25,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
340,NA,NA,DE,2023-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.415545922942654,0.331190997945876,DE,2023-07-27,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
342,NA,NA,DE,2023-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2023-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.402680921153179,0.3213489958792535,DE,2023-08-02,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
348,NA,NA,DE,2023-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2023-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2023-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.11583993607108,0.320926914625827,DE,2023-08-06,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
352,1.68640392439264,0.594200015330225,DE,2023-08-07,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,0
353,0.717887270548814,0.371890068881008,DE,2023-08-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2023-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,NA,NA,DE,2023-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,NA,NA,DE,2023-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,0.732174700928801,0.3766218035971545,DE,2023-08-13,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1
359,0.736773219084631,0.3927824407799895,DE,2023-08-14,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1
360,1.17077509837315,0.4788165596367545,DE,2023-08-15,0,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1
361,3.20753535368975,0.4459157060909095,DE,2023-08-16,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0
362,1.47772213377478,0.3718857939175835,DE,2023-08-17,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1
363,0.904990744023688,0.448273859487017,DE,2023-08-18,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
364,0.763502046795809,0.4186416144222015,DE,2023-08-19,1,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1
365,NA,NA,DE,2023-08-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,1.50829394347678,0.3800174308016355,DE,2023-08-21,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
367,1.73278866381538,0.4185616675065765,DE,2023-08-22,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0
368,1.96216581337864,0.4226010695359755,DE,2023-08-23,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1
369,1.62476143637698,0.487131574913445,DE,2023-08-24,1,1,1,0,1,1,1,0,1,1,1,0,0,1,1,0
370,1.27032103327711,0.4278332027918015,DE,2023-08-25,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0
371,1.34654255792703,0.428925721887243,DE,2023-08-26,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
372,0.761452052677576,0.543618459161275,DE,2023-08-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
373,2.04815316811126,0.3704386297018985,DE,2023-08-28,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0
374,1.56562692593875,0.543348988860875,DE,2023-08-29,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0
375,NA,NA,DE,2023-08-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,NA,NA,DE,2023-08-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,NA,NA,DE,2023-09-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-09-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,3.03355947589969,0.4646946988915465,FL,2023-07-23,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1
380,2.70223746832643,0.3999335753283515,FL,2023-07-24,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1
381,2.12307598829548,0.397929257129403,FL,2023-07-25,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
382,5.33572906452854,0.4292973466493195,FL,2023-07-26,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1
383,2.66107075732888,0.404711305328776,FL,2023-07-27,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0
384,3.257769122382,0.4275826336531165,FL,2023-07-28,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0
385,1.11856494818625,0.399880014972189,FL,2023-07-29,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1
386,2.45459560134322,0.384177589730358,FL,2023-07-30,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1
387,5.88495425298815,0.4031539746701895,FL,2023-07-31,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
388,6.90998373295402,0.3811575155733435,FL,2023-08-01,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1
389,6.28327715489125,0.419321020158703,FL,2023-08-02,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
390,3.70467538493751,0.4122226622821435,FL,2023-08-03,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0
391,2.25805621230435,0.377783545262547,FL,2023-08-04,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1
392,3.57829847653959,0.4159230185492105,FL,2023-08-05,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1
393,2.88882023604449,0.3582817643282785,FL,2023-08-06,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
394,3.83335463115095,0.395911236006609,FL,2023-08-07,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0
395,4.85638639387205,0.402548516415793,FL,2023-08-08,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
396,10.0059063905525,0.40151169312346,FL,2023-08-09,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
397,1.25375180101623,0.419445214534015,FL,2023-08-10,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0
398,1.47206028022032,0.38695163860097,FL,2023-08-11,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1
399,NA,NA,FL,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,1.05705104860173,0.384720992730339,FL,2023-08-13,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
401,3.09837488284177,0.4411674544527395,FL,2023-08-14,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1
402,3.94936727511758,0.3938270995255285,FL,2023-08-15,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0
403,4.05281640275308,0.418349090045656,FL,2023-08-16,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
404,3.99229789890714,0.401135373568559,FL,2023-08-17,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
405,5.37028852182717,0.3996226263981625,FL,2023-08-18,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
406,2.78752856628369,0.3829714493257825,FL,2023-08-19,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1
407,0.978881159837647,0.397775493943048,FL,2023-08-20,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
408,8.3799743994727791,0.402999335600497,FL,2023-08-21,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
409,9.58722746540956,0.4039684950644155,FL,2023-08-22,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
410,6.76908642807645,0.4008523181577085,FL,2023-08-23,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0
411,14.461742047563,0.380303205089579,FL,2023-08-24,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
412,7.56118620845005,0.4004295678054345,FL,2023-08-25,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
413,4.70244696103217,0.403923016244474,FL,2023-08-26,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1
414,2.71875209054916,0.3886898572203,FL,2023-08-27,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1
415,12.2131841594051,0.423564477797631,FL,2023-08-28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
416,6.4663144368453,0.4002357841663475,FL,2023-08-29,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
417,8.41789236365229,0.3940483615507525,FL,2023-08-30,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1
418,4.62539266480021,0.4188319360137645,FL,2023-08-31,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
419,2.88928657306902,0.404656042931892,FL,2023-09-01,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1
420,1.36684500161478,0.3600551561234315,FL,2023-09-02,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1
421,0.740119489634732,0.53480780982559,GA,2023-07-23,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
422,2.02978803139461,0.441147067739253,GA,2023-07-24,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
423,1.13126987841607,0.3798566104932025,GA,2023-07-25,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0
424,1.3263638307583001,0.435138434888244,GA,2023-07-26,0,1,1,0,1,1,1,1,0,1,0,0,0,1,1,1
425,0.802358101495636,0.21942436666147,GA,2023-07-27,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
426,1.30842306849289,0.520842578302305,GA,2023-07-28,1,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1
427,2.34005610674347,0.49914866674929,GA,2023-07-29,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
428,1.30628422140306,0.215944415172122,GA,2023-07-30,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
429,0.949577924735696,0.478769933305023,GA,2023-07-31,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1
430,0.803542345794455,0.3465422405154375,GA,2023-08-01,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
431,1.4138263708281,0.3899071987474205,GA,2023-08-02,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1
432,2.66601739482156,0.2780268124102875,GA,2023-08-03,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1
433,0.811204651726262,0.400205693770775,GA,2023-08-04,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1
434,0.540231627967117,0.3241118621105065,GA,2023-08-05,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
435,0.643180552188009,0.438783930374386,GA,2023-08-06,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
436,1.44851989720369,0.355995607937395,GA,2023-08-07,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
437,1.94949013199068,0.4366652349570855,GA,2023-08-08,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0
438,1.45825562719383,0.3560676840046245,GA,2023-08-09,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
439,0.548741124336652,0.32546709253073,GA,2023-08-10,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
440,0.286534262379522,0.207692622211821,GA,2023-08-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
441,NA,NA,GA,2023-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.283829890068029,0.2072273431413445,GA,2023-08-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
443,1.69006145808063,0.3722467983829085,GA,2023-08-14,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0
444,1.04081182708036,0.280330895831155,GA,2023-08-15,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1
