...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
234,0.73063691885153,0.4672804048874325,CO,2024-06-04,1,0,1,1,1,1,1,0,0,1,1,1,1,1
235,1.53299582386718,0.46444846870108,CO,2024-06-05,0,0,1,1,1,1,1,0,0,1,1,1,1,1
236,0.144702883114204,0.1325917990350525,CO,2024-06-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1
237,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,2.64929557439114,0.53235204860335,CO,2024-06-10,0,1,0,1,1,1,1,1,0,0,1,1,1,1
241,0.812488559280374,0.556644105135065,CO,2024-06-11,1,1,0,1,1,1,1,0,1,0,1,1,1,1
242,0.737807533153516,0.447668908753849,CO,2024-06-12,1,0,1,1,1,1,1,0,0,1,1,1,1,1
243,0.146097934081095,0.1449475515953115,CO,2024-06-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
244,0.149754609519893,0.14654684716467,CO,2024-06-14,1,1,1,1,1,1,1,0,0,1,1,1,1,1
245,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.735556345578691,0.4389379910506,CO,2024-06-17,1,0,1,1,1,1,1,1,1,1,1,1,1,1
248,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.153933638878589,0.1539161522111885,CO,2024-06-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
250,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,0.911976956039256,0.63312733695036,CO,2024-06-21,1,1,1,1,1,0,1,1,1,1,1,0,0,1
252,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.80030878641766,0.505720552003035,CT,2024-05-13,1,0,1,1,1,1,1,0,0,1,1,1,1,1
255,0.112959657639809,0.102261505660506,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
256,0.115014241245004,0.104038775736407,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.136212468149569,0.1101756374698615,CT,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
261,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.148933941392627,0.1137374934413295,CT,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
264,0.161964731426552,0.1147270734176835,CT,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
265,0.15677762235511,0.1156192028139535,CT,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.622044921940397,0.3417783222142505,CT,2024-05-29,1,1,0,1,1,1,1,0,1,0,1,1,1,1
271,0.661290985096873,0.4927327760693535,CT,2024-05-30,1,0,1,1,1,1,1,0,0,1,1,1,1,1
272,0.18659638601995,0.11928060204907,CT,2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.213540986893803,0.119483204505582,CT,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
278,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.880328575520964,0.4353635044112585,CT,2024-06-07,1,1,1,1,1,0,1,0,0,1,0,1,0,1
280,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.99817549835972,0.3658500433949395,CT,2024-06-10,1,1,1,1,1,0,1,1,1,1,0,1,0,1
283,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.733022216278179,0.54323703650585,CT,2024-06-12,1,1,0,1,1,1,1,0,1,0,1,1,1,1
285,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,0.806541301125501,0.3992786612696795,CT,2024-06-14,1,1,1,1,1,0,1,0,1,1,1,1,0,1
287,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.265025162921908,0.115527131818386,CT,2024-06-17,1,1,1,1,1,1,1,0,1,1,0,1,1,1
290,0.263683710647567,0.115157986409869,CT,2024-06-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
291,0.626631348811678,0.396950198814007,CT,2024-06-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
292,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.291814299302087,0.1139758595245525,CT,2024-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
295,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.10811673987152,0.065386881960246,DC,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.112245196953151,0.066156983327534,DC,2024-05-17,1,1,1,1,1,1,1,0,0,1,1,1,1,1
301,0.111435262704684,0.0668762602334,DC,2024-05-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
302,0.977032505276815,0.725104482037025,DC,2024-05-19,1,1,0,1,1,1,1,1,1,0,1,0,1,1
303,0.76914237621667,0.5615657617239,DC,2024-05-20,1,0,1,1,1,1,1,0,0,1,1,1,1,1
304,0.111327273355755,0.068723348834226,DC,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,0.121075235304757,0.0692345111267095,DC,2024-05-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
306,0.114410923600992,0.0696934245364025,DC,2024-05-23,1,1,1,1,1,1,1,0,0,1,1,1,1,1
307,0.110605076916402,0.0701003983253935,DC,2024-05-24,1,1,1,1,1,1,1,0,0,1,1,1,1,1
308,0.109836932677894,0.070455940724599,DC,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,0.75796939610702,0.555953016922115,DC,2024-05-26,1,0,1,1,1,1,1,0,0,1,1,1,1,1
310,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.960393052347126,0.71536384990698,DC,2024-05-31,1,1,0,1,1,1,1,0,1,0,1,1,1,1
315,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.326923716870161,0.0715218214875165,DC,2024-06-03,1,1,1,1,1,1,1,0,0,1,1,1,1,1
318,0.33048874594075,0.0714335005364555,DC,2024-06-04,1,1,1,1,1,1,1,0,0,1,1,1,1,1
319,0.755012317972204,0.556629964055675,DC,2024-06-05,1,0,1,1,1,1,1,1,1,1,1,1,1,1
320,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.114987484325273,0.070040328305679,DC,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
326,0.782465279387646,0.3933352145461085,DC,2024-06-12,1,1,0,1,1,1,1,1,0,0,1,1,1,1
327,1.80373253358991,0.516810020784475,DC,2024-06-13,0,1,0,1,1,1,1,0,0,0,1,1,1,1
328,1.49276071276142,0.716790699973205,DC,2024-06-14,0,1,0,1,1,0,1,0,0,0,1,1,0,1
329,0.121150641170228,0.068909929305459,DC,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
330,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.780847597742921,0.3937706988610185,DC,2024-06-17,1,1,0,1,1,1,1,1,0,0,1,1,1,1
332,0.770317983663252,0.5679808787463,DC,2024-06-18,1,0,1,1,1,1,1,0,0,1,1,1,1,1
333,0.115538164944209,0.0678129285180605,DC,2024-06-19,1,1,1,1,1,1,1,0,0,1,1,1,1,1
334,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.952066912421991,0.72104073122509,DC,2024-06-21,1,1,0,1,1,1,1,1,0,0,1,1,1,1
336,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.171651399691155,0.0485151428655766,DE,2024-05-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1
338,0.0565883838321538,0.0499398679638576,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1
339,0.0558452994578166,0.051337910612736,DE,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.746658732170004,0.1834787804175105,DE,2024-05-16,1,1,0,1,1,1,1,1,0,0,1,1,1,1
342,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.722764866358743,0.267835723189422,DE,2024-05-22,1,1,0,1,1,1,1,1,1,1,1,1,1,1
348,1.03275499453364,0.67834999810222,DE,2024-05-23,1,1,0,1,1,1,1,0,1,0,1,1,1,1
349,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.01805355209812,0.361032207964583,DE,2024-05-26,1,1,1,1,1,0,1,0,1,1,1,1,0,1
352,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,0.894554594532085,0.59931041535863006,DE,2024-05-28,1,0,1,1,1,1,1,0,0,1,1,1,1,1
354,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,3.32485496782422,0.64611846244447,DE,2024-05-30,0,1,0,1,1,1,1,0,1,0,1,1,1,1
356,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,0.443195940815115,0.0706695687665315,DE,2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
362,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,0.840473147782032,0.3855673318348305,DE,2024-06-07,1,1,1,1,1,0,1,0,1,1,1,1,0,1
364,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.969600742307842,0.64824879514326,DE,2024-06-10,1,1,0,1,1,1,1,0,1,0,1,1,1,1
367,0.973285122190836,0.64732072857036,DE,2024-06-11,1,1,0,1,1,1,1,0,1,0,1,1,1,1
368,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,0.956860332736492,0.64553572700397,DE,2024-06-13,1,1,0,1,1,1,1,0,1,0,1,1,1,1
370,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,1.87426130881146,0.5124247409695,DE,2024-06-16,0,1,1,1,1,1,0,0,0,1,1,1,1,0
373,1.48047093731275,0.662511128450185,DE,2024-06-17,0,1,1,1,1,1,0,0,0,1,1,1,1,0
374,1.41753429702043,0.64661276566517,DE,2024-06-18,0,1,1,1,1,0,1,0,1,1,1,1,0,1
375,1.38533114803992,0.419752358228595,DE,2024-06-19,1,0,1,1,1,1,1,0,0,1,1,1,1,1
376,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,0.848447552193082,0.3027407546791595,DE,2024-06-21,1,1,1,1,1,0,1,0,1,1,1,1,0,1
378,1.13006936417037,0.3335836323078655,DE,2024-06-22,1,0,1,1,1,1,1,0,0,1,1,1,1,1
379,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.276863809833386,0.0456081074560905,FL,2024-05-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
381,4.37936410848226,0.72591970496775,FL,2024-05-14,0,1,0,1,1,0,1,0,0,0,0,1,0,1
382,0.430426164169655,0.2481376246370415,FL,2024-05-15,1,1,1,1,1,1,1,0,0,0,1,0,1,1
383,0.0966213756409293,0.0516215103739095,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1
384,1.09631270313253,0.386333038601722,FL,2024-05-17,1,1,1,1,1,0,1,0,1,0,1,1,0,1
385,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,0.525494254917137,0.338672857095213,FL,2024-05-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388,0.439300707960108,0.245935751690758,FL,2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1,1,1
389,0.115536213327624,0.0668898886761415,FL,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,0.768402643519208,0.596820798659355,FL,2024-05-23,1,0,1,1,1,1,1,1,0,0,1,1,1,1
391,2.2165009470946,0.67097594931801,FL,2024-05-24,0,1,1,1,1,0,1,0,0,1,0,1,0,1
392,0.128239358362357,0.0766074529882055,FL,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,0.384966906650787,0.0802224944739945,FL,2024-05-26,1,1,1,1,1,1,1,0,1,1,1,1,0,1
394,0.132892502818517,0.08404409478435,FL,2024-05-27,1,1,1,1,1,1,1,0,1,1,0,1,1,1
395,0.981424345480621,0.689720575757385,FL,2024-05-28,1,1,1,1,1,0,1,1,0,1,1,1,0,1
396,3.27975846954267,0.554002063030785,FL,2024-05-29,0,0,1,1,1,1,1,0,0,1,1,1,1,1
397,1.35323705879427,0.633895254967555,FL,2024-05-30,0,1,0,1,1,0,1,0,1,1,1,1,0,1
398,4.02366672740319,0.459409740171323,FL,2024-05-31,0,0,1,1,0,1,0,0,0,0,1,0,0,0
399,1.88463530276122,0.667676508681275,FL,2024-06-01,0,1,1,1,1,0,1,0,1,0,1,1,0,1
400,2.92838512416746,0.3684813539360085,FL,2024-06-02,0,0,1,1,1,1,1,0,0,0,1,1,1,1
401,2.11482274655816,0.39346462172142,FL,2024-06-03,0,1,0,1,1,0,1,0,0,0,1,1,0,1
402,2.79392593093162,0.460772499493415,FL,2024-06-04,0,1,0,1,1,0,1,1,1,0,1,1,0,1
403,4.38912305315615,0.4651102955612285,FL,2024-06-05,0,1,1,1,1,0,1,0,0,0,0,0,0,1
404,1.31439819983247,0.395143984214696,FL,2024-06-06,1,1,0,1,1,1,1,0,1,0,1,1,0,1
405,2.47581401303246,0.404702411666763,FL,2024-06-07,0,0,1,1,1,1,1,0,0,0,1,1,1,1
406,2.00429212547693,0.3339007232113805,FL,2024-06-08,1,0,1,1,1,1,1,0,0,0,1,1,0,1
407,1.42285887848344,0.3637907879070585,FL,2024-06-09,1,1,1,1,1,0,1,0,0,0,0,1,1,1
408,4.75253307807104,0.42605329492744,FL,2024-06-10,0,0,1,1,1,1,0,0,0,0,1,1,1,0
409,1.69848716483523,0.3837277052747665,FL,2024-06-11,1,0,1,1,1,0,1,0,1,0,1,1,0,1
410,5.34457831409261,0.4384636910383505,FL,2024-06-12,0,0,1,1,1,1,1,0,0,0,0,1,0,1
411,3.61653650092917,0.405092120963168,FL,2024-06-13,0,1,1,1,1,0,1,0,0,0,0,0,0,1
412,4.79862992178905,0.445550044251963,FL,2024-06-14,0,1,1,1,1,0,1,0,0,0,1,1,0,1
413,0.427639227712693,0.3106806692470595,FL,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
414,2.32145199349896,0.4245718286263305,FL,2024-06-16,0,1,0,1,1,1,1,0,0,0,1,1,1,1
415,6.14421247740138,0.3961833835866215,FL,2024-06-17,1,0,1,1,1,0,1,0,0,0,0,1,0,1
416,3.87656303055506,0.4039790811927655,FL,2024-06-18,1,1,1,1,1,0,0,0,0,0,1,1,0,0
417,4.3394976378225,0.3937790694587455,FL,2024-06-19,1,1,1,1,1,0,1,0,0,0,0,1,0,1
418,2.26496582840837,0.3571296771215715,FL,2024-06-20,1,1,1,1,1,0,1,0,0,0,1,1,0,1
419,2.41853081620767,0.357870447006208,FL,2024-06-21,1,0,1,1,1,1,1,0,0,0,1,1,0,1
420,3.2082559105874,0.456841184678823,FL,2024-06-22,1,1,1,1,1,0,1,0,0,0,0,1,0,1
421,1.06286593471881,0.74430404466813,GA,2024-05-12,1,1,1,1,1,0,1,0,1,1,1,1,0,1
422,0.63153213031195,0.04495056512987105,GA,2024-05-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
423,0.955383483660736,0.68966946933807,GA,2024-05-14,1,0,1,1,1,1,1,0,0,1,1,1,1,1
424,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425,0.48733446057724,0.2540248656210685,GA,2024-05-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0
426,1.10651862773202,0.3752124625734075,GA,2024-05-17,1,1,1,1,1,0,1,1,0,0,1,0,0,1
427,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,0.100716471426094,0.0570396617594485,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429,1.29269251188712,0.649109485227225,GA,2024-05-20,0,0,1,1,1,1,1,1,0,1,1,1,0,1
430,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,0.107300130529705,0.063271565804186,GA,2024-05-22,1,1,1,1,1,1,1,0,1,1,1,1,0,1
432,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
433,0.515832754517957,0.340757640101701,GA,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1
434,0.122663736543711,0.0695547448264055,GA,2024-05-25,1,1,1,1,1,1,1,0,1,1,0,1,1,1
435,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
437,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
438,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.141737347989314,0.080051566381863,GA,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
440,1.18517597743724,0.598930352055005,GA,2024-05-31,0,0,1,1,1,1,1,0,0,0,1,1,1,1
441,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,2.62263228952083,0.607709394647665,GA,2024-06-03,0,0,1,1,1,1,1,0,0,0,1,1,1,1
444,1.39727876175622,0.65662341354035,GA,2024-06-04,0,0,1,1,1,1,0,1,0,0,1,1,0,0
445,0.79937903101504,0.4170554656353855,GA,2024-06-05,1,1,1,1,1,1,1,1,0,0,1,1,1,1
446,0.674561413630681,0.553525558748235,GA,2024-06-06,1,1,0,1,1,1,1,0,1,0,1,1,1,1
447,1.67736664056505,0.514429769978085,GA,2024-06-07,0,1,1,0,1,0,1,0,0,0,0,0,0,1
448,0.422270381371081,0.3222038198809495,GA,2024-06-08,1,1,1,1,1,1,1,0,1,0,1,1,1,1
449,1.3634482650487,0.541467945202575,GA,2024-06-09,0,1,0,1,1,1,1,1,1,0,1,1,1,0
450,1.11124302260703,0.4420205519748125,GA,2024-06-10,1,1,1,1,1,0,1,0,0,0,1,1,1,1
451,1.07268830695031,0.3062988234513845,GA,2024-06-11,1,1,1,1,1,1,1,0,0,0,0,1,1,1
452,2.38373997231542,0.4763994586817865,GA,2024-06-12,0,1,1,1,1,0,0,0,0,1,0,1,1,1
453,0.198470900907145,0.109731379553641,GA,2024-06-13,1,1,1,1,1,1,1,0,1,0,1,1,1,1
454,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,1.95152688762971,0.58809697144494,GA,2024-06-15,0,0,1,1,1,0,1,0,0,0,1,0,0,1
456,1.58501502767392,0.608460804709555,GA,2024-06-16,0,1,1,1,1,0,0,0,1,0,1,1,0,1
457,1.22679880594118,0.4176936423939155,GA,2024-06-17,1,1,1,1,1,1,0,1,0,1,1,0,1,1
458,0.476656626967888,0.2497916617792605,GA,2024-06-18,1,1,1,1,1,1,1,0,1,1,1,1,0,1
459,0.982133025939078,0.3108440407760025,GA,2024-06-19,1,1,1,1,1,1,0,0,1,0,0,1,1,0
460,3.33756670105813,0.535646030086975,GA,2024-06-20,0,0,1,1,1,1,1,0,0,1,1,1,1,1
461,1.74682686508079,0.445994100749612,GA,2024-06-21,1,0,1,0,1,0,1,0,0,0,0,1,0,1
462,1.23797216138239,0.447695749565032,GA,2024-06-22,1,1,1,1,1,1,0,0,1,0,1,1,1,0
463,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
