...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23C_50_CI,X23D_50_CI,recombinant_50_CI,X23B_50_CI,X23E_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23C_95_CI,X23D_95_CI,recombinant_95_CI,X23B_95_CI,X23E_95_CI,other_95_CI
216,0.0310490728435875,0.0168510459843862,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,0.786677371518606,0.3942367276112815,CO,2023-05-07,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
219,1.12438759053877,0.82515614333212,CO,2023-05-08,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1
220,0.75796069931405,0.389416074308978,CO,2023-05-09,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
221,3.11308246615607,0.783672166908925,CO,2023-05-10,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0
222,0.144165143839169,0.02233584876830735,CO,2023-05-11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
223,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,0.294642405990383,0.02461993034918785,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,0.0540244429242087,0.0258670148288853,CO,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
226,0.84075392140307,0.156270569129064,CO,2023-05-15,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
227,0.893153525569741,0.4133599131374555,CO,2023-05-16,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
228,0.0600859743803891,0.03009453873681875,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,1.24813816825591,0.509029050534845,CO,2023-05-18,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1
230,1.08577451151947,0.803431651090155,CO,2023-05-19,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
231,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,0.074873090374198,0.03711183542132665,CO,2023-05-21,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
233,1.80104727551328,0.533938277597095,CO,2023-05-22,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1
234,0.252666956294654,0.0413497956945489,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.816590994863222,0.62723338531138,CO,2023-05-26,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
238,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.113149897650436,0.0546293637155285,CO,2023-05-28,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
240,0.11453950389533,0.057815237931907,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241,0.126798854571828,0.061195905066171,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242,0.368028398857946,0.06477740017638,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243,0.130338079574994,0.068564425316049,CO,2023-06-01,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
244,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.957093310247257,0.730541892546405,CO,2023-06-06,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
249,0.190345635883852,0.0956385525239035,CO,2023-06-07,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
250,0.776353875194269,0.401625110125429,CO,2023-06-08,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
251,0.970140979573465,0.3125834727781015,CO,2023-06-09,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,1
252,0.582538169424527,0.4608501408868915,CO,2023-06-10,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
253,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,0.927600452372372,0.4147473135004855,CT,2023-05-02,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
256,1.4549962816042,0.53036687765123,CT,2023-05-03,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0
257,0.173360237259389,0.02806936975042255,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
258,0.0559167738018343,0.02926502353300695,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,0.0617209749583801,0.0305015290893868,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,0.602502434003809,0.2663894378855495,CT,2023-05-08,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1
262,1.93452576836786,0.4622874467267185,CT,2023-05-09,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
263,0.937164217692114,0.3812292823498875,CT,2023-05-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
264,0.920415241510661,0.159195886518459,CT,2023-05-11,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
265,1.14486254170429,0.4911202079132875,CT,2023-05-12,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0
266,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,0.0817624175896057,0.04553207138074,CT,2023-05-16,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
270,2.34670067400561,0.7269736250009,CT,2023-05-17,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
271,1.90603916354112,0.53278329603364,CT,2023-05-18,1,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1
272,0.0958592559449459,0.0512425998212015,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
273,1.73207302609743,0.50429284139409,CT,2023-05-20,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
274,0.644992940076741,0.3662759537916415,CT,2023-05-21,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
275,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.836528161189958,0.2247031305586155,CT,2023-05-24,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
278,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.25721357558772,0.628668668749905,CT,2023-05-30,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1
284,0.656563248079623,0.26025123105877,CT,2023-05-31,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1
285,0.923783616957079,0.672241146709335,CT,2023-06-01,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
286,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.573583915866598,0.3544800564513445,CT,2023-06-03,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
288,NA,NA,CT,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.755062932640137,0.60428431545398,CT,2023-06-05,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
290,0.752274306589213,0.3761205055283275,CT,2023-06-06,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
291,1.00436903271178,0.4074333443289845,CT,2023-06-07,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0
292,0.875299595983135,0.63775611817158,CT,2023-06-08,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
293,1.68805867919534,0.489195279747352,CT,2023-06-09,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
294,NA,NA,CT,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.825867382169277,0.39356308631152,DC,2023-05-04,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1
300,0.110293384235373,0.080936254575892,DC,2023-05-05,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
301,0.114107885905815,0.083242510516722,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,1.3787020658277,0.64863717570831,DC,2023-05-08,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1
304,1.40639070163036,0.4262322055484375,DC,2023-05-09,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
305,0.131418878136122,0.0921941942777525,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
306,0.895762120737868,0.65745434814058,DC,2023-05-11,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
307,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,0.15099133927314,0.100524963005887,DC,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
310,0.151792901378304,0.102486189117627,DC,2023-05-15,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
311,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,1.20040931498925,0.59696272269424,DC,2023-05-17,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
313,0.579282407958049,0.2597964607901805,DC,2023-05-18,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
314,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,0.183934722949586,0.1174940390581235,DC,2023-05-24,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
320,0.199778355474408,0.1188436830942135,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
321,0.719500326438262,0.50164002080712,DC,2023-05-26,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
322,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.204825796815091,0.122494769681823,DC,2023-05-28,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
324,0.511581492792462,0.3064212200425045,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
325,0.542816230661359,0.1245972726908655,DC,2023-05-30,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
326,1.09497020935221,0.560756739570435,DC,2023-05-31,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
327,1.65410877437803,0.639913841663295,DC,2023-06-01,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
328,0.673113159924154,0.4747858142547615,DC,2023-06-02,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
329,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.873347896410801,0.667296709147205,DC,2023-06-04,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
331,0.580171215891768,0.2413821982402375,DC,2023-06-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
332,NA,NA,DC,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,NA,NA,DC,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,0.86842686587118,0.3115961026310955,DC,2023-06-10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
337,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,0.939103354543631,0.2979002877615045,DE,2023-05-01,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
339,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.0821652329837351,0.013280563336291,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
341,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.02679837114405,0.01416650891236465,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
343,0.0254517852757938,0.01462338134192125,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
344,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,1.76563019585387,0.802930368421045,DE,2023-05-09,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1
347,0.0291777288906194,0.01654124137589495,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
348,0.102426835552048,0.01704287006884785,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
349,1.07751281733969,0.7851295176512,DE,2023-05-12,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1
350,0.0321472520994055,0.0180722764774031,DE,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
351,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,2.58112011163425,0.776843576503325,DE,2023-05-17,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1
355,0.036800424836704,0.0207978698394623,DE,2023-05-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
356,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,0.718060517699391,0.274193847345865,DE,2023-05-20,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
358,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.0394524995268561,0.02313974332362135,DE,2023-05-22,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
360,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.980518159900276,0.736215275390605,DE,2023-05-30,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
368,1.41659922095278,0.52687423333503,DE,2023-05-31,1,0,1,1,1,0,0,1,1,0,1,1,1,0,0,1
369,0.05671673784842,0.02976511639620805,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
370,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,0.937768336522605,0.722474281644905,DE,2023-06-04,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
373,NA,NA,DE,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,0.661807544127271,0.37524200481213,DE,2023-06-06,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
375,0.976982060293669,0.722528506475915,DE,2023-06-07,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
376,0.0750141016070732,0.0354083640170942,DE,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,NA,NA,DE,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,4.44410035339429,0.3614966812491955,FL,2023-04-30,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1
380,3.51887553897209,0.2465633733432045,FL,2023-05-01,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0
381,2.04710442917538,0.218623250417273,FL,2023-05-02,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
382,1.11038482840569,0.1476575302257665,FL,2023-05-03,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
383,2.11480345368865,0.1192613063026175,FL,2023-05-04,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0
384,3.09470246714069,0.0754004874853105,FL,2023-05-05,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0
385,4.10363466800062,0.3322523430191595,FL,2023-05-06,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
386,1.74627564377794,0.110023350880653,FL,2023-05-07,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,1
387,2.00901727006512,0.215814510299251,FL,2023-05-08,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0
388,7.01692920059975,0.3034913707898155,FL,2023-05-09,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1
389,8.22906855292051,0.3202760339463005,FL,2023-05-10,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1
390,7.4569926338539,0.314351776067827,FL,2023-05-11,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
391,2.2253796081924,0.285221365563822,FL,2023-05-12,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
392,0.809457474752734,0.2665548532239065,FL,2023-05-13,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
393,0.642373667721794,0.1765886101649875,FL,2023-05-14,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
394,3.74801221991377,0.3659678373494285,FL,2023-05-15,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1
395,0.806600565839761,0.197909544659581,FL,2023-05-16,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0
396,4.15099284920011,0.3023276474364795,FL,2023-05-17,1,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1
397,1.59283373498184,0.241456911124275,FL,2023-05-18,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
398,2.54405793740477,0.2789245057054295,FL,2023-05-19,0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1
399,0.737616452742682,0.2637508391937295,FL,2023-05-20,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
400,2.55503841321535,0.4241220185866625,FL,2023-05-21,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
401,3.16653905141014,0.3112764691201085,FL,2023-05-22,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0
402,1.99919601986122,0.302405438825621,FL,2023-05-23,1,1,1,0,1,1,0,1,0,0,1,0,1,0,0,1
403,1.58635946560797,0.205145104595647,FL,2023-05-24,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1
404,2.48654683764914,0.328985467780926,FL,2023-05-25,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1
405,1.27448844909291,0.3174555742831605,FL,2023-05-26,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1
406,0.939765686882808,0.67169337818606,FL,2023-05-27,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
407,2.80727615617285,0.5423189122096,FL,2023-05-28,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
408,0.623084001166858,0.2645603586054015,FL,2023-05-29,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
409,1.98881964214421,0.3243364110846675,FL,2023-05-30,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0
410,2.02199754181623,0.2901613337045775,FL,2023-05-31,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1
411,6.46341334755204,0.515173164060235,FL,2023-06-01,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0
412,1.33273959621411,0.285643317984038,FL,2023-06-02,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
413,1.4545036925031,0.360058890965957,FL,2023-06-03,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
414,1.59033868006651,0.3919286266017645,FL,2023-06-04,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1
415,1.93875460251137,0.2840840542426035,FL,2023-06-05,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1
416,3.32853575829878,0.357089150343004,FL,2023-06-06,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0
417,3.70392636036267,0.3261322291170005,FL,2023-06-07,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0
418,6.00109285621021,0.437519940712384,FL,2023-06-08,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1
419,2.13160026541655,0.3602231040087275,FL,2023-06-09,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0
420,1.87645593909439,0.371458575553571,FL,2023-06-10,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1
421,0.859349307612826,0.285253363327888,GA,2023-04-30,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1
422,2.04147107484295,0.3341231321148645,GA,2023-05-01,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0
423,2.58671041932097,0.3634103315609335,GA,2023-05-02,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
424,1.60790272483881,0.3379275275172715,GA,2023-05-03,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0
425,1.5873547828841,0.3971713321526175,GA,2023-05-04,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0
426,0.590275525955857,0.207781120071619,GA,2023-05-05,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
427,0.0590526650948221,0.0407507766569604,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,0.61377435836856,0.174959089297213,GA,2023-05-07,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
429,0.705303420414271,0.2706413839548735,GA,2023-05-08,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1
430,2.52797977179667,0.351148611412042,GA,2023-05-09,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,1
431,0.635728691051612,0.1771433026680985,GA,2023-05-10,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
432,0.710780070503861,0.190575597938503,GA,2023-05-11,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
433,1.85580347593548,0.554912097337235,GA,2023-05-12,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1
434,NA,NA,GA,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
435,NA,NA,GA,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
436,0.865740007318102,0.629009007791505,GA,2023-05-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
437,1.1536781555051,0.4692152747033495,GA,2023-05-16,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1
