...1,es_score,brier_score,location,target_date,X22E_50_CI,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23C_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,other_50_CI,X22E_95_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23C_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,other_95_CI
540,1.48662852572405,0.491160402634393,IA,2023-07-16,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1
541,2.28581455420205,0.4610503424717835,IA,2023-07-17,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1
542,1.25864710932392,0.62247077852612,IA,2023-07-18,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0
543,2.93522928717566,0.509910279357795,IA,2023-07-19,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0
544,1.08004422326937,0.5481524713064,IA,2023-07-20,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
545,NA,NA,IA,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,0.872505463531751,0.6390247861248,IA,2023-07-22,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,1.07419927252707,0.584333590829,ID,2023-06-14,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
551,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,0.0436250942098284,0.0860707054936025,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.559755852871803,0.332268060763678,IL,2023-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
590,0.560679762784137,0.3309297071231155,IL,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
591,1.54096102319123,0.585734713743505,IL,2023-06-13,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1
592,0.729156265520119,0.53484921826946,IL,2023-06-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
593,2.53119935497467,0.3940516147047865,IL,2023-06-15,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1
594,2.17731927539777,0.465545327420667,IL,2023-06-16,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,1,1
595,0.547901304299192,0.132983464838562,IL,2023-06-17,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
596,0.207530946943832,0.1378523969328605,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
597,1.91775447030153,0.4070430114973855,IL,2023-06-19,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1
598,2.84167175568853,0.4388753431270525,IL,2023-06-20,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1
599,1.20809989397683,0.406034214520778,IL,2023-06-21,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
600,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,0.250393624554389,0.164688540063836,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
602,1.38698815247672,0.4804456313604095,IL,2023-06-24,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
603,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,1.577246824992,0.4296405190102205,IL,2023-06-26,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
605,1.39644020688254,0.49429605864853,IL,2023-06-27,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1
606,0.62671981336542,0.460493925312265,IL,2023-06-28,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1
607,2.86260018158145,0.4548508487660815,IL,2023-06-29,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1
608,1.18856824826988,0.4173127771285805,IL,2023-06-30,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1
609,0.519482329774192,0.3317765338581415,IL,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
610,0.863936644673732,0.615670141222555,IL,2023-07-02,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
611,1.27639423597829,0.380506219262569,IL,2023-07-03,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
612,0.571680912616925,0.4337408672071525,IL,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
613,1.27479497409572,0.4028940578828225,IL,2023-07-05,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,1
614,NA,NA,IL,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615,1.18613077190852,0.3722121475720675,IL,2023-07-07,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
616,0.987087262572959,0.2724365763037075,IL,2023-07-08,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
617,0.434614542229672,0.281037785615272,IL,2023-07-09,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
618,1.46683131408805,0.366837100433619,IL,2023-07-10,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1
619,1.67932013578596,0.4294389016828985,IL,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,1
620,0.833938300119467,0.412731946366686,IL,2023-07-12,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
621,1.35222163104152,0.3805045473684675,IL,2023-07-13,1,1,0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0
622,3.0915068596093,0.461997534028671,IL,2023-07-14,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1
623,1.24891319036707,0.4925893041321025,IL,2023-07-15,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1
624,1.49804416543096,0.436564487203471,IL,2023-07-16,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,1,1
625,1.75416026401815,0.393794439514927,IL,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1
626,1.51238676561324,0.402214980063083,IL,2023-07-18,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0
627,1.04105232346214,0.4096288668727735,IL,2023-07-19,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1
628,2.48128972211064,0.4614883783826465,IL,2023-07-20,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0
629,1.25117711996979,0.3950821886619655,IL,2023-07-21,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1
630,2.01964821878838,0.4382981489532595,IL,2023-07-22,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1
631,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.140203916218311,0.100902377575616,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
634,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.709994180814226,0.37095392782284897,IN,2023-06-16,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
637,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.457769352780096,0.30802493740647,IN,2023-06-18,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
639,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,0.437918234812031,0.305735602116767,IN,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
641,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642,0.50559141569912,0.1323031560053225,IN,2023-06-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,1.06433329701607,0.517975460841085,IN,2023-06-23,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1
644,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.938494888679404,0.65811976848351,IN,2023-06-26,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
647,0.205730044971565,0.1529307552411255,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
648,0.623449458583978,0.4392218073632165,IN,2023-06-28,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
649,0.826247711712466,0.590757226125845,IN,2023-06-29,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
650,0.41534916081413,0.296911287367208,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
651,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,NA,NA,IN,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,1.26826219851733,0.403565199934869,IN,2023-07-04,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,0.80163698746567,0.57563039089604,IN,2023-07-05,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
656,NA,NA,IN,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.906037513611759,0.631998768797295,IN,2023-07-07,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0
658,0.884829740756285,0.608633831002665,IN,2023-07-08,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
659,0.706075504155367,0.389974920159051,IN,2023-07-09,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
660,NA,NA,IN,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.276814457294966,0.224239639733973,IN,2023-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
662,0.910322517380642,0.425924575117695,IN,2023-07-12,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1
663,0.731291530005812,0.48249186990611,IN,2023-07-13,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
664,1.21581580012846,0.592762290723055,IN,2023-07-14,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1
665,0.661289583164952,0.361568461774792,IN,2023-07-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1
666,0.502788630186736,0.336251571678185,IN,2023-07-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
667,0.662742277361961,0.364169641239215,IN,2023-07-17,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
668,0.723004321669838,0.4093476020511005,IN,2023-07-18,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1
669,1.79023330260828,0.45067822668587,IN,2023-07-19,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1
670,NA,NA,IN,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
671,0.70011987313291,0.455024127669984,IN,2023-07-21,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1
672,0.700388771698709,0.4518802055612325,IN,2023-07-22,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
673,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
676,0.245179786844373,0.1333700951433445,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
677,0.872610058772292,0.64161442552415,KS,2023-06-15,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
678,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.268765743648921,0.1461093251923505,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
683,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,0.871145442638399,0.62493044379069,KS,2023-06-27,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
690,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.805671724667398,0.60042747863299,KS,2023-07-06,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1
699,NA,NA,KS,2023-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.856462115852067,0.613490537080405,KS,2023-07-11,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1
704,NA,NA,KS,2023-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.17219569710049,0.458266481271879,KS,2023-07-17,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
710,NA,NA,KS,2023-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,NA,NA,KS,2023-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.520610261001624,0.148436338890368,KY,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
717,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718,0.728092663792437,0.455365564160493,KY,2023-06-14,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
719,NA,NA,KY,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,0.682615614412251,0.415144789124684,KY,2023-06-19,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
724,NA,NA,KY,2023-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.624791264409956,0.463137068236376,KY,2023-06-27,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
732,NA,NA,KY,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,1.35200520012183,0.462065902866438,KY,2023-06-29,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
734,NA,NA,KY,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,NA,NA,KY,2023-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
738,NA,NA,KY,2023-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.901459633602234,0.63958040871757,KY,2023-07-05,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
740,NA,NA,KY,2023-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
