...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
87,NA,NA,AR,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,NA,NA,AR,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
89,NA,NA,AR,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90,NA,NA,AR,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
91,NA,NA,AR,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
92,NA,NA,AR,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
93,NA,NA,AR,2024-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
94,NA,NA,AR,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
95,NA,NA,AR,2024-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
96,NA,NA,AR,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
97,NA,NA,AR,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
98,NA,NA,AR,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,NA,NA,AR,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,NA,NA,AR,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
101,NA,NA,AR,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
102,NA,NA,AR,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
103,NA,NA,AR,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
104,NA,NA,AR,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
105,NA,NA,AR,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
106,NA,NA,AR,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107,NA,NA,AR,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
108,NA,NA,AR,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
109,NA,NA,AR,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
110,NA,NA,AR,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
111,NA,NA,AR,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
112,NA,NA,AR,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
113,NA,NA,AR,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
114,0.231565789277036,0.118666026876222,AR,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1
115,0.662218822315056,0.515444601140545,AR,2024-07-09,1,0,1,1,1,1,1,0,1,1,1,0
116,0.657571575127801,0.514844334812065,AR,2024-07-10,1,0,1,1,1,1,0,0,1,1,1,1
117,NA,NA,AR,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
118,NA,NA,AR,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
119,NA,NA,AR,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
120,NA,NA,AR,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
121,NA,NA,AR,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
122,NA,NA,AR,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
123,0.671695481536193,0.57545909279437,AR,2024-07-17,1,1,0,1,1,1,1,0,0,1,1,1
124,NA,NA,AR,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
125,0.813055489188578,0.58705197294944,AR,2024-07-19,1,1,1,1,0,1,1,1,0,1,0,1
126,NA,NA,AR,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
127,2.13879641776605,0.501095652658885,AZ,2024-06-09,0,0,1,0,1,1,0,0,1,0,0,1
128,1.86486859879641,0.3258183292595065,AZ,2024-06-10,1,0,1,1,1,1,0,0,1,1,0,1
129,3.23575878231962,0.379942381388215,AZ,2024-06-11,0,0,1,1,0,1,0,0,0,1,0,0
130,2.06116833835671,0.3545653670465385,AZ,2024-06-12,1,1,1,0,1,1,0,1,1,0,0,1
131,1.56965066794581,0.3524465863550245,AZ,2024-06-13,1,0,1,1,0,1,1,1,0,1,0,1
132,2.08429677365511,0.3513246496828135,AZ,2024-06-14,0,1,0,1,1,1,1,0,0,1,0,1
133,0.297834988281616,0.199252448855485,AZ,2024-06-15,1,1,1,1,1,1,0,0,1,1,1,1
134,1.08529642564955,0.3405105086158735,AZ,2024-06-16,1,1,1,1,1,1,1,0,1,1,0,1
135,5.84791053281515,0.378641703121136,AZ,2024-06-17,0,1,0,1,1,1,0,0,0,0,0,1
136,4.39784734649339,0.3876302588964055,AZ,2024-06-18,0,1,0,0,1,1,0,0,0,0,0,1
137,1.06302468811499,0.3263117864352115,AZ,2024-06-19,1,1,1,1,1,1,0,0,0,1,0,1
138,1.53476811176892,0.3731677703239795,AZ,2024-06-20,1,0,1,1,1,1,1,0,0,1,1,1
139,0.742222690901465,0.3173114372123175,AZ,2024-06-21,1,1,1,1,1,1,0,0,0,0,1,1
140,0.358360687588067,0.2903531462826125,AZ,2024-06-22,1,1,1,1,1,1,0,1,0,1,1,1
141,1.76667638600214,0.3690103034951525,AZ,2024-06-23,0,1,0,1,1,1,0,1,0,1,1,1
142,0.980722588526131,0.368953058341357,AZ,2024-06-24,1,1,1,0,1,1,0,0,0,0,1,1
143,2.91303940403447,0.3613993357894705,AZ,2024-06-25,0,1,0,0,1,1,1,0,0,0,0,0
144,2.71712178605236,0.4226172279778595,AZ,2024-06-26,1,0,0,1,1,1,0,0,0,1,0,1
145,NA,NA,AZ,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
146,0.374672617758527,0.2900933684614845,AZ,2024-06-28,1,1,1,1,1,1,0,1,1,1,0,1
147,0.943434468859962,0.2512943236649135,AZ,2024-06-29,0,1,1,1,1,1,0,1,0,1,1,1
148,2.64569633951736,0.3951610987515515,AZ,2024-06-30,1,1,0,1,0,1,0,0,0,0,0,0
149,6.50863645045911,0.400310516782913,AZ,2024-07-01,1,1,0,0,1,0,0,0,0,0,1,0
150,1.23097857774977,0.325079418870166,AZ,2024-07-02,1,1,1,1,1,1,0,0,0,1,0,1
151,NA,NA,AZ,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
152,0.975441797575051,0.3127440937542895,AZ,2024-07-04,1,1,0,1,1,1,0,1,0,1,1,1
153,0.791384546723526,0.396683840520521,AZ,2024-07-05,1,1,1,0,1,1,1,0,1,0,1,1
154,2.38801417929144,0.4805248105195665,AZ,2024-07-06,1,1,1,0,1,1,1,0,0,0,1,1
155,0.704959287206224,0.3691240305342025,AZ,2024-07-07,1,1,1,1,1,1,1,0,1,0,0,0
156,6.54978751065295,0.38878285757214,AZ,2024-07-08,0,1,0,0,1,1,0,1,0,0,0,0
157,2.71719845781956,0.368260531623496,AZ,2024-07-09,1,0,1,1,1,1,0,0,0,0,0,0
158,2.43640853927943,0.388199916452554,AZ,2024-07-10,1,1,0,0,1,1,0,0,0,0,0,1
159,1.01357500448011,0.4209148584720025,AZ,2024-07-11,1,1,1,0,1,1,0,1,1,0,1,1
160,0.797844128220077,0.4100597223308395,AZ,2024-07-12,1,1,1,0,1,1,1,1,0,0,0,0
161,NA,NA,AZ,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
162,1.02785748434729,0.524447129763335,AZ,2024-07-14,1,1,1,1,0,1,1,1,1,1,1,1
163,1.29881050759475,0.3547578540464255,AZ,2024-07-15,1,0,1,1,1,1,0,1,0,1,0,1
164,2.71776899552067,0.4184646872804065,AZ,2024-07-16,1,0,0,0,1,1,0,0,0,0,0,1
165,2.03767064343626,0.3784763881108035,AZ,2024-07-17,1,1,1,1,0,1,0,1,0,1,0,1
166,3.94619963911041,0.4188621057582945,AZ,2024-07-18,0,0,0,1,1,1,0,0,0,0,1,1
167,1.04312704346028,0.455362419357346,AZ,2024-07-19,1,1,0,0,1,1,1,0,0,0,1,1
168,0.893958392517665,0.373552669596352,AZ,2024-07-20,1,0,1,1,1,1,1,0,0,1,1,1
169,4.27827230072035,0.3853359590633255,CA,2024-06-09,1,0,1,0,0,1,0,0,1,0,0,1
170,2.58883663067738,0.361597761884917,CA,2024-06-10,1,1,1,1,1,1,0,0,0,1,0,0
171,8.71691422971985,0.389342992128221,CA,2024-06-11,1,0,1,0,0,1,0,0,0,0,0,0
172,6.0513657491601,0.38231239438546,CA,2024-06-12,1,0,0,0,0,1,0,0,0,0,0,0
173,5.38331407930755,0.3610809329011525,CA,2024-06-13,0,0,1,1,1,0,0,1,0,1,0,1
174,6.18255564038224,0.41757290641079,CA,2024-06-14,1,0,1,0,0,1,0,0,0,0,0,0
175,2.52998069049048,0.403278584071636,CA,2024-06-15,1,1,1,0,1,0,0,0,0,0,0,0
176,2.95016460090797,0.340863792123403,CA,2024-06-16,1,0,0,0,1,1,0,0,0,1,0,0
177,3.56199565227744,0.3836327914001995,CA,2024-06-17,1,0,1,1,0,1,0,0,1,1,0,1
178,3.23662927537995,0.3639898534704725,CA,2024-06-18,1,1,0,1,1,1,0,0,0,0,1,1
179,9.47847721956382,0.3916249106884215,CA,2024-06-19,1,0,0,0,0,0,0,0,0,0,0,0
180,4.24754936694255,0.381696848627711,CA,2024-06-20,1,0,0,0,1,1,0,1,0,0,0,1
181,3.19280924192607,0.35453720359511,CA,2024-06-21,1,1,0,1,1,0,0,0,0,1,0,0
182,2.61935176200421,0.3643670293457045,CA,2024-06-22,1,1,0,1,1,1,0,0,0,1,0,1
183,2.90290948617879,0.383496129574651,CA,2024-06-23,1,1,1,0,1,1,0,0,0,0,0,0
184,8.21470501257668,0.422851779737008,CA,2024-06-24,0,0,1,0,0,0,0,0,1,0,0,1
185,6.35910167145588,0.3876657365860025,CA,2024-06-25,1,0,1,0,0,1,0,0,0,0,1,0
186,10.4833915569224,0.3755750433545315,CA,2024-06-26,0,1,0,0,0,1,0,0,0,0,0,0
187,8.88367792938473,0.38414333490707,CA,2024-06-27,0,1,0,1,0,1,0,0,0,0,0,1
188,11.0054321890947,0.397719397819224,CA,2024-06-28,0,0,1,0,0,1,1,0,0,0,0,0
189,5.53228938123071,0.3872388644772465,CA,2024-06-29,1,0,1,0,0,1,0,0,0,0,0,0
190,7.65259201004869,0.3775615292022175,CA,2024-06-30,1,0,0,0,1,0,0,0,0,0,0,0
191,5.71337065408751,0.3656191316929345,CA,2024-07-01,1,0,1,1,1,0,0,0,0,0,0,0
192,6.93440023762774,0.396785222751638,CA,2024-07-02,1,0,1,0,0,1,0,0,0,0,0,0
193,10.0671035321119,0.401858258943142,CA,2024-07-03,1,0,1,0,0,1,0,1,0,0,0,0
194,2.24512191261675,0.387434095872234,CA,2024-07-04,1,1,1,0,0,1,0,0,0,0,0,0
195,7.21302854849513,0.4019039266608025,CA,2024-07-05,0,0,0,1,0,1,0,0,0,0,0,0
196,4.54620078981073,0.392361237517197,CA,2024-07-06,1,1,0,1,0,1,0,1,0,0,0,0
197,4.93807015683576,0.3848240407872995,CA,2024-07-07,0,0,1,1,1,1,0,1,0,1,0,0
198,10.5335364039618,0.41016965623942,CA,2024-07-08,0,0,0,0,0,1,0,0,0,0,0,0
199,14.8663974063488,0.4057931778129885,CA,2024-07-09,0,1,0,0,0,1,0,0,0,0,0,1
200,18.1628539939287,0.437630054536171,CA,2024-07-10,0,1,0,0,0,1,0,0,0,0,0,0
201,14.5352246983537,0.4363614954066645,CA,2024-07-11,0,0,0,0,0,1,1,0,0,0,0,0
202,17.0856366441714,0.4095997961970485,CA,2024-07-12,1,1,0,0,0,0,0,0,0,0,0,0
203,7.36697514655412,0.422776084726102,CA,2024-07-13,1,1,0,0,1,1,0,0,0,0,0,0
204,11.6235968277615,0.4017561856936125,CA,2024-07-14,0,1,0,0,1,1,0,0,0,0,1,0
205,17.9371617356964,0.4200236645476505,CA,2024-07-15,1,1,0,0,0,0,0,0,0,0,0,0
206,19.6108647217673,0.4252326952798835,CA,2024-07-16,0,1,0,0,1,0,0,0,0,0,0,0
207,8.78360631642009,0.41432483018659,CA,2024-07-17,1,1,0,0,0,1,1,0,0,0,0,0
208,9.71329212627152,0.410451321492238,CA,2024-07-18,1,0,0,0,0,1,0,0,0,0,0,0
209,5.18176256260189,0.4287474157133665,CA,2024-07-19,0,1,0,0,1,1,0,0,0,0,0,1
210,8.55214393073766,0.4153227816327095,CA,2024-07-20,1,1,0,0,0,1,0,0,0,0,0,0
211,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,1.7726777574332,0.357585153421937,CO,2024-06-10,0,1,0,1,1,1,0,0,0,1,1,1
213,0.51963411985394,0.3308543240958255,CO,2024-06-11,1,1,1,1,1,1,0,1,0,1,1,1
214,0.649354004375205,0.430238924348321,CO,2024-06-12,1,0,1,1,1,1,0,0,1,1,1,1
215,0.326974179905373,0.277246856566586,CO,2024-06-13,1,1,1,1,1,1,1,1,1,1,1,1
216,0.326475287787111,0.2793833811410775,CO,2024-06-14,1,1,1,1,1,1,0,1,0,1,1,1
217,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.657821551514043,0.4273244856100865,CO,2024-06-17,1,0,1,1,1,1,1,0,0,1,1,1
220,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.343286496956369,0.2882529116983005,CO,2024-06-19,1,1,1,1,1,1,0,0,1,1,1,1
222,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,0.793256428614002,0.550896359977645,CO,2024-06-21,1,1,1,1,0,1,1,1,0,1,0,1
224,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,1.12542366368534,0.51238927763393,CO,2024-06-25,1,1,1,0,1,1,1,0,0,0,0,1
228,0.992330205579967,0.42833416614502,CO,2024-06-26,1,1,1,1,0,1,1,0,1,0,0,0
229,0.460129259911231,0.320086851978729,CO,2024-06-27,1,1,1,1,1,1,1,1,0,0,1,1
230,0.652338716278801,0.421030495920894,CO,2024-06-28,1,0,1,1,1,1,1,0,0,1,1,1
231,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.646795564807321,0.419312859707462,CO,2024-07-01,1,0,1,1,1,1,1,0,0,1,1,1
234,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
236,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.425093306864212,0.327063375471009,CO,2024-07-05,1,1,1,1,1,1,0,1,0,1,1,1
238,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.423272747313897,0.331177898403637,CO,2024-07-08,1,1,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.427172978620007,0.3343217804544965,CO,2024-07-10,1,1,1,1,1,1,1,1,1,1,1,1
243,1.08362283971705,0.4950362305486805,CO,2024-07-11,1,1,1,0,1,1,1,0,0,1,1,1
244,0.83485409223949,0.57663510312243,CO,2024-07-12,1,1,1,0,1,1,1,1,0,0,1,1
245,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,1.15754644219648,0.479891332393719,CO,2024-07-15,1,1,1,0,0,1,1,1,0,0,0,0
248,1.59176622076161,0.518300619841885,CO,2024-07-16,1,1,1,1,0,1,0,1,1,0,0,1
249,0.848787749543888,0.403612732019329,CO,2024-07-17,1,1,1,1,0,1,0,0,0,1,0,1
250,1.24647290213575,0.3910557090561085,CO,2024-07-18,1,1,0,0,1,1,1,0,0,0,1,1
251,0.445221638796175,0.288015687768164,CO,2024-07-19,1,1,1,1,1,1,0,1,1,0,1,1
252,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,0.824079344045639,0.3539947592814235,CT,2024-06-10,1,1,1,1,1,1,0,1,1,1,0,1
255,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.719580936615901,0.473464009393221,CT,2024-06-12,1,1,0,1,1,1,0,1,0,1,1,1
257,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
