...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24D_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24D_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
214,0.57398945547463,0.3639163249858605,CO,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,NA,NA,CO,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
216,0.165818633085922,0.1025717032438355,CO,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,NA,NA,CO,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,NA,NA,CO,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
220,NA,NA,CO,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
221,0.181966533658368,0.10803027785606199,CO,2024-05-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
222,NA,NA,CO,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
223,NA,NA,CO,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
224,NA,NA,CO,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,0.709715835357849,0.4876287635565285,CO,2024-06-04,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,1.47247155120056,0.4867998507987135,CO,2024-06-05,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
229,0.190589106882272,0.1133786267740885,CO,2024-06-06,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
230,NA,NA,CO,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,NA,NA,CO,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,2.34129281897915,0.578080924771095,CO,2024-06-10,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
234,0.714069647369643,0.609795674202435,CO,2024-06-11,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
235,0.67650373694691,0.483000379794661,CO,2024-06-12,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
236,0.207679665646945,0.115370247560421,CO,2024-06-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
237,0.200708130186738,0.1154917703586225,CO,2024-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238,NA,NA,CO,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.684774001290499,0.482068981530592,CO,2024-06-17,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
241,NA,NA,CO,2024-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.216652581996901,0.1156169870954695,CO,2024-06-19,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
243,NA,NA,CO,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.85920573250789,0.64385955644926,CO,2024-06-21,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
245,NA,NA,CO,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,1.17846853751948,0.58796208006669,CO,2024-06-25,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1
249,1.33973052928757,0.581116282657155,CO,2024-06-26,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1
250,0.698228772548358,0.62177357567763,CO,2024-06-27,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
251,0.662660438785227,0.4834566389066165,CO,2024-06-28,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
252,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.129679041912372,0.112701215482234,CT,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.144836498015586,0.1209297073902605,CT,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
257,0.147324113813198,0.123616373631029,CT,2024-05-23,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
258,0.149426455409864,0.126272902460254,CT,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.660373090271789,0.348137313334054,CT,2024-05-29,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
264,0.683291764071763,0.454896031187815,CT,2024-05-30,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
265,0.178262552779792,0.1440252216401015,CT,2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
270,0.199903103262741,0.156027998744253,CT,2024-06-05,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
271,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.869500290896,0.4058787162130405,CT,2024-06-07,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
273,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,1.00354412534795,0.3672500974163365,CT,2024-06-10,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
276,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.762214709621524,0.5162546694449,CT,2024-06-12,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
278,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,0.787800702840432,0.3891086943172045,CT,2024-06-14,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
280,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.248194310334446,0.1843696756380935,CT,2024-06-17,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
283,0.242250356590645,0.1866785301409325,CT,2024-06-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
284,0.648756773687421,0.3682800034108805,CT,2024-06-19,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
285,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.262567712298603,0.1957604581899565,CT,2024-06-22,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
288,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.664555185707326,0.200233777566706,CT,2024-06-24,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
290,1.07194623861917,0.5044984939397,CT,2024-06-25,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
291,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,1.5014752852667,0.2069360541216555,CT,2024-06-27,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
293,0.786716100370719,0.3856774311965055,CT,2024-06-28,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
294,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.897363279201326,0.61956409993616,DC,2024-05-19,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
296,0.714257539803247,0.470621930443365,DC,2024-05-20,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
297,0.145309396885649,0.121014428384861,DC,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,0.151525586739708,0.123179404459623,DC,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
299,0.150623997309074,0.1253220790582575,DC,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.149574749841489,0.127443063477344,DC,2024-05-24,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
301,0.152620626441691,0.1295431778528785,DC,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
302,0.709092973290397,0.4530788908803955,DC,2024-05-26,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
303,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,0.84174753480024,0.58380280058561,DC,2024-05-31,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
308,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.434383901268835,0.147718306746099,DC,2024-06-03,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
311,0.430767451837797,0.1496846012946725,DC,2024-06-04,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
312,0.712366608983763,0.4288460405910975,DC,2024-06-05,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
313,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,0.164281411227572,0.1633149793381765,DC,2024-06-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
319,0.642837266466496,0.3629256788871855,DC,2024-06-12,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
320,1.46837778928935,0.4244102489104695,DC,2024-06-13,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
321,1.29161631062303,0.594087166966865,DC,2024-06-14,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1
322,0.165668019339383,0.1709999530265855,DC,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
323,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,0.638246193832803,0.363761276103145,DC,2024-06-17,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
325,0.709540105183317,0.4035328808648795,DC,2024-06-18,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
326,0.167246055398961,0.178610882635922,DC,2024-06-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.81445158669523,0.546086612373345,DC,2024-06-21,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
329,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,1.48801203417923,0.3943076032514075,DC,2024-06-24,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1
332,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.786719664834358,0.533843283685875,DC,2024-06-27,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
335,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.57128156596234,0.268413872971768,DE,2024-05-22,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
341,0.78407157823319,0.58109159790353,DE,2024-05-23,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
342,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,0.812726835347093,0.340245447190637,DE,2024-05-26,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
345,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,0.702559504614713,0.469398686068879,DE,2024-05-28,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
347,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,2.38882626532879,0.500631147970655,DE,2024-05-30,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1
349,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,1.04317917351551,0.199726555424452,DE,2024-06-05,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
355,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,0.760998052552775,0.3898726911518285,DE,2024-06-07,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
357,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,0.601704227998592,0.409626415969228,DE,2024-06-10,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
360,0.609796273150243,0.3999946688479135,DE,2024-06-11,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1
361,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,0.583519110357007,0.3808928886409555,DE,2024-06-13,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
363,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,1.69883547109616,0.51732516180206,DE,2024-06-16,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1
366,1.11882765606948,0.49989082942299,DE,2024-06-17,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
367,1.02151982154805,0.458981372608338,DE,2024-06-18,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
368,1.09274964353982,0.355560885525861,DE,2024-06-19,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
369,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,1.24492961914142,0.389232910995814,DE,2024-06-21,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1
371,1.15672603631129,0.36173954211981,DE,2024-06-22,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
372,0.96572750229966,0.3532017914233995,DE,2024-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
373,1.09838666191679,0.499885367217239,DE,2024-06-24,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1
374,2.01314094169426,0.3752886991166165,DE,2024-06-25,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
375,1.37693925850112,0.393317297984415,DE,2024-06-26,0,0,1,1,1,0,1,1,0,0,1,1,1,0,1,1
376,1.01865964153045,0.258332130364121,DE,2024-06-27,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
377,1.42229434256056,0.441968583898489,DE,2024-06-28,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
378,0.416557340067075,0.4144451989518055,DE,2024-06-29,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
379,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,0.468090835077104,0.319850232546811,FL,2024-05-20,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
381,0.423322113719147,0.240361223779747,FL,2024-05-21,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
382,0.150670652214515,0.087838600778974,FL,2024-05-22,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
383,0.709216985678443,0.53880957595267,FL,2024-05-23,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
384,2.02555939292268,0.63722724823944,FL,2024-05-24,0,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
385,0.173096925610008,0.09760564026711,FL,2024-05-25,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
386,0.485639667687919,0.1010189535193155,FL,2024-05-26,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
387,0.173773244962259,0.1045164799862905,FL,2024-05-27,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
388,0.893713123267414,0.672072204006585,FL,2024-05-28,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
389,3.02907055104968,0.499744643270132,FL,2024-05-29,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
390,1.23827460273833,0.62389638957577,FL,2024-05-30,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
391,3.38952548157711,0.4400725692472415,FL,2024-05-31,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
392,1.74441279682463,0.654789546322495,FL,2024-06-01,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0
393,2.52632068253192,0.343320517440711,FL,2024-06-02,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1
394,1.60001511538798,0.3884562839201395,FL,2024-06-03,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1
395,2.35437782968861,0.4631486211180185,FL,2024-06-04,0,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1
396,3.80015516104405,0.462165715408251,FL,2024-06-05,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1
397,1.28398431665115,0.4189379736139805,FL,2024-06-06,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1
398,1.97115855620055,0.394374702172132,FL,2024-06-07,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
399,1.70142833277792,0.312370387016131,FL,2024-06-08,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
400,0.994905215134729,0.362111751252108,FL,2024-06-09,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1
401,3.40674462944698,0.4195182223122035,FL,2024-06-10,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1
402,1.28384960105278,0.363179977311311,FL,2024-06-11,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1
403,4.22923870781766,0.4333321917682815,FL,2024-06-12,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1
404,2.41003543299365,0.4064197161398375,FL,2024-06-13,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1
405,3.60862978721779,0.451301011449638,FL,2024-06-14,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1
406,0.397210502679988,0.286066433798528,FL,2024-06-15,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
407,2.11374010462235,0.4876919556127015,FL,2024-06-16,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1
408,5.55246101526436,0.39492801052806,FL,2024-06-17,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1
409,3.41012577071506,0.3927854551480745,FL,2024-06-18,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1
410,3.40836686933993,0.38446158713508,FL,2024-06-19,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1
411,2.39124180327474,0.339364619484738,FL,2024-06-20,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1
412,1.58309363584454,0.349266018264548,FL,2024-06-21,1,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1
413,2.64810315984827,0.452727752642662,FL,2024-06-22,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
414,1.64041396889313,0.363362703106173,FL,2024-06-23,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1
415,5.46477640486661,0.414946796332688,FL,2024-06-24,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1
416,4.96528602782033,0.475127485511758,FL,2024-06-25,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
417,6.96831516480487,0.4031147819331515,FL,2024-06-26,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1
418,4.86646056801906,0.3885403700988185,FL,2024-06-27,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1
419,7.41306910567804,0.421245250670255,FL,2024-06-28,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1
420,1.73925381807899,0.3791076718071175,FL,2024-06-29,1,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1
421,0.0975521120113368,0.072921555224136,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422,1.30220521642866,0.605875622146775,GA,2024-05-20,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
423,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424,0.105298919342616,0.081170667455428,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
425,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,0.655473122043496,0.328757860521722,GA,2024-05-24,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
427,0.114953161359188,0.0898016555557115,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
428,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
429,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,0.132861022422133,0.105029621905641,GA,2024-05-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
433,1.18701251251422,0.547798228904475,GA,2024-05-31,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1
