...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,recombinant_50_CI,X23E_50_CI,X23F_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,recombinant_95_CI,X23E_95_CI,X23F_95_CI,X23G_95_CI,other_95_CI
544,1.57585604310294,0.506155703832205,IA,2023-06-29,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
545,0.758805606443332,0.501365576253695,IA,2023-06-30,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
546,0.263256943469743,0.2249373648856495,IA,2023-07-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
547,NA,NA,ID,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,NA,NA,ID,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,NA,NA,ID,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,1.15063096778787,0.88413718266607,ID,2023-06-14,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
572,NA,NA,ID,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,0.0229632078155391,0.0059203771360841,ID,2023-06-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
578,NA,NA,ID,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.540869918560727,0.2035722204813365,IL,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
590,0.95894326290151,0.103236069998754,IL,2023-05-22,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
591,1.54689728056483,0.2793932676736505,IL,2023-05-23,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1
592,2.11476613188154,0.3299235495135985,IL,2023-05-24,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,1,0
593,0.534367741202365,0.04093683514323665,IL,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
594,0.571098492335689,0.20824413463184,IL,2023-05-26,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
595,0.202587690700514,0.0442340959624301,IL,2023-05-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
596,0.731800217202043,0.3705399549343655,IL,2023-05-28,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
597,1.05909616462193,0.73999205079228,IL,2023-05-29,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1
598,0.911175440635198,0.27079235336322,IL,2023-05-30,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
599,1.01871375789422,0.326067316810411,IL,2023-05-31,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0
600,1.39763471018081,0.4335730026971535,IL,2023-06-01,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
601,1.88984285374201,0.4432201267159715,IL,2023-06-02,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
602,1.3415529771932,0.427344397987229,IL,2023-06-03,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1
603,0.0812796050807627,0.0605948131006735,IL,2023-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
604,0.960121761182709,0.292895645527497,IL,2023-06-05,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
605,1.92862995409192,0.457424176279354,IL,2023-06-06,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1
606,0.774901762968757,0.068418348409502,IL,2023-06-07,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
607,1.38536674137483,0.357841065342722,IL,2023-06-08,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
608,0.973409485354858,0.356372550506588,IL,2023-06-09,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
609,1.59779031680596,0.518767113505015,IL,2023-06-10,0,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0
610,0.622147634958145,0.346162607230065,IL,2023-06-11,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
611,0.621034935648895,0.3444925766424685,IL,2023-06-12,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
612,1.74434498792876,0.623161801458995,IL,2023-06-13,1,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0
613,0.860808757748553,0.58659336046657,IL,2023-06-14,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
614,2.91473614827533,0.4194557367714145,IL,2023-06-15,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
615,2.58688142902101,0.486240742276523,IL,2023-06-16,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0
616,0.406879608003598,0.104659186868204,IL,2023-06-17,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
617,0.148179642294789,0.1094029943754625,IL,2023-06-18,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
618,2.11431948864123,0.4233093795751145,IL,2023-06-19,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,0
619,3.72131532390461,0.472018527509779,IL,2023-06-20,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
620,1.55333510173442,0.425949169109471,IL,2023-06-21,1,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1
621,NA,NA,IL,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622,0.18339593586424,0.137094660546712,IL,2023-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
623,1.58082433676727,0.534817207569475,IL,2023-06-24,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
624,NA,NA,IL,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
625,1.37648365976609,0.4112159552846635,IL,2023-06-26,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,1,1
626,1.31086654372251,0.4756415285236455,IL,2023-06-27,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1
627,0.739041335473408,0.51678577039984,IL,2023-06-28,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
628,3.02544937286584,0.4577391390821155,IL,2023-06-29,0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0
629,1.4523306106047,0.440018131652924,IL,2023-06-30,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
630,0.621353352428724,0.35143031933917,IL,2023-07-01,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
631,0.517930155188348,0.2014367137659135,IN,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1
632,1.10983232069275,0.787859060247455,IN,2023-05-22,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
633,NA,NA,IN,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
634,NA,NA,IN,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
635,NA,NA,IN,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
636,0.958167009511991,0.680741237386925,IN,2023-05-26,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
637,NA,NA,IN,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
638,0.653312978404799,0.2146331156967735,IN,2023-05-28,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
639,NA,NA,IN,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
640,1.06684394776278,0.762601053188585,IN,2023-05-30,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
641,1.19602693444144,0.375356465430119,IN,2023-05-31,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
642,0.0748645485182328,0.04900770514483705,IN,2023-06-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,0.810344069597816,0.3888852354557015,IN,2023-06-02,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
644,0.986593635487612,0.704846001806635,IN,2023-06-03,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
645,NA,NA,IN,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
646,0.470123353991662,0.055865722793561,IN,2023-06-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
647,0.889130731949639,0.628663564649075,IN,2023-06-06,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
648,NA,NA,IN,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
649,0.0912281590793312,0.061668685040227,IN,2023-06-08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
650,NA,NA,IN,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,1.38458786507989,0.650881035775045,IN,2023-06-10,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
652,NA,NA,IN,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
653,NA,NA,IN,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
654,0.109964325023992,0.072948356987581,IN,2023-06-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
655,NA,NA,IN,2023-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656,NA,NA,IN,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
657,0.7215943946767,0.3721947934284155,IN,2023-06-16,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0
658,NA,NA,IN,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.565344133361646,0.3267599715748355,IN,2023-06-18,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
660,NA,NA,IN,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
661,0.5626841243093,0.3244224658360665,IN,2023-06-20,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
662,NA,NA,IN,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
663,0.429960015314984,0.1004678717153355,IN,2023-06-22,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
664,1.14906971191393,0.57050644104101,IN,2023-06-23,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
665,NA,NA,IN,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,NA,NA,IN,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
667,0.943984710166135,0.67742946419446,IN,2023-06-26,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
668,0.185834931000439,0.1213330714333635,IN,2023-06-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
669,0.74180066412484,0.509031723911235,IN,2023-06-28,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
670,0.805761909018612,0.5847611802076,IN,2023-06-29,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
671,0.537171035926359,0.316774118007125,IN,2023-06-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0
672,NA,NA,IN,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,NA,NA,KS,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,0.824332456463521,0.60116552514121,KS,2023-05-23,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
676,NA,NA,KS,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.119605867408099,0.0813508586544375,KS,2023-05-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
678,NA,NA,KS,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,0.793174262821557,0.54333693220488,KS,2023-05-30,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
683,NA,NA,KS,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,NA,NA,KS,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
685,NA,NA,KS,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,NA,NA,KS,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
689,NA,NA,KS,2023-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
690,NA,NA,KS,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
691,NA,NA,KS,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,NA,NA,KS,2023-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
696,NA,NA,KS,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.298014140848678,0.2136985390270415,KS,2023-06-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
698,0.885981914686543,0.637831001632245,KS,2023-06-15,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1
699,NA,NA,KS,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,0.346362793326327,0.27235170794014,KS,2023-06-20,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
704,NA,NA,KS,2023-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,NA,NA,KS,2023-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
710,0.845470239928824,0.630686389404375,KS,2023-06-27,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
711,NA,NA,KS,2023-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
712,NA,NA,KS,2023-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,NA,NA,KS,2023-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
715,NA,NA,KY,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.238942708734503,0.0503044070261295,KY,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
717,0.908186071773588,0.65179926669988,KY,2023-05-23,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
718,0.9119820331056,0.64332339230905,KY,2023-05-24,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
719,NA,NA,KY,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
720,NA,NA,KY,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
721,NA,NA,KY,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
722,NA,NA,KY,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,NA,NA,KY,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,NA,NA,KY,2023-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
725,NA,NA,KY,2023-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,NA,NA,KY,2023-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,NA,NA,KY,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,NA,NA,KY,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,NA,NA,KY,2023-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,0.470882802271621,0.3123470739634855,KY,2023-06-06,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1
732,NA,NA,KY,2023-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,NA,NA,KY,2023-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,NA,NA,KY,2023-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,NA,NA,KY,2023-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,0.510120124342121,0.156593388856831,KY,2023-06-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
738,NA,NA,KY,2023-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
739,0.788228390292049,0.496192996791427,KY,2023-06-14,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1
740,NA,NA,KY,2023-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
741,NA,NA,KY,2023-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
742,NA,NA,KY,2023-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
