...1,es_score,brier_score,location,target_date,X22F_50_CI,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,recombinant_50_CI,X23H_50_CI,X23G_50_CI,other_50_CI,X22F_95_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,recombinant_95_CI,X23H_95_CI,X23G_95_CI,other_95_CI
553,NA,NA,ID,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-10-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-10-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-10-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,0.3957238955831,0.290275303563479,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
565,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,1.7871343216685,0.4364860350181635,IL,2023-10-08,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
590,3.09339085623811,0.3221012101706445,IL,2023-10-09,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,0,1
591,3.52067428497328,0.316767989762277,IL,2023-10-10,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1
592,2.4916487016578,0.3599760953833185,IL,2023-10-11,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0
593,3.24893292803511,0.3342691777595845,IL,2023-10-12,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1
594,2.96994376489685,0.359013889260444,IL,2023-10-13,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1
595,2.4148242138497,0.342325254164758,IL,2023-10-14,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,1
596,1.981596743338,0.3480728054479555,IL,2023-10-15,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1
597,3.67434329458327,0.3337263193213675,IL,2023-10-16,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1
598,3.70459212988722,0.39183476380682303,IL,2023-10-17,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
599,3.07346567252871,0.3841651269923675,IL,2023-10-18,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
600,3.18699070870104,0.4338022559558975,IL,2023-10-19,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1
601,2.51329361732825,0.405409380132144,IL,2023-10-20,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
602,1.41899507417048,0.3232860320457715,IL,2023-10-21,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
603,0.915900989474311,0.3300127420575875,IL,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
604,1.59043409726279,0.3410960979347455,IL,2023-10-23,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1
605,2.72585664194807,0.3687112362752325,IL,2023-10-24,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
606,4.06817016640649,0.3642379241363745,IL,2023-10-25,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1
607,2.32283258706189,0.3817584606701325,IL,2023-10-26,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
608,3.13459971592885,0.3872570682142125,IL,2023-10-27,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1
609,1.8886205696814,0.3447079314424445,IL,2023-10-28,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1
610,2.05233299541863,0.4571542277569015,IL,2023-10-29,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0
611,5.88202035414659,0.2969193195292455,IL,2023-10-30,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
612,2.38993047141265,0.4577232541070285,IL,2023-10-31,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1
613,3.41117783272162,0.403525922001203,IL,2023-11-01,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0
614,3.00699375168957,0.3360815598759985,IL,2023-11-02,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1
615,2.53009299337955,0.311509037453022,IL,2023-11-03,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
616,1.4127621171754,0.395565841967838,IL,2023-11-04,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1
617,3.2365584803284,0.4141279709849375,IL,2023-11-05,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
618,9.0493168766607,0.3404237506732165,IL,2023-11-06,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
619,2.6490017136543,0.342925681547422,IL,2023-11-07,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
620,3.42993496846898,0.382981365311245,IL,2023-11-08,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0
621,3.16971890319615,0.428760299538599,IL,2023-11-09,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
622,2.88391656052641,0.382129754671091,IL,2023-11-10,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
623,3.58767406006085,0.3958214799795435,IL,2023-11-11,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
624,2.15776035359424,0.3191536368371685,IL,2023-11-12,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0
625,5.25720953764905,0.3058537115713065,IL,2023-11-13,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
626,7.03641211670286,0.40131585944806353,IL,2023-11-14,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0
627,4.2546017678684,0.394938094199322,IL,2023-11-15,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0
628,4.62887535846494,0.341974171880169,IL,2023-11-16,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
629,6.0910364746609,0.381224797145489,IL,2023-11-17,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0
630,3.07980741056944,0.41695861881964,IL,2023-11-18,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0
631,NA,NA,IN,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
632,0.41404524435238,0.2847505025456065,IN,2023-10-09,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
633,0.755708490696286,0.300608619803341,IN,2023-10-10,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
634,1.17687122674511,0.57011978072273,IN,2023-10-11,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1
635,0.421263305511895,0.2883223644223585,IN,2023-10-12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
636,0.740177233533662,0.2937169735261145,IN,2023-10-13,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
637,1.01422853393566,0.3610856531428765,IN,2023-10-14,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1
638,NA,NA,IN,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
639,0.439078578031692,0.293539528303508,IN,2023-10-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
640,0.878200192595633,0.444505567027654,IN,2023-10-17,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1
641,0.690462835269407,0.388237628859208,IN,2023-10-18,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
642,0.40744982874704,0.293915203163513,IN,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
643,0.677306996236048,0.484974477091282,IN,2023-10-20,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
644,NA,NA,IN,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,1.01157768991139,0.302404345410559,IN,2023-10-22,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
646,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
647,0.404849617626903,0.2799638225427785,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
648,1.02614406929989,0.454022354389948,IN,2023-10-25,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1
649,1.19981401957458,0.4888893932581525,IN,2023-10-26,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
650,0.817902154770098,0.592561463686835,IN,2023-10-27,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
651,0.405403409529339,0.2718793261543495,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
652,0.842377213505022,0.60442655472268,IN,2023-10-29,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
653,1.04901902072546,0.316320819291536,IN,2023-10-30,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
654,0.446714327155373,0.318236788256405,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
655,1.26248819714919,0.413721307868632,IN,2023-11-01,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0
656,0.86532849955028,0.620756817883245,IN,2023-11-02,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0
657,0.390219154048309,0.2597498396801225,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
658,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.925021694856697,0.46533006123932,IN,2023-11-05,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
660,0.825196314758137,0.59293914697776,IN,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
661,1.54852306435032,0.3872113950125365,IN,2023-11-07,1,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
662,0.857630671883591,0.3831869848018275,IN,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
663,0.828871787480976,0.2925097010636075,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
664,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.852517114391096,0.423260406349434,IN,2023-11-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
667,1.40093566733852,0.3909206725839645,IN,2023-11-13,1,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1
668,0.784331979240535,0.4096708598552025,IN,2023-11-14,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
669,0.370139357932137,0.2361528065855445,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
670,0.678538196408455,0.485108371185015,IN,2023-11-16,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
671,0.351939928442116,0.2324145451972305,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
672,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,0.411650952511478,0.3123112190276685,KS,2023-10-08,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
674,NA,NA,KS,2023-10-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
675,1.42209612766766,0.503545285260625,KS,2023-10-10,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
676,NA,NA,KS,2023-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
677,0.826495878070938,0.587874854310525,KS,2023-10-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1
678,NA,NA,KS,2023-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,NA,NA,KS,2023-10-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
682,1.03605322830501,0.51472621154422,KS,2023-10-17,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
683,0.679857205148665,0.504673570982465,KS,2023-10-18,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
684,0.410828007494306,0.3074810825705865,KS,2023-10-19,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
685,0.409222747835972,0.3070208960223955,KS,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
686,NA,NA,KS,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,0.561577871924941,0.365468780249672,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
689,0.681418446868301,0.40503210496798,KS,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
690,0.689403473988348,0.404779067143128,KS,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
691,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
692,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.404346355618886,0.301790367856615,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
696,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
698,0.456029412516052,0.2932927988646705,KS,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
699,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
701,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,1.24982985098278,0.367506794456947,KS,2023-11-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1
703,1.36890222534183,0.400134657189487,KS,2023-11-07,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
704,1.49193314043607,0.482035973273386,KS,2023-11-08,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1
705,0.835237358387744,0.58677092611493,KS,2023-11-09,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
706,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,0.463177201422414,0.305874020121944,KS,2023-11-13,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
710,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
711,0.462878343512889,0.299181382539085,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1
712,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
713,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
714,0.828794455968294,0.58320999979399,KS,2023-11-18,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1
715,NA,NA,KY,2023-10-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716,0.947728965938068,0.267826273794912,KY,2023-10-09,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
717,1.01852149141483,0.347971238812131,KY,2023-10-10,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
718,3.09361915539666,0.51246002102342,KY,2023-10-11,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,1
719,0.916787184282413,0.2623064069359585,KY,2023-10-12,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1
720,1.11735238971922,0.3465833193365175,KY,2023-10-13,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
721,1.00775347439213,0.52119603645234,KY,2023-10-14,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
722,NA,NA,KY,2023-10-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,1.05449318013222,0.526030011917745,KY,2023-10-16,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
724,0.736120829117053,0.52403125849722,KY,2023-10-17,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
725,0.840503462942721,0.442400713386016,KY,2023-10-18,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
726,0.720078400583131,0.527552362831425,KY,2023-10-19,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
727,0.382514702501533,0.2484778833145195,KY,2023-10-20,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
728,NA,NA,KY,2023-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,NA,NA,KY,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,0.982075515680478,0.376388679769604,KY,2023-10-23,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
731,1.43248953278478,0.384232271520566,KY,2023-10-24,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1
732,0.817986099264201,0.344281943443416,KY,2023-10-25,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
733,0.972001522863077,0.487396177951999,KY,2023-10-26,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
734,0.533526038896846,0.3761857293778755,KY,2023-10-27,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
735,NA,NA,KY,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,NA,NA,KY,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,1.1026429041615,0.3964520544070335,KY,2023-10-30,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
738,0.490548952077394,0.3081275361957165,KY,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1
739,NA,NA,KY,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,0.653833248543144,0.3805140562520045,KY,2023-11-02,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
741,0.344729546548244,0.227233019378161,KY,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
742,NA,NA,KY,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
743,NA,NA,KY,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
