...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
258,0.641309215023391,0.34582662871959,CT,2024-06-28,1,1,1,1,0,1,1,0,1,1,0,1
259,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.530974535614877,0.262395467394322,CT,2024-06-30,1,1,1,1,1,1,1,0,0,1,1,1
261,0.502877207104921,0.172364127137915,CT,2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1
262,0.633784980527858,0.3429324077255665,CT,2024-07-02,1,1,1,1,0,1,0,0,0,1,0,1
263,1.02565385521539,0.431026437141173,CT,2024-07-03,1,1,1,0,1,1,1,0,1,1,0,1
264,0.814673971771528,0.510332790938335,CT,2024-07-04,1,1,1,1,0,1,1,1,0,1,0,1
265,0.727984306741732,0.448448225636388,CT,2024-07-05,1,0,1,1,1,1,1,0,0,1,1,1
266,0.631518791039985,0.340049605335919,CT,2024-07-06,1,1,1,1,0,1,1,1,0,1,0,1
267,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.81858739396452,0.4872105988448055,CT,2024-07-09,0,1,1,1,0,1,0,1,1,0,0,1
270,1.17507329680207,0.53104642269663,CT,2024-07-10,0,1,0,1,0,1,0,0,0,1,0,1
271,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,0.800986095683536,0.561773013457545,CT,2024-07-12,1,1,0,1,1,1,0,1,0,1,1,1
273,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.806514355494195,0.564184370201905,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,1,1
275,0.864579475350477,0.585093757857655,CT,2024-07-15,1,1,1,0,1,1,1,1,1,0,0,1
276,1.64482092381681,0.4961579389238415,CT,2024-07-16,0,1,1,1,0,1,1,0,0,1,0,1
277,1.22063913902315,0.3689840536876415,CT,2024-07-17,1,0,1,1,1,1,1,0,0,0,1,1
278,0.863515590771855,0.58050755844244,CT,2024-07-18,1,1,1,0,1,1,1,1,1,1,1,1
279,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,1.13084148184701,0.483971136320778,CT,2024-07-20,0,1,1,1,0,1,0,0,1,1,0,1
281,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,1.67127483318884,0.3981995866981055,CT,2024-07-23,1,1,1,0,1,1,0,0,0,0,1,1
284,1.18200858688142,0.533798450490945,CT,2024-07-24,0,1,0,1,0,1,0,1,0,0,0,1
285,0.17904633820882,0.1645168627505325,CT,2024-07-25,1,1,1,1,1,1,0,1,1,0,1,1
286,0.857100718052523,0.5690137209677,CT,2024-07-26,1,1,1,0,1,1,1,1,1,0,0,1
287,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,0.717386122270537,0.326694856298769,CT,2024-07-29,1,1,1,1,1,1,1,0,0,0,0,1
290,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.805639438132015,0.58988026148781,CT,2024-07-31,1,1,0,1,1,1,1,1,0,1,1,0
292,1.49583152321944,0.432549438755125,CT,2024-08-01,1,0,1,1,1,1,1,0,0,0,1,1
293,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.621002797806427,0.3201678433502695,CT,2024-08-03,1,1,1,1,0,1,0,0,1,1,0,1
295,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,1.2687328892917,0.4281386298522615,DC,2024-06-24,1,0,1,1,1,1,0,0,1,1,1,1
297,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.648362202260733,0.4196112040604865,DC,2024-06-27,1,1,0,1,1,1,0,1,0,1,1,1
300,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,0.446965546370292,0.321460008473372,DC,2024-06-30,1,1,1,1,1,1,0,0,0,1,0,1
303,0.453555783469055,0.3218244530413945,DC,2024-07-01,1,1,1,1,1,1,1,1,1,1,1,1
304,0.849754613978481,0.59399648246976,DC,2024-07-02,1,1,1,0,1,1,0,1,1,0,1,1
305,0.84672794239626,0.591651327103445,DC,2024-07-03,1,1,1,0,1,1,0,1,1,0,1,1
306,0.816824184495057,0.54383290511414,DC,2024-07-04,1,1,1,1,0,1,0,1,1,1,0,1
307,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.473618690300964,0.325681707912912,DC,2024-07-11,1,1,1,1,1,1,0,0,1,1,1,1
314,0.967497541763408,0.3599612409262765,DC,2024-07-12,1,1,1,1,0,1,0,0,0,1,0,1
315,0.819330100239558,0.575526933965545,DC,2024-07-13,1,1,1,0,1,1,0,1,1,0,1,1
316,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,0.780594909547083,0.430773565794091,DC,2024-07-15,1,1,1,0,1,1,1,1,0,0,1,1
318,1.3152662366622,0.3801531449952055,DC,2024-07-16,0,1,0,1,1,1,0,0,0,1,1,1
319,0.623844957588072,0.387245833366007,DC,2024-07-17,1,1,0,1,1,1,0,1,0,1,1,1
320,0.319424655416094,0.2986084550170535,DC,2024-07-18,1,1,1,1,1,1,0,1,0,1,1,1
321,0.982823206847055,0.3922160719406185,DC,2024-07-19,1,1,1,0,1,1,0,1,1,0,1,1
322,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,0.789890529676802,0.501319103497155,DC,2024-07-23,1,1,1,1,0,1,0,1,1,1,0,1
326,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,1.26366851653304,0.469535676035326,DC,2024-07-25,1,1,1,0,0,1,0,0,1,0,0,1
328,0.328982815779501,0.3284094043293145,DC,2024-07-26,1,1,1,1,1,1,1,1,1,1,1,1
329,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.962402758971534,0.4530340722168245,DC,2024-07-28,1,1,1,0,1,1,1,1,1,1,1,1
331,1.49278907077699,0.4157814855971585,DC,2024-07-29,1,1,0,1,0,1,1,0,1,1,0,1
332,1.59526703516184,0.4828934463627745,DC,2024-07-30,1,1,1,1,0,1,0,1,1,1,0,0
333,0.612569574295995,0.3803137202799705,DC,2024-07-31,1,1,0,1,1,1,0,1,0,1,1,1
334,0.909595744253772,0.344839038334881,DC,2024-08-01,1,0,1,1,1,1,0,0,0,1,0,1
335,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,0.977015186242313,0.350731247630694,DE,2024-06-23,1,1,1,1,1,1,0,0,1,1,0,1
338,1.06588608157856,0.528740540446375,DE,2024-06-24,1,1,1,0,1,1,1,0,1,0,1,1
339,2.0538126078846,0.4588683099070185,DE,2024-06-25,1,0,1,1,1,1,0,0,0,1,0,1
340,1.32767331964963,0.4329732416967805,DE,2024-06-26,0,0,1,1,1,1,1,0,1,0,0,0
341,1.13048494717885,0.297601244515774,DE,2024-06-27,1,1,0,1,1,1,1,0,0,1,0,1
342,1.23429941064728,0.405715788039186,DE,2024-06-28,1,1,1,1,0,1,1,0,0,1,0,1
343,0.412304927225794,0.312464372417016,DE,2024-06-29,1,1,1,1,1,1,0,1,1,1,0,1
344,0.784476079631886,0.4296617012154945,DE,2024-06-30,1,1,1,1,1,1,0,0,0,1,1,1
345,1.40168991811178,0.400307025474499,DE,2024-07-01,0,1,1,0,1,1,0,0,0,0,1,1
346,0.665805480302215,0.3754893369453635,DE,2024-07-02,1,1,1,1,1,1,0,0,1,1,1,1
347,1.38656140023869,0.3604423171257615,DE,2024-07-03,0,1,1,1,1,1,0,0,0,1,1,1
348,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,1.32996153258994,0.363070579453809,DE,2024-07-06,1,0,1,1,1,1,1,0,1,1,0,1
351,2.05544441100803,0.456255339548237,DE,2024-07-07,1,1,1,1,0,1,0,0,0,0,0,1
352,1.7846564678231,0.4801641824015925,DE,2024-07-08,1,1,0,0,0,1,0,0,0,0,0,1
353,1.19821540536988,0.4025098815986495,DE,2024-07-09,1,1,1,1,0,1,0,1,0,1,0,1
354,0.898139765969563,0.419379101667222,DE,2024-07-10,1,1,1,0,1,1,1,0,1,0,1,1
355,0.633044071762852,0.414448634952815,DE,2024-07-11,1,1,1,1,1,1,0,0,0,1,0,1
356,1.1507516507973,0.356492425518098,DE,2024-07-12,0,1,1,1,1,1,0,1,0,1,1,1
357,1.90070164958822,0.4525020678328465,DE,2024-07-13,1,1,0,0,1,1,1,0,0,0,0,1
358,1.29824577251963,0.4452587948629315,DE,2024-07-14,1,1,1,0,0,1,0,0,0,0,0,1
359,0.978917396427362,0.4740955974523825,DE,2024-07-15,1,1,1,0,1,1,0,0,0,0,1,1
360,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,1.09829349732255,0.4463879978216725,DE,2024-07-18,1,1,1,0,1,1,0,0,0,0,0,1
363,0.688803548392865,0.4966896276514925,DE,2024-07-19,1,1,1,1,0,1,1,1,0,1,0,1
364,3.17530013170906,0.4317137072658375,DE,2024-07-20,1,0,1,0,1,1,0,1,0,0,0,1
365,1.58056511899811,0.436530288283084,DE,2024-07-21,1,1,0,1,1,1,0,0,0,0,0,1
366,1.84160346614529,0.4345922597366335,DE,2024-07-22,0,1,0,0,1,1,0,1,1,0,1,1
367,2.67295016360345,0.3915932353710515,DE,2024-07-23,0,1,1,0,0,1,0,0,0,0,1,1
368,1.60377915167775,0.233172855718409,DE,2024-07-24,1,1,0,1,1,1,1,0,0,1,0,1
369,1.29619615435558,0.4363797586891395,DE,2024-07-25,1,1,1,1,1,1,0,0,0,0,0,1
370,1.66456773221649,0.4711953473064375,DE,2024-07-26,1,1,0,0,0,1,1,0,0,0,0,1
371,1.69093034628657,0.4464332717458105,DE,2024-07-27,1,1,1,0,1,1,0,0,0,0,0,1
372,3.31157797976482,0.4027765345328925,DE,2024-07-28,1,0,1,0,1,1,0,0,0,0,0,1
373,2.45964243332125,0.4706202696953805,DE,2024-07-29,1,1,0,0,1,1,0,0,0,0,0,1
374,1.44341335949296,0.414616051886016,DE,2024-07-30,0,1,1,0,1,1,0,0,0,1,1,1
375,1.76134299293105,0.4536003770548455,DE,2024-07-31,1,1,1,0,1,1,0,0,0,0,0,1
376,2.1877413010893,0.4021833881053865,DE,2024-08-01,1,1,1,0,1,1,0,0,0,0,0,1
377,1.28635193999286,0.3882010220877965,DE,2024-08-02,1,1,1,1,1,1,0,0,0,0,1,1
378,0.873696613241451,0.362961725297135,DE,2024-08-03,1,1,1,1,1,1,0,0,1,1,1,1
379,1.44874056539613,0.3587196154028185,FL,2024-06-23,1,1,1,1,1,1,1,1,0,1,0,1
380,4.26441052265513,0.394077318709502,FL,2024-06-24,1,1,0,0,1,1,0,1,0,0,0,1
381,4.6169120582768,0.4397037278789385,FL,2024-06-25,0,1,0,0,1,1,0,0,0,0,0,1
382,3.73352966023921,0.375699317691796,FL,2024-06-26,1,0,1,1,0,1,0,0,0,0,0,0
383,3.38958584627605,0.3684746052291405,FL,2024-06-27,0,0,1,0,1,1,0,0,0,0,0,0
384,6.93284815088256,0.3960194219040375,FL,2024-06-28,0,0,0,1,0,1,0,0,0,0,0,0
385,1.84474578701178,0.395788017468065,FL,2024-06-29,1,1,1,0,0,1,0,0,1,0,0,1
386,2.82538612022541,0.3448735252109475,FL,2024-06-30,0,1,1,1,0,1,0,0,1,1,0,1
387,4.02898673920301,0.402506928823754,FL,2024-07-01,1,1,0,0,1,1,0,0,0,0,0,0
388,1.96757188336117,0.37211131059022,FL,2024-07-02,1,1,1,1,1,1,1,0,0,0,0,0
389,2.01040579156933,0.375977515547139,FL,2024-07-03,1,1,1,0,1,1,0,1,0,0,0,1
390,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,1.99686268034836,0.3652943472502515,FL,2024-07-05,1,0,1,1,1,1,0,0,0,0,0,1
392,2.46186140931234,0.4444202808704475,FL,2024-07-06,0,1,1,0,0,1,0,0,1,0,0,0
393,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,7.18280767784818,0.4083619056719265,FL,2024-07-08,0,0,1,0,0,1,0,0,0,0,0,0
395,5.87618307220136,0.3993733160962965,FL,2024-07-09,0,0,1,0,0,1,1,0,1,0,0,0
396,2.18709420884003,0.3726927417426485,FL,2024-07-10,1,1,0,1,1,1,0,0,0,0,0,1
397,2.9143522223655,0.389759313236546,FL,2024-07-11,1,1,1,0,0,1,0,1,1,0,1,0
398,1.92593983216253,0.387737222375636,FL,2024-07-12,1,1,1,1,1,0,0,0,0,0,0,0
399,3.55035780366201,0.487800869112317,FL,2024-07-13,0,1,1,0,1,1,0,1,0,0,0,0
400,2.45397421952567,0.4671291286815375,FL,2024-07-14,1,1,1,0,0,1,0,0,0,0,1,0
401,5.03681380634178,0.4026087709669775,FL,2024-07-15,1,0,0,0,1,1,0,0,0,0,0,1
402,2.74207003235845,0.3961608544740025,FL,2024-07-16,1,1,1,0,1,1,0,0,0,0,0,0
403,3.03259201008272,0.4222549012475035,FL,2024-07-17,1,0,1,0,1,1,0,0,1,0,0,1
404,5.86835166664508,0.4503689012770015,FL,2024-07-18,0,1,0,0,1,1,0,0,0,0,1,1
405,6.09869594660108,0.4752062045007705,FL,2024-07-19,0,0,1,0,0,1,0,0,0,0,0,1
406,0.899568158932148,0.3464088565193445,FL,2024-07-20,1,1,1,1,1,1,0,0,1,1,1,1
407,2.48843869977674,0.4683762644192715,FL,2024-07-21,1,1,1,0,1,1,0,0,0,0,1,1
408,6.66825372035269,0.465452371924997,FL,2024-07-22,0,0,0,0,1,1,0,0,0,0,0,1
409,7.70064369453283,0.4196155014009755,FL,2024-07-23,1,1,0,0,1,1,1,0,0,0,0,1
410,5.44263459219212,0.4288578055912365,FL,2024-07-24,0,1,0,0,1,1,0,0,0,0,0,0
411,1.74237198272782,0.409524888643168,FL,2024-07-25,1,1,1,1,1,1,0,0,0,0,1,0
412,4.30800169753373,0.406814733930645,FL,2024-07-26,0,0,0,0,1,1,0,0,0,0,1,0
413,3.77435018182312,0.428211467688654,FL,2024-07-27,1,0,0,0,1,1,1,0,0,0,1,1
414,2.08455931372757,0.444176330103562,FL,2024-07-28,1,1,1,0,1,1,0,0,1,0,0,1
415,7.0341347721392,0.424426781043107,FL,2024-07-29,0,0,1,0,0,1,0,0,0,0,0,1
416,1.77630092216513,0.377838461744167,FL,2024-07-30,1,1,0,1,1,1,0,0,0,0,0,1
417,4.40590623810437,0.4181490775448525,FL,2024-07-31,1,1,0,0,1,1,0,1,0,0,0,1
418,5.91989676344379,0.399326991299083,FL,2024-08-01,1,0,0,0,0,1,0,0,1,0,0,1
419,3.53872312653115,0.39706223689644,FL,2024-08-02,1,0,1,0,1,1,0,0,0,0,0,0
420,2.73257713933477,0.460267792903174,FL,2024-08-03,0,0,1,0,1,0,0,0,0,0,1,0
421,1.44290573122605,0.4359839479192565,GA,2024-06-23,1,1,1,1,0,1,0,0,1,1,0,1
422,0.695020507065571,0.3725725116404285,GA,2024-06-24,1,1,1,1,0,1,0,0,0,1,0,1
423,1.11096443108052,0.3386092483421015,GA,2024-06-25,1,1,0,1,1,1,0,1,0,0,1,1
424,1.71220406145088,0.428573122647259,GA,2024-06-26,0,1,1,1,0,1,0,0,0,1,0,1
425,0.960945038367203,0.338873709215223,GA,2024-06-27,1,1,1,1,1,0,0,0,0,1,1,0
426,1.81390567637605,0.4477845856399905,GA,2024-06-28,0,0,0,1,1,1,0,0,0,1,1,1
427,0.879915730463888,0.62097994447474,GA,2024-06-29,1,1,1,1,1,0,0,1,1,1,1,0
428,1.44175862984627,0.542120037281555,GA,2024-06-30,0,1,1,0,1,0,0,0,1,0,1,0
429,1.5756555312961,0.2671146859285805,GA,2024-07-01,0,1,1,1,1,1,0,0,0,0,0,1
430,1.48712649766364,0.4509945415645315,GA,2024-07-02,0,0,1,1,0,1,0,0,1,1,0,1
431,1.19664935267261,0.3008372967873185,GA,2024-07-03,0,1,1,1,1,1,1,0,1,1,0,1
432,1.10815593050552,0.4089300131877595,GA,2024-07-04,1,1,1,1,1,0,0,1,0,1,0,0
433,1.06476782364963,0.51779790515342,GA,2024-07-05,1,1,1,0,1,1,1,1,0,0,1,1
434,0.774055626114267,0.402496310198341,GA,2024-07-06,1,1,1,1,1,1,1,0,0,1,0,1
435,0.547822002691301,0.341427364802435,GA,2024-07-07,1,1,1,1,1,1,0,1,0,1,1,1
436,1.08300657999726,0.349527195403415,GA,2024-07-08,1,1,1,1,1,1,0,0,1,0,0,1
437,1.39516578978773,0.364077599616054,GA,2024-07-09,1,1,1,1,1,0,1,0,0,0,1,0
438,2.0855171869478,0.4264511379479865,GA,2024-07-10,1,0,0,1,0,1,0,0,0,0,0,1
439,2.49589335543717,0.4340153200573915,GA,2024-07-11,0,1,1,0,0,1,1,0,0,0,0,1
440,0.974179938741726,0.42985541515343,GA,2024-07-12,1,1,1,1,1,1,1,1,1,1,1,1
441,1.6797609703708,0.396115681875811,GA,2024-07-13,1,0,1,1,1,1,0,0,1,1,1,1
442,1.26592232170751,0.381451395643005,GA,2024-07-14,1,1,1,1,0,1,0,1,1,0,0,1
443,1.34418038843788,0.400879416945097,GA,2024-07-15,1,1,1,1,1,1,0,1,0,1,0,1
444,2.23140129283555,0.426044003583111,GA,2024-07-16,0,1,1,0,1,1,0,1,0,0,0,1
445,5.40658977203122,0.458130490896835,GA,2024-07-17,0,1,1,1,0,1,0,0,0,0,0,0
446,0.561687829098522,0.344286458312497,GA,2024-07-18,1,1,1,1,1,1,0,0,0,1,1,0
447,0.76609827079894,0.396755064259613,GA,2024-07-19,1,1,1,0,1,1,0,0,1,1,1,1
448,1.31185041226954,0.321168092633245,GA,2024-07-20,0,1,1,1,1,1,0,0,1,0,0,1
449,1.66068638429795,0.386741604923563,GA,2024-07-21,1,1,0,1,1,1,0,0,0,0,1,1
450,1.51044792030526,0.4127865663948045,GA,2024-07-22,0,0,1,1,1,1,0,0,0,1,0,0
451,4.3931828227928,0.4353728126574925,GA,2024-07-23,0,0,0,1,0,1,0,0,1,0,0,1
452,1.32404062211782,0.373283799733365,GA,2024-07-24,1,1,1,1,1,1,0,0,0,1,0,1
453,1.7852431583955,0.3355631850554625,GA,2024-07-25,0,1,0,1,1,1,0,0,1,0,1,0
454,1.92527005693643,0.3945683457368515,GA,2024-07-26,1,0,1,1,0,1,0,0,0,0,0,1
455,2.54814782401638,0.3965808940077095,GA,2024-07-27,1,0,0,0,1,1,1,0,1,0,1,1
456,2.09532034388426,0.3903410722907195,GA,2024-07-28,1,0,1,1,0,1,0,0,0,1,0,0
457,2.93834464187695,0.3659429580021425,GA,2024-07-29,0,0,1,1,0,1,0,0,0,0,0,1
458,2.08048749458399,0.4017899738432585,GA,2024-07-30,1,0,0,1,0,1,0,0,0,1,0,0
459,2.01441287845839,0.4043432147680635,GA,2024-07-31,1,1,1,0,1,1,0,0,0,0,0,0
460,1.62753016473151,0.3851274126529005,GA,2024-08-01,1,1,1,1,1,1,0,0,1,0,0,1
461,4.22271279367824,0.4299708235043525,GA,2024-08-02,1,0,1,0,1,1,0,1,1,0,0,0
462,1.98037554898821,0.422233341332059,GA,2024-08-03,1,0,1,0,0,1,0,0,0,0,0,1
463,NA,NA,HI,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-07-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-07-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-07-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-07-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.531480647459564,0.381403212987097,IA,2024-06-23,1,1,1,1,1,1,1,0,0,1,1,1
506,1.17478701918747,0.388660497207944,IA,2024-06-24,0,0,1,1,1,1,1,0,1,1,0,1
507,0.744054296804688,0.390732245769769,IA,2024-06-25,1,1,1,1,1,1,1,0,0,1,1,1
508,1.28118810348863,0.4686257549543085,IA,2024-06-26,1,1,1,0,1,0,0,0,0,1,1,0
509,0.842579252451018,0.4286717566016895,IA,2024-06-27,1,1,1,0,1,1,1,1,0,0,1,1
510,0.51573656146523,0.369009150837879,IA,2024-06-28,1,1,1,1,1,1,0,0,1,1,1,1
511,NA,NA,IA,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,0.381813492831331,0.2767714647359355,IA,2024-06-30,1,1,1,1,1,1,0,0,1,1,1,1
513,0.452037825314332,0.3217473198835745,IA,2024-07-01,1,1,1,1,1,1,1,0,1,0,1,1
514,0.724229844634141,0.3964259613816165,IA,2024-07-02,1,1,1,1,0,1,1,0,1,1,0,1
515,0.494196505027259,0.358409445574719,IA,2024-07-03,1,1,1,1,1,1,1,0,1,0,1,1
516,1.28246610830604,0.499045045918229,IA,2024-07-04,1,1,1,0,0,1,1,0,1,1,0,1
517,1.43760284438381,0.435698467076484,IA,2024-07-05,1,1,1,1,0,1,1,1,1,1,1,1
518,0.572237027051823,0.3412870076850595,IA,2024-07-06,1,1,1,1,1,1,0,1,0,1,1,1
519,0.771092505005889,0.3990193788992845,IA,2024-07-07,1,1,1,1,0,1,0,0,0,0,0,1
