...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,recombinant_50_CI,X24G_50_CI,X24E_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,recombinant_95_CI,X24G_95_CI,X24E_95_CI,other_95_CI
235,1.22027932340882,0.528112951991555,CO,2024-06-26,0,1,1,1,0,1,1,0,0,0,1,0,1,1
236,0.700946806158764,0.528547205298505,CO,2024-06-27,1,1,0,1,1,1,1,1,1,0,1,0,1,1
237,0.558924635432825,0.447432535163055,CO,2024-06-28,1,1,1,1,1,1,1,0,0,1,1,1,1,1
238,NA,NA,CO,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.569403321531889,0.4513367587460285,CO,2024-07-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1
241,NA,NA,CO,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,NA,NA,CO,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.706987209268606,0.54026512213224,CO,2024-07-05,1,1,0,1,1,1,1,1,0,0,1,1,1,1
245,NA,NA,CO,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,0.698431754615395,0.54520530365721,CO,2024-07-08,1,1,0,1,1,1,1,0,1,0,1,1,1,1
248,NA,NA,CO,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,0.704068908870563,0.548489424609155,CO,2024-07-10,1,1,0,1,1,1,1,0,1,0,1,1,1,1
250,1.03428082972524,0.56366484154751,CO,2024-07-11,1,1,1,1,1,0,1,0,0,1,1,1,0,1
251,0.872720169435146,0.66215201983504,CO,2024-07-12,1,1,1,1,1,0,1,1,1,1,1,0,0,1
252,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
256,0.245544215551636,0.1977534461732595,CT,2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
257,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.801713351400485,0.3890586838145495,CT,2024-06-07,1,1,1,1,0,1,1,0,0,0,1,0,1,1
259,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.0991117315955,0.4023579962523935,CT,2024-06-10,1,1,1,1,0,1,1,0,1,0,1,0,1,1
262,NA,NA,CT,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
263,0.768623430511035,0.550131722562105,CT,2024-06-12,1,1,0,1,1,1,1,0,1,0,1,1,1,1
264,NA,NA,CT,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.833307887304871,0.4246256158685395,CT,2024-06-14,1,1,1,1,0,1,1,0,0,1,1,0,1,1
266,NA,NA,CT,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.299222162084788,0.249043766677076,CT,2024-06-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
269,0.298585949829676,0.253233347371542,CT,2024-06-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
270,0.595555201693478,0.3615935999289015,CT,2024-06-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1
271,NA,NA,CT,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,0.315735891423834,0.269802398730364,CT,2024-06-22,1,1,1,1,1,1,1,0,0,1,1,1,1,1
274,NA,NA,CT,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.772341459046775,0.2779552657191205,CT,2024-06-24,0,1,1,1,1,1,1,0,1,0,1,1,1,1
276,0.992544100925274,0.4555712375851405,CT,2024-06-25,1,1,1,1,1,0,1,1,1,0,1,1,0,1
277,NA,NA,CT,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,1.79008802165015,0.2899974500771225,CT,2024-06-27,0,0,1,1,1,1,1,0,0,1,1,0,1,1
279,0.840542352976198,0.4494535209459195,CT,2024-06-28,1,1,1,1,0,1,1,0,0,1,1,1,1,1
280,NA,NA,CT,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,0.5625709271383,0.2819437165214775,CT,2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
282,0.797857190624012,0.305684973105422,CT,2024-07-01,0,1,1,1,1,1,1,0,1,1,0,1,1,1
283,0.84845181069763,0.4574229660675305,CT,2024-07-02,1,1,1,1,0,1,1,1,0,1,1,0,1,1
284,1.22095485474313,0.52050674186951,CT,2024-07-03,1,1,1,1,0,0,1,0,0,1,1,0,0,1
285,0.855917459695976,0.605846054459195,CT,2024-07-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
286,0.423037620124032,0.22620464981201,CT,2024-07-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1
287,0.848919365755026,0.4656364550387315,CT,2024-07-06,1,1,1,1,0,1,1,0,1,1,1,0,1,1
288,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.63327400767891,0.4767975449505965,CT,2024-07-09,1,1,1,1,0,1,1,0,1,1,1,0,1,1
291,1.18558274797015,0.57638476837494,CT,2024-07-10,1,1,0,1,0,1,1,0,1,0,1,0,1,1
292,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.755364655095066,0.54441321684072,CT,2024-07-12,1,1,0,1,1,1,1,1,0,0,1,1,1,1
294,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,0.459722754720487,0.138973519104764,DC,2024-06-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1
297,0.45007213378244,0.1416179016325005,DC,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,0.69762464881939,0.4409078023675495,DC,2024-06-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
299,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,0.176798035640327,0.159754241098566,DC,2024-06-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
305,0.558118425416904,0.3497838149471825,DC,2024-06-12,1,1,1,1,1,1,1,1,0,0,1,1,1,1
306,1.29953725436489,0.4120713192065845,DC,2024-06-13,0,1,0,1,1,1,1,0,1,0,1,1,1,1
307,1.25102977522784,0.58332377270949,DC,2024-06-14,0,1,1,1,0,1,1,0,1,1,1,0,1,1
308,0.182874543620337,0.169992297937941,DC,2024-06-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2024-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.533729663600835,0.3498128412915,DC,2024-06-17,1,1,1,1,1,1,1,0,1,0,1,1,1,1
311,0.709116986627865,0.399065722637052,DC,2024-06-18,1,0,1,1,1,1,1,0,0,1,1,1,1,1
312,0.190201371951924,0.1803034744850665,DC,2024-06-19,1,1,1,1,1,1,1,0,1,0,1,1,1,1
313,NA,NA,DC,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
314,0.735337595018307,0.51528090048113,DC,2024-06-21,1,1,0,1,1,1,1,1,1,1,1,1,1,1
315,NA,NA,DC,2024-06-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,1.47056036464781,0.3822946004132355,DC,2024-06-24,0,0,1,1,1,1,1,0,0,1,1,1,1,1
318,NA,NA,DC,2024-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,NA,NA,DC,2024-06-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,0.705349945958773,0.503001346983685,DC,2024-06-27,1,1,0,1,1,1,1,0,1,0,1,1,1,1
321,NA,NA,DC,2024-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,0.531409402442362,0.2879119595321465,DC,2024-06-30,1,1,1,1,1,1,1,1,0,0,1,1,1,1
324,0.530388975080053,0.2879695206441175,DC,2024-07-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
325,0.920548659995555,0.61876995562642,DC,2024-07-02,1,1,1,1,1,0,1,0,1,1,1,1,0,1
326,0.918565989150252,0.61700942794248,DC,2024-07-03,1,1,1,1,1,0,1,1,0,1,1,1,0,1
327,0.893401953853105,0.61008955360999,DC,2024-07-04,1,1,1,1,0,1,1,1,0,1,1,0,1,1
328,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
332,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
333,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
334,0.555787227068297,0.2893140677248395,DC,2024-07-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
335,0.863468345490202,0.360449368425028,DC,2024-07-12,1,1,1,1,0,1,1,0,0,1,1,0,1,1
336,0.894364637305874,0.610128303403505,DC,2024-07-13,1,1,1,1,1,0,1,1,1,0,1,1,0,1
337,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,0.853019421009686,0.170159232732507,DE,2024-06-05,0,1,1,1,1,1,1,0,0,1,1,1,1,1
341,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,0.742420470801836,0.38319385814045,DE,2024-06-07,1,1,1,1,0,1,1,0,1,1,1,0,1,1
343,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.696684479635026,0.4124019018963335,DE,2024-06-10,1,1,0,1,1,1,1,1,1,1,1,1,1,1
346,0.69685666013483,0.4055979998579335,DE,2024-06-11,1,1,0,1,1,1,1,1,0,0,1,1,1,1
347,NA,NA,DE,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.676064439791973,0.3922508071928975,DE,2024-06-13,1,1,0,1,1,1,1,0,1,0,1,1,1,1
349,NA,NA,DE,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,1.71944187052065,0.50234612981231,DE,2024-06-16,1,1,1,1,1,0,1,0,1,0,1,1,0,1
352,1.23033101431757,0.56090011102843,DE,2024-06-17,0,1,1,1,1,0,1,1,1,0,1,1,0,1
353,1.12919434282849,0.517372400404975,DE,2024-06-18,0,1,1,1,0,1,1,0,0,1,1,0,1,1
354,1.17678296963215,0.398748766905721,DE,2024-06-19,1,0,1,1,1,1,1,1,0,0,1,1,1,1
355,NA,NA,DE,2024-06-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,0.928774792005093,0.3509577863903885,DE,2024-06-21,1,1,1,1,1,1,1,1,0,1,1,0,1,1
357,1.09345684074406,0.365599438382289,DE,2024-06-22,1,0,1,1,1,1,1,1,0,0,1,1,1,1
358,0.85402521351827,0.3428846891106265,DE,2024-06-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1
359,1.20501372959692,0.55265057156075,DE,2024-06-24,1,1,1,1,1,0,1,0,1,1,1,1,0,1
360,2.25018458678684,0.4882610229813575,DE,2024-06-25,0,0,1,1,1,1,1,0,0,0,1,1,1,1
361,1.7363090937337,0.457300474951023,DE,2024-06-26,0,0,1,1,1,1,1,0,0,1,1,0,1,1
362,1.30193076078352,0.3114424937021595,DE,2024-06-27,1,1,0,1,1,1,1,0,1,0,1,1,1,1
363,1.45094791269905,0.4098814066158685,DE,2024-06-28,1,1,1,1,0,1,1,0,1,1,1,0,1,1
364,0.260606975905498,0.2788342151819825,DE,2024-06-29,1,1,1,1,1,1,1,0,1,0,1,1,1,1
365,0.885360378847948,0.43506496911918,DE,2024-06-30,1,1,1,1,0,1,1,1,1,0,1,0,1,1
366,2.13094268687998,0.410896532645642,DE,2024-07-01,0,1,1,1,1,0,1,0,0,0,1,0,0,1
367,0.879256144085809,0.394307447789772,DE,2024-07-02,1,1,1,1,1,1,1,0,0,1,1,1,1,1
368,1.00733106464066,0.347736177238727,DE,2024-07-03,1,1,1,1,1,1,1,0,1,0,1,1,1,1
369,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,1.81582170247451,0.369832565619595,DE,2024-07-06,1,0,1,1,1,1,1,0,0,0,1,1,1,1
372,2.73760521462855,0.468177285348276,DE,2024-07-07,0,1,1,1,0,0,1,0,0,0,1,0,0,0
373,2.20630025738682,0.494832690855013,DE,2024-07-08,0,0,0,1,0,0,1,0,1,0,1,0,0,1
374,1.38284451264464,0.4017028208520055,DE,2024-07-09,1,1,1,1,0,1,1,0,0,0,1,0,1,1
375,1.02363623660278,0.4269658972932495,DE,2024-07-10,1,1,1,1,1,0,1,1,1,0,1,1,0,1
376,0.621286823930613,0.4244634385417655,DE,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1
377,0.768983361817672,0.353581773463755,DE,2024-07-12,1,1,1,1,1,1,1,0,0,0,1,1,1,1
378,2.42180846620766,0.467057031389786,DE,2024-07-13,1,0,1,1,1,0,1,0,0,1,1,0,0,1
379,2.56781102835128,0.3415497967588685,FL,2024-06-02,1,0,0,1,1,1,1,0,0,1,1,1,1,1
380,1.25246720831422,0.3650014184346775,FL,2024-06-03,1,1,1,1,1,1,1,0,1,0,1,1,1,1
381,2.00090923606164,0.4125842363117205,FL,2024-06-04,0,1,0,1,0,1,1,0,0,0,1,0,1,1
382,3.55904002694495,0.4210941818534885,FL,2024-06-05,1,1,1,1,0,1,1,0,0,0,1,0,1,1
383,1.15818103821286,0.3692994952780695,FL,2024-06-06,1,1,0,1,1,1,1,1,1,0,0,0,1,1
384,1.86506702429533,0.37048345282373,FL,2024-06-07,0,0,1,1,1,1,1,0,0,0,0,1,1,0
385,1.87605763465114,0.329379183830583,FL,2024-06-08,1,0,0,1,1,1,1,0,0,1,0,1,1,1
386,0.832548391838788,0.3524168579763825,FL,2024-06-09,1,1,1,1,1,1,1,0,0,0,0,1,1,1
387,3.29423447414654,0.4004509533235025,FL,2024-06-10,0,0,1,1,1,0,1,0,0,0,1,1,0,1
388,1.3558332374701,0.364663552165124,FL,2024-06-11,1,0,1,1,1,1,1,0,0,0,1,0,1,1
389,4.04407205108002,0.394285334276453,FL,2024-06-12,0,0,1,1,1,1,1,0,0,0,1,0,1,1
390,1.9008430687072,0.3808630838709555,FL,2024-06-13,1,1,1,1,0,1,1,0,0,0,0,0,1,1
391,3.0342192079528,0.404319973675296,FL,2024-06-14,0,1,1,1,0,1,1,1,0,0,1,0,1,1
392,0.468410947579781,0.326994129643957,FL,2024-06-15,1,1,1,1,1,1,1,0,0,0,1,0,1,1
393,1.89549547400522,0.392069142575664,FL,2024-06-16,0,1,0,1,1,1,1,0,0,0,1,1,1,1
394,5.19820049613182,0.378612426838345,FL,2024-06-17,1,0,1,1,0,1,1,0,0,0,0,0,1,1
395,3.42267848918431,0.389170752448219,FL,2024-06-18,1,0,0,1,0,0,1,0,0,0,0,0,0,1
396,3.25299088743124,0.3763871621833035,FL,2024-06-19,1,1,0,1,0,1,1,0,0,0,0,0,0,0
397,2.7277335809419,0.3584724331485095,FL,2024-06-20,0,1,0,1,1,1,1,0,0,0,1,0,1,0
398,1.7879076793106,0.357645007003551,FL,2024-06-21,1,0,1,1,1,1,1,0,0,0,0,0,1,1
399,2.39415256115316,0.4060050643197425,FL,2024-06-22,1,1,1,1,0,1,1,0,0,0,0,0,1,1
400,1.40282742766393,0.35968909959758,FL,2024-06-23,1,1,1,1,1,1,1,0,0,0,1,1,1,0
401,5.83402818710775,0.411780003600265,FL,2024-06-24,1,1,0,1,0,0,1,0,0,0,0,0,0,1
402,3.81617125941214,0.4083117716899915,FL,2024-06-25,0,0,0,1,0,0,1,0,0,0,1,0,1,1
403,6.4166789686953,0.391358802867945,FL,2024-06-26,0,0,0,1,0,0,1,0,1,0,1,0,0,1
404,5.09137372789577,0.3908586334506665,FL,2024-06-27,0,0,0,1,1,0,1,0,0,0,1,0,1,1
405,7.62751138917245,0.400196383068592,FL,2024-06-28,0,1,0,1,0,0,1,0,0,0,1,0,0,1
406,2.03825921825048,0.422686107638202,FL,2024-06-29,1,1,0,1,1,0,1,0,0,0,1,0,0,1
407,3.47303860497905,0.3693605706376445,FL,2024-06-30,0,1,1,1,1,1,1,0,1,0,1,0,0,1
408,4.76845169133273,0.409224790052649,FL,2024-07-01,1,1,0,1,1,0,1,1,0,0,0,0,0,1
409,4.52193158970208,0.39065940984199,FL,2024-07-02,0,0,0,1,0,1,1,0,0,0,1,0,0,1
410,3.38725365500256,0.398339624473727,FL,2024-07-03,0,1,0,1,1,0,1,0,1,1,0,0,1,1
411,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
412,2.37087648239334,0.375230631345418,FL,2024-07-05,1,1,0,1,0,1,1,0,0,1,0,1,1,1
413,2.53897610850538,0.4390316241662015,FL,2024-07-06,0,1,0,1,0,0,1,0,0,1,1,0,0,1
414,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
415,10.9498254487556,0.424973885154469,FL,2024-07-08,1,0,0,1,0,0,1,0,0,0,0,0,0,0
416,8.97993667743108,0.4132570388674565,FL,2024-07-09,1,0,1,1,0,0,1,0,0,0,0,0,0,1
417,5.26541294707026,0.410787009729922,FL,2024-07-10,0,1,0,1,1,0,1,0,0,0,1,0,0,1
418,5.76963345442693,0.419182049330606,FL,2024-07-11,0,0,0,1,0,0,1,0,0,1,0,0,0,1
419,4.35781314810255,0.4095037008945095,FL,2024-07-12,0,1,0,0,1,1,1,0,1,0,0,0,0,1
420,3.3935267726588,0.466138528501419,FL,2024-07-13,0,0,1,1,1,0,1,0,0,1,1,1,0,1
421,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,2.38019312455402,0.403614185608654,GA,2024-06-03,0,0,1,1,1,1,1,0,0,0,1,1,1,1
423,1.33993423496371,0.53754662125602,GA,2024-06-04,0,1,1,1,1,0,1,0,0,1,1,1,0,1
424,0.794410190662284,0.3623618408614645,GA,2024-06-05,1,1,1,1,1,1,1,0,1,0,1,1,1,1
425,0.815228103088396,0.5074697150868,GA,2024-06-06,1,1,0,1,1,1,1,1,1,1,1,1,1,1
426,1.74213843321116,0.473554326856195,GA,2024-06-07,0,1,1,0,0,1,1,0,0,0,0,0,1,1
427,0.604729999997785,0.3488873594614,GA,2024-06-08,1,1,1,1,1,1,1,1,1,0,1,1,0,1
428,1.65630250252766,0.4983776621367,GA,2024-06-09,0,1,0,1,1,1,1,0,1,0,1,1,1,1
429,0.970735142032378,0.400475593112915,GA,2024-06-10,1,1,1,1,0,1,1,1,0,1,0,1,1,1
430,0.908046080025881,0.3068399833247175,GA,2024-06-11,1,1,1,1,1,1,1,1,0,0,0,0,1,1
431,2.77637836722532,0.4336528060704565,GA,2024-06-12,0,1,0,1,1,0,1,0,0,0,0,0,0,1
432,0.170299950598474,0.2198340678196375,GA,2024-06-13,1,1,1,1,1,1,1,0,0,1,1,1,1,1
433,NA,NA,GA,2024-06-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,1.80380707956051,0.4333263439057065,GA,2024-06-15,0,0,1,1,0,1,1,0,0,1,1,0,0,1
435,1.76123893034437,0.58489362438635,GA,2024-06-16,0,1,1,1,0,0,1,1,0,0,1,0,0,1
436,1.44141316394735,0.4039178978296805,GA,2024-06-17,1,1,0,1,1,0,1,0,1,0,1,1,0,1
437,0.605633552458037,0.323695532431642,GA,2024-06-18,1,1,1,1,1,1,1,0,0,1,1,1,1,1
438,1.06830052741122,0.3761545051286645,GA,2024-06-19,1,1,1,1,1,1,0,1,1,1,1,1,0,0
439,3.34665295096661,0.368577293283354,GA,2024-06-20,0,0,0,1,1,1,1,0,1,0,1,1,0,1
440,1.5697038394493,0.4089806117270445,GA,2024-06-21,0,1,1,0,0,1,1,0,1,0,0,0,1,1
441,1.57537189433387,0.4644800153048265,GA,2024-06-22,1,1,0,1,1,0,1,0,0,0,1,1,1,1
442,1.61917052596196,0.49607708415462,GA,2024-06-23,1,1,1,1,0,1,1,0,1,1,1,0,1,1
443,0.794344101241801,0.4422094108489545,GA,2024-06-24,1,1,1,1,0,1,1,1,1,1,1,0,0,1
444,1.11629705363822,0.3813640660845255,GA,2024-06-25,1,1,0,1,1,1,1,1,0,0,1,1,0,1
445,1.96488930781356,0.4116920212447915,GA,2024-06-26,0,1,1,1,0,1,1,0,0,1,1,0,0,1
446,0.947166260957979,0.410945974011691,GA,2024-06-27,1,1,1,1,1,1,0,0,1,1,1,1,0,0
447,1.94291956794857,0.375106700693943,GA,2024-06-28,0,0,0,1,1,1,1,0,0,0,1,1,1,1
448,0.918334454100575,0.632090379456565,GA,2024-06-29,1,1,1,0,1,1,1,1,1,1,0,1,0,1
449,1.50986351482115,0.4986560875068055,GA,2024-06-30,0,1,1,0,1,0,1,1,1,0,0,1,1,1
450,1.25351406719741,0.299661165506696,GA,2024-07-01,1,1,1,1,1,1,1,0,0,1,1,1,0,1
451,1.63177114588317,0.36476459656516,GA,2024-07-02,0,0,1,1,0,1,1,0,1,1,1,0,1,1
452,1.12023410127617,0.362022393030147,GA,2024-07-03,1,1,1,1,0,1,1,0,1,1,1,0,0,1
453,1.28473722515264,0.4838657417112205,GA,2024-07-04,1,1,1,1,0,1,0,0,0,0,1,0,0,0
454,1.11738127873825,0.547386902059245,GA,2024-07-05,1,1,1,1,1,0,1,0,1,0,1,1,1,1
455,0.958747903702474,0.4856278278658865,GA,2024-07-06,1,1,1,1,0,1,1,1,0,0,1,0,0,1
456,0.57044421547678,0.430014715605091,GA,2024-07-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1
457,1.08612393763603,0.410263780948903,GA,2024-07-08,1,1,1,1,1,1,1,0,0,0,0,1,0,1
458,1.28590885021359,0.4389584022436385,GA,2024-07-09,1,1,1,0,1,1,1,0,0,0,0,0,0,0
459,1.64098513809731,0.52298730582165,GA,2024-07-10,1,1,0,1,0,1,1,1,0,0,1,0,0,1
460,2.44553713075548,0.4297452685526365,GA,2024-07-11,0,1,1,1,0,0,1,1,0,1,1,0,0,1
461,0.893025211553729,0.425552790211109,GA,2024-07-12,1,1,1,1,1,0,1,0,0,0,1,1,0,1
462,2.09825114307038,0.2858200694734085,GA,2024-07-13,0,0,1,1,1,1,1,1,1,1,1,1,1,1
463,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-06-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-06-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-06-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
