...1,es_score,brier_score,location,target_date,X22D_50_CI,X22F_50_CI,X23A_50_CI,X23D_50_CI,X23B_50_CI,X23E_50_CI,X23G_50_CI,other_50_CI,X22D_95_CI,X22F_95_CI,X23A_95_CI,X23D_95_CI,X23B_95_CI,X23E_95_CI,X23G_95_CI,other_95_CI
216,1.55420270548268,0.2813967658037515,CO,2023-04-28,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0
217,0.0165911009261624,0.0118484895235503,CO,2023-04-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,0.0714651226433042,0.01233982688532135,CO,2023-04-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,0.320518918385851,0.012857033557551,CO,2023-05-01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,0.586298011194171,0.1719406691637625,CO,2023-05-02,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
221,0.0206866492535167,0.0139756469637283,CO,2023-05-03,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
222,0.158391404138149,0.01458075687054835,CO,2023-05-04,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
223,0.0255593079332025,0.0152191785475699,CO,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2023-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,0.876111340612223,0.4006579262661735,CO,2023-05-07,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
226,1.15951106929375,0.833801102381055,CO,2023-05-08,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
227,0.857197569582933,0.3967600414996435,CO,2023-05-09,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0
228,3.33517950227073,0.80476028131471,CO,2023-05-10,1,1,0,0,1,0,0,1,1,1,0,0,1,0,0,1
229,0.106698349400666,0.01989891721020925,CO,2023-05-11,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
230,NA,NA,CO,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,0.224987718909745,0.0218650924070432,CO,2023-05-13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
232,0.0360407800219847,0.02294435086101605,CO,2023-05-14,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
233,0.774554100927731,0.154894954426598,CO,2023-05-15,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
234,0.940577057651901,0.415095479417723,CO,2023-05-16,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
235,0.0416845386475638,0.0266393393641576,CO,2023-05-17,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
236,1.38017188545677,0.515487233854495,CO,2023-05-18,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
237,1.12311829143158,0.802988139970785,CO,2023-05-19,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0
238,NA,NA,CO,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,0.0509335801896355,0.0329288631033335,CO,2023-05-21,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
240,1.86257340492207,0.522795166091055,CO,2023-05-22,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1
241,0.186961036100403,0.03684375818855445,CO,2023-05-23,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
242,NA,NA,CO,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
243,NA,NA,CO,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.920475658344034,0.67005124083196,CO,2023-05-26,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
245,NA,NA,CO,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,0.0771859659397444,0.04981746828756855,CO,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
247,0.0759116180994039,0.053109672313678,CO,2023-05-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
248,0.0810499792265294,0.056685439820109,CO,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
249,0.242275751153694,0.0605684622510795,CO,2023-05-31,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
250,0.0907338631580609,0.064782517614312,CO,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
251,NA,NA,CO,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.0262681683372846,0.02701477079415265,CT,2023-04-23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,0.952504575785831,0.3997223675922185,CT,2023-04-24,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
255,0.778148862898567,0.268844084437145,CT,2023-04-25,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
256,1.15750855702909,0.79035317729365,CT,2023-04-26,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1
257,NA,NA,CT,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.0974570703633457,0.0336485149646074,CT,2023-04-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,NA,NA,CT,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,0.961986827274904,0.4014897490387025,CT,2023-05-02,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0
263,1.55622405248563,0.4990660616178935,CT,2023-05-03,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0
264,0.1225177004662,0.04335659278712205,CT,2023-05-04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
265,0.0360696724030419,0.04517940753009805,CT,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
266,0.0383030408847735,0.0470646136893161,CT,2023-05-06,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
267,NA,NA,CT,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.720662088190447,0.267161192274213,CT,2023-05-08,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0
269,2.27075105030098,0.44462300468425,CT,2023-05-09,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1
270,1.1794183120638,0.368595596872147,CT,2023-05-10,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
271,0.763029999654516,0.167637024745223,CT,2023-05-11,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,0
272,1.38175551629488,0.4682777859339485,CT,2023-05-12,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
273,NA,NA,CT,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,0.0449150266824782,0.0696718480990955,CT,2023-05-16,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1
277,2.61206587245062,0.68074217196134,CT,2023-05-17,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1
278,2.25196927835449,0.4932286258214425,CT,2023-05-18,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1
279,0.0534568765911541,0.077942888882154,CT,2023-05-19,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
280,1.85210100319234,0.4725158423962535,CT,2023-05-20,1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1
281,0.82315812324455,0.3714755409680675,CT,2023-05-21,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
282,NA,NA,CT,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.707458960721574,0.231087499000177,CT,2023-05-24,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0
285,NA,NA,CT,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,NA,NA,CT,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,1.60487883109714,0.598497317835505,CT,2023-05-30,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1
291,0.792282655045679,0.264658527208172,CT,2023-05-31,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
292,0.99000027797008,0.588492429604465,CT,2023-06-01,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
293,NA,NA,CT,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,0.793684730463272,0.379632948651106,CT,2023-06-03,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
295,0.722770838060706,0.3736382064516035,DC,2023-04-23,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
296,1.72272485828041,0.499112378318171,DC,2023-04-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
297,0.0679837207189193,0.0445787056390292,DC,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
298,NA,NA,DC,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2023-04-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,0.960372631109695,0.69523358045264,DC,2023-04-28,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
301,1.56277492121632,0.718612822147765,DC,2023-04-29,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0
302,NA,NA,DC,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2023-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2023-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.830246349331756,0.394053990937051,DC,2023-05-04,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
307,0.10933194528736,0.074527328726187,DC,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
308,0.110565662772258,0.0782574590651785,DC,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
309,NA,NA,DC,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,1.3888982236318,0.651182973817285,DC,2023-05-08,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
311,1.4148189138836,0.4280108673382545,DC,2023-05-09,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0
312,0.131381033780958,0.09457633381601,DC,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
313,0.921042319539157,0.61922043474886,DC,2023-05-11,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1
314,NA,NA,DC,2023-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
315,NA,NA,DC,2023-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,0.154599634465346,0.113118186816193,DC,2023-05-14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
317,0.162165068910148,0.118093680472458,DC,2023-05-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
318,NA,NA,DC,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,1.19981040355655,0.552105869797,DC,2023-05-17,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
320,0.601947063199824,0.272808488585427,DC,2023-05-18,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
321,NA,NA,DC,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2023-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,NA,NA,DC,2023-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,0.213103966610016,0.168631487128626,DC,2023-05-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.21209266249106,0.174847874764124,DC,2023-05-25,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
328,0.671494592498153,0.4381570563253435,DC,2023-05-26,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
329,NA,NA,DC,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,0.232754237780289,0.19415159566096649,DC,2023-05-28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.511876628758267,0.3062434260835155,DC,2023-05-29,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
332,0.62199134675483,0.2075318727135425,DC,2023-05-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
333,1.01414882268898,0.4512727824423015,DC,2023-05-31,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1
334,1.57502753454325,0.503444059697285,DC,2023-06-01,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
335,0.623198364980492,0.377851005469126,DC,2023-06-02,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2023-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,1.06686941326091,0.43546247384764,DE,2023-04-24,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1
339,0.0123209396507433,0.0073489152041333,DE,2023-04-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
340,NA,NA,DE,2023-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341,0.0129424299415123,0.0080128611509852,DE,2023-04-27,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
342,NA,NA,DE,2023-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2023-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2023-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,0.975455369352008,0.2974478356053245,DE,2023-05-01,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
346,NA,NA,DE,2023-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,0.0495552715551006,0.01037215102574955,DE,2023-05-03,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
348,NA,NA,DE,2023-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,0.0139789777698198,0.0112970068051198,DE,2023-05-05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
350,0.0139798828663353,0.01178907482192935,DE,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
351,NA,NA,DE,2023-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
352,NA,NA,DE,2023-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,1.95337936913589,0.82705138890018,DE,2023-05-09,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
354,0.0143092673463418,0.0139826540008766,DE,2023-05-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
355,0.0532814079482149,0.01459480429922565,DE,2023-05-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
356,1.20325791324837,0.8361618769817,DE,2023-05-12,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
357,0.01639492121978,0.0159085160088005,DE,2023-05-13,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
358,NA,NA,DE,2023-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2023-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2023-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,2.9697923721475,0.805293377808325,DE,2023-05-17,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
362,0.0154538610906917,0.0198316627603,DE,2023-05-18,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
363,NA,NA,DE,2023-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,0.863415107582218,0.269147831162186,DE,2023-05-20,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
365,NA,NA,DE,2023-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,0.0168961750734293,0.0238500288424484,DE,2023-05-22,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367,NA,NA,DE,2023-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,NA,NA,DE,2023-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,NA,NA,DE,2023-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
370,NA,NA,DE,2023-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2023-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2023-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2023-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,1.17654568178553,0.761228285300785,DE,2023-05-30,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1
375,1.677455702429,0.491653716589796,DE,2023-05-31,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1
376,0.0201904017136829,0.03972476455512195,DE,2023-06-01,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
377,NA,NA,DE,2023-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,NA,NA,DE,2023-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,2.24583887743654,0.3346552414087405,FL,2023-04-23,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0
380,4.32017467626303,0.2417673524835465,FL,2023-04-24,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
381,2.78556844567744,0.177533496005937,FL,2023-04-25,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,0
382,2.4189792116776,0.209114310514178,FL,2023-04-26,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1
383,2.64382013945479,0.221880540139624,FL,2023-04-27,1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1
384,1.7007440001235,0.108229832739559,FL,2023-04-28,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
385,4.53550667468175,0.3630173192358455,FL,2023-04-29,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0
386,4.55351771981608,0.363694198718999,FL,2023-04-30,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1
387,3.64964358303704,0.24698668814926,FL,2023-05-01,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
388,2.17968917530549,0.218883357333709,FL,2023-05-02,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1
389,1.0952470316648,0.1478224260761525,FL,2023-05-03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
390,1.9704059198036,0.1193318881969295,FL,2023-05-04,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,1
391,2.85697675386195,0.0746269400960655,FL,2023-05-05,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1
392,4.22540435419693,0.3333734067403995,FL,2023-05-06,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0
393,1.61199795925905,0.108251400148197,FL,2023-05-07,1,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1
394,2.26421241833811,0.214996757474382,FL,2023-05-08,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0
395,7.52808600385404,0.3059116659408385,FL,2023-05-09,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1,1
396,8.89274954673303,0.322067717716478,FL,2023-05-10,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0
397,8.24820901666064,0.316212595033131,FL,2023-05-11,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1
398,2.43291399540653,0.2880743656495745,FL,2023-05-12,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1
399,0.8794797548854,0.269563490841012,FL,2023-05-13,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
400,0.59544623431295,0.1733691402653485,FL,2023-05-14,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
401,4.08996078713461,0.368524670714563,FL,2023-05-15,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
402,0.860493933511558,0.1986938555962625,FL,2023-05-16,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
403,4.62431348507199,0.3035038160189325,FL,2023-05-17,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
404,1.86534672198889,0.242485499563093,FL,2023-05-18,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0
405,2.96490781780642,0.2812777743493115,FL,2023-05-19,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1
406,0.821097098518707,0.2644379487703655,FL,2023-05-20,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1
407,2.71863211648528,0.42346334766386,FL,2023-05-21,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1
408,3.80730591479552,0.3123643423534595,FL,2023-05-22,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
409,2.3064382991073,0.305471320042413,FL,2023-05-23,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0
410,1.73899210104417,0.207000000083982,FL,2023-05-24,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0
411,2.88887967174777,0.3298091546599955,FL,2023-05-25,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0
412,1.31812904717344,0.315666695931652,FL,2023-05-26,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1
413,0.992784991751953,0.674487516012325,FL,2023-05-27,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
414,2.9545998531696,0.53806716983913,FL,2023-05-28,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0
415,0.692011817070353,0.264454782346138,FL,2023-05-29,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1
416,2.24292536993161,0.3236624948329635,FL,2023-05-30,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0
417,2.84299117815323,0.29555637125435,FL,2023-05-31,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0
418,6.77626446648329,0.51003648184332,FL,2023-06-01,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1,1
419,1.66541814641944,0.289722715344704,FL,2023-06-02,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
420,1.65586738121323,0.376227838738831,FL,2023-06-03,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
421,1.45208528775703,0.4145532847620775,GA,2023-04-23,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
422,0.773592762191578,0.180835859698716,GA,2023-04-24,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
423,0.916628729175816,0.2401399629693015,GA,2023-04-25,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
424,1.91686517830224,0.3252404299103355,GA,2023-04-26,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
425,0.684735792157479,0.211657394210831,GA,2023-04-27,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
426,1.28489160086181,0.3982567031735565,GA,2023-04-28,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1
427,0.962556191864842,0.413881192623453,GA,2023-04-29,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
428,0.890655066393294,0.2896188968157995,GA,2023-04-30,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
429,2.32500231877952,0.3389898495377245,GA,2023-05-01,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0
430,2.91858791583893,0.3698471989484985,GA,2023-05-02,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
431,1.76319533918527,0.3409857287025815,GA,2023-05-03,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
432,1.58219522061715,0.39225303935741,GA,2023-05-04,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0
433,0.62264846013262,0.211074999020622,GA,2023-05-05,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1
434,0.0426709950316361,0.03564627803793205,GA,2023-05-06,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
435,0.619996148285276,0.176613006231236,GA,2023-05-07,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0
436,0.710301510684384,0.268610472357894,GA,2023-05-08,1,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0
437,2.97158253750664,0.358309416043689,GA,2023-05-09,1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0
