...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24E_50_CI,recombinant_50_CI,X24G_50_CI,X24D_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24E_95_CI,recombinant_95_CI,X24G_95_CI,X24D_95_CI,other_95_CI
217,NA,NA,CO,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
218,NA,NA,CO,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
219,0.950836018143365,0.4440450193073875,CO,2024-07-15,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
220,1.46375546279489,0.503005196159225,CO,2024-07-16,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
221,0.838628870362132,0.4471097026956915,CO,2024-07-17,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1
222,1.06690127262515,0.390180061132859,CO,2024-07-18,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1
223,0.537105696254766,0.395597647829992,CO,2024-07-19,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,NA,NA,CO,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
225,NA,NA,CO,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
226,NA,NA,CO,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
227,1.15590960187273,0.3855330864285275,CO,2024-07-23,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
228,0.711915233063735,0.3795751427723325,CO,2024-07-24,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
229,0.877521760188594,0.420655911662267,CO,2024-07-25,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
230,0.590037701709023,0.407415093632769,CO,2024-07-26,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
231,NA,NA,CO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,NA,NA,CO,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,0.81379069711324,0.4357071241277065,CO,2024-07-29,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
234,NA,NA,CO,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
235,0.517328810545434,0.356459994975182,CO,2024-07-31,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1
236,NA,NA,CO,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
237,0.57285565747317,0.3842335035124465,CO,2024-08-02,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
238,NA,NA,CO,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,NA,NA,CO,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
241,0.548307653605958,0.37265007308820147,CO,2024-08-06,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
242,1.40584201380884,0.4228545258041285,CO,2024-08-07,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
243,NA,NA,CO,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,NA,NA,CO,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
245,NA,NA,CO,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-08-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,NA,NA,CO,2024-08-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
249,1.18820680853819,0.3513590981939495,CO,2024-08-14,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
250,0.656327063054126,0.365578530917263,CO,2024-08-15,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1
251,1.10601608505505,0.349136872841242,CO,2024-08-16,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
252,NA,NA,CO,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
254,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
255,1.46861333801351,0.45135218326229,CT,2024-07-09,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
256,0.857701465325092,0.454658219706159,CT,2024-07-10,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
257,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,0.611077296189278,0.4694606752669935,CT,2024-07-12,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
259,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
260,0.621354089160867,0.468285117260551,CT,2024-07-14,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
261,0.757885321179043,0.523108950510085,CT,2024-07-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
262,1.34364316091004,0.425341505805761,CT,2024-07-16,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
263,1.22591774477176,0.3950467606058995,CT,2024-07-17,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1
264,0.739238561819184,0.51406567932024,CT,2024-07-18,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
265,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,0.878284028914757,0.4456206052588455,CT,2024-07-20,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
267,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
269,1.48767755895754,0.3956622771353875,CT,2024-07-23,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1
270,0.823819614438124,0.437545652280191,CT,2024-07-24,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1
271,0.36178368925394,0.2533410476965865,CT,2024-07-25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
272,0.728780933369019,0.4944827439158165,CT,2024-07-26,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
273,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,0.796469901187614,0.3491572793191515,CT,2024-07-29,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1
276,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.609353228474004,0.4645157546421865,CT,2024-07-31,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
278,1.35233006696858,0.424919648966273,CT,2024-08-01,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
279,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,0.561734688458119,0.3304903291228005,CT,2024-08-03,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
281,NA,NA,CT,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,1.28130784803484,0.3886051219499935,CT,2024-08-05,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1
283,0.771418479375304,0.404940456460063,CT,2024-08-06,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1
284,0.836766918820074,0.4028582290412055,CT,2024-08-07,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1
285,1.97650031543475,0.426341942923709,CT,2024-08-08,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
286,NA,NA,CT,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,NA,NA,CT,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,0.370152623284814,0.2829880737372785,CT,2024-08-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
289,NA,NA,CT,2024-08-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,0.89158198901276,0.2867666247182275,CT,2024-08-13,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
291,0.572102546268931,0.3725720761993555,CT,2024-08-14,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
292,0.872225597695464,0.4103597893512255,CT,2024-08-15,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
293,NA,NA,CT,2024-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,0.528189389548935,0.338552089763116,DC,2024-07-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
300,0.87210135823604,0.295741667379333,DC,2024-07-12,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1
301,0.792243172883917,0.579470614698315,DC,2024-07-13,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
302,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,0.692538599271347,0.36819774332935,DC,2024-07-15,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1
304,1.40987657627021,0.4869833054270665,DC,2024-07-16,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
305,0.630692183643063,0.4679121030663805,DC,2024-07-17,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
306,0.28235620873554,0.1627551429488705,DC,2024-07-18,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
307,0.848565497164007,0.298364593148388,DC,2024-07-19,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
308,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,0.794849639206344,0.562412694055845,DC,2024-07-23,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1
312,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,1.32432727043193,0.551422335358375,DC,2024-07-25,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1
314,0.282992859406801,0.1658096033584375,DC,2024-07-26,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
315,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,1.01037125103114,0.546681873613705,DC,2024-07-28,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1
317,1.53307771667876,0.492490841289388,DC,2024-07-29,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1
318,1.62087475560827,0.558971481616435,DC,2024-07-30,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
319,0.623448016113783,0.4578849740842265,DC,2024-07-31,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
320,1.14884773600871,0.424149033480616,DC,2024-08-01,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1
321,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
322,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,NA,NA,DC,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
324,1.01498412759694,0.548522129368885,DC,2024-08-05,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
325,0.866747471464511,0.420696718715601,DC,2024-08-06,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1
326,1.128238534852,0.5174503535241,DC,2024-08-07,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1
327,0.280660920234642,0.1686499530289745,DC,2024-08-08,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
328,NA,NA,DC,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,1.46797953899229,0.488078892105835,DC,2024-08-10,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1
330,0.274119135985258,0.169537340926754,DC,2024-08-11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
331,0.727965172476174,0.55921312506416,DC,2024-08-12,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1
332,0.705107412838157,0.337697599493277,DC,2024-08-13,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
333,1.19043432700164,0.51332282087752,DC,2024-08-14,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1
334,NA,NA,DC,2024-08-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,0.643871121828046,0.264146078049683,DC,2024-08-16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
336,NA,NA,DC,2024-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,1.76934416001071,0.427175861265481,DE,2024-07-07,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1
338,1.53765067929308,0.428088396893706,DE,2024-07-08,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1
339,1.16015842172717,0.401203575869347,DE,2024-07-09,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
340,0.868652908986494,0.4471112174803835,DE,2024-07-10,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,1
341,0.61615649139293,0.355895350435899,DE,2024-07-11,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
342,1.21870098246044,0.340543520851606,DE,2024-07-12,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
343,1.51572004185578,0.409558655124264,DE,2024-07-13,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
344,1.08230696415383,0.419064790128333,DE,2024-07-14,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1
345,0.851220268261722,0.4056155161665755,DE,2024-07-15,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1
346,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,0.914139616055225,0.4087484350193205,DE,2024-07-18,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
349,0.641934856373664,0.4546713993018145,DE,2024-07-19,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
350,2.70520277067652,0.4211779884601575,DE,2024-07-20,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1
351,1.29178370389826,0.387439413554461,DE,2024-07-21,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
352,1.65100301846031,0.378531989050931,DE,2024-07-22,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
353,2.65002841771327,0.4075157866914245,DE,2024-07-23,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
354,1.77826319311133,0.383562729804481,DE,2024-07-24,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
355,1.01215432457193,0.401342005867454,DE,2024-07-25,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
356,1.34181146017273,0.403924980535473,DE,2024-07-26,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,1
357,1.30608924582506,0.4160871220211595,DE,2024-07-27,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
358,2.6122869231383,0.4011388823484495,DE,2024-07-28,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
359,1.79752576773386,0.4160825484476305,DE,2024-07-29,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
360,1.24893511994657,0.3724290630389775,DE,2024-07-30,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
361,1.4496757664763,0.409884704464981,DE,2024-07-31,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
362,1.78362520054374,0.398502588841109,DE,2024-08-01,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1
363,1.26448267313428,0.379854586571109,DE,2024-08-02,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
364,1.04774864226073,0.4072176166165285,DE,2024-08-03,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1
365,1.98480566798422,0.403079093765888,DE,2024-08-04,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
366,3.90843788410679,0.431551685348582,DE,2024-08-05,0,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1
367,4.88063800685849,0.4379776987511945,DE,2024-08-06,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
368,2.20767663710396,0.4109464516048765,DE,2024-08-07,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
369,3.79767427969437,0.440102829335622,DE,2024-08-08,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1
370,2.60533282680635,0.4325808745622525,DE,2024-08-09,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1
371,0.59532374455589,0.363495587730481,DE,2024-08-10,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
372,1.95765187531743,0.389050165261151,DE,2024-08-11,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1
373,1.41282297118131,0.435811662884594,DE,2024-08-12,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1
374,2.57630016493914,0.3852257360030825,DE,2024-08-13,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1
375,3.24543953860674,0.408483648541309,DE,2024-08-14,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
376,3.09335712248951,0.413801191118297,DE,2024-08-15,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
377,2.42461583908227,0.4015723524386625,DE,2024-08-16,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1
378,3.07844782115745,0.41337067010273,DE,2024-08-17,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
379,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,6.01067480185697,0.404080581255058,FL,2024-07-08,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,1
381,4.95646163919516,0.3961166920995095,FL,2024-07-09,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
382,2.3136479142928,0.3748656841385275,FL,2024-07-10,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1
383,2.61245992968099,0.388984567854318,FL,2024-07-11,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1
384,2.22933637690248,0.390057290708545,FL,2024-07-12,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1
385,3.25713338570051,0.4662000999768335,FL,2024-07-13,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
386,2.31097091113826,0.4498372918056325,FL,2024-07-14,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
387,4.10106863421682,0.397865829165865,FL,2024-07-15,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,1
388,2.17461763633007,0.392848771804511,FL,2024-07-16,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
389,2.67123907046816,0.413750253117418,FL,2024-07-17,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1
390,5.25995564596741,0.4356448719227615,FL,2024-07-18,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
391,5.57632013993961,0.4501779037758435,FL,2024-07-19,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1
392,0.971799708280107,0.3593248184256125,FL,2024-07-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
393,2.36902687136094,0.446029694787974,FL,2024-07-21,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
394,5.87051820440583,0.441319610711768,FL,2024-07-22,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1
395,6.47907190426251,0.4097830866135585,FL,2024-07-23,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1
396,4.7084493415486,0.417104165070169,FL,2024-07-24,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1
397,1.43507868490223,0.4047358807696315,FL,2024-07-25,1,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1
398,3.50192609903401,0.398400638492002,FL,2024-07-26,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
399,3.40201781432356,0.4168874555210215,FL,2024-07-27,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1
400,1.66832314064736,0.423091896027207,FL,2024-07-28,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1
401,5.96304350321081,0.412344362730897,FL,2024-07-29,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1
402,1.96608478622938,0.379499067264837,FL,2024-07-30,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1
403,3.14423681052778,0.405357653613564,FL,2024-07-31,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1
404,5.53211082854208,0.397409631263422,FL,2024-08-01,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1,1
405,3.40430974685315,0.394158117072605,FL,2024-08-02,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1
406,2.40483155091703,0.4426566404046665,FL,2024-08-03,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1
407,0.590952210948961,0.3683679492070245,FL,2024-08-04,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
408,2.87640444093257,0.4134304199772205,FL,2024-08-05,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1
409,2.16408161219677,0.4075183500760135,FL,2024-08-06,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1
410,2.0161498339708,0.4035665554491805,FL,2024-08-07,1,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0
411,1.70214278335329,0.4093946127913345,FL,2024-08-08,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1
412,1.80911472751489,0.424083502513441,FL,2024-08-09,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1
413,1.51768070475653,0.426354151763899,FL,2024-08-10,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1
414,0.752235909710784,0.3887821979859635,FL,2024-08-11,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
415,1.53780218478445,0.4215275898568135,FL,2024-08-12,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,1
416,2.05457622107588,0.4215214356245535,FL,2024-08-13,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1
417,4.44794216706846,0.452174289551967,FL,2024-08-14,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
418,4.03202087128202,0.3615561497473225,FL,2024-08-15,0,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1
419,3.30741176498734,0.428868972966389,FL,2024-08-16,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1
420,1.09637866550348,0.551033730094485,FL,2024-08-17,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
421,0.481816388871065,0.3167273803186835,GA,2024-07-07,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
422,0.987133820092738,0.3465398151944945,GA,2024-07-08,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1
423,1.34674914636842,0.3643620625896795,GA,2024-07-09,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1
424,1.79500348000602,0.4032362295083405,GA,2024-07-10,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1
425,2.56792972791917,0.4409629905681765,GA,2024-07-11,0,1,1,0,1,0,1,1,1,1,0,0,1,0,1,1
426,0.918979274896507,0.427341698364763,GA,2024-07-12,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
427,1.86726195821233,0.4248641447882985,GA,2024-07-13,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1
428,1.35371697258629,0.396985235949503,GA,2024-07-14,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1
429,1.37755157558767,0.404146409113695,GA,2024-07-15,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1
430,2.32352252700487,0.4366457703758655,GA,2024-07-16,0,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1
431,5.41353383852571,0.4569236526765665,GA,2024-07-17,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,1
432,0.490738947565652,0.316132819601967,GA,2024-07-18,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1
433,0.814162822244065,0.4168047579812615,GA,2024-07-19,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1
434,1.348186886565,0.330496784138964,GA,2024-07-20,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
435,1.57650350404772,0.370799057173454,GA,2024-07-21,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1
436,1.68661419214994,0.4283651466329965,GA,2024-07-22,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1
437,4.92161326758818,0.470913845074995,GA,2024-07-23,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1
438,1.20249544403158,0.3698426595335125,GA,2024-07-24,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
439,2.14500819516282,0.353870325734185,GA,2024-07-25,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1
