...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24E_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24E_95_CI,X24G_95_CI,other_95_CI
236,0.93134548801374,0.4113901283366935,CO,2024-07-25,1,1,1,1,1,1,1,1,0,0,1,0,0,1
237,0.644280089168273,0.377491191014901,CO,2024-07-26,1,1,1,1,0,1,1,1,0,1,1,0,1,1
238,NA,NA,CO,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
239,NA,NA,CO,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
240,0.832143519726864,0.4451052318677195,CO,2024-07-29,1,1,1,1,1,0,1,0,0,0,1,1,0,1
241,NA,NA,CO,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,0.497121622068997,0.362573525773724,CO,2024-07-31,1,1,1,1,1,1,1,1,0,1,1,1,0,1
243,NA,NA,CO,2024-08-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
244,0.613560344185101,0.3474603181849185,CO,2024-08-02,1,1,1,1,0,1,1,0,1,1,1,0,1,1
245,NA,NA,CO,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
246,NA,NA,CO,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
247,NA,NA,CO,2024-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
248,0.591802937227477,0.3311203790573845,CO,2024-08-06,1,1,1,1,0,1,1,1,1,1,1,1,1,1
249,1.31014956557559,0.415514598637644,CO,2024-08-07,1,1,1,1,1,1,1,1,0,0,1,0,0,1
250,NA,NA,CO,2024-08-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
251,NA,NA,CO,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
252,NA,NA,CO,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
253,0.594070209701194,0.271259846225332,CT,2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
254,0.579997552712371,0.1492803175751235,CT,2024-07-01,1,1,1,1,1,1,1,0,1,1,1,0,1,1
255,0.6267592920867,0.3313260580713345,CT,2024-07-02,1,1,1,1,1,0,1,1,1,1,1,0,0,1
256,0.956434803073963,0.4215691285319855,CT,2024-07-03,1,1,1,1,0,1,1,0,1,1,1,0,1,1
257,0.766686679170082,0.511255101343035,CT,2024-07-04,1,1,1,1,1,0,1,0,1,1,1,1,0,1
258,0.683280492762299,0.516722295471975,CT,2024-07-05,1,0,1,1,1,1,1,0,0,1,1,1,1,1
259,0.619763672862705,0.3309870888214525,CT,2024-07-06,1,1,1,1,1,0,1,1,1,1,1,1,1,1
260,NA,NA,CT,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,NA,NA,CT,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
262,1.70069422078821,0.511679663815125,CT,2024-07-09,0,1,1,1,1,0,1,0,0,1,1,1,0,1
263,1.03791681040817,0.52522989156248,CT,2024-07-10,1,1,1,1,1,0,1,0,1,0,1,0,0,1
264,NA,NA,CT,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
265,0.706964921259783,0.54297310727881,CT,2024-07-12,1,1,0,1,1,1,1,1,1,0,1,1,0,1
266,NA,NA,CT,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,0.702791223493306,0.54416721234913,CT,2024-07-14,1,1,0,1,1,1,1,1,1,0,1,0,1,1
268,0.800049292326862,0.572534105801205,CT,2024-07-15,1,1,1,1,0,1,1,0,1,1,1,0,1,1
269,1.54678987720066,0.507875820392,CT,2024-07-16,1,1,1,1,1,0,1,0,0,1,1,1,0,1
270,1.19199877215966,0.3981805353120505,CT,2024-07-17,1,0,1,1,1,1,1,0,0,1,1,1,0,1
271,0.790806628877465,0.566778846979575,CT,2024-07-18,1,1,1,1,0,1,1,1,1,1,1,0,0,1
272,NA,NA,CT,2024-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,1.01557315668164,0.514873848771645,CT,2024-07-20,1,1,1,1,1,0,1,0,0,0,1,1,0,1
274,NA,NA,CT,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,NA,NA,CT,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,1.4026835008628,0.3969824098118555,CT,2024-07-23,1,1,1,1,0,1,1,0,0,1,1,0,0,0
277,1.01414407801334,0.530607933214515,CT,2024-07-24,1,1,1,1,1,0,1,0,1,0,1,1,1,1
278,0.244888147727579,0.1539198570718315,CT,2024-07-25,1,1,1,1,1,1,1,0,0,1,1,1,1,1
279,0.780903555999557,0.553847640981025,CT,2024-07-26,1,1,1,1,0,1,1,0,1,1,1,0,1,1
280,NA,NA,CT,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-07-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,0.754829481677618,0.3358403917417435,CT,2024-07-29,1,1,1,1,1,1,1,1,0,1,1,0,1,1
283,NA,NA,CT,2024-07-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.681840427404277,0.558293362152735,CT,2024-07-31,1,1,0,1,1,1,1,1,0,0,1,1,1,1
285,1.35859507571963,0.43817191831001,CT,2024-08-01,1,0,1,1,1,1,1,0,0,1,1,1,0,1
286,NA,NA,CT,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,0.61661812231922,0.3325300047362025,CT,2024-08-03,1,1,1,1,1,0,1,1,0,1,1,1,0,1
288,NA,NA,CT,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,1.51858351973279,0.51179034266213,CT,2024-08-05,1,1,1,1,1,0,1,1,1,0,1,1,0,1
290,0.800514008209497,0.4179276870670785,CT,2024-08-06,1,1,1,1,1,1,1,1,0,0,1,0,0,1
291,0.994810079799844,0.4326221252063135,CT,2024-08-07,1,1,1,1,1,1,1,0,0,1,1,0,1,1
292,2.24703714719808,0.4658418364738605,CT,2024-08-08,0,1,1,1,0,1,1,0,0,1,1,0,1,1
293,NA,NA,CT,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,NA,NA,CT,2024-08-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,0.488657322146569,0.3205645942375665,DC,2024-06-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1
296,0.498408394582983,0.3210643893124505,DC,2024-07-01,1,1,1,1,1,1,1,0,0,1,1,1,1,1
297,0.865319985842364,0.6227184315896,DC,2024-07-02,1,1,1,1,0,1,1,0,1,1,1,0,1,1
298,0.862595022582647,0.62046922931712,DC,2024-07-03,1,1,1,1,0,1,1,0,1,1,1,0,1,1
299,0.836629566602296,0.60485496789548,DC,2024-07-04,1,1,1,1,1,0,1,1,1,1,1,1,1,1
300,NA,NA,DC,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,0.512196655354091,0.325165564021533,DC,2024-07-11,1,1,1,1,1,1,1,0,0,0,1,0,1,1
307,0.920678569041255,0.3272921156251885,DC,2024-07-12,1,1,1,1,1,0,1,0,0,0,1,1,0,1
308,0.834654292091129,0.601912484991225,DC,2024-07-13,1,1,1,1,0,1,1,1,1,0,1,0,1,1
309,NA,NA,DC,2024-07-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,0.767482442805202,0.3943979194533435,DC,2024-07-15,1,1,1,1,0,1,1,1,0,1,1,0,1,1
311,1.34745757111368,0.440561997439121,DC,2024-07-16,0,1,0,1,1,1,1,0,0,0,1,1,1,1
312,0.598107274804469,0.428995761728412,DC,2024-07-17,1,1,0,1,1,1,1,1,0,0,1,1,1,1
313,0.294881233564816,0.189818325936735,DC,2024-07-18,1,1,1,1,1,1,1,1,1,1,1,1,1,1
314,0.928514949413104,0.324844907460928,DC,2024-07-19,1,1,1,1,0,1,1,0,1,1,1,0,1,1
315,NA,NA,DC,2024-07-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,NA,NA,DC,2024-07-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317,NA,NA,DC,2024-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,0.820152804820916,0.6113291569267,DC,2024-07-23,1,1,1,1,1,0,1,1,0,1,1,1,0,1
319,NA,NA,DC,2024-07-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,1.3783094018985,0.557100464353345,DC,2024-07-25,0,1,1,1,0,0,1,0,1,1,1,0,0,1
321,0.295644385632783,0.1874690863602255,DC,2024-07-26,1,1,1,1,1,1,1,0,1,0,1,1,1,1
322,NA,NA,DC,2024-07-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,1.05103291003527,0.529427518616935,DC,2024-07-28,1,1,1,1,0,1,1,0,0,0,1,0,1,1
324,1.48391845235406,0.4945264407398675,DC,2024-07-29,0,1,0,1,1,0,1,1,0,0,1,1,0,1
325,1.64517631753724,0.61895212041398,DC,2024-07-30,1,1,1,1,1,0,1,1,0,0,1,1,0,1
326,0.589655298171508,0.4347750631833435,DC,2024-07-31,1,1,0,1,1,1,1,1,1,1,1,1,1,1
327,1.01833426976645,0.389909384299771,DC,2024-08-01,1,0,1,1,1,1,1,0,1,0,1,1,1,1
328,NA,NA,DC,2024-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
329,NA,NA,DC,2024-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-08-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,1.04359482655051,0.53237534350571,DC,2024-08-05,1,1,1,1,0,1,1,1,0,1,1,0,1,1
332,0.872579923745911,0.4266119942861675,DC,2024-08-06,1,1,1,1,1,0,1,0,1,1,1,1,0,1
333,1.09835817119302,0.50354381301078,DC,2024-08-07,0,1,1,1,0,1,1,1,0,0,1,1,1,1
334,0.306407866074503,0.175958957828777,DC,2024-08-08,1,1,1,1,1,1,1,0,0,1,1,1,1,1
335,NA,NA,DC,2024-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,1.43455283480997,0.497244450041659,DC,2024-08-10,0,1,0,1,0,1,1,0,0,0,1,0,0,1
337,0.715373047847894,0.375797989093908,DE,2024-06-30,1,1,1,1,1,1,1,1,0,1,1,0,1,1
338,1.36894089049724,0.413368241382626,DE,2024-07-01,0,1,1,1,1,1,1,0,0,0,1,1,0,1
339,0.680915201836887,0.390982444011229,DE,2024-07-02,1,1,1,1,1,1,1,1,0,1,1,1,0,1
340,1.36596908366305,0.313587958602497,DE,2024-07-03,0,1,1,1,1,1,1,1,1,1,1,1,1,1
341,NA,NA,DE,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,1.40512165287894,0.366515348990725,DE,2024-07-06,1,1,1,1,1,1,1,0,0,0,1,0,0,1
344,1.82179630400792,0.4204171676641885,DE,2024-07-07,0,1,1,1,1,0,1,1,0,1,1,0,0,1
345,1.54942931138106,0.414412219353571,DE,2024-07-08,1,1,0,1,1,0,1,0,1,1,1,0,0,1
346,1.19529004002803,0.4099630032699955,DE,2024-07-09,1,1,1,1,1,0,1,0,1,0,1,1,0,1
347,0.901449919790191,0.4693122805317885,DE,2024-07-10,1,1,1,1,0,1,1,0,0,0,1,0,1,1
348,0.578340375334306,0.338318345981302,DE,2024-07-11,1,1,1,1,1,1,1,1,0,0,1,1,1,1
349,1.12349918262834,0.346128021020434,DE,2024-07-12,0,1,1,1,1,1,1,0,0,0,1,1,0,1
350,1.51176718637754,0.4019290604910955,DE,2024-07-13,1,1,1,1,0,1,1,0,0,1,1,0,0,1
351,1.13717550772614,0.4186449152405645,DE,2024-07-14,1,1,1,1,1,0,1,0,1,0,1,0,0,1
352,0.843066204521977,0.399503329257819,DE,2024-07-15,1,1,1,1,0,1,1,0,0,0,1,0,1,1
353,NA,NA,DE,2024-07-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,NA,NA,DE,2024-07-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,0.907660770540055,0.399966540947418,DE,2024-07-18,1,1,1,1,1,1,1,1,0,0,1,0,0,1
356,0.6526971912764,0.449326774302615,DE,2024-07-19,1,1,1,1,1,0,1,1,0,1,1,1,0,1
357,2.99389911982224,0.436132590987512,DE,2024-07-20,1,0,1,1,0,1,1,0,0,0,1,0,0,1
358,1.18575022044862,0.3815698330030875,DE,2024-07-21,1,1,1,1,1,1,1,0,0,0,1,1,0,1
359,1.62415306879668,0.398937748828193,DE,2024-07-22,0,1,1,1,1,1,1,0,1,0,1,1,0,1
360,2.94297429259569,0.411675956143529,DE,2024-07-23,0,1,0,1,0,0,1,0,0,0,1,0,0,1
361,1.86445082492639,0.399684792075407,DE,2024-07-24,1,1,0,1,1,1,1,0,1,0,1,0,0,1
362,1.01695011732181,0.406058371102538,DE,2024-07-25,1,1,1,1,1,1,1,1,0,1,1,0,1,1
363,1.29440468320933,0.4075420722290835,DE,2024-07-26,1,1,0,1,1,1,1,0,0,0,1,1,0,1
364,1.41327064366236,0.4118034778842665,DE,2024-07-27,1,1,1,1,0,1,1,0,0,0,1,0,0,1
365,3.10401611297786,0.4136954271305665,DE,2024-07-28,1,0,1,1,0,1,1,1,0,0,1,0,0,1
366,1.94949429369372,0.4235698710409775,DE,2024-07-29,1,1,1,1,0,1,1,1,0,0,1,0,1,0
367,1.21921424298085,0.3888829825411275,DE,2024-07-30,0,1,1,1,1,1,1,0,0,1,1,0,0,1
368,1.50306902664619,0.397998602426996,DE,2024-07-31,1,1,1,1,0,1,1,0,0,0,1,1,0,0
369,2.09745742454363,0.4102833452941245,DE,2024-08-01,1,0,1,1,0,1,1,0,0,1,1,0,0,1
370,1.3196081631972,0.3857430873072615,DE,2024-08-02,1,1,1,1,1,0,1,0,1,0,1,1,0,1
371,1.08354137379954,0.3909662599608565,DE,2024-08-03,1,1,0,1,1,1,1,1,0,0,1,1,0,1
372,2.32282533203885,0.404313483933322,DE,2024-08-04,1,1,1,1,0,1,1,0,0,0,1,0,1,1
373,4.31397043789609,0.425781894944868,DE,2024-08-05,0,1,1,1,0,1,0,0,0,0,1,0,0,0
374,5.26403827850976,0.4322964676947195,DE,2024-08-06,0,1,1,1,0,1,1,0,0,0,1,0,0,1
375,2.38015902837231,0.403123966478534,DE,2024-08-07,0,1,1,1,0,1,1,0,0,1,1,0,0,1
376,3.84572056244945,0.455089993397402,DE,2024-08-08,1,0,0,1,0,0,0,0,0,0,1,0,0,0
377,2.44547703299731,0.413540992765002,DE,2024-08-09,0,0,0,0,0,1,1,0,0,0,0,1,0,1
378,0.623899135679297,0.3952445207971595,DE,2024-08-10,1,1,1,1,1,1,1,0,1,0,1,0,1,1
379,2.9119771719482,0.348420205617053,FL,2024-06-30,0,1,1,1,1,0,1,0,1,0,1,0,0,1
380,3.94838726789446,0.4011120743822615,FL,2024-07-01,1,1,0,1,0,1,1,0,0,0,1,0,0,1
381,1.92540966804259,0.3729810914743995,FL,2024-07-02,1,1,1,1,1,1,1,0,0,0,1,0,1,1
382,2.03641195709339,0.3771599337117075,FL,2024-07-03,0,1,1,1,0,1,1,0,0,1,1,0,0,1
383,NA,NA,FL,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
384,1.9627801085977301,0.3651891199034225,FL,2024-07-05,1,0,1,1,1,1,1,0,0,0,1,0,1,1
385,2.37530720722954,0.436580306849121,FL,2024-07-06,0,1,1,1,0,0,1,0,0,0,1,0,0,1
386,NA,NA,FL,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,6.62851206130593,0.406426012822976,FL,2024-07-08,1,0,1,1,0,1,1,0,0,1,1,0,0,1
388,5.4936333466114,0.3984007748130695,FL,2024-07-09,0,0,1,1,0,0,1,0,0,0,1,0,0,1
389,2.16736038629703,0.3754231975235745,FL,2024-07-10,0,1,0,1,1,1,1,0,0,0,1,0,0,1
390,2.72081924123244,0.3908151276521865,FL,2024-07-11,1,1,1,1,0,0,1,0,0,0,1,0,0,0
391,1.96858372956049,0.3882019741597635,FL,2024-07-12,1,1,1,1,1,1,0,0,0,1,1,1,0,0
392,3.47232151850962,0.4730242521668315,FL,2024-07-13,0,1,1,1,0,1,1,0,1,0,1,0,0,1
393,2.38778595105416,0.4505846804616165,FL,2024-07-14,1,1,1,1,0,0,1,0,0,1,1,0,0,1
394,5.03057148558702,0.401975755215517,FL,2024-07-15,1,0,0,1,0,1,1,0,0,0,1,0,0,1
395,2.70522225190687,0.394989214198261,FL,2024-07-16,1,1,1,1,0,1,1,0,0,0,1,0,0,1
396,2.95927508045207,0.422143677060187,FL,2024-07-17,1,0,1,1,0,1,1,0,0,0,1,0,0,1
397,5.60443744101201,0.4402790190067465,FL,2024-07-18,0,1,0,1,0,1,1,0,0,0,1,0,0,1
398,5.83559865680945,0.446450003572718,FL,2024-07-19,0,0,1,1,0,0,1,0,0,0,1,0,0,1
399,0.891665826713695,0.358446853822399,FL,2024-07-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400,2.46725094296848,0.4644125126157085,FL,2024-07-21,1,0,1,1,0,1,1,0,0,1,1,0,0,1
401,6.63869510856461,0.4540119710592875,FL,2024-07-22,0,0,0,1,0,1,1,0,0,0,1,0,1,1
402,7.18483017695257,0.4140217344454825,FL,2024-07-23,1,1,0,1,0,1,1,0,0,0,1,0,0,1
403,5.09343063700125,0.421300953807708,FL,2024-07-24,0,1,0,1,0,1,1,0,0,0,1,0,1,1
404,1.5017220508583,0.4023633796646415,FL,2024-07-25,1,1,1,1,1,1,0,0,1,0,1,0,0,1
405,3.59525898697501,0.3922386083801725,FL,2024-07-26,0,0,1,1,0,1,1,1,0,0,1,0,0,1
406,3.69330275657051,0.428741810656823,FL,2024-07-27,1,0,0,1,0,1,1,0,0,0,1,0,0,0
407,1.94709163532849,0.428831048327753,FL,2024-07-28,1,1,1,1,0,1,1,0,0,0,1,0,0,1
408,6.73361906846839,0.418597593311066,FL,2024-07-29,0,0,1,1,0,0,1,0,0,0,1,0,0,1
409,1.98451027392666,0.3882717486908115,FL,2024-07-30,1,1,0,1,1,1,1,0,0,0,1,1,0,1
410,4.5923943904395,0.4128949509849655,FL,2024-07-31,1,0,0,1,0,1,1,0,0,0,0,0,1,1
411,5.88846754728869,0.4050446179582775,FL,2024-08-01,1,0,0,1,0,0,1,0,0,1,1,0,0,1
412,4.06919040929077,0.403438939268291,FL,2024-08-02,1,0,1,1,0,1,1,0,0,0,1,0,1,1
413,2.73940793436214,0.457282551598474,FL,2024-08-03,0,0,1,1,0,1,0,0,0,0,0,0,0,0
414,0.493085562726611,0.35788631669795,FL,2024-08-04,1,1,1,1,1,1,1,0,1,1,1,1,0,1
415,3.22114635999457,0.4187180155191615,FL,2024-08-05,1,1,0,1,0,1,1,0,0,0,1,0,0,0
416,2.71562515348347,0.4156202800914,FL,2024-08-06,1,0,1,1,0,1,1,0,1,0,1,0,1,1
417,1.76345487381721,0.384540998131551,FL,2024-08-07,1,0,1,1,1,1,0,0,0,0,1,0,0,0
418,2.296400854756,0.4155463050451475,FL,2024-08-08,1,1,1,1,0,1,1,0,0,0,1,0,0,0
419,2.08816293050781,0.425889217991299,FL,2024-08-09,1,1,1,1,0,1,1,1,0,0,1,0,0,1
420,1.67722903391451,0.429434778465106,FL,2024-08-10,0,1,1,1,0,1,1,0,0,1,1,0,1,1
421,1.3912696881339,0.533698907663245,GA,2024-06-30,0,1,1,1,0,1,0,0,0,1,1,0,1,0
422,1.76616083892962,0.2870566118848895,GA,2024-07-01,0,1,0,1,1,1,1,0,0,0,1,0,0,1
423,1.40474304141044,0.462261678514679,GA,2024-07-02,0,0,1,1,1,1,1,0,0,1,1,1,1,1
424,1.38760730643613,0.3229854776489645,GA,2024-07-03,0,1,1,1,1,1,1,1,0,0,1,0,0,1
425,1.18030363048158,0.4120926281247705,GA,2024-07-04,1,1,1,0,1,1,1,0,0,0,0,1,1,1
426,1.00226437125525,0.467447359334448,GA,2024-07-05,1,1,1,1,0,1,1,1,0,1,1,0,1,1
427,0.70866873318639,0.4014120314483995,GA,2024-07-06,1,1,1,1,1,1,1,0,1,1,1,0,1,1
428,0.55067040823752,0.3237818393916815,GA,2024-07-07,1,1,1,1,1,1,1,0,1,0,1,1,1,1
429,1.16550127596939,0.3458792012417395,GA,2024-07-08,1,1,1,1,1,1,1,0,0,1,1,0,0,1
430,1.56993351877737,0.364895875291864,GA,2024-07-09,1,1,1,1,1,1,0,0,0,0,1,0,0,0
431,1.95481168539407,0.409586143141865,GA,2024-07-10,1,0,0,1,1,0,1,0,0,0,1,0,0,1
432,2.28166227963377,0.43782239856325,GA,2024-07-11,0,1,1,1,0,0,1,0,1,1,1,0,0,1
433,0.876132669575986,0.422944746922934,GA,2024-07-12,1,1,1,1,1,1,1,0,0,0,1,0,1,1
434,1.5752073437709,0.4051586463003595,GA,2024-07-13,1,0,1,1,1,1,1,0,1,0,1,0,0,1
435,1.3592970779682,0.413503656577614,GA,2024-07-14,1,1,1,1,1,0,1,1,0,0,1,1,0,1
436,1.07216184433502,0.396825806531354,GA,2024-07-15,1,1,1,1,1,1,1,0,0,1,1,1,1,1
437,1.95360771930101,0.423158268851152,GA,2024-07-16,1,1,1,1,0,1,1,0,0,1,0,0,1,1
438,5.33664720029066,0.4700358180999595,GA,2024-07-17,0,0,1,1,1,0,1,0,0,0,1,0,0,1
439,0.570856329136969,0.3257642772821095,GA,2024-07-18,1,1,1,1,1,1,1,0,1,1,1,1,1,0
440,0.740517420003763,0.4066867974027455,GA,2024-07-19,1,1,1,1,1,1,1,0,1,0,0,0,1,1
441,1.55745610910451,0.3706273212848915,GA,2024-07-20,0,1,1,1,1,1,1,0,0,1,1,0,0,1
442,1.43588876173702,0.355478636177909,GA,2024-07-21,1,1,0,1,1,1,1,1,0,0,1,0,0,0
443,1.28677293270887,0.415523427693925,GA,2024-07-22,1,1,1,1,1,1,1,0,0,0,1,0,1,1
444,4.11697426644227,0.4550158873778645,GA,2024-07-23,0,0,0,1,1,0,1,0,0,0,1,1,0,1
445,1.39574475158477,0.3798950586261755,GA,2024-07-24,1,1,1,1,1,1,1,0,0,0,0,1,0,1
446,2.13180132091194,0.381367599861817,GA,2024-07-25,0,1,0,1,1,1,1,0,0,0,1,1,1,0
447,2.0356099945395,0.401181001959747,GA,2024-07-26,1,0,1,1,1,0,1,0,0,0,1,1,0,1
448,2.75899612893801,0.4238791799069285,GA,2024-07-27,0,0,0,1,0,1,1,0,0,0,1,0,1,1
449,2.28281385030956,0.408358452748558,GA,2024-07-28,1,0,1,1,1,0,1,0,0,1,1,0,0,1
450,3.79795700732954,0.401154806673541,GA,2024-07-29,0,0,1,1,1,0,1,0,0,0,1,0,1,1
451,2.02347737922184,0.4349605868963565,GA,2024-07-30,1,0,0,1,1,0,1,0,0,0,1,1,0,1
452,2.09448995631912,0.425475659143536,GA,2024-07-31,1,1,1,1,0,1,1,0,0,0,1,0,0,1
453,1.85478568379181,0.4151229104779225,GA,2024-08-01,1,1,0,1,1,1,1,0,0,0,1,0,0,1
454,4.21270671063678,0.4425929382105495,GA,2024-08-02,1,0,0,1,0,0,0,0,0,0,1,0,0,0
455,1.97097032872978,0.422354642396485,GA,2024-08-03,1,0,1,1,0,0,1,0,0,0,1,1,0,1
456,0.79282777650054,0.44141135953824,GA,2024-08-04,1,1,1,1,1,0,1,0,0,0,1,0,0,1
457,2.91504969884711,0.4263540274595995,GA,2024-08-05,1,0,1,1,1,0,0,0,0,0,1,1,0,0
458,2.68436702554937,0.435027357661109,GA,2024-08-06,1,1,1,1,0,0,1,0,0,0,1,0,0,1
459,4.10758887554442,0.39223364599539,GA,2024-08-07,1,0,1,1,0,1,1,0,0,0,0,0,0,1
460,3.13779215527671,0.436428395991644,GA,2024-08-08,1,1,1,1,1,0,1,1,0,0,1,1,0,1
461,2.44873852334489,0.419497945138371,GA,2024-08-09,1,1,1,1,1,0,1,1,0,0,1,0,0,1
462,2.70314891819025,0.449697746235072,GA,2024-08-10,1,1,1,1,0,1,1,0,1,0,1,0,0,1
463,NA,NA,HI,2024-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-07-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-07-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-07-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-07-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-07-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-07-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-07-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-07-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-07-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-07-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-07-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
