...1,es_score,brier_score,location,target_date,X24A_50_CI,X24B_50_CI,X24C_50_CI,X24D_50_CI,X24G_50_CI,other_50_CI,X24A_95_CI,X24B_95_CI,X24C_95_CI,X24D_95_CI,X24G_95_CI,other_95_CI
257,NA,NA,CT,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,NA,NA,CT,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
259,0.045137114788478,0.04557905701746985,CT,2024-05-04,1,1,1,1,1,1,1,1,1,1,1,1
260,NA,NA,CT,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
261,1.10980235351541,0.734035123634555,CT,2024-05-06,0,1,1,1,1,0,1,1,1,0,1,0
262,1.75785661054065,0.72213816400432,CT,2024-05-07,0,1,0,0,1,1,0,0,0,0,1,1
263,NA,NA,CT,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
264,0.0562811176504033,0.0661364954564725,CT,2024-05-09,1,1,1,1,1,1,0,1,0,1,1,1
265,0.942756874130605,0.404119778112273,CT,2024-05-10,1,1,1,1,0,1,0,1,1,1,0,1
266,NA,NA,CT,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
267,NA,NA,CT,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
268,0.861914743500537,0.54419863851847,CT,2024-05-13,1,0,1,1,1,1,0,0,1,1,1,1
269,0.0758801942807404,0.0923807890715765,CT,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
270,0.0869018676733748,0.0983215329096115,CT,2024-05-15,1,1,1,1,1,1,1,1,1,1,1,1
271,NA,NA,CT,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,NA,NA,CT,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,NA,NA,CT,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,0.103119248555529,0.124387245506928,CT,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
275,NA,NA,CT,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,NA,NA,CT,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,0.127179320450837,0.1463523313503915,CT,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
278,0.135129406841575,0.1541354874983745,CT,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
279,0.133971095222863,0.162150351347738,CT,2024-05-24,1,1,1,1,1,1,1,1,1,1,1,1
280,NA,NA,CT,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,NA,NA,CT,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,NA,NA,CT,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,NA,NA,CT,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,0.830567871698627,0.4193541441045475,CT,2024-05-29,1,1,0,1,1,1,1,1,0,0,1,1
285,0.621549462684513,0.364991487858653,CT,2024-05-30,1,1,1,1,1,1,1,1,1,1,1,1
286,0.180843054130868,0.2247645506904195,CT,2024-05-31,1,1,1,1,1,1,1,1,1,1,1,1
287,NA,NA,CT,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,NA,NA,CT,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,NA,NA,CT,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,NA,NA,CT,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,0.215779008151566,0.275997636161124,CT,2024-06-05,1,1,1,1,1,1,1,1,1,1,1,1
292,NA,NA,CT,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,0.903742389117378,0.406629980832659,CT,2024-06-07,1,1,1,1,0,1,0,0,1,0,0,1
294,NA,NA,CT,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,NA,NA,DC,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,NA,NA,DC,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
297,NA,NA,DC,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,NA,NA,DC,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,NA,NA,DC,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,NA,NA,DC,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,NA,NA,DC,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,NA,NA,DC,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,NA,NA,DC,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,NA,NA,DC,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,NA,NA,DC,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
306,NA,NA,DC,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,NA,NA,DC,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,NA,NA,DC,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,NA,NA,DC,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
310,NA,NA,DC,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
311,NA,NA,DC,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,NA,NA,DC,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
313,0.14426048883998,0.0592993213507085,DC,2024-05-16,1,1,1,1,1,1,0,0,1,1,1,1
314,0.148244738565699,0.0616179858521605,DC,2024-05-17,1,1,1,1,1,1,0,0,1,1,1,1
315,0.155454781141644,0.063968403996497,DC,2024-05-18,1,1,1,1,1,1,0,0,1,1,1,1
316,0.957047348319461,0.73439099629885,DC,2024-05-19,1,1,0,1,1,1,1,0,0,1,1,1
317,0.651960032314865,0.564524672105785,DC,2024-05-20,1,1,1,1,1,1,0,0,1,1,1,1
318,0.162850099837786,0.0711842593903915,DC,2024-05-21,1,1,1,1,1,1,1,1,1,1,1,1
319,0.165350825394908,0.0736361329164205,DC,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
320,0.159905226367061,0.07610742233894,DC,2024-05-23,1,1,1,1,1,1,1,1,1,1,1,1
321,0.169333505342637,0.0785960005192555,DC,2024-05-24,1,1,1,1,1,1,0,0,1,1,1,1
322,0.174820173130867,0.0810998992050105,DC,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1
323,0.611815444878319,0.52773834836073,DC,2024-05-26,1,1,1,1,1,1,1,1,1,1,1,1
324,NA,NA,DC,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325,NA,NA,DC,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,NA,NA,DC,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
327,NA,NA,DC,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
328,0.910124732257165,0.69482410116186,DC,2024-05-31,1,1,0,1,1,1,1,0,0,1,1,1
329,NA,NA,DC,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330,NA,NA,DC,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
331,0.506518629385535,0.104097119286477,DC,2024-06-03,1,1,1,1,1,1,0,0,1,1,1,1
332,0.520938341014083,0.1066910702871785,DC,2024-06-04,1,1,1,1,1,1,1,1,1,1,1,1
333,0.547222456629551,0.47276578190724,DC,2024-06-05,1,1,1,1,1,1,0,0,1,1,1,1
334,NA,NA,DC,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
335,NA,NA,DC,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,NA,NA,DC,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,NA,NA,DE,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
338,NA,NA,DE,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
339,NA,NA,DE,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,1.81197684854088,0.61916720197571,DE,2024-05-01,0,0,1,1,1,1,0,0,1,1,1,1
341,NA,NA,DE,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
342,NA,NA,DE,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
343,NA,NA,DE,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
344,NA,NA,DE,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,NA,NA,DE,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
346,NA,NA,DE,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
347,NA,NA,DE,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,NA,NA,DE,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
349,NA,NA,DE,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
350,NA,NA,DE,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,0.403792553565662,0.1422061303936025,DE,2024-05-12,1,1,1,1,1,1,0,0,1,1,1,1
352,0.151643857436792,0.155344674826087,DE,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
353,0.169248935380037,0.1692894308179025,DE,2024-05-14,1,1,1,1,1,1,1,1,1,1,1,1
354,NA,NA,DE,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,1.37648279164459,0.2955752150143475,DE,2024-05-16,1,0,0,1,1,1,0,1,1,0,1,1
356,NA,NA,DE,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,NA,NA,DE,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
358,NA,NA,DE,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
359,NA,NA,DE,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,NA,NA,DE,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,1.08724992629092,0.429040227454206,DE,2024-05-22,1,1,0,1,1,1,0,0,0,0,1,1
362,0.965510214396996,0.676333154183085,DE,2024-05-23,1,1,0,1,1,1,1,0,0,1,1,1
363,NA,NA,DE,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
364,NA,NA,DE,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,0.873854766446807,0.3995939181712065,DE,2024-05-26,1,1,1,1,0,1,1,0,1,1,0,1
366,NA,NA,DE,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
367,0.35011293412728,0.126903311333106,DE,2024-05-28,1,1,1,1,1,1,1,1,1,1,1,1
368,NA,NA,DE,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,2.72036634965661,0.556169478280855,DE,2024-05-30,0,1,0,1,1,1,0,1,0,1,0,0
370,NA,NA,DE,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,NA,NA,DE,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,NA,NA,DE,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,NA,NA,DE,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,NA,NA,DE,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,1.72955124829685,0.58679061485049,DE,2024-06-05,0,0,1,1,1,1,0,0,1,1,1,1
376,NA,NA,DE,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,1.10670544357488,0.684487969253405,DE,2024-06-07,1,1,1,1,0,1,0,0,0,1,0,1
378,NA,NA,DE,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
379,NA,NA,FL,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,NA,NA,FL,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,0.0394910368483692,0.0243106163972843,FL,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
382,NA,NA,FL,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
383,1.08974853650197,0.78609990860605,FL,2024-05-02,0,1,1,1,1,0,0,1,1,1,1,0
384,0.0448972075964215,0.0271019444049761,FL,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
385,2.13612007185999,0.78054688524874,FL,2024-05-04,0,1,1,1,1,0,0,0,1,1,1,0
386,0.0472510387894429,0.02908007124008625,FL,2024-05-05,1,1,1,1,1,1,0,0,1,1,1,1
387,0.1596512286126,0.03010471148283595,FL,2024-05-06,1,1,1,1,1,1,0,1,0,1,1,1
388,2.93139552740937,0.50484059142007,FL,2024-05-07,0,1,0,1,1,1,0,0,0,0,1,1
389,0.850809778723069,0.2895424936800335,FL,2024-05-08,1,1,1,0,1,1,0,1,1,0,1,1
390,0.786958280992719,0.38631839688524,FL,2024-05-09,1,1,0,1,1,1,0,1,0,1,1,1
391,0.0545464291489644,0.0344455736713389,FL,2024-05-10,1,1,1,1,1,1,1,1,1,1,1,1
392,0.705459545521938,0.3699226514160755,FL,2024-05-11,1,0,1,1,1,1,1,1,1,1,1,1
393,NA,NA,FL,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
394,0.203252893766391,0.0379654291916975,FL,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
395,4.59236584514792,0.74607064649129,FL,2024-05-14,0,1,0,1,0,1,0,1,0,1,0,1
396,0.579020136851332,0.2571111734607295,FL,2024-05-15,1,1,1,1,1,1,1,0,0,1,1,1
397,0.0726581208069632,0.0417280460528969,FL,2024-05-16,1,1,1,1,1,1,1,1,1,1,1,1
398,1.12167955866831,0.3900965928326575,FL,2024-05-17,1,1,1,1,0,1,0,1,1,1,0,1
399,NA,NA,FL,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400,NA,NA,FL,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
401,0.68768689164477,0.360333553576377,FL,2024-05-20,1,0,1,1,1,1,1,0,0,1,1,1
402,0.5843196022754,0.2557798318785985,FL,2024-05-21,1,1,1,1,1,1,1,0,0,1,1,1
403,0.0907605776535835,0.0500802410091945,FL,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
404,0.900301392743232,0.66337665261617,FL,2024-05-23,1,0,1,1,1,1,0,0,1,1,1,1
405,2.38461453289602,0.723374324807025,FL,2024-05-24,0,1,1,1,0,1,0,0,1,0,0,1
406,0.106925774054277,0.0547422379441795,FL,2024-05-25,1,1,1,1,1,1,0,1,0,1,1,1
407,0.316323617419299,0.0563799366635835,FL,2024-05-26,1,1,1,1,1,1,1,1,1,1,1,1
408,0.120974642288201,0.058063040508334,FL,2024-05-27,1,1,1,1,1,1,0,1,0,1,1,1
409,0.996423013690771,0.74264852537801,FL,2024-05-28,1,1,1,1,0,1,1,0,1,1,0,1
410,3.66813301456866,0.642734901917455,FL,2024-05-29,0,0,1,1,1,1,0,0,1,1,1,1
411,1.32844560905176,0.68291707390835,FL,2024-05-30,0,1,1,1,0,1,0,1,1,1,0,1
412,4.6802200679219,0.504394507251995,FL,2024-05-31,0,0,0,0,1,1,0,0,0,0,1,0
413,1.91884601093144,0.729550305126495,FL,2024-06-01,0,1,1,1,0,1,0,1,1,0,0,1
414,3.76235638466598,0.4186768039026305,FL,2024-06-02,0,0,0,1,1,1,0,0,0,1,1,1
415,2.40933927815737,0.427763650302118,FL,2024-06-03,0,0,1,1,0,1,0,0,0,1,0,1
416,2.52934501892107,0.50162860323831,FL,2024-06-04,0,1,1,1,0,1,0,0,0,1,0,0
417,4.46853638165442,0.501790860981365,FL,2024-06-05,0,1,1,1,0,1,0,0,0,1,0,1
418,0.998271421879538,0.420207705494128,FL,2024-06-06,1,1,0,1,1,1,0,1,0,1,1,1
419,2.99424481440915,0.4710970358215195,FL,2024-06-07,0,0,1,1,1,1,0,0,0,1,1,1
420,2.89030422568761,0.3812585009954815,FL,2024-06-08,1,0,0,1,1,1,0,0,0,1,1,1
421,NA,NA,GA,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,0.0478011124771123,0.003420010637273215,GA,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
423,0.00721405892752243,0.003498624205859265,GA,2024-04-30,1,1,1,1,1,1,1,1,1,1,1,1
424,0.00808602058104743,0.00357824191666054,GA,2024-05-01,1,1,1,1,1,1,1,1,1,1,1,1
425,0.00763468846594954,0.00365887153117282,GA,2024-05-02,1,1,1,1,1,1,1,1,1,1,1,1
426,1.12803838646996,0.4565478184514705,GA,2024-05-03,0,1,1,1,1,0,0,1,1,1,1,0
427,1.11520224970503,0.456222308543416,GA,2024-05-04,0,1,1,1,1,0,0,1,1,1,1,0
428,0.00834287004708206,0.003907214889085065,GA,2024-05-05,1,1,1,1,1,1,1,1,1,1,1,1
429,NA,NA,GA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,0.00879376375625007,0.00407897832662603,GA,2024-05-07,1,1,1,1,1,1,1,1,1,1,1,1
431,0.0353742325104334,0.004167126930000935,GA,2024-05-08,1,1,1,1,1,1,0,1,1,1,1,0
432,0.00955022658897003,0.004257052642219865,GA,2024-05-09,1,1,1,1,1,1,1,1,1,1,1,1
433,NA,NA,GA,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434,0.0107771841300162,0.004443300070605505,GA,2024-05-11,1,1,1,1,1,1,1,1,1,1,1,1
435,1.24524455627642,0.915373867291185,GA,2024-05-12,0,1,1,1,0,1,0,1,1,1,0,1
436,0.129582737839248,0.00464038206893324,GA,2024-05-13,1,1,1,1,1,1,1,1,1,1,1,1
437,1.19777127374841,0.88411998313732,GA,2024-05-14,0,0,1,1,1,1,1,0,1,1,1,0
438,NA,NA,GA,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
439,0.965365218690628,0.3007989493688345,GA,2024-05-16,1,1,0,1,1,1,1,0,0,1,1,1
440,1.62152553299272,0.4504283974798455,GA,2024-05-17,0,0,1,1,0,1,0,0,1,1,0,0
441,NA,NA,GA,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,0.0154927236799501,0.00533990085325885,GA,2024-05-19,1,1,1,1,1,1,1,1,1,1,1,1
443,1.91081099110665,0.881364900750805,GA,2024-05-20,0,0,0,1,1,1,0,0,0,1,1,1
444,NA,NA,GA,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
445,0.0182154807622765,0.00579345265716535,GA,2024-05-22,1,1,1,1,1,1,1,1,1,1,1,1
446,NA,NA,GA,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
447,1.01107551170946,0.4404758647132385,GA,2024-05-24,1,1,0,1,1,1,1,1,0,1,0,1
448,0.0204575466564331,0.00636641473956225,GA,2024-05-25,1,1,1,1,1,1,1,1,1,1,1,1
449,NA,NA,GA,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,NA,NA,GA,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,NA,NA,GA,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,NA,NA,GA,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,NA,NA,GA,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,NA,NA,GA,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
455,NA,NA,GA,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,NA,NA,GA,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,1.06617752793969,0.85534805301364,GA,2024-06-03,0,0,1,1,1,1,0,0,1,1,1,1
458,1.75832996614505,0.860656746903565,GA,2024-06-04,0,0,1,1,1,0,0,0,1,1,1,0
459,NA,NA,GA,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,NA,NA,GA,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,0.0390962025617035,0.01248151161166385,GA,2024-06-07,1,1,1,1,1,1,1,1,1,1,1,1
462,NA,NA,GA,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,NA,NA,HI,2024-04-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,NA,NA,HI,2024-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,NA,NA,HI,2024-04-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,NA,NA,HI,2024-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,NA,NA,HI,2024-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,NA,NA,HI,2024-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,NA,NA,HI,2024-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,NA,NA,HI,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,NA,NA,HI,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,NA,NA,HI,2024-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,NA,NA,HI,2024-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,NA,NA,HI,2024-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,NA,NA,HI,2024-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
476,NA,NA,HI,2024-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,NA,NA,HI,2024-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,NA,NA,HI,2024-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,NA,NA,HI,2024-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,NA,NA,HI,2024-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
481,NA,NA,HI,2024-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
482,NA,NA,HI,2024-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,NA,NA,HI,2024-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,NA,NA,HI,2024-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
485,NA,NA,HI,2024-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
486,NA,NA,HI,2024-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
487,NA,NA,HI,2024-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,NA,NA,HI,2024-05-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
489,NA,NA,HI,2024-05-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
490,NA,NA,HI,2024-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
491,NA,NA,HI,2024-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,NA,NA,HI,2024-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,NA,NA,HI,2024-05-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
494,NA,NA,HI,2024-05-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
495,NA,NA,HI,2024-05-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,NA,NA,HI,2024-05-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
497,NA,NA,HI,2024-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
498,NA,NA,HI,2024-06-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,NA,NA,HI,2024-06-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,NA,NA,HI,2024-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501,NA,NA,HI,2024-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502,NA,NA,HI,2024-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503,NA,NA,HI,2024-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,NA,NA,HI,2024-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
505,0.0183251813156029,0.0133757857930458,IA,2024-04-28,1,1,1,1,1,1,1,1,1,1,1,1
506,0.206156182826436,0.01399807242355695,IA,2024-04-29,1,1,1,1,1,1,1,1,1,1,1,1
507,0.0674990089200265,0.0146488930412387,IA,2024-04-30,1,1,1,1,1,1,0,0,1,1,1,1
508,0.694555087634593,0.2682865436706475,IA,2024-05-01,1,1,1,1,1,1,0,0,1,1,1,1
509,0.0238705813872259,0.0160405594803559,IA,2024-05-02,1,1,1,1,1,1,0,0,1,1,1,1
510,0.0794800907692931,0.01678381121541005,IA,2024-05-03,1,1,1,1,1,1,1,1,1,1,1,1
511,0.827147448796863,0.3880487984237185,IA,2024-05-04,1,0,1,1,1,1,0,0,1,1,1,1
512,NA,NA,IA,2024-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,NA,NA,IA,2024-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,1.06100621565129,0.742060130458415,IA,2024-05-07,0,0,1,1,1,1,0,0,1,1,1,1
515,0.028589246354407,0.02103145688770655,IA,2024-05-08,1,1,1,1,1,1,1,1,1,1,1,1
