...1,es_score,brier_score,location,target_date,X23A_50_CI,X23B_50_CI,X23D_50_CI,X23E_50_CI,X23F_50_CI,X23H_50_CI,X23G_50_CI,X24A_50_CI,X23I_50_CI,other_50_CI,X23A_95_CI,X23B_95_CI,X23D_95_CI,X23E_95_CI,X23F_95_CI,X23H_95_CI,X23G_95_CI,X24A_95_CI,X23I_95_CI,other_95_CI
519,1.78778907251353,0.3371253801227505,IA,2023-11-05,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0
520,2.15531918272341,0.2994894745277045,IA,2023-11-06,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
521,1.65442880187915,0.349379650466291,IA,2023-11-07,1,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1
522,1.0987702961227,0.340597170665086,IA,2023-11-08,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,0
523,3.33433466779244,0.454273159311517,IA,2023-11-09,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0
524,1.53124275234224,0.2692037383693335,IA,2023-11-10,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
525,1.66573738709114,0.4641678561937155,IA,2023-11-11,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1
526,1.3103742796905,0.28038414885332,IA,2023-11-12,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1
527,7.85899592490703,0.4666924004672055,IA,2023-11-13,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
528,6.15056349433908,0.481380503803695,IA,2023-11-14,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
529,2.5426680805304,0.3375683841171065,IA,2023-11-15,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0
530,3.63066268511531,0.439839990134293,IA,2023-11-16,1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1
531,1.72510240003117,0.425017920092922,IA,2023-11-17,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0
532,2.70840694211513,0.4391215473532275,IA,2023-11-18,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0
533,1.64872316028256,0.358871344550887,IA,2023-11-19,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0
534,4.96323102246395,0.4119828665138555,IA,2023-11-20,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0
535,2.36257329980227,0.426601902063393,IA,2023-11-21,1,1,0,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
536,3.65123356189171,0.3950024750543385,IA,2023-11-22,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,0
537,0.902835796070501,0.4320579416410095,IA,2023-11-23,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1
538,4.08182942343793,0.373328790458164,IA,2023-11-24,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0
539,1.31241819553577,0.3479973587727015,IA,2023-11-25,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1
540,4.55238830354412,0.364315437008383,IA,2023-11-26,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1
541,4.19416984149827,0.3642349789639765,IA,2023-11-27,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0
542,3.91367905454404,0.4443568253999395,IA,2023-11-28,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
543,13.1588545784923,0.4871154027197195,IA,2023-11-29,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
544,4.66386446368482,0.466848169188736,IA,2023-11-30,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
545,5.47366667095616,0.436500493936724,IA,2023-12-01,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0
546,5.50065753774651,0.468139023424716,IA,2023-12-02,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,1,0
547,NA,NA,ID,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
548,NA,NA,ID,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
549,NA,NA,ID,2023-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
550,0.375962778317435,0.2630968925054985,ID,2023-10-25,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
551,NA,NA,ID,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,NA,NA,ID,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,NA,NA,ID,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,NA,NA,ID,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,NA,NA,ID,2023-10-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,NA,NA,ID,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
557,NA,NA,ID,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
558,NA,NA,ID,2023-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
559,NA,NA,ID,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
560,NA,NA,ID,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,NA,NA,ID,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
562,NA,NA,ID,2023-11-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
563,NA,NA,ID,2023-11-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
564,NA,NA,ID,2023-11-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
565,NA,NA,ID,2023-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,NA,NA,ID,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
567,NA,NA,ID,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
568,NA,NA,ID,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
569,NA,NA,ID,2023-11-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
570,NA,NA,ID,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,NA,NA,ID,2023-11-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572,NA,NA,ID,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573,NA,NA,ID,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,NA,NA,ID,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
575,NA,NA,ID,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,NA,NA,ID,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,NA,NA,ID,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NA,NA,ID,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,NA,NA,ID,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,NA,NA,ID,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,NA,NA,ID,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
582,NA,NA,ID,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
583,NA,NA,ID,2023-11-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
584,NA,NA,ID,2023-11-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
585,NA,NA,ID,2023-11-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,NA,NA,ID,2023-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
587,NA,NA,ID,2023-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
588,NA,NA,ID,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
589,0.96704072896222,0.344452040526704,IL,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
590,1.49351764196705,0.336607223511836,IL,2023-10-23,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1
591,2.47955593335429,0.3621376253262455,IL,2023-10-24,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0
592,3.57908281687089,0.356889071110825,IL,2023-10-25,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1
593,2.11343368270268,0.3788137282357385,IL,2023-10-26,1,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0
594,3.08249010245486,0.388660503408139,IL,2023-10-27,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1
595,1.58739931007268,0.3230967992409415,IL,2023-10-28,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0
596,2.12558099304062,0.46592025822385,IL,2023-10-29,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1
597,5.0528987103539,0.27439841025769,IL,2023-10-30,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
598,2.47787879895872,0.456876889568088,IL,2023-10-31,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0
599,2.7355884120207,0.4051743983643575,IL,2023-11-01,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1
600,2.65219048125798,0.329628498066235,IL,2023-11-02,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0
601,2.0291456446099,0.298167417658112,IL,2023-11-03,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0
602,1.67788847697954,0.4067141277577305,IL,2023-11-04,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1
603,3.49708911793226,0.4199886694306595,IL,2023-11-05,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
604,6.84633838296172,0.326371561538973,IL,2023-11-06,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
605,1.51620304208475,0.3358200124889715,IL,2023-11-07,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0
606,2.99516199202387,0.3796939489181055,IL,2023-11-08,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0
607,2.90726411137811,0.4275662869935885,IL,2023-11-09,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0
608,2.30139490253372,0.3721285705815185,IL,2023-11-10,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,0
609,3.14076313420291,0.388785221288601,IL,2023-11-11,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1
610,1.67625614683113,0.2987148721904735,IL,2023-11-12,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0
611,3.70789616529617,0.293448038970973,IL,2023-11-13,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
612,6.24477530511373,0.395604224420854,IL,2023-11-14,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0
613,4.06056470704095,0.394017370850598,IL,2023-11-15,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
614,3.06854153563973,0.3293027363768455,IL,2023-11-16,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
615,4.79897467740825,0.367133402556332,IL,2023-11-17,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0
616,3.14829534562125,0.4179176417801165,IL,2023-11-18,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
617,1.80172408092068,0.3619656180142225,IL,2023-11-19,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0
618,4.35827199687116,0.4068776756780375,IL,2023-11-20,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
619,3.89491029303181,0.4498958807332095,IL,2023-11-21,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0
620,2.74449331762763,0.373755414591036,IL,2023-11-22,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,0
621,2.89952704226993,0.4935657267717805,IL,2023-11-23,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,0
622,6.5938681040993,0.385094240810946,IL,2023-11-24,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0
623,4.61057660443221,0.391290179963412,IL,2023-11-25,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
624,5.24032300203791,0.369728591326499,IL,2023-11-26,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
625,7.394408477932,0.38487283190382,IL,2023-11-27,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
626,5.36585570857841,0.3357281565468515,IL,2023-11-28,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0
627,11.4808213770087,0.450371858322402,IL,2023-11-29,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0
628,5.32796941448369,0.3723566488837585,IL,2023-11-30,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
629,7.46351677484065,0.3925365138819,IL,2023-12-01,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
630,5.85650989368872,0.330380145244601,IL,2023-12-02,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0
631,0.989766560437157,0.3126436461327445,IN,2023-10-22,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
632,NA,NA,IN,2023-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
633,0.40073064989487,0.2734775151460565,IN,2023-10-24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
634,1.03986015218294,0.451913746253105,IN,2023-10-25,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
635,1.15547717591219,0.472254448583369,IN,2023-10-26,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1
636,0.802449707843539,0.565987740049895,IN,2023-10-27,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0
637,0.398889202413814,0.2665024984069755,IN,2023-10-28,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
638,0.839158166435083,0.59560102974037,IN,2023-10-29,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
639,1.03933090568198,0.326803289933035,IN,2023-10-30,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
640,0.442372493506833,0.328575847258288,IN,2023-10-31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
641,1.24360809405995,0.4173707641954345,IN,2023-11-01,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1
642,0.875387390472937,0.616926843620605,IN,2023-11-02,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1
643,0.382895055143259,0.257454268862687,IN,2023-11-03,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
644,NA,NA,IN,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
645,0.905698975084964,0.4642302722001755,IN,2023-11-05,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
646,0.836889499168973,0.58797030866536,IN,2023-11-06,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
647,1.59829087732319,0.3861478442152415,IN,2023-11-07,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0
648,0.892474693643788,0.384907488158148,IN,2023-11-08,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1
649,0.791306362144629,0.297258049999539,IN,2023-11-09,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
650,NA,NA,IN,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
651,NA,NA,IN,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
652,0.838207056868028,0.418662855819989,IN,2023-11-12,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1
653,1.31080732066914,0.389783690760834,IN,2023-11-13,1,1,1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1
654,0.813525281281126,0.407762862940527,IN,2023-11-14,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0
655,0.35278243201478,0.245409639723035,IN,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
656,0.688517170149999,0.484770374289472,IN,2023-11-16,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
657,0.363432704662734,0.244299690566615,IN,2023-11-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
658,NA,NA,IN,2023-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,0.477391193173971,0.3597169361020795,IN,2023-11-19,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
660,0.830625367476306,0.58690763583658,IN,2023-11-20,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1
661,NA,NA,IN,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
662,0.479360287567715,0.36376511634854,IN,2023-11-22,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
663,0.409400564654108,0.3038906544752505,IN,2023-11-23,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1
664,0.879441733111047,0.4173291866253065,IN,2023-11-24,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1
665,NA,NA,IN,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
666,0.687439680833634,0.472377187275176,IN,2023-11-26,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
667,0.646991855315659,0.331792869000082,IN,2023-11-27,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
668,1.70765120179469,0.603444698115825,IN,2023-11-28,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1
669,1.49430239774113,0.322937389328364,IN,2023-11-29,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
670,1.55425820216758,0.455433400782534,IN,2023-11-30,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,1,1
671,1.03103853366156,0.352343017312764,IN,2023-12-01,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0
672,NA,NA,IN,2023-12-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
673,NA,NA,KS,2023-10-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,0.610028982081737,0.366704905273713,KS,2023-10-23,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
675,0.655570610596363,0.387046982224292,KS,2023-10-24,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
676,0.653468246770506,0.3863995990289155,KS,2023-10-25,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1
677,NA,NA,KS,2023-10-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
678,NA,NA,KS,2023-10-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
679,NA,NA,KS,2023-10-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
680,NA,NA,KS,2023-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
681,0.320809764537979,0.2482279412434925,KS,2023-10-30,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1
682,NA,NA,KS,2023-10-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
683,NA,NA,KS,2023-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
684,0.537866726912849,0.352367503135824,KS,2023-11-02,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1
685,NA,NA,KS,2023-11-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
686,NA,NA,KS,2023-11-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
687,NA,NA,KS,2023-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
688,1.3959263260547,0.379879665229121,KS,2023-11-06,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0
689,1.30472801351759,0.378951565985016,KS,2023-11-07,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1
690,1.6707899066246,0.4996971658772705,KS,2023-11-08,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1
691,0.846424296709914,0.59166488264963,KS,2023-11-09,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1
692,NA,NA,KS,2023-11-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
693,NA,NA,KS,2023-11-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
694,NA,NA,KS,2023-11-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
695,0.578104581728492,0.3861826580607435,KS,2023-11-13,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
696,NA,NA,KS,2023-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
697,0.464393922868144,0.3046897820394485,KS,2023-11-15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
698,NA,NA,KS,2023-11-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
699,NA,NA,KS,2023-11-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
700,0.84179129065255,0.591164157947495,KS,2023-11-18,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1
701,NA,NA,KS,2023-11-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
702,NA,NA,KS,2023-11-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,NA,NA,KS,2023-11-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
704,NA,NA,KS,2023-11-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
705,NA,NA,KS,2023-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
706,NA,NA,KS,2023-11-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
707,NA,NA,KS,2023-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
708,NA,NA,KS,2023-11-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
709,1.28791965614413,0.4686989452798295,KS,2023-11-27,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1
